system_ts_ms, sensor_ts_ns, accXr, accYr, accZr, accDXr, accDYr, accDZr
1679933804629,1113792982336726,-0.43995002,0.44595003,10.047001,0.0,0.0,0.0
1679933804631,1113792984838879,-0.43695003,0.46605003,9.987,0.0,0.0,0.0
1679933804633,1113792987341023,-0.363,0.537,10.00395,0.0,0.0,0.0
1679933804635,1113792989843177,-0.45600003,0.56595004,9.979951,0.0,0.0,0.0
1679933804636,1113792992345100,-0.40800002,0.56100005,10.01805,0.0,0.0,0.0
1679933804646,1113792994847254,-0.49695003,0.52500004,9.988951,0.0,0.0,0.0
1679933804647,1113792997349639,-0.41595003,0.46800002,9.97305,0.0,0.0,0.0
1679933804647,1113792999851586,-0.49905002,0.55200005,9.970051,0.0,0.0,0.0
1679933804647,1113793002353970,-0.507,0.47505003,9.987,0.0,0.0,0.0
1679933804649,1113793004855893,-0.46095002,0.492,9.949051,0.0,0.0,0.0
1679933804652,1113793007358047,-0.46095002,0.42195,9.9199505,0.0,0.0,0.0
1679933804654,1113793009860201,-0.52605003,0.48195,9.97305,0.0,0.0,0.0
1679933804658,1113793012362595,-0.49695003,0.48900002,10.00605,0.0,0.0,0.0
1679933804660,1113793014864749,-0.51000005,0.54195005,9.949051,0.0,0.0,0.0
1679933804662,1113793017366672,-0.55695003,0.48900002,9.958051,0.0,0.0,0.0
1679933804664,1113793019868826,-0.48495004,0.58995,9.903001,0.0,0.0,0.0
1679933804669,1113793022370984,-0.54195005,0.58305,9.826051,0.0,0.0,0.0
1679933804672,1113793024873138,-0.47505003,0.492,9.913051,0.0,0.0,0.0
1679933804676,1113793027375292,-0.6,0.56805,10.03995,0.0,0.0,0.0
1679933804677,1113793029877702,-0.528,0.62100005,9.826051,0.0,0.0,0.0
1679933804679,1113793032379625,-0.59295005,0.51000005,9.964951,0.0,0.0,0.0
1679933804682,1113793034881779,-0.624,0.51795,9.931951,0.0,0.0,0.0
1679933804683,1113793037383932,-0.57405,0.45405003,9.838051,0.0,0.0,0.0
1679933804684,1113793039886086,-0.64995,0.36795002,9.774,0.0,0.0,0.0
1679933804686,1113793042388235,-0.63600004,0.57795,9.87195,0.0,0.0,0.0
1679933804693,1113793044890389,-0.633,0.49395,9.913051,0.0,0.0,0.0
1679933804693,1113793047392543,-0.744,0.492,9.805051,0.0,0.0,0.0
1679933804694,1113793049894697,-0.73905003,0.52500004,9.817051,0.0,0.0,0.0
1679933804697,1113793052396837,-0.78195006,0.52500004,9.76395,0.0,0.0,0.0
1679933804700,1113793054898990,-0.804,0.51795,9.96105,0.0,0.0,0.0
1679933804702,1113793057401144,-0.79905003,0.50100005,9.87195,0.0,0.0,0.0
1679933804709,1113793059903298,-0.91605,0.50895,9.7900505,0.0,0.0,0.0
1679933804710,1113793062405452,-0.89505005,0.46605003,9.75,0.0,0.0,0.0
1679933804710,1113793064907606,-0.81105006,0.46800002,9.858001,0.0,0.0,0.0
1679933804713,1113793067409760,-0.93000007,0.44895002,9.811951,0.0,0.0,0.0
1679933804715,1113793069911914,-0.90705,0.45600003,9.805051,0.0,0.0,0.0
1679933804717,1113793072414067,-0.89895004,0.55200005,9.87405,0.0,0.0,0.0
1679933804720,1113793074916158,-0.84900004,0.504,9.846001,0.0,0.0,0.0
1679933804727,1113793077418389,-0.95205003,0.492,9.88605,0.0,0.0,0.0
1679933804727,1113793079920543,-0.85095006,0.52995,9.73995,0.0,0.0,0.0
1679933804727,1113793082422697,-0.88695,0.62805,9.781051,0.0,0.0,0.0
1679933804730,1113793084924832,-0.88695,0.57795,9.850051,0.0,0.0,0.0
1679933804733,1113793087426986,-0.82695,0.49395,9.661051,0.0,0.0,0.0
1679933804735,1113793089929139,-0.87105006,0.55695003,9.811951,0.0,0.0,0.0
1679933804737,1113793092431216,-0.76995003,0.528,9.75,0.0,0.0,0.0
1679933804743,1113793094933423,-0.77205,0.58305,9.642,0.0,0.0,0.0
1679933804743,1113793097435577,-0.74100006,0.54195005,9.561001,0.0,0.0,0.0
1679933804745,1113793099937731,-0.81105006,0.56595004,9.70905,0.0,0.0,0.0
1679933804747,1113793102439808,-0.69795,0.62805,9.699,0.0,0.0,0.0
1679933804750,1113793104941947,-0.74595004,0.51600003,9.646951,0.0,0.0,0.0
1679933804752,1113793107444100,-0.80595005,0.6,9.606001,0.0,0.0,0.0
1679933804754,1113793109946331,-0.73605,0.59205,9.65205,0.0,0.0,0.0
1679933804759,1113793112448485,-0.768,0.61605,9.606001,0.0,0.0,0.0
1679933804760,1113793114950639,-0.78405005,0.633,9.56295,0.0,0.0,0.0
1679933804762,1113793117452793,-0.768,0.60195005,9.58695,0.0,0.0,0.0
1679933804764,1113793119954947,-0.78405005,0.59205,9.67605,0.0,0.0,0.0
1679933804767,1113793122457100,-0.72705,0.45105,9.702001,0.0,0.0,0.0
1679933804770,1113793124959259,-0.72495,0.588,9.711,0.0,0.0,0.0
1679933804779,1113793127461413,-0.78000003,0.51000005,9.73995,0.0,0.0,0.0
1679933804779,1113793129963490,-0.753,0.54195005,9.538951,0.0,0.0,0.0
1679933804780,1113793132465644,-0.65505004,0.528,9.661051,0.0,0.0,0.0
1679933804782,1113793134967856,-0.717,0.537,9.61305,0.0,0.0,0.0
1679933804783,1113793137470010,-0.63795,0.46995002,9.501,0.0,0.0,0.0
1679933804785,1113793139972163,-0.64995,0.564,9.66405,0.0,0.0,0.0
1679933804787,1113793142474317,-0.6,0.57795,9.59595,0.0,0.0,0.0
1679933804793,1113793144976394,-0.64500004,0.50895,9.622951,0.0,0.0,0.0
1679933804793,1113793147478538,-0.59505004,0.52095,9.55605,0.0,0.0,0.0
1679933804794,1113793149980692,-0.624,0.537,9.5460005,0.0,0.0,0.0
1679933804797,1113793152482923,-0.504,0.57105005,9.51,0.0,0.0,0.0
1679933804800,1113793154985077,-0.507,0.63105005,9.58695,0.0,0.0,0.0
1679933804802,1113793157487139,-0.48000002,0.53505003,9.592051,0.0,0.0,0.0
1679933804804,1113793159989293,-0.41805002,0.44895002,9.53205,0.0,0.0,0.0
1679933804809,1113793162491447,-0.423,0.61395,9.667951,0.0,0.0,0.0
1679933804810,1113793164993601,-0.432,0.537,9.649051,0.0,0.0,0.0
1679933804813,1113793167495822,-0.43500003,0.597,9.517051,0.0,0.0,0.0
1679933804815,1113793169997976,-0.37005,0.63600004,9.649051,0.0,0.0,0.0
1679933804819,1113793172500130,-0.37695003,0.528,9.642,0.0,0.0,0.0
1679933804821,1113793175002206,-0.36,0.67605,9.634951,0.0,0.0,0.0
1679933804826,1113793177504365,-0.26700002,0.54495,9.702001,0.0,0.0,0.0
1679933804827,1113793180006519,-0.38700002,0.564,9.65205,0.0,0.0,0.0
1679933804828,1113793182508673,-0.26205,0.45795003,9.747001,0.0,0.0,0.0
1679933804830,1113793185010904,-0.31005,0.55395,9.786,0.0,0.0,0.0
1679933804832,1113793187513058,-0.31995,0.46095002,9.690001,0.0,0.0,0.0
1679933804834,1113793190015149,-0.32205,0.54,9.766951,0.0,0.0,0.0
1679933804837,1113793192517302,-0.39900002,0.52500004,9.819,0.0,0.0,0.0
1679933804843,1113793195019456,-0.30495003,0.48000002,9.759001,0.0,0.0,0.0
1679933804844,1113793197521610,-0.34605002,0.47505003,9.786,0.0,0.0,0.0
1679933804845,1113793200023832,-0.372,0.47295,9.85305,0.0,0.0,0.0
1679933804847,1113793202525909,-0.33900002,0.40095,9.915001,0.0,0.0,0.0
1679933804850,1113793205028063,-0.32505003,0.34005,9.814051,0.0,0.0,0.0
1679933804853,1113793207530217,-0.363,0.41505003,10.011001,0.0,0.0,0.0
1679933804862,1113793210032365,-0.34800002,0.31995,9.774,0.0,0.0,0.0
1679933804863,1113793212534519,-0.28905,0.41295,9.89295,0.0,0.0,0.0
1679933804864,1113793215036673,-0.252,0.30600002,9.86205,0.0,0.0,0.0
1679933804865,1113793217538904,-0.28095,0.34695002,9.850051,0.0,0.0,0.0
1679933804866,1113793220041058,-0.30495003,0.342,9.931951,0.0,0.0,0.0
1679933804868,1113793222543145,-0.22905001,0.31800002,9.850051,0.0,0.0,0.0
1679933804870,1113793225045298,-0.22200002,0.28695002,10.07505,0.0,0.0,0.0
1679933804875,1113793227547452,-0.20205002,0.29895002,10.00605,0.0,0.0,0.0
1679933804876,1113793230049606,-0.25695002,0.25605002,9.976951,0.0,0.0,0.0
1679933804877,1113793232551740,-0.28395,0.34395,9.939,0.0,0.0,0.0
1679933804880,1113793235053894,-0.26895002,0.252,10.02495,0.0,0.0,0.0
1679933804882,1113793237556048,-0.16395001,0.20805001,10.008,0.0,0.0,0.0
1679933804885,1113793240058202,-0.22605,0.22200002,9.984,0.0,0.0,0.0
1679933804887,1113793242560350,-0.09195001,0.34395,9.949051,0.0,0.0,0.0
1679933804893,1113793245062504,-0.15900001,0.28395,10.080001,0.0,0.0,0.0
1679933804895,1113793247564735,-0.13305001,0.186,9.96105,0.0,0.0,0.0
1679933804896,1113793250066812,-0.18105,0.20295002,9.976951,0.0,0.0,0.0
1679933804898,1113793252568981,-0.09900001,0.21705002,9.964951,0.0,0.0,0.0
1679933804901,1113793255071135,-0.058950003,0.17400001,10.02,0.0,0.0,0.0
1679933804903,1113793257573289,-0.042000003,0.25605002,10.05405,0.0,0.0,0.0
1679933804905,1113793260075212,0.0010500001,0.15300001,9.967951,0.0,0.0,0.0
1679933804910,1113793262577365,0.04695,0.18405001,10.008,0.0,0.0,0.0
1679933804911,1113793265079745,0.08295,0.23700002,10.132951,0.0,0.0,0.0
1679933804912,1113793267581899,0.010950001,0.27495003,10.035001,0.0,0.0,0.0
1679933804914,1113793270084053,0.025050001,0.21705002,10.114051,0.0,0.0,0.0
1679933804917,1113793272586207,0.063,0.13800001,10.096951,0.0,0.0,0.0
1679933804921,1113793275088356,0.10395,0.19305001,10.059,0.0,0.0,0.0
1679933804927,1113793277590509,0.04695,0.24900001,10.063951,0.0,0.0,0.0
1679933804929,1113793280092663,0.087000005,0.23700002,10.108951,0.0,0.0,0.0
1679933804930,1113793282594817,0.075,0.22905001,10.114051,0.0,0.0,0.0
1679933804932,1113793285096981,0.17400001,0.24405001,10.14,0.0,0.0,0.0
1679933804935,1113793287599135,0.15705001,0.31305,10.15005,0.0,0.0,0.0
1679933804936,1113793290101289,0.109050006,0.186,10.03005,0.0,0.0,0.0
1679933804938,1113793292603212,0.15,0.19605,10.066051,0.0,0.0,0.0
1679933804942,1113793295105366,0.16395001,0.282,10.05405,0.0,0.0,0.0
1679933804943,1113793297607759,0.11895001,0.31305,10.03695,0.0,0.0,0.0
1679933804945,1113793300109913,0.16605,0.31800002,10.0990505,0.0,0.0,0.0
1679933804947,1113793302612067,0.135,0.342,9.988951,0.0,0.0,0.0
1679933804950,1113793305114221,0.15405001,0.32505003,9.967951,0.0,0.0,0.0
