system_ts_ms, sensor_ts_ns, gyrXr, gyrYr, gyrZr, gyrDXr, gyrDYr, gyrDZr
1679933804629,1113792982336726,9.625E-4,-0.0779625,0.051975,0.012325223,0.0019607642,0.005945844
1679933804631,1113792984838879,0.0020625,-0.0570625,0.0479875,0.012325223,0.0019607642,0.005945844
1679933804633,1113792987341023,0.00605,-0.0400125,0.0419375,0.012325223,0.0019607642,0.005945844
1679933804635,1113792989843177,0.0089375,-0.0240625,0.0419375,0.012325223,0.0019607642,0.005945844
1679933804637,1113792992345100,0.013062499,-0.003025,0.0400125,0.012325223,0.0019607642,0.005945844
1679933804646,1113792994847254,0.013062499,0.014025,0.0369875,0.012325223,0.0019607642,0.005945844
1679933804647,1113792997349639,0.013062499,0.0259875,0.0400125,0.012325223,0.0019607642,0.005945844
1679933804647,1113792999851586,0.0149875,0.036025,0.03795,0.012325223,0.0019607642,0.005945844
1679933804647,1113793002353970,0.014025,0.0479875,0.03795,0.012325223,0.0019607642,0.005945844
1679933804650,1113793004855893,0.013062499,0.0540375,0.03795,0.012325223,0.0019607642,0.005945844
1679933804652,1113793007358047,0.014025,0.066,0.039049998,0.012325223,0.0019607642,0.005945844
1679933804654,1113793009860210,0.0149875,0.0730125,0.03795,0.012325223,0.0019607642,0.005945844
1679933804658,1113793012362595,0.01595,0.08195,0.03795,0.012325223,0.0019607642,0.005945844
1679933804660,1113793014864749,0.01705,0.0859375,0.03795,0.012325223,0.0019607642,0.005945844
1679933804663,1113793017366672,0.01595,0.09295,0.0369875,0.012325223,0.0019607642,0.005945844
1679933804664,1113793019868826,0.0199375,0.0999625,0.0350625,0.012325223,0.0019607642,0.005945844
1679933804669,1113793022370984,0.022,0.1060125,0.0339625,0.012325223,0.0019607642,0.005945844
1679933804672,1113793024873138,0.0180125,0.109037496,0.0309375,0.012325223,0.0019607642,0.005945844
1679933804677,1113793027375292,0.01595,0.117975,0.029975,0.012325223,0.0019607642,0.005945844
1679933804677,1113793029877702,0.01705,0.124025,0.02805,0.012325223,0.0019607642,0.005945844
1679933804679,1113793032379625,0.014025,0.124025,0.02695,0.012325223,0.0019607642,0.005945844
1679933804682,1113793034881779,0.01595,0.12595,0.0259875,0.012325223,0.0019607642,0.005945844
1679933804683,1113793037383932,0.0180125,0.12595,0.0180125,0.012325223,0.0019607642,0.005945844
1679933804684,1113793039886086,0.0119624995,0.1280125,0.014025,0.012325223,0.0019607642,0.005945844
1679933804687,1113793042388235,0.013062499,0.120037496,0.013062499,0.012325223,0.0019607642,0.005945844
1679933804693,1113793044890389,0.01595,0.1170125,0.00605,0.012325223,0.0019607642,0.005945844
1679933804693,1113793047392543,0.011,0.1139875,0.00605,0.012325223,0.0019607642,0.005945844
1679933804695,1113793049894697,0.007975,0.10505,0.003025,0.012325223,0.0019607642,0.005945844
1679933804697,1113793052396837,0.007975,0.098037496,-0.0020625,0.012325223,0.0019607642,0.005945844
1679933804700,1113793054898990,0.007975,0.087037496,-0.003025,0.012325223,0.0019607642,0.005945844
1679933804702,1113793057401144,0.00495,0.0760375,-0.00605,0.012325223,0.0019607642,0.005945844
1679933804709,1113793059903298,0.0,0.07095,-0.0100375,0.012325223,0.0019607642,0.005945844
1679933804710,1113793062405452,-9.625E-4,0.0620125,-0.014025,0.012325223,0.0019607642,0.005945844
1679933804711,1113793064907606,-0.0020625,0.051975,-0.014025,0.012325223,0.0019607642,0.005945844
1679933804713,1113793067409760,-0.0089375,0.0449625,-0.014025,0.012325223,0.0019607642,0.005945844
1679933804715,1113793069911914,-0.0089375,0.033,-0.018975,0.012325223,0.0019607642,0.005945844
1679933804717,1113793072414067,-0.0119624995,0.02695,-0.0240625,0.012325223,0.0019607642,0.005945844
1679933804720,1113793074916158,-0.01595,0.01705,-0.022,0.012325223,0.0019607642,0.005945844
1679933804727,1113793077418389,-0.0199375,0.007975,-0.0240625,0.012325223,0.0019607642,0.005945844
1679933804727,1113793079920543,-0.0210375,-0.0020625,-0.02805,0.012325223,0.0019607642,0.005945844
1679933804727,1113793082422697,-0.0210375,-0.0149875,-0.0309375,0.012325223,0.0019607642,0.005945844
1679933804730,1113793084924832,-0.02695,-0.02805,-0.0320375,0.012325223,0.0019607642,0.005945844
1679933804733,1113793087426986,-0.02695,-0.044,-0.0350625,0.012325223,0.0019607642,0.005945844
1679933804735,1113793089929139,-0.0290125,-0.0559625,-0.036025,0.012325223,0.0019607642,0.005945844
1679933804737,1113793092431216,-0.0339625,-0.07205,-0.03795,0.012325223,0.0019607642,0.005945844
1679933804743,1113793094933423,-0.036025,-0.0859375,-0.044,0.012325223,0.0019607642,0.005945844
1679933804744,1113793097435577,-0.040975,-0.099,-0.050049998,0.012325223,0.0019607642,0.005945844
