system_ts_ms, sensor_ts_ns, graX, graY, graZ
1679933804630,1113792982336726,-0.496,0.325,9.788
1679933804631,1113792984838879,-0.494,0.325,9.788
1679933804633,1113792987341023,-0.493,0.325,9.788
1679933804635,1113792989843177,-0.493,0.325,9.788
1679933804637,1113792992345100,-0.492,0.325,9.788
1679933804647,1113792994847254,-0.493,0.325,9.788
1679933804647,1113792997349639,-0.493,0.325,9.788
1679933804647,1113792999851586,-0.494,0.332,9.788
1679933804647,1113793002353970,-0.495,0.333,9.788
1679933804650,1113793004855893,-0.496,0.333,9.788
1679933804652,1113793007358047,-0.497,0.333,9.788
1679933804654,1113793009860210,-0.499,0.333,9.788
1679933804658,1113793012362595,-0.501,0.333,9.788
1679933804660,1113793014864749,-0.503,0.334,9.788
1679933804663,1113793017366672,-0.506,0.338,9.787
1679933804664,1113793019868831,-0.509,0.339,9.787
1679933804669,1113793022370984,-0.511,0.339,9.787
1679933804672,1113793024873138,-0.514,0.34,9.787
1679933804677,1113793027375292,-0.516,0.34,9.787
1679933804677,1113793029877702,-0.519,0.34,9.786
1679933804679,1113793032379625,-0.522,0.34,9.786
1679933804682,1113793034881779,-0.528,0.346,9.786
1679933804683,1113793037383932,-0.531,0.347,9.786
1679933804684,1113793039886086,-0.534,0.347,9.785
1679933804687,1113793042388235,-0.537,0.347,9.785
1679933804693,1113793044890389,-0.54,0.347,9.785
1679933804693,1113793047392543,-0.543,0.347,9.785
1679933804695,1113793049894697,-0.545,0.347,9.785
1679933804697,1113793052396837,-0.556,0.353,9.784
1679933804700,1113793054898990,-0.559,0.353,9.784
1679933804702,1113793057401144,-0.561,0.353,9.784
1679933804710,1113793059903298,-0.562,0.353,9.784
1679933804710,1113793062405452,-0.564,0.352,9.784
1679933804711,1113793064907606,-0.565,0.352,9.783
1679933804713,1113793067409760,-0.566,0.351,9.783
1679933804715,1113793069911914,-0.578,0.354,9.783
1679933804717,1113793072414067,-0.58,0.354,9.783
1679933804720,1113793074916158,-0.581,0.353,9.783
1679933804727,1113793077418389,-0.581,0.352,9.783
1679933804727,1113793079920543,-0.581,0.351,9.783
1679933804727,1113793082422697,-0.581,0.351,9.783
1679933804730,1113793084924832,-0.58,0.35,9.783
1679933804733,1113793087426986,-0.587,0.354,9.782
1679933804735,1113793089929139,-0.587,0.353,9.782
1679933804737,1113793092431216,-0.585,0.352,9.782
1679933804743,1113793094933423,-0.583,0.351,9.782
1679933804744,1113793097435577,-0.581,0.349,9.783
1679933804745,1113793099937731,-0.578,0.348,9.783
1679933804747,1113793102439808,-0.575,0.346,9.783
1679933804750,1113793104941947,-0.578,0.35,9.783
1679933804753,1113793107444100,-0.575,0.349,9.783
1679933804755,1113793109946331,-0.571,0.348,9.783
1679933804760,1113793112448485,-0.567,0.346,9.784
1679933804760,1113793114950639,-0.563,0.344,9.784
1679933804762,1113793117452793,-0.559,0.343,9.784
1679933804765,1113793119954947,-0.554,0.341,9.784
1679933804768,1113793122457100,-0.556,0.343,9.784
1679933804771,1113793124959259,-0.552,0.341,9.785
1679933804779,1113793127461413,-0.547,0.339,9.785
1679933804780,1113793129963490,-0.543,0.338,9.785
1679933804780,1113793132465644,-0.538,0.336,9.786
1679933804782,1113793134967856,-0.533,0.334,9.786
1679933804784,1113793137470010,-0.528,0.332,9.786
1679933804786,1113793139972163,-0.527,0.338,9.786
1679933804788,1113793142474317,-0.523,0.337,9.786
1679933804793,1113793144976394,-0.518,0.335,9.787
1679933804794,1113793147478538,-0.513,0.333,9.787
1679933804795,1113793149980692,-0.508,0.331,9.787
1679933804797,1113793152482923,-0.503,0.329,9.788
1679933804800,1113793154985077,-0.498,0.327,9.788
1679933804803,1113793157487139,-0.493,0.333,9.788
1679933804805,1113793159989293,-0.487,0.332,9.788
1679933804809,1113793162491447,-0.482,0.33,9.789
1679933804810,1113793164993601,-0.477,0.328,9.789
1679933804814,1113793167495822,-0.472,0.326,9.789
1679933804815,1113793169997976,-0.467,0.324,9.79
1679933804819,1113793172500130,-0.462,0.322,9.79
1679933804821,1113793175002206,-0.454,0.333,9.79
1679933804826,1113793177504365,-0.449,0.333,9.79
1679933804827,1113793180006519,-0.444,0.331,9.79
1679933804828,1113793182508673,-0.439,0.33,9.791
1679933804830,1113793185010904,-0.434,0.328,9.791
1679933804832,1113793187513058,-0.429,0.326,9.791
1679933804835,1113793190015149,-0.425,0.325,9.792
1679933804838,1113793192517302,-0.419,0.33,9.792
1679933804844,1113793195019456,-0.414,0.329,9.792
1679933804844,1113793197521610,-0.41,0.328,9.792
1679933804845,1113793200023832,-0.405,0.326,9.792
1679933804848,1113793202525909,-0.4,0.325,9.793
1679933804850,1113793205028063,-0.396,0.324,9.793
1679933804854,1113793207530217,-0.391,0.322,9.793
1679933804862,1113793210032365,-0.385,0.321,9.793
1679933804863,1113793212534519,-0.381,0.32,9.794
1679933804864,1113793215036673,-0.376,0.318,9.794
1679933804865,1113793217538904,-0.372,0.317,9.794
1679933804866,1113793220041058,-0.368,0.316,9.794
1679933804868,1113793222543145,-0.363,0.315,9.794
1679933804871,1113793225045298,-0.359,0.314,9.795
1679933804875,1113793227547452,-0.349,0.311,9.795
1679933804876,1113793230049606,-0.344,0.31,9.795
1679933804878,1113793232551740,-0.339,0.309,9.795
1679933804881,1113793235053894,-0.335,0.308,9.796
1679933804882,1113793237556048,-0.33,0.307,9.796
1679933804885,1113793240058202,-0.326,0.306,9.796
1679933804887,1113793242560350,-0.321,0.305,9.796
1679933804893,1113793245062504,-0.311,0.302,9.797
1679933804895,1113793247564735,-0.306,0.301,9.797
1679933804897,1113793250066812,-0.302,0.3,9.797
1679933804899,1113793252568981,-0.298,0.299,9.797
1679933804902,1113793255071135,-0.294,0.298,9.797
1679933804903,1113793257573289,-0.29,0.296,9.797
1679933804905,1113793260075212,-0.286,0.295,9.798
1679933804910,1113793262577365,-0.271,0.29,9.798
1679933804912,1113793265079745,-0.266,0.288,9.798
1679933804913,1113793267581899,-0.262,0.287,9.798
1679933804915,1113793270084053,-0.259,0.286,9.799
1679933804918,1113793272586207,-0.255,0.285,9.799
1679933804921,1113793275088356,-0.252,0.283,9.799
1679933804928,1113793277590509,-0.25,0.282,9.799
1679933804929,1113793280092663,-0.235,0.279,9.799
1679933804931,1113793282594817,-0.232,0.278,9.799
1679933804933,1113793285096981,-0.229,0.277,9.8
1679933804935,1113793287599135,-0.227,0.276,9.8
1679933804936,1113793290101289,-0.225,0.275,9.8
1679933804938,1113793292603212,-0.223,0.275,9.8
1679933804943,1113793295105366,-0.222,0.274,9.8
1679933804943,1113793297607759,-0.209,0.274,9.8
1679933804945,1113793300109913,-0.207,0.273,9.8
1679933804948,1113793302612067,-0.207,0.272,9.8
1679933804951,1113793305114221,-0.206,0.272,9.8
1679933804953,1113793307616163,-0.206,0.271,9.8
1679933804955,1113793310118317,-0.206,0.271,9.8
1679933804962,1113793312620701,-0.207,0.27,9.8
1679933804965,1113793315122855,-0.198,0.273,9.8
1679933804966,1113793317625009,-0.198,0.272,9.8
1679933804967,1113793320127168,-0.199,0.272,9.8
1679933804969,1113793322629091,-0.2,0.272,9.8
1679933804976,1113793325131476,-0.202,0.271,9.8
1679933804977,1113793327722571,-0.204,0.271,9.8
1679933804978,1113793330135802,-0.206,0.27,9.8
1679933804980,1113793332637956,-0.203,0.272,9.8
1679933804982,1113793335140110,-0.205,0.272,9.8
1679933804984,1113793337642033,-0.207,0.272,9.8
1679933804986,1113793340144173,-0.21,0.272,9.8
1679933804988,1113793342646327,-0.212,0.271,9.8
1679933804993,1113793345148711,-0.215,0.271,9.8
1679933804994,1113793347650865,-0.218,0.271,9.8
1679933804996,1113793350153019,-0.22,0.271,9.8
1679933804998,1113793352655183,-0.223,0.271,9.8
1679933805000,1113793355157106,-0.226,0.271,9.8
1679933805002,1113793357659260,-0.229,0.271,9.8
1679933805009,1113793360161648,-0.231,0.271,9.8
1679933805010,1113793362663802,-0.234,0.27,9.8
1679933805011,1113793365165725,-0.237,0.27,9.8
1679933805014,1113793367667879,-0.242,0.268,9.799
1679933805016,1113793370170033,-0.244,0.268,9.799
1679933805018,1113793372672162,-0.246,0.268,9.799
1679933805020,1113793375174316,-0.248,0.268,9.799
1679933805023,1113793377676700,-0.25,0.268,9.799
1679933805025,1113793380178854,-0.251,0.268,9.799
1679933805028,1113793382681013,-0.253,0.267,9.799
