system_ts_ms, sensor_ts_ns, magXr, magYr, magZr, magDXr, magDYr, magDZr
1679933804630,1113792983888138,10.25625,-33.412502,-259.3875,-14.46,-20.03,-230.4
1679933804638,1113792993890262,10.14375,-33.28125,-259.3875,-14.46,-20.03,-230.4
1679933804648,1113793003907670,9.95625,-33.28125,-259.55627,-14.46,-20.03,-230.4
1679933804658,1113793013909909,9.84375,-33.28125,-259.6875,-14.46,-20.03,-230.4
1679933804670,1113793023911971,9.95625,-32.86875,-260.2875,-14.46,-20.03,-230.4
1679933804679,1113793033914149,10.14375,-32.381252,-260.8875,-14.46,-20.03,-230.4
1679933804688,1113793043878682,10.3125,-32.381252,-261.11252,-14.46,-20.03,-230.4
1679933804698,1113793053873110,10.556251,-32.381252,-261.35626,-14.46,-20.03,-230.4
1679933804710,1113793063882879,10.5,-32.568752,-261.30002,-14.46,-20.03,-230.4
1679933804721,1113793073874277,10.44375,-32.8125,-260.98126,-14.46,-20.03,-230.4
1679933804728,1113793083877065,10.44375,-32.8125,-260.98126,-14.46,-20.03,-230.4
1679933804738,1113793093882065,10.44375,-32.86875,-260.75626,-14.46,-20.03,-230.4
1679933804748,1113793103876579,10.556251,-33.412502,-260.15625,-14.46,-20.03,-230.4
1679933804760,1113793113886256,10.743751,-33.881252,-259.55627,-14.46,-20.03,-230.4
1679933804769,1113793123902467,10.5,-34.125,-259.48126,-14.46,-20.03,-230.4
1679933804781,1113793133909375,10.25625,-34.36875,-259.3875,-14.46,-20.03,-230.4
1679933804789,1113793143903913,10.200001,-34.36875,-259.55627,-14.46,-20.03,-230.4
1679933804798,1113793153899903,10.14375,-34.36875,-259.6875,-14.46,-20.03,-230.4
1679933804809,1113793163902062,10.556251,-34.36875,-259.9125,-14.46,-20.03,-230.4
1679933804820,1113793173896532,11.043751,-34.36875,-260.15625,-14.46,-20.03,-230.4
1679933804828,1113793183890979,11.043751,-34.612503,-260.45627,-14.46,-20.03,-230.4
1679933804839,1113793193887243,11.043751,-34.78125,-260.75626,-14.46,-20.03,-230.4
1679933804848,1113793203889311,11.043751,-34.612503,-260.7,-14.46,-20.03,-230.4
1679933804863,1113793213891440,11.043751,-34.36875,-260.56876,-14.46,-20.03,-230.4
1679933804869,1113793223902161,10.856251,-34.18125,-260.7,-14.46,-20.03,-230.4
1679933804879,1113793233911833,10.743751,-34.068752,-260.75626,-14.46,-20.03,-230.4
1679933804888,1113793243913962,10.3125,-33.881252,-260.8875,-14.46,-20.03,-230.4
1679933804899,1113793253884150,9.95625,-33.768753,-261.05627,-14.46,-20.03,-230.4
1679933804911,1113793263877741,9.84375,-33.581253,-260.98126,-14.46,-20.03,-230.4
