system_ts_ms, sensor_ts_ns, rotX, rotY, rotZ, rotL
1679933804630,1113792982336726,-0.014171,0.026767,0.875108,0.482978
1679933804631,1113792984838879,-0.014086,0.026729,0.875135,0.482933
1679933804633,1113792987341023,-0.014042,0.026696,0.875158,0.482895
1679933804635,1113792989843177,-0.014012,0.026676,0.875181,0.482856
1679933804637,1113792992345100,-0.014003,0.026673,0.875201,0.482819
1679933804647,1113792994847254,-0.014013,0.02668,0.87522,0.482784
1679933804647,1113792997349639,-0.014036,0.026695,0.87524,0.482746
1679933804647,1113792999851586,-0.013871,0.027032,0.875259,0.482699
1679933804647,1113793002353970,-0.013898,0.027092,0.875277,0.482661
1679933804650,1113793004855893,-0.013951,0.027129,0.875296,0.482624
1679933804652,1113793007358047,-0.014017,0.027169,0.875314,0.482586
1679933804654,1113793009860210,-0.014091,0.027214,0.875332,0.482548
1679933804658,1113793012362595,-0.014174,0.027266,0.87535,0.482511
1679933804660,1113793014864749,-0.014263,0.027323,0.875368,0.482472
1679933804663,1113793017366672,-0.014289,0.027614,0.875383,0.482428
1679933804664,1113793019868831,-0.014383,0.027704,0.875398,0.482393
1679933804669,1113793022370984,-0.014489,0.02778,0.875413,0.482358
1679933804673,1113793024873138,-0.014602,0.027852,0.875426,0.482327
1679933804677,1113793027375292,-0.014724,0.027926,0.875438,0.482296
1679933804677,1113793029877702,-0.014853,0.028004,0.875449,0.482268
1679933804679,1113793032379625,-0.014985,0.02808,0.87546,0.48224
1679933804683,1113793034881779,-0.015094,0.028487,0.875464,0.482205
1679933804683,1113793037383932,-0.015223,0.0286,0.875469,0.482186
1679933804685,1113793039886086,-0.01536,0.02868,0.875472,0.482172
1679933804687,1113793042388235,-0.015489,0.028752,0.875474,0.48216
1679933804693,1113793044890389,-0.015614,0.028827,0.875472,0.482154
1679933804693,1113793047392543,-0.015737,0.028893,0.87547,0.48215
1679933804695,1113793049894697,-0.015853,0.028951,0.875466,0.482149
1679933804697,1113793052396837,-0.01617,0.029464,0.875446,0.482145
1679933804700,1113793054898990,-0.016291,0.029563,0.875437,0.48215
1679933804703,1113793057401144,-0.016378,0.0296,0.875429,0.48216
1679933804710,1113793059903298,-0.016461,0.029629,0.875419,0.482174
1679933804710,1113793062405452,-0.016537,0.029651,0.875406,0.482193
1679933804711,1113793064907606,-0.016603,0.029666,0.875394,0.482213
1679933804713,1113793067409760,-0.016663,0.029669,0.875382,0.482232
1679933804715,1113793069911914,-0.017138,0.030095,0.875347,0.482252
1679933804717,1113793072414067,-0.017224,0.030127,0.875327,0.482282
1679933804720,1113793074916158,-0.017264,0.030109,0.875311,0.482312
1679933804727,1113793077418389,-0.017293,0.030078,0.875294,0.482344
1679933804727,1113793079920543,-0.01731,0.03004,0.875275,0.48238
1679933804728,1113793082422697,-0.017315,0.029993,0.875255,0.482419
1679933804730,1113793084924832,-0.017308,0.029932,0.875234,0.482461
1679933804733,1113793087426986,-0.017542,0.0303,0.875196,0.482498
1679933804735,1113793089929139,-0.017532,0.030264,0.875172,0.482544
1679933804737,1113793092431216,-0.017485,0.030174,0.875149,0.482593
1679933804743,1113793094933423,-0.017421,0.030068,0.875123,0.48265
1679933804744,1113793097435577,-0.017347,0.029949,0.875094,0.482713
1679933804746,1113793099937731,-0.01726,0.029818,0.875064,0.482778
1679933804748,1113793102439808,-0.01716,0.029678,0.875031,0.482849
1679933804750,1113793104941947,-0.017178,0.029929,0.874984,0.48292
1679933804753,1113793107444100,-0.017073,0.029812,0.874943,0.483004
1679933804755,1113793109946331,-0.016941,0.029649,0.874903,0.483092
1679933804760,1113793112448485,-0.016802,0.029476,0.874861,0.483183
1679933804760,1113793114950639,-0.016657,0.029297,0.874816,0.483281
1679933804762,1113793117452793,-0.016506,0.029114,0.874768,0.483383
1679933804765,1113793119954947,-0.016349,0.028925,0.874721,0.483485
1679933804768,1113793122457100,-0.016368,0.02906,0.87466,0.483587
1679933804771,1113793124959259,-0.016222,0.028897,0.874608,0.483696
1679933804779,1113793127461413,-0.016057,0.028702,0.874558,0.483804
1679933804780,1113793129963490,-0.015888,0.028503,0.874507,0.483912
1679933804781,1113793132465644,-0.015719,0.028299,0.874457,0.484021
1679933804782,1113793134967856,-0.015547,0.028093,0.874403,0.484136
1679933804784,1113793137470010,-0.015377,0.027891,0.874352,0.484246
1679933804786,1113793139972163,-0.015193,0.02815,0.874292,0.484343
1679933804788,1113793142474317,-0.015021,0.027991,0.874238,0.484455
1679933804793,1113793144976394,-0.01484,0.027788,0.874187,0.484565
1679933804794,1113793147478538,-0.01466,0.027578,0.874136,0.484675
1679933804795,1113793149980692,-0.01448,0.027367,0.874083,0.484788
1679933804798,1113793152482923,-0.014299,0.027159,0.874029,0.484901
1679933804800,1113793154985077,-0.014115,0.026949,0.873976,0.485015
1679933804803,1113793157487139,-0.013739,0.027069,0.87392,0.485119
1679933804809,1113793159989293,-0.013535,0.026891,0.873864,0.485235
1679933804809,1113793162491447,-0.01335,0.026684,0.873809,0.485352
1679933804810,1113793164993601,-0.013163,0.026474,0.873752,0.485471
1679933804814,1113793167495822,-0.012976,0.026273,0.873696,0.485587
1679933804815,1113793169997976,-0.012794,0.02607,0.873642,0.485701
1679933804819,1113793172500130,-0.012618,0.025867,0.873585,0.485819
1679933804822,1113793175002206,-0.011978,0.026133,0.87353,0.48592
1679933804827,1113793177504365,-0.011755,0.025987,0.873472,0.486036
1679933804827,1113793180006519,-0.011569,0.025799,0.873414,0.486156
1679933804828,1113793182508673,-0.011388,0.025607,0.873354,0.486277
1679933804831,1113793185010904,-0.01121,0.025419,0.873293,0.486401
1679933804833,1113793187513072,-0.011034,0.025237,0.873232,0.486525
1679933804835,1113793190015149,-0.010859,0.025053,0.873171,0.486648
1679933804838,1113793192517302,-0.01048,0.025145,0.873109,0.486762
1679933804844,1113793195019456,-0.010282,0.024994,0.873047,0.486885
1679933804844,1113793197521610,-0.010106,0.024817,0.872986,0.487008
1679933804845,1113793200023832,-0.009931,0.024639,0.872924,0.487131
1679933804848,1113793202525909,-0.009761,0.024466,0.872862,0.487254
1679933804850,1113793205028063,-0.009591,0.024296,0.872798,0.48738
1679933804854,1113793207530217,-0.009422,0.024128,0.872736,0.487503
1679933804863,1113793210032365,-0.009189,0.023911,0.872677,0.487624
1679933804864,1113793212534519,-0.009014,0.023743,0.872616,0.487745
1679933804865,1113793215036673,-0.008843,0.023578,0.872555,0.487865
1679933804865,1113793217538904,-0.008676,0.023416,0.872496,0.487981
1679933804867,1113793220041058,-0.008505,0.023253,0.872439,0.488093
1679933804868,1113793222543145,-0.008331,0.023091,0.872382,0.488206
1679933804871,1113793225045298,-0.008161,0.022929,0.872324,0.488321
1679933804876,1113793227547452,-0.007763,0.022575,0.872274,0.488434
1679933804876,1113793230049606,-0.007566,0.022397,0.872217,0.488546
1679933804879,1113793232551740,-0.007393,0.022237,0.872159,0.488659
1679933804881,1113793235053894,-0.007217,0.022078,0.8721,0.488775
1679933804883,1113793237556048,-0.007042,0.021923,0.872042,0.488887
1679933804885,1113793240058202,-0.006871,0.021771,0.871984,0.489
1679933804888,1113793242560350,-0.006702,0.021613,0.871926,0.489113
1679933804894,1113793245062504,-0.006302,0.021242,0.871873,0.489229
1679933804895,1113793247564735,-0.006117,0.021067,0.871817,0.489339
1679933804897,1113793250066812,-0.005954,0.020912,0.871761,0.489447
1679933804899,1113793252568981,-0.005794,0.020755,0.871705,0.489555
1679933804902,1113793255071135,-0.005636,0.020599,0.871647,0.489668
1679933804903,1113793257573289,-0.005485,0.020448,0.871591,0.489775
1679933804906,1113793260075212,-0.005335,0.020299,0.871532,0.489888
1679933804911,1113793262577365,-0.004799,0.01969,0.871484,0.490003
1679933804912,1113793265079745,-0.004619,0.019492,0.871426,0.490116
1679933804913,1113793267581899,-0.004488,0.019349,0.871367,0.490227
1679933804915,1113793270084053,-0.00436,0.019208,0.871307,0.490341
1679933804918,1113793272586207,-0.004241,0.019076,0.871245,0.490458
1679933804922,1113793275088356,-0.004132,0.018946,0.871184,0.490573
1679933804928,1113793277590509,-0.004027,0.018826,0.871122,0.490688
1679933804929,1113793280092663,-0.003479,0.018341,0.87107,0.490803
1679933804931,1113793282594817,-0.003341,0.018193,0.871008,0.490918
1679933804933,1113793285096981,-0.003251,0.018084,0.870945,0.491035
1679933804935,1113793287599135,-0.003173,0.017991,0.870883,0.491149
1679933804936,1113793290101289,-0.003105,0.017905,0.870821,0.491264
1679933804938,1113793292603212,-0.003048,0.017828,0.870757,0.491379
1679933804943,1113793295105366,-0.002999,0.017759,0.870694,0.491494
1679933804945,1113793297607759,-0.002443,0.017441,0.870643,0.491599
1679933804945,1113793300109913,-0.002366,0.017358,0.87058,0.491714
1679933804948,1113793302612067,-0.002347,0.01731,0.870516,0.491828
1679933804951,1113793305114221,-0.002345,0.017275,0.87045,0.491946
1679933804953,1113793307616163,-0.002354,0.017251,0.870388,0.492057
1679933804956,1113793310118317,-0.002376,0.017232,0.870326,0.492168
1679933804963,1113793312620701,-0.002407,0.017223,0.870263,0.49228
1679933804965,1113793315122855,-0.001938,0.017095,0.870206,0.492386
1679933804966,1113793317625014,-0.001942,0.017089,0.870145,0.492494
1679933804968,1113793320127168,-0.002001,0.0171,0.870085,0.4926
1679933804969,1113793322629091,-0.002076,0.017118,0.870023,0.492708
1679933804976,1113793325131476,-0.002165,0.017144,0.869961,0.492816
