system_ts_ms, sensor_ts_ns, accX, accY, accZ
1679914370227,1094358582694966,-0.01305,6.1420503,7.6759505
1679914370230,1094358585197427,0.21000001,6.2470503,7.8700504
1679914370231,1094358587699966,0.54705,6.4120502,8.064
1679914370233,1094358590202427,0.85905004,6.5059505,8.32005
1679914370236,1094358592704802,1.2100501,6.5820003,8.44005
1679914370252,1094358595207264,1.4610001,6.6930003,8.60295
1679914370252,1094358597709725,1.7560501,6.7570505,8.6980505
1679914370252,1094358600211956,1.89495,6.8599505,8.68605
1679914370252,1094358602714628,1.87995,6.9540005,8.907001
1679914370252,1094358605217090,2.0380502,6.79995,8.81805
1679914370253,1094358607719321,1.983,6.8940005,8.895
1679914370254,1094358610221782,2.0380502,6.7450504,9.052951
1679914370259,1094358612724244,1.9210501,6.8479505,8.940001
1679914370259,1094358615226628,1.9210501,6.669,8.955001
1679914370262,1094358617729167,1.9210501,6.7309504,8.83005
1679914370264,1094358620231551,1.9759501,6.6570005,8.73705
1679914370267,1094358622734009,1.8780001,6.5659504,8.55195
1679914370270,1094358625236470,2.04795,6.54405,8.34195
1679914370271,1094358627738932,1.88505,6.42705,8.358001
1679914370275,1094358630241163,1.9930501,6.453,8.187
1679914370277,1094358632743859,1.9399501,6.5080504,7.9870505
1679914370280,1094358635246321,1.9759501,6.49095,7.7089505
1679914370282,1094358637748782,1.84905,6.45795,7.4890504
1679914370284,1094358640251013,1.86405,6.5389504,7.3549504
1679914370286,1094358642753504,1.79595,6.5130005,7.2760506
1679914370294,1094358645255888,1.7050501,6.4819503,7.0480504
1679914370294,1094358647758427,1.6290001,6.4819503,7.0669503
1679914370294,1094358650260888,1.473,6.4789505,6.94995
1679914370296,1094358652763288,1.52295,6.3619504,6.8899503
1679914370299,1094358655265749,1.45605,6.46995,6.9040504
1679914370302,1094358657768211,1.5259501,6.3310504,6.7969503
1679914370304,1094358660270442,1.4950501,6.3289504,6.9280505
1679914370308,1094358662773134,1.6290001,6.42,6.8970003
1679914370310,1094358665275595,1.5280501,6.3360004,6.86595
1679914370312,1094358667777826,1.557,6.3790503,6.8590503
1679914370314,1094358670280288,1.5499501,6.3019505,7.0270505
1679914370317,1094358672782734,1.57605,6.3739505,6.94005
1679914370320,1094358675285196,1.5450001,6.3310504,6.9690003
1679914370321,1094358677787657,1.57095,6.36,6.9259505
1679914370328,1094358680290119,1.5790501,6.3910503,7.0669503
1679914370328,1094358682792538,1.53795,6.3910503,7.0650005
1679914370329,1094358685294922,1.54005,6.46005,6.9210005
1679914370332,1094358687797384,1.5330001,6.4789505,6.9310503
1679914370334,1094358690299922,1.46595,6.5200505,7.0189505
1679914370336,1094358692802307,1.42305,6.537,6.7390504
1679914370342,1094358695304758,1.416,6.54405,6.8089504
1679914370342,1094358697806989,1.45905,6.5659504,6.8539505
1679914370352,1094358700309451,1.6189501,6.6210003,6.87795
1679914370352,1094358702811912,1.4950501,6.5560503,6.912
1679914370352,1094358705314341,1.5520501,6.6109505,6.8950505
1679914370353,1094358707816802,1.521,6.6589503,6.7990503
1679914370355,1094358710319264,1.6020001,6.6780005,6.7870502
1679914370359,1094358712821725,1.45905,6.76905,6.8230505
1679914370359,1094358715324110,1.4680501,6.6829505,6.8899503
1679914370361,1094358717826552,1.46595,6.6930003,6.84705
1679914370366,1094358720329090,1.46595,6.6400504,6.8970003
1679914370366,1094358722831475,1.4760001,6.74805,6.8830504
1679914370369,1094358725333936,1.42305,6.63495,6.9040504
1679914370375,1094358727836398,1.4470501,6.6610503,6.7990503
1679914370375,1094358730338623,1.4830501,6.67605,6.912
1679914370377,1094358732841085,1.3960501,6.669,6.8590503
1679914370380,1094358735343547,1.42305,6.6570005,6.8640003
1679914370382,1094358737846008,1.4299501,6.7189503,7.0480504
1679914370384,1094358740348470,1.4320501,6.702,7.1389503
1679914370387,1094358742850931,1.38705,6.7309504,7.14195
1679914370392,1094358745353316,1.452,6.7549505,7.1800504
1679914370392,1094358747855777,1.3440001,6.7879505,7.2850504
1679914370394,1094358750358312,1.33395,6.76905,7.518
1679914370397,1094358752860773,1.3729501,6.774,7.4719505
1679914370399,1094358755363158,1.4610001,6.6730504,7.4599504
1679914370404,1094358757865620,1.5259501,6.72795,7.7070003
1679914370404,1094358760368096,1.5330001,6.7189503,7.7089505
1679914370410,1094358762870327,1.605,6.73995,7.7070003
1679914370410,1094358765373019,1.62195,6.6709504,7.75995
1679914370411,1094358767875250,1.7050501,6.70905,7.7880006
1679914370414,1094358770377712,1.6789501,6.67605,7.7070003
1679914370416,1094358772880183,1.6530001,6.6730504,7.79505
1679914370419,1094358775382568,1.6840501,6.6180005,7.7550006
1679914370424,1094358777885106,1.593,6.6660004,7.8820505
1679914370424,1094358780387568,1.5949501,6.6709504,7.839
1679914370427,1094358782889956,1.5880501,6.73995,7.8310504
1679914370430,1094358785392418,1.6620001,6.7980003,7.7140503
1679914370432,1094358787894879,1.593,6.8239503,7.839
1679914370434,1094358790397341,1.60695,6.76905,7.839
1679914370436,1094358792899817,1.746,6.7980003,7.6900506
1679914370444,1094358795402279,1.7149501,6.76695,7.8510003
1679914370444,1094358797904741,1.746,6.8220005,7.8150005
1679914370445,1094358800406971,1.8250501,6.72795,7.75995
1679914370448,1094358802909437,1.9260001,6.6829505,7.6590004
1679914370450,1094358805411898,1.9810501,6.8890505,7.6129503
1679914370452,1094358807914360,1.9590001,6.72795,7.5079503
1679914370455,1094358810416822,1.9710001,6.81195,7.7430005
1679914370460,1094358812919187,1.9260001,6.7909503,7.7160006
1679914370461,1094358815421649,1.8540001,6.7960505,7.6039505
1679914370462,1094358817924110,1.81095,6.762,7.8150005
1679914370464,1094358820426341,1.7200501,6.80805,7.80495
1679914370467,1094358822929019,1.713,6.714,7.9300504
1679914370470,1094358825431481,1.6620001,6.7909503,7.9300504
1679914370475,1094358827933942,1.6840501,6.7759504,7.8910503
1679914370475,1094358830436173,1.66005,6.7960505,7.8739505
1679914370479,1094358832938620,1.74405,6.78105,7.8510003
1679914370480,1094358835441081,1.7389501,6.8700004,7.80495
1679914370482,1094358837943543,1.8540001,6.7429504,7.8100505
1679914370484,1094358840446004,1.914,6.7189503,7.1730003
1679914370486,1094358842948466,1.7629501,6.5010004,6.7819505
1679914370493,1094358845450875,1.57095,6.4099503,6.6790504
1679914370494,1094358847953336,1.4110501,6.1660504,6.2080503
1679914370494,1094358850455567,1.21695,5.9809504,5.96295
1679914370496,1094358852958259,1.0129501,6.1390505,5.925
1679914370500,1094358855460741,1.0540501,6.1540504,5.63805
1679914370502,1094358857962971,0.86100006,6.1540504,5.5729504
1679914370504,1094358860465433,0.76005006,6.0870004,5.7570004
1679914370510,1094358862967895,0.837,6.23295,5.99205
1679914370510,1094358865470365,0.91695005,6.29505,5.9680505
1679914370512,1094358867972827,0.91005003,6.36705,6.162
1679914370516,1094358870475288,1.0879501,6.372,6.18795
1679914370517,1094358872977750,1.09695,6.3520503,6.0540004
1679914370520,1094358875480211,1.1910001,6.3570004,6.045
1679914370526,1094358877982606,1.4110501,6.30705,6.129
1679914370527,1094358880485144,1.4970001,6.5010004,6.045
1679914370527,1094358882987529,1.5330001,6.4789505,6.05205
1679914370529,1094358885489991,1.62195,6.54405,6.222
1679914370532,1094358887992457,1.8180001,6.66405,6.267
1679914370534,1094358890494688,1.9230001,6.7050004,6.50895
1679914370537,1094358892997149,1.9810501,6.8239503,6.5209503
1679914370541,1094358895499842,2.0299501,6.8310003,6.8970003
1679914370543,1094358898002087,2.18205,6.8430004,7.0530005
1679914370544,1094358900504548,2.2420502,6.8310003,7.45305
1679914370547,1094358903007010,2.4,6.89895,7.7239504
1679914370550,1094358905509471,2.5200002,6.9199505,7.8790503
1679914370553,1094358908011856,2.60805,6.89895,8.092051
1679914370554,1094358910514394,2.604,6.8910003,8.28195
1679914370560,1094358913016856,2.6590502,6.81195,8.404051
1679914370561,1094358915519240,2.5440001,6.939,8.49195
1679914370562,1094358918021702,2.50095,6.9199505,8.655001
1679914370564,1094358920523943,2.43105,6.94605,8.751
1679914370567,1094358923026404,2.3430002,6.91305,8.839951
1679914370570,1094358925529097,2.1370502,6.9220505,8.878051
1679914370575,1094358928031327,2.055,6.93195,8.96895
1679914370575,1094358930533768,1.89495,6.8509502,8.923051
1679914370577,1094358933036229,1.69095,6.8959503,8.93805
1679914370579,1094358935538614,1.6789501,6.79995,9.120001
1679914370582,1094358938041076,1.3800001,6.9199505,9.193951
1679914370584,1094358940543605,1.38195,6.87195,9.21105
1679914370587,1094358943046067,1.36995,7.0210505,9.4480505
1679914370594,1094358945548451,1.131,6.8269506,9.4789505
1679914370594,1094358948050913,0.88305,6.8509502,9.529051
1679914370595,1094358950553355,0.669,6.5989504,9.723001
1679914370597,1094358953055586,0.57105005,6.5130005,9.702001
1679914370599,1094358955558278,0.59505004,6.4960504,9.795
1679914370602,1094358958060740,0.55905,6.4630504,9.951
1679914370604,1094358960562971,0.50100005,6.50295,10.008
1679914370608,1094358963065436,0.46095002,6.5490003,10.147051
1679914370609,1094358965567821,0.44700003,6.6589503,10.389001
1679914370612,1094358968070282,0.45600003,6.6469502,10.65705
1679914370615,1094358970572826,0.63105005,6.6660004,10.875001
1679914370617,1094358973075211,0.684,6.6540003,11.184001
1679914370620,1094358975577672,0.80805004,6.57,11.3230505
1679914370626,1094358978080134,0.97305006,6.6589503,11.389951
1679914370626,1094358980582595,1.1020501,6.558,11.326051
1679914370629,1094358983085067,1.21905,6.5680504,11.344951
1679914370630,1094358985587528,1.401,6.432,11.292001
1679914370632,1094358988089990,1.5330001,6.51105,11.235001
1679914370635,1094358990592451,1.7839501,6.49905,11.053051
1679914370637,1094358993094696,1.7530501,6.5010004,10.630951
1679914370642,1094358995597158,2.06205,6.5230503,10.453951
1679914370642,1094358998099619,2.08095,6.525,10.188001
1679914370644,1094359000602081,2.29905,6.6400504,9.84105
1679914370647,1094359003104537,2.3070002,6.6829505,9.771001
1679914370649,1094359005606922,2.3689501,6.7050004,9.646951
1679914370652,1094359008109383,2.4499502,6.7170005,9.337951
1679914370654,1094359010611845,2.46195,6.879,9.220051
1679914370658,1094359013114302,2.45295,6.9990005,8.998051
1679914370660,1094359015616763,2.4120002,6.8509502,8.77305
1679914370662,1094359018119225,2.4720001,6.9220505,8.677051
1679914370666,1094359020621455,2.46495,6.8509502,8.599951
1679914370667,1094359023123937,2.5080001,7.0540504,8.398951
1679914370670,1094359025626399,2.3400002,7.01805,8.19795
