system_ts_ms, sensor_ts_ns, magX, magY, magZ
1679914370238,1094358594737487,21.65625,-41.756252,-10.387501
1679914370259,1094358614722159,21.54375,-41.8125,-10.25625
1679914370279,1094358634720255,21.1875,-41.5125,-10.25625
1679914370299,1094358654726895,21.243752,-41.643753,-10.25625
1679914370319,1094358674730091,21.35625,-41.643753,-10.3125
1679914370341,1094358694727038,21.112501,-41.5875,-10.200001
1679914370359,1094358714723678,21.1875,-41.643753,-9.95625
1679914370379,1094358734720287,21.35625,-41.34375,-9.7875
1679914370399,1094358754733283,21.65625,-41.86875,-9.3
1679914370419,1094358774729942,21.712502,-42.24375,-9.3
1679914370444,1094358794733115,21.84375,-42.65625,-9.46875
1679914370460,1094358814728638,21.712502,-42.35625,-9.46875
1679914370480,1094358834722532,21.487501,-42.112503,-9.58125
1679914370499,1094358854726844,21.4125,-42.112503,-9.7875
1679914370519,1094358874723507,21.487501,-42.35625,-9.95625
1679914370541,1094358894726676,21.487501,-42.412502,-9.88125
1679914370560,1094358914731324,21.243752,-42.487503,-9.88125
1679914370579,1094358934734389,21.243752,-42.412502,-9.7875
1679914370599,1094358954738649,21.1875,-42.24375,-9.7875
1679914370619,1094358974743119,21.243752,-42.35625,-9.58125
1679914370642,1094358994733373,21.487501,-42.412502,-9.4125
1679914370659,1094359014731209,21.112501,-42.35625,-9.4125
1679914370680,1094359034726612,21.112501,-42.412502,-9.356251
1679914370699,1094359054715444,21.1875,-42.54375,-9.1125
1679914370720,1094359074734463,21.1875,-42.7125,-8.700001
1679914370741,1094359094738717,21.112501,-43.0125,-8.08125
1679914370760,1094359114735726,21.112501,-43.143753,-6.95625
1679914370781,1094359134739524,21.112501,-43.612503,-6.1125
1679914370799,1094359154728625,20.75625,-44.15625,-4.55625
1679914370819,1094359174724119,20.8875,-44.5125,-2.7562501
1679914370840,1094359194728417,20.75625,-44.943752,-1.0125
1679914370860,1094359214733883,20.456251,-44.943752,0.7875
1679914370879,1094359234724709,20.34375,-45.412502,2.3812501
1679914370899,1094359254722521,20.34375,-45.487503,4.18125
1679914370918,1094359274718598,20.34375,-45.84375,6.1125
1679914370939,1094359294715660,19.987501,-45.787502,7.5000005
1679914370959,1094359314717482,19.743752,-45.65625,8.38125
1679914370980,1094359334714102,19.743752,-45.65625,8.625
1679914370999,1094359354711506,19.368752,-45.7125,8.8125
1679914371019,1094359374708130,19.368752,-46.0125,8.212501
1679914371041,1094359394705837,19.368752,-45.7125,7.2000003
1679914371060,1094359414710115,19.25625,-45.65625,5.5125003
1679914371081,1094359434721085,19.3125,-44.943752,3.4125001
1679914371099,1094359454724983,19.556252,-44.8125,1.3125
1679914371118,1094359474696882,19.987501,-44.756252,-0.7875
1679914371139,1094359494693482,19.9125,-44.5875,-2.7562501
1679914371159,1094359514682871,20.212502,-43.987503,-4.6687503
1679914371179,1094359534678741,20.025002,-43.3125,-6.0
1679914371198,1094359554707688,19.987501,-43.3125,-6.8812504
1679914371219,1094359574711985,20.025002,-43.0125,-7.2000003
1679914371239,1094359594725110,19.85625,-43.256252,-7.3125005
1679914371259,1094359614692355,19.85625,-43.3125,-6.8812504
1679914371278,1094359634666585,19.987501,-43.256252,-6.4125004
1679914371298,1094359654641003,20.212502,-43.443752,-5.2875004
1679914371318,1094359674637132,20.268751,-43.74375,-4.18125
1679914371342,1094359694655344,20.456251,-44.456253,-3.16875
1679914371359,1094359714673046,20.5125,-44.5875,-2.7
1679914371381,1094359734697968,20.268751,-45.112503,-1.9687501
1679914371399,1094359754702348,20.268751,-45.487503,-1.25625
1679914371419,1094359774721651,20.212502,-45.35625,-0.71250004
1679914371439,1094359794740198,19.9125,-45.7125,-0.4875
1679914371459,1094359814749404,19.85625,-45.7125,-0.71250004
1679914371478,1094359834744851,19.9125,-45.525,-0.7875
1679914371499,1094359854741475,19.9125,-45.7125,-1.0125
1679914371519,1094359874739148,19.9125,-45.65625,-0.95625
1679914371540,1094359894730826,20.15625,-45.7125,-1.06875
1679914371559,1094359914727455,20.212502,-45.525,-1.3125
1679914371579,1094359934731834,20.212502,-45.525,-1.5562501
1679914371599,1094359954728679,20.15625,-45.412502,-1.6125001
1679914371619,1094359974732958,20.34375,-45.412502,-1.6125001
1679914371639,1094359994743405,20.268751,-45.487503,-1.85625
1679914371659,1094360014755568,20.34375,-45.112503,-1.9125
1679914371681,1094360034759433,20.212502,-45.112503,-1.9125
1679914371698,1094360054760462,19.6875,-44.2125,-2.0812502
1679914371719,1094360074737178,19.556252,-43.987503,-2.2125
1679914371741,1094360094727529,19.743752,-44.2125,-2.15625
