system_ts_ms, sensor_ts_ns, magXr, magYr, magZr, magDXr, magDYr, magDZr
1680014145423,1194133775727863,25.181252,-90.825005,-233.1,9.35,-61.32,-216.36
1680014145435,1194133785755036,24.956251,-90.4875,-233.38126,9.35,-61.32,-216.36
1680014145440,1194133795745161,24.956251,-90.0,-233.88751,9.35,-61.32,-216.36
1680014145450,1194133805726617,24.956251,-89.5875,-234.4125,9.35,-61.32,-216.36
1680014145462,1194133815728867,24.712502,-89.287506,-234.46877,9.35,-61.32,-216.36
1680014145470,1194133825735819,24.468752,-88.9875,-234.6,9.35,-61.32,-216.36
1680014145480,1194133835734939,24.16875,-88.6125,-234.88126,9.35,-61.32,-216.36
1680014145490,1194133845737125,23.868752,-88.200005,-235.20001,9.35,-61.32,-216.36
1680014145501,1194133855731530,23.75625,-87.600006,-235.9125,9.35,-61.32,-216.36
1680014145512,1194133865727058,23.681252,-87.787506,-235.6125,9.35,-61.32,-216.36
1680014145521,1194133875723509,23.56875,-87.9,-235.31252,9.35,-61.32,-216.36
1680014145531,1194133885733220,23.5125,-88.0875,-235.01251,9.35,-61.32,-216.36
1680014145542,1194133895735354,23.681252,-88.3125,-235.20001,9.35,-61.32,-216.36
1680014145551,1194133905742806,23.868752,-88.668755,-235.6125,9.35,-61.32,-216.36
1680014145561,1194133915752050,24.16875,-88.9875,-235.68752,9.35,-61.32,-216.36
1680014145572,1194133925736800,24.468752,-89.287506,-235.78127,9.35,-61.32,-216.36
1680014145581,1194133935738949,24.712502,-89.700005,-235.31252,9.35,-61.32,-216.36
1680014145591,1194133945697045,24.768751,-89.887505,-235.50002,9.35,-61.32,-216.36
1680014145601,1194133955664861,24.88125,-90.0,-235.6125,9.35,-61.32,-216.36
1680014145611,1194133965679559,24.956251,-90.168755,-235.78127,9.35,-61.32,-216.36
1680014145621,1194133975653360,25.06875,-90.24375,-235.78127,9.35,-61.32,-216.36
1680014145630,1194133985663004,25.181252,-90.168755,-235.50002,9.35,-61.32,-216.36
1680014145641,1194133995659667,25.25625,-90.0,-235.20001,9.35,-61.32,-216.36
1680014145650,1194134005628359,25.312502,-89.887505,-234.88126,9.35,-61.32,-216.36
1680014145662,1194134015624556,25.0125,-89.887505,-234.65627,9.35,-61.32,-216.36
1680014145671,1194134025615556,24.88125,-89.887505,-234.46877,9.35,-61.32,-216.36
1680014145680,1194134035632204,24.956251,-89.943756,-234.35626,9.35,-61.32,-216.36
1680014145691,1194134045632675,25.0125,-90.0,-234.18752,9.35,-61.32,-216.36
1680014145702,1194134055652747,24.956251,-89.943756,-234.6,9.35,-61.32,-216.36
1680014145714,1194134065669266,24.88125,-89.887505,-234.95625,9.35,-61.32,-216.36
1680014145722,1194134075667645,24.956251,-89.943756,-235.01251,9.35,-61.32,-216.36
1680014145731,1194134085683578,25.0125,-90.0,-235.06876,9.35,-61.32,-216.36
1680014145742,1194134095684515,25.0125,-90.0,-235.38751,9.35,-61.32,-216.36
1680014145751,1194134105670496,25.0125,-90.0,-235.68752,9.35,-61.32,-216.36
1680014145761,1194134115677381,24.956251,-89.943756,-235.50002,9.35,-61.32,-216.36
1680014145771,1194134125662443,24.88125,-89.700005,-235.6125,9.35,-61.32,-216.36
1680014145782,1194134135636385,24.768751,-89.64375,-235.31252,9.35,-61.32,-216.36
1680014145791,1194134145634802,24.712502,-89.5875,-235.01251,9.35,-61.32,-216.36
1680014145800,1194134155633716,24.468752,-89.5875,-234.95625,9.35,-61.32,-216.36
1680014145811,1194134165637768,24.056252,-89.287506,-235.06876,9.35,-61.32,-216.36
1680014145822,1194134175657695,23.98125,-88.9875,-235.06876,9.35,-61.32,-216.36
1680014145831,1194134185667247,24.056252,-89.043755,-234.95625,9.35,-61.32,-216.36
1680014145841,1194134195655540,23.98125,-89.100006,-235.31252,9.35,-61.32,-216.36
1680014145853,1194134205670837,23.8125,-89.512505,-235.31252,9.35,-61.32,-216.36
1680014145861,1194134215668895,23.681252,-89.887505,-235.31252,9.35,-61.32,-216.36
1680014145873,1194134225676971,23.56875,-90.1125,-235.31252,9.35,-61.32,-216.36
1680014145881,1194134235687572,23.5125,-90.168755,-235.38751,9.35,-61.32,-216.36
1680014145891,1194134245685264,23.456251,-90.7125,-235.38751,9.35,-61.32,-216.36
1680014145902,1194134255694215,23.38125,-91.200005,-235.38751,9.35,-61.32,-216.36
1680014145910,1194134265705695,23.212502,-91.14375,-235.55626,9.35,-61.32,-216.36
1680014145922,1194134275707642,23.081251,-91.0875,-235.68752,9.35,-61.32,-216.36
1680014145932,1194134285690892,22.85625,-90.9,-235.85626,9.35,-61.32,-216.36
1680014145942,1194134295666801,22.59375,-90.787506,-235.96877,9.35,-61.32,-216.36
1680014145952,1194134305654084,22.48125,-90.787506,-236.15627,9.35,-61.32,-216.36
1680014145961,1194134315634583,22.3125,-90.787506,-236.2875,9.35,-61.32,-216.36
1680014145971,1194134325628343,22.368752,-90.600006,-236.21251,9.35,-61.32,-216.36
1680014145982,1194134335637366,22.48125,-90.4875,-236.15627,9.35,-61.32,-216.36
1680014145991,1194134345654322,22.48125,-90.600006,-235.9125,9.35,-61.32,-216.36
1680014146001,1194134355664769,22.48125,-90.787506,-235.68752,9.35,-61.32,-216.36
1680014146011,1194134365680356,22.59375,-90.825005,-235.50002,9.35,-61.32,-216.36
1680014146024,1194134375674802,22.78125,-90.9,-235.25626,9.35,-61.32,-216.36
1680014146032,1194134385661893,22.85625,-90.825005,-235.20001,9.35,-61.32,-216.36
1680014146049,1194134395670888,22.9125,-90.787506,-235.06876,9.35,-61.32,-216.36
1680014146051,1194134405673898,23.081251,-90.825005,-235.01251,9.35,-61.32,-216.36
1680014146060,1194134415705301,23.212502,-90.9,-234.95625,9.35,-61.32,-216.36
1680014146071,1194134425713046,22.9125,-90.787506,-235.06876,9.35,-61.32,-216.36
1680014146081,1194134435720421,22.59375,-90.600006,-235.25626,9.35,-61.32,-216.36
1680014146091,1194134445735180,22.66875,-90.412506,-235.50002,9.35,-61.32,-216.36
1680014146102,1194134455739636,22.78125,-90.168755,-235.68752,9.35,-61.32,-216.36
1680014146111,1194134465735943,22.66875,-90.7125,-235.50002,9.35,-61.32,-216.36
1680014146121,1194134475732794,22.59375,-91.200005,-235.25626,9.35,-61.32,-216.36
1680014146130,1194134485729784,22.48125,-91.3125,-235.20001,9.35,-61.32,-216.36
