system_ts_ms, sensor_ts_ns, magX, magY, magZ
1680014145423,1194133775727863,15.825001,-29.5125,-16.743752
1680014145435,1194133785755036,15.6,-29.156252,-17.025002
1680014145440,1194133795745161,15.6,-28.687502,-17.5125
1680014145450,1194133805726617,15.6,-28.25625,-18.056252
1680014145462,1194133815728867,15.356251,-27.956251,-18.112501
1680014145470,1194133825735819,15.1125,-27.656252,-18.243752
1680014145480,1194133835734939,14.812501,-27.300001,-18.525002
1680014145490,1194133845737125,14.512501,-26.8875,-18.84375
1680014145501,1194133855731530,14.400001,-26.2875,-19.556252
1680014145512,1194133865727058,14.343751,-26.456251,-19.25625
1680014145521,1194133875723509,14.212501,-26.587502,-18.956251
1680014145531,1194133885733220,14.156251,-26.75625,-18.65625
1680014145542,1194133895735354,14.343751,-27.000002,-18.84375
1680014145551,1194133905742806,14.512501,-27.35625,-19.25625
1680014145561,1194133915752050,14.812501,-27.656252,-19.3125
1680014145572,1194133925736800,15.1125,-27.956251,-19.425001
1680014145581,1194133935738949,15.356251,-28.3875,-18.956251
1680014145591,1194133945697045,15.4125,-28.556252,-19.143751
1680014145601,1194133955664861,15.543751,-28.687502,-19.25625
1680014145611,1194133965679559,15.6,-28.85625,-19.425001
1680014145621,1194133975653360,15.712501,-28.9125,-19.425001
1680014145630,1194133985663004,15.825001,-28.85625,-19.143751
1680014145640,1194133995659667,15.900001,-28.687502,-18.84375
1680014145650,1194134005628359,15.95625,-28.556252,-18.525002
1680014145662,1194134015624556,15.656251,-28.556252,-18.28125
1680014145671,1194134025615556,15.543751,-28.556252,-18.112501
1680014145680,1194134035632204,15.6,-28.612501,-18.0
1680014145691,1194134045632675,15.656251,-28.687502,-17.8125
1680014145702,1194134055652747,15.6,-28.612501,-18.243752
1680014145713,1194134065669266,15.543751,-28.556252,-18.6
1680014145722,1194134075667645,15.6,-28.612501,-18.65625
1680014145731,1194134085683578,15.656251,-28.687502,-18.712502
1680014145741,1194134095684515,15.656251,-28.687502,-19.0125
1680014145750,1194134105670496,15.656251,-28.687502,-19.3125
1680014145761,1194134115677381,15.6,-28.612501,-19.143751
1680014145771,1194134125662443,15.543751,-28.3875,-19.25625
1680014145782,1194134135636385,15.4125,-28.312502,-18.956251
1680014145791,1194134145634802,15.356251,-28.25625,-18.65625
1680014145800,1194134155633716,15.1125,-28.25625,-18.6
1680014145810,1194134165637768,14.700001,-27.956251,-18.712502
1680014145822,1194134175657695,14.64375,-27.656252,-18.712502
1680014145831,1194134185667247,14.700001,-27.712502,-18.6
1680014145841,1194134195655540,14.64375,-27.7875,-18.956251
1680014145853,1194134205670837,14.45625,-28.2,-18.956251
1680014145861,1194134215668895,14.343751,-28.556252,-18.956251
1680014145873,1194134225676971,14.212501,-28.800001,-18.956251
1680014145881,1194134235687572,14.156251,-28.85625,-19.0125
1680014145891,1194134245685264,14.1,-29.400002,-19.0125
1680014145902,1194134255694215,14.043751,-29.8875,-19.0125
1680014145910,1194134265705695,13.856251,-29.812502,-19.181252
1680014145922,1194134275707642,13.743751,-29.75625,-19.3125
1680014145932,1194134285690892,13.500001,-29.587502,-19.5
1680014145942,1194134295666801,13.25625,-29.456251,-19.612501
1680014145951,1194134305654084,13.14375,-29.456251,-19.78125
1680014145961,1194134315634583,12.95625,-29.456251,-19.9125
1680014145971,1194134325628343,13.012501,-29.2875,-19.85625
1680014145982,1194134335637366,13.14375,-29.156252,-19.78125
1680014145991,1194134345654322,13.14375,-29.2875,-19.556252
1680014146001,1194134355664769,13.14375,-29.456251,-19.3125
1680014146011,1194134365680356,13.25625,-29.5125,-19.143751
1680014146024,1194134375674802,13.44375,-29.587502,-18.900002
1680014146032,1194134385661893,13.500001,-29.5125,-18.84375
1680014146048,1194134395670888,13.556251,-29.456251,-18.712502
1680014146051,1194134405673898,13.743751,-29.5125,-18.65625
1680014146060,1194134415705301,13.856251,-29.587502,-18.6
1680014146071,1194134425713046,13.556251,-29.456251,-18.712502
1680014146081,1194134435720421,13.25625,-29.2875,-18.900002
1680014146091,1194134445735180,13.312501,-29.081251,-19.143751
1680014146103,1194134455739636,13.44375,-28.85625,-19.3125
1680014146111,1194134465735943,13.312501,-29.400002,-19.143751
1680014146121,1194134475732794,13.25625,-29.8875,-18.900002
1680014146130,1194134485729784,13.14375,-30.000002,-18.84375
1680014146142,1194134495722400,12.95625,-30.056252,-18.712502
1680014146153,1194134505732198,13.14375,-30.4125,-18.525002
1680014146161,1194134515735519,13.25625,-30.7875,-18.28125
1680014146173,1194134525738821,13.14375,-31.312502,-17.94375
1680014146182,1194134535740888,12.95625,-31.85625,-17.5125
1680014146192,1194134545743004,12.95625,-31.3875,-17.681252
1680014146201,1194134555745176,12.95625,-31.3875,-17.681252
1680014146210,1194134565738435,12.95625,-31.087502,-17.5125
1680014146222,1194134575732997,12.95625,-30.7875,-17.400002
1680014146231,1194134585727516,12.95625,-30.7875,-17.456251
1680014146241,1194134595722011,12.95625,-30.7875,-17.5125
1680014146252,1194134605706529,13.25625,-30.487501,-17.681252
1680014146262,1194134615709490,13.556251,-30.16875,-17.8125
1680014146271,1194134625712831,13.556251,-30.000002,-17.8125
1680014146280,1194134635715005,13.556251,-29.75625,-17.8125
1680014146290,1194134645734745,13.781251,-30.16875,-18.0
1680014146302,1194134655729220,14.043751,-30.656252,-18.112501
1680014146310,1194134665723724,14.400001,-30.712502,-18.28125
1680014146320,1194134675696085,14.75625,-30.7875,-18.4125
1680014146330,1194134685698469,14.75625,-30.900002,-18.28125
1680014146340,1194134695700607,14.75625,-30.956251,-18.112501
1680014146350,1194134705701977,15.000001,-31.25625,-18.056252
1680014146360,1194134715725049,15.243751,-31.556252,-18.0
1680014146370,1194134725719270,15.1125,-31.2,-18.0
1680014146380,1194134735721404,15.056251,-30.7875,-18.0
1680014146390,1194134745723467,14.812501,-30.300001,-17.8125
1680014146401,1194134755733231,14.64375,-29.75625,-17.681252
1680014146410,1194134765736562,14.512501,-29.587502,-18.056252
1680014146420,1194134775737605,14.45625,-29.456251,-18.4125
1680014146430,1194134785740533,14.212501,-29.212502,-18.6
1680014146440,1194134795736220,14.043751,-28.987501,-18.712502
1680014146453,1194134805753133,14.043751,-29.081251,-18.712502
1680014146460,1194134815748772,14.043751,-29.156252,-18.712502
1680014146470,1194134825742089,14.043751,-29.5125,-18.712502
1680014146480,1194134835743449,14.043751,-29.8875,-18.712502
1680014146490,1194134845729621,14.043751,-30.300001,-18.525002
1680014146500,1194134855730923,14.043751,-30.656252,-18.28125
1680014146511,1194134865743158,14.043751,-30.656252,-18.35625
1680014146521,1194134875744531,14.043751,-30.656252,-18.4125
1680014146530,1194134885747883,13.743751,-30.487501,-18.525002
1680014146541,1194134895750887,13.44375,-30.35625,-18.6
1680014146553,1194134905743098,13.500001,-30.112501,-18.525002
1680014146560,1194134915739175,13.556251,-29.8875,-18.4125
1680014146570,1194134925732501,13.44375,-29.7,-18.6
1680014146580,1194134935734674,13.25625,-29.456251,-18.712502
1680014146591,1194134945729375,13.012501,-29.156252,-18.900002
1680014146600,1194134955731533,12.843751,-28.85625,-19.0125
1680014146610,1194134965734898,13.012501,-28.987501,-19.0125
1680014146620,1194134975729368,13.25625,-29.156252,-19.0125
1680014146630,1194134985731377,13.012501,-29.081251,-19.425001
1680014146640,1194134995733536,12.843751,-28.987501,-19.78125
1680014146650,1194135005726772,12.712501,-28.800001,-19.85625
1680014146661,1194135015727680,12.656251,-28.556252,-19.9125
1680014146670,1194135025729541,13.012501,-28.9125,-19.78125
1680014146680,1194135035731637,13.44375,-29.2875,-19.612501
1680014146690,1194135045734978,13.312501,-29.156252,-19.78125
1680014146701,1194135055737107,13.25625,-28.987501,-19.9125
1680014146711,1194135065707880,13.556251,-28.987501,-20.025002
1680014146720,1194135075701178,13.856251,-28.987501,-20.1
1680014146730,1194135085703331,13.9125,-28.987501,-19.85625
1680014146742,1194135095705466,14.043751,-28.987501,-19.612501
1680014146752,1194135105731384,13.856251,-29.081251,-19.743752
1680014146760,1194135115734749,13.743751,-29.156252,-19.78125
1680014146770,1194135125735648,13.556251,-29.400002,-19.78125
1680014146780,1194135135737791,13.44375,-29.587502,-19.78125
1680014146790,1194135145741964,13.312501,-29.812502,-19.743752
1680014146799,1194135155742901,13.25625,-30.056252,-19.612501
1680014146811,1194135165737386,13.012501,-30.300001,-19.743752
1680014146820,1194135175731862,12.843751,-30.487501,-19.78125
1680014146830,1194135185733150,12.543751,-30.000002,-20.025002
1680014146839,1194135195701942,12.243751,-29.456251,-20.212502
1680014146850,1194135205704077,12.4125,-29.156252,-20.400002
1680014146860,1194135215707476,12.656251,-28.85625,-20.5125
1680014146870,1194135225696086,12.6,-28.800001,-20.212502
1680014146882,1194135235725162,12.543751,-28.687502,-19.9125
1680014146891,1194135245727305,12.656251,-28.85625,-19.743752
1680014146901,1194135255728233,12.843751,-28.987501,-19.5
1680014146911,1194135265735012,12.95625,-29.456251,-19.25625
1680014146920,1194135275706920,13.14375,-29.8875,-19.0125
1680014146930,1194135285673458,12.95625,-30.4125,-18.6
1680014146940,1194135295680193,12.843751,-30.956251,-18.112501
1680014146952,1194135305683270,12.95625,-31.0125,-18.28125
1680014146961,1194135315706769,13.14375,-31.087502,-18.4125
1680014146970,1194135325744558,13.14375,-30.7875,-18.525002
1680014146980,1194135335734558,13.14375,-30.487501,-18.6
1680014146990,1194135345728158,13.44375,-30.300001,-18.4125
1680014147001,1194135355730311,13.743751,-30.056252,-18.28125
1680014147010,1194135365724777,13.743751,-29.7,-18.4125
1680014147020,1194135375720147,13.743751,-29.2875,-18.6
1680014147030,1194135385722228,13.6125,-29.081251,-18.6
1680014147040,1194135395695689,13.556251,-28.85625,-18.6
1680014147051,1194135405699574,13.781251,-29.081251,-18.65625
1680014147061,1194135415708357,14.043751,-29.2875,-18.712502
1680014147070,1194135425710645,13.743751,-29.5125,-18.65625
1680014147080,1194135435741490,13.44375,-29.75625,-18.6
1680014147092,1194135445741870,13.500001,-30.056252,-18.6
1680014147101,1194135455736393,13.556251,-30.35625,-18.6
1680014147112,1194135465738393,13.556251,-30.487501,-18.28125
1680014147120,1194135475740562,13.556251,-30.656252,-18.0
1680014147130,1194135485735043,13.500001,-30.712502,-17.8125
1680014147140,1194135495729561,13.44375,-30.7875,-17.681252
1680014147152,1194135505724041,13.500001,-30.656252,-17.8125
1680014147162,1194135515689656,13.556251,-30.487501,-18.0
1680014147170,1194135525673565,13.556251,-30.656252,-18.0
1680014147181,1194135535683497,13.556251,-30.7875,-18.0
1680014147191,1194135545693281,13.556251,-30.956251,-18.056252
1680014147200,1194135555724290,13.556251,-31.087502,-18.112501
1680014147210,1194135565714618,13.500001,-31.0125,-18.28125
1680014147221,1194135575703858,13.44375,-30.956251,-18.4125
1680014147230,1194135585698377,13.500001,-31.0125,-18.112501
1680014147240,1194135595700515,13.556251,-31.087502,-17.8125
1680014147252,1194135605712471,13.743751,-30.900002,-17.456251
1680014147263,1194135615719706,13.856251,-30.656252,-17.1
1680014147271,1194135625721859,13.856251,-30.581251,-17.025002
1680014147281,1194135635697878,13.856251,-30.487501,-16.9125
1680014147295,1194135645712733,13.743751,-30.300001,-17.025002
1680014147301,1194135655710267,13.556251,-30.056252,-17.1
1680014147310,1194135665702266,13.500001,-30.000002,-17.15625
1680014147320,1194135675722881,13.44375,-29.8875,-17.212502
1680014147330,1194135685717261,13.312501,-29.812502,-17.400002
1680014147341,1194135695716367,13.25625,-29.75625,-17.5125
1680014147351,1194135705724352,13.200001,-29.8875,-17.8125
1680014147360,1194135715718838,13.14375,-30.056252,-18.112501
1680014147370,1194135725713299,13.25625,-30.487501,-17.75625
1680014147381,1194135735719222,13.44375,-30.956251,-17.400002
1680014147390,1194135745719054,13.556251,-31.2,-17.400002
1680014147402,1194135755728785,13.743751,-31.3875,-17.400002
1680014147412,1194135765746183,13.556251,-31.800001,-17.212502
1680014147420,1194135775739106,13.312501,-32.081253,-17.212502
1680014147430,1194135785732510,13.200001,-32.15625,-16.9125
1680014147440,1194135795727048,13.012501,-32.2125,-16.612501
1680014147451,1194135805728062,13.25625,-32.15625,-16.612501
1680014147461,1194135815736600,13.500001,-32.081253,-16.612501
1680014147470,1194135825738821,13.44375,-32.381252,-16.556252
1680014147480,1194135835740926,13.312501,-32.7,-16.5
1680014147491,1194135845710233,13.6125,-32.5125,-16.612501
1680014147501,1194135855707213,14.043751,-32.456253,-16.612501
1680014147510,1194135865709295,14.400001,-32.381252,-16.556252
1680014147521,1194135875711497,15.056251,-32.34375,-16.181252
1680014147530,1194135885732376,14.94375,-32.287502,-16.0125
1680014147541,1194135895736410,14.75625,-32.2125,-15.900001
1680014147550,1194135905738544,14.512501,-31.743752,-16.0125
1680014147562,1194135915733033,14.343751,-31.312502,-16.181252
1680014147570,1194135925735190,14.1,-31.3875,-16.25625
1680014147581,1194135935732027,13.856251,-31.425001,-16.3125
1680014147590,1194135945726507,13.556251,-31.3875,-16.25625
1680014147601,1194135955703718,13.25625,-31.312502,-16.181252
1680014147610,1194135965698237,13.14375,-31.143751,-16.44375
1680014147621,1194135975700395,12.900001,-31.3875,-16.743752
1680014147630,1194135985702544,12.95625,-31.85625,-16.556252
1680014147641,1194135995695453,13.200001,-32.2125,-16.25625
1680014147650,1194136005705222,13.200001,-32.287502,-16.0125
1680014147661,1194136015699716,13.200001,-32.34375,-15.712501
1680014147670,1194136025701855,13.25625,-32.568752,-15.656251
1680014147680,1194136035730489,13.44375,-32.643753,-15.656251
1680014147691,1194136045724950,13.556251,-32.8125,-15.6
1680014147703,1194136055727056,13.556251,-32.643753,-15.281251
1680014147712,1194136065721517,13.556251,-32.5125,-15.000001
1680014147721,1194136075706266,13.6125,-32.34375,-14.812501
1680014147730,1194136085708371,13.743751,-32.2125,-14.700001
1680014147741,1194136095710563,13.781251,-31.9125,-14.64375
1680014147752,1194136105683769,13.856251,-31.612501,-14.512501
1680014147760,1194136115703365,13.6125,-31.312502,-14.400001
1680014147770,1194136125705523,13.44375,-31.0125,-14.212501
1680014147781,1194136135700017,13.556251,-31.087502,-14.1
1680014147793,1194136145712709,13.743751,-31.143751,-13.9125
1680014147800,1194136155714786,13.556251,-31.3875,-13.9125
1680014147810,1194136165709272,13.44375,-31.612501,-13.9125
1680014147821,1194136175711426,13.25625,-31.9125,-14.043751
1680014147831,1194136185701406,13.14375,-32.2125,-14.1
1680014147840,1194136195695935,13.14375,-32.756252,-14.343751
1680014147850,1194136205698165,13.14375,-33.225002,-14.512501
1680014147863,1194136215700308,13.200001,-33.412502,-14.812501
1680014147870,1194136225731236,13.25625,-33.54375,-15.1125
1680014147880,1194136235733418,13.200001,-33.7125,-15.1125
1680014147890,1194136245735514,13.14375,-33.84375,-15.1125
1680014147902,1194136255737683,12.95625,-33.65625,-15.1125
1680014147910,1194136265733933,12.843751,-33.412502,-15.1125
1680014147921,1194136275723851,12.843751,-33.35625,-15.243751
1680014147930,1194136285725999,12.843751,-33.225002,-15.281251
1680014147941,1194136295738835,12.712501,-33.112503,-15.243751
1680014147952,1194136305740969,12.656251,-32.925003,-15.1125
1680014147960,1194136315747608,12.843751,-32.8875,-15.4125
1680014147972,1194136325742074,12.95625,-32.8125,-15.712501
1680014147982,1194136335693070,13.012501,-33.05625,-15.712501
1680014147990,1194136345695295,13.14375,-33.225002,-15.712501
1680014148000,1194136355697530,13.25625,-33.412502,-15.356251
1680014148013,1194136365699684,13.44375,-33.54375,-15.000001
1680014148021,1194136375734607,13.25625,-33.65625,-14.812501
1680014148030,1194136385736597,13.14375,-33.7125,-14.700001
1680014148040,1194136395738649,13.012501,-33.54375,-14.343751
1680014148052,1194136405740778,12.95625,-33.412502,-13.9125
1680014148064,1194136415735470,12.95625,-33.412502,-13.856251
1680014148070,1194136425730008,12.95625,-33.412502,-13.781251
1680014148081,1194136435724556,12.95625,-33.65625,-13.781251
1680014148091,1194136445712724,12.95625,-33.84375,-13.781251
1680014148101,1194136455731200,12.900001,-33.65625,-13.856251
1680014148111,1194136465730036,12.843751,-33.412502,-13.9125
1680014148120,1194136475732108,12.95625,-33.412502,-14.043751
1680014148130,1194136485746431,13.14375,-33.412502,-14.1
1680014148141,1194136495738455,13.200001,-33.7125,-13.9125
1680014148150,1194136505750935,13.25625,-34.0125,-13.781251
1680014148162,1194136515753083,12.95625,-33.65625,-14.043751
1680014148171,1194136525759761,12.656251,-33.225002,-14.212501
1680014148182,1194136535764544,12.95625,-33.54375,-14.156251
1680014148190,1194136545761640,13.25625,-33.84375,-14.1
1680014148201,1194136555753231,13.25625,-33.84375,-13.9125
1680014148210,1194136565750764,13.25625,-33.84375,-13.781251
1680014148221,1194136575737192,13.44375,-33.84375,-13.9125
1680014148230,1194136585737788,13.556251,-33.84375,-14.1
1680014148240,1194136595744023,13.9125,-34.068752,-13.9125
1680014148251,1194136605749941,14.343751,-34.3125,-13.781251
1680014148262,1194136615751100,14.1,-34.143753,-13.781251
1680014148271,1194136625738291,13.856251,-34.0125,-13.781251
1680014148280,1194136635739186,13.6125,-33.7125,-14.1
1680014148291,1194136645716848,13.44375,-33.412502,-14.400001
1680014148302,1194136655711358,13.25625,-33.1875,-14.45625
1680014148313,1194136665714747,13.14375,-32.925003,-14.512501
1680014148322,1194136675716900,13.14375,-32.756252,-14.400001
1680014148331,1194136685727515,13.14375,-32.5125,-14.212501
1680014148341,1194136695737294,13.012501,-32.456253,-14.400001
