system_ts_ms, sensor_ts_ns, accX, accY, accZ
1680014145414,1194133767569786,1.4610001,7.54995,6.7219505
1680014145414,1194133770071940,1.557,7.4779506,6.6790504
1680014145417,1194133772574325,1.485,7.6170006,6.59805
1680014145421,1194133775076464,1.57605,7.5259504,6.5160003
1680014145424,1194133777578695,1.5109501,7.59495,6.5880003
1680014145425,1194133780080848,1.626,7.4950504,6.6169505
1680014145434,1194133782583310,1.5640501,7.5160503,6.4950004
1680014145434,1194133785085464,1.6360501,7.6069503,6.5140505
1680014145435,1194133787587877,1.62405,7.5840006,6.55695
1680014145435,1194133790090031,1.60695,7.5480003,6.5839505
1680014145437,1194133792592185,1.5979501,7.62195,6.64305
1680014145440,1194133795094416,1.6000501,7.5520506,6.6529503
1680014145442,1194133797596800,1.52295,7.2990003,6.6240005
1680014145445,1194133800098949,1.5979501,7.2390003,6.7630506
1680014145448,1194133802601180,1.7890501,7.1839504,6.80205
1680014145449,1194133805103565,1.9620001,7.071,6.6510005
1680014145452,1194133807605719,1.9399501,7.22205,6.564
1680014145454,1194133810107872,1.9780501,7.2289505,6.7369504
1680014145461,1194133812610334,1.9380001,7.34595,6.71295
1680014145462,1194133815112488,1.9570501,7.31295,6.73395
1680014145464,1194133817614671,2.11305,7.32495,6.7870502
1680014145465,1194133820116901,2.12205,7.2720003,6.7660503
1680014145467,1194133822619286,2.019,7.2430506,6.768
1680014145469,1194133825121440,2.0740502,7.1860504,6.7320004
1680014145472,1194133827623594,2.0740502,7.143,6.53595
1680014145474,1194133830126041,2.1679502,7.155,6.6169505
1680014145479,1194133832628195,2.1769502,6.9820504,6.55695
1680014145479,1194133835130426,2.3089502,6.91095,6.5929503
1680014145482,1194133837632580,2.457,6.8700004,6.6649504
1680014145484,1194133840134767,2.457,6.8269506,6.5620503
1680014145487,1194133842637151,2.529,6.8910003,6.7320004
1680014145489,1194133845139613,2.457,6.8869505,6.71295
1680014145494,1194133847641767,2.4550502,6.8050504,6.6889505
1680014145496,1194133850143942,2.4499502,6.8580003,6.60795
1680014145497,1194133852646172,2.46,6.8869505,6.576
1680014145500,1194133855148326,2.38995,6.8050504,6.5449505
1680014145503,1194133857650480,2.4,6.88395,6.5190005
1680014145504,1194133860152942,2.2729502,6.91095,6.4849505
1680014145507,1194133862655104,2.21805,6.84105,6.6480002
1680014145511,1194133865157489,2.18895,6.9420004,6.4350004
1680014145513,1194133867659643,2.08095,6.8599505,6.387
1680014145514,1194133870161874,1.84695,6.834,6.3490505
1680014145517,1194133872664018,1.9189501,6.8770504,6.3850503
1680014145521,1194133875166402,1.8559501,6.7840505,6.45195
1680014145523,1194133877668633,1.8349501,6.834,6.30105
1680014145528,1194133880170787,1.7170501,6.8890505,6.42105
1680014145528,1194133882673171,1.7029501,6.93195,6.40605
1680014145530,1194133885175325,1.65795,6.8869505,6.3130503
1680014145534,1194133887677556,1.6360501,6.8770504,6.3970504
1680014145536,1194133890179941,1.4680501,6.867,6.39195
1680014145537,1194133892682171,1.5330001,6.9199505,6.4180503
1680014145540,1194133895184325,1.6840501,6.9370503,6.4399505
1680014145545,1194133897686479,1.62405,6.91095,6.46605
1680014145545,1194133900188864,1.7410501,6.94605,6.3490505
1680014145547,1194133902691018,1.55505,6.9250503,6.52605
1680014145550,1194133905193239,1.62195,6.9610505,6.56895
1680014145552,1194133907695624,1.64295,6.918,6.6600003
1680014145554,1194133910197855,1.64295,6.9679503,6.7819505
1680014145557,1194133912700009,1.6650001,6.8770504,6.6840005
1680014145561,1194133915202162,1.6140001,6.8170505,6.59595
