system_ts_ms, sensor_ts_ns, rotX, rotY, rotZ, rotL
1680007949386,1187937735399417,0.485951,0.067643,0.651484,0.578656
1680007949387,1187937737901571,0.486067,0.067734,0.651425,0.578615
1680007949388,1187937740403725,0.486188,0.067823,0.651367,0.578568
1680007949388,1187937742906022,0.486315,0.067915,0.651305,0.57852
1680007949390,1187937745408176,0.486442,0.068008,0.651246,0.578469
1680007949401,1187937747910330,0.48657,0.0681,0.65119,0.578413
1680007949401,1187937750412407,0.486491,0.068103,0.651251,0.578411
1680007949401,1187937752914571,0.486605,0.068185,0.651212,0.57835
1680007949402,1187937755416725,0.486739,0.068275,0.651166,0.578277
1680007949402,1187937757918879,0.486876,0.068367,0.65112,0.578202
1680007949405,1187937760421109,0.487014,0.068453,0.651076,0.578126
1680007949409,1187937762923167,0.487156,0.068536,0.65103,0.578048
1680007949411,1187937765425321,0.487288,0.068625,0.650994,0.577967
1680007949413,1187937767927475,0.487367,0.068576,0.651038,0.577858
1680007949416,1187937770429629,0.487486,0.068656,0.651016,0.577772
1680007949418,1187937772931783,0.487606,0.068749,0.650987,0.577692
1680007949420,1187937775434008,0.487724,0.068845,0.650958,0.577614
1680007949423,1187937777936085,0.487838,0.068945,0.650931,0.577537
1680007949426,1187937780438239,0.48794,0.069048,0.650907,0.577464
1680007949433,1187937782940393,0.488042,0.069155,0.650881,0.577394
1680007949433,1187937785442547,0.488205,0.069201,0.65086,0.577275
1680007949433,1187937787944701,0.488298,0.069301,0.650842,0.577205
1680007949436,1187937790446855,0.488377,0.069411,0.650823,0.577147
1680007949439,1187937792949085,0.488448,0.069519,0.650805,0.577093
1680007949442,1187937795451142,0.488513,0.069625,0.65079,0.577042
1680007949443,1187937797953296,0.488577,0.069735,0.650777,0.57699
1680007949449,1187937800455450,0.488634,0.069849,0.650764,0.576942
1680007949450,1187937802957604,0.488728,0.069766,0.650822,0.576806
1680007949451,1187937805459579,0.488793,0.069863,0.650812,0.576752
1680007949453,1187937807961964,0.488855,0.06998,0.650789,0.576711
1680007949455,1187937810464117,0.488919,0.070094,0.65076,0.576675
1680007949458,1187937812966271,0.488986,0.070209,0.650727,0.576643
1680007949460,1187937815468425,0.489053,0.070318,0.650689,0.576615
1680007949466,1187937817970589,0.489123,0.070426,0.650643,0.576594
1680007949466,1187937820472743,0.489338,0.070452,0.650573,0.576487
1680007949468,1187937822974974,0.489428,0.070547,0.650513,0.576467
1680007949471,1187937825477051,0.489505,0.070644,0.650449,0.576463
1680007949474,1187937827979190,0.489584,0.070734,0.65038,0.576462
1680007949476,1187937830481344,0.489664,0.070823,0.650308,0.576465
1680007949482,1187937832983498,0.489748,0.070908,0.65023,0.57647
1680007949482,1187937835485421,0.489833,0.070988,0.650153,0.576476
1680007949485,1187937837987584,0.48989,0.070971,0.650125,0.57646
1680007949490,1187937840489969,0.489975,0.071028,0.65005,0.576467
1680007949490,1187937842992122,0.490067,0.07109,0.649964,0.576477
1680007949491,1187937845494276,0.490168,0.071152,0.649876,0.576483
1680007949493,1187937847996430,0.49027,0.071208,0.649789,0.576487
1680007949499,1187937850498575,0.490376,0.071262,0.649699,0.576492
1680007949499,1187937853000498,0.490482,0.071313,0.649608,0.576498
1680007949500,1187937855502883,0.490555,0.071458,0.649486,0.576554
1680007949504,1187937858005037,0.490664,0.071514,0.649389,0.576565
1680007949506,1187937860507166,0.490773,0.071557,0.649294,0.576573
1680007949508,1187937863009320,0.490886,0.071599,0.649195,0.576585
1680007949510,1187937865511474,0.490994,0.07164,0.649097,0.576597
1680007949516,1187937868013628,0.4911,0.07168,0.649,0.576611
1680007949516,1187937870515536,0.491203,0.071724,0.648902,0.576628
1680007949519,1187937873017921,0.491317,0.071965,0.648713,0.576713
1680007949522,1187937875520075,0.491422,0.072028,0.648602,0.576741
1680007949524,1187937878022228,0.491528,0.072071,0.648496,0.576764
1680007949527,1187937880524368,0.491631,0.072111,0.648391,0.576789
1680007949532,1187937883026291,0.491732,0.072153,0.648286,0.576816
1680007949533,1187937885528445,0.491828,0.072198,0.648179,0.576849
1680007949533,1187937888030830,0.491924,0.072239,0.648072,0.576883
1680007949536,1187937890532984,0.49187,0.072322,0.647996,0.577003
1680007949538,1187937893035099,0.491953,0.072368,0.647887,0.57705
1680007949541,1187937895537252,0.492048,0.072411,0.647778,0.577086
1680007949543,1187937898039406,0.492139,0.072453,0.647672,0.577121
1680007949552,1187937900541560,0.492234,0.072495,0.647562,0.577158
1680007949553,1187937903043488,0.492327,0.07254,0.647453,0.577195
1680007949554,1187937905545873,0.492417,0.072584,0.647348,0.577232
1680007949555,1187937908048027,0.492556,0.072691,0.647195,0.577271
1680007949557,1187937910550180,0.492649,0.07274,0.647086,0.577307
1680007949560,1187937913052329,0.492734,0.072784,0.646982,0.577345
1680007949565,1187937915554252,0.492815,0.072826,0.646879,0.577387
1680007949566,1187937918056406,0.492899,0.072865,0.646774,0.577428
1680007949566,1187937920558791,0.492986,0.072905,0.646665,0.577471
1680007949568,1187937923060945,0.493073,0.072946,0.646554,0.577516
1680007949571,1187937925563099,0.493098,0.072885,0.646504,0.577557
1680007949574,1187937928065252,0.493181,0.072911,0.646396,0.577605
1680007949575,1187937930567176,0.493274,0.072937,0.646279,0.577653
1680007949579,1187937933069329,0.493372,0.072959,0.646155,0.577705
1680007949584,1187937935571743,0.493465,0.072982,0.646035,0.577757
1680007949585,1187937938073897,0.493561,0.073002,0.645909,0.577814
1680007949586,1187937940576051,0.493657,0.073021,0.64578,0.577873
1680007949588,1187937943078205,0.493814,0.073195,0.645558,0.577965
1680007949591,1187937945580387,0.493921,0.073223,0.645416,0.578029
1680007949594,1187937948082311,0.49402,0.073236,0.645278,0.578097
1680007949598,1187937950584464,0.494117,0.073242,0.645142,0.578164
1680007949600,1187937953086849,0.494217,0.073241,0.645003,0.578234
1680007949602,1187937955588998,0.494317,0.073236,0.644866,0.578302
1680007949603,1187937958091152,0.494419,0.073225,0.644726,0.578373
1680007949606,1187937960593075,0.494618,0.073309,0.644508,0.578434
1680007949608,1187937963095459,0.494727,0.073309,0.644361,0.578506
1680007949610,1187937965597613,0.494818,0.073298,0.644226,0.578578
1680007949615,1187937968099782,0.494911,0.07329,0.644092,0.57865
1680007949617,1187937970601936,0.495,0.073282,0.64396,0.578721
