system_ts_ms, sensor_ts_ns, graX, graY, graZ
1680007949382,1187937735399417,5.441,6.379,5.085
1680007949387,1187937737901571,5.441,6.381,5.082
1680007949388,1187937740403725,5.441,6.383,5.08
1680007949388,1187937742906022,5.441,6.385,5.077
1680007949390,1187937745408176,5.441,6.387,5.074
1680007949401,1187937747910330,5.441,6.389,5.072
1680007949401,1187937750412407,5.441,6.388,5.073
1680007949401,1187937752914571,5.441,6.39,5.071
1680007949402,1187937755416725,5.442,6.392,5.068
1680007949402,1187937757918879,5.442,6.394,5.065
1680007949405,1187937760421109,5.442,6.396,5.062
1680007949409,1187937762923167,5.443,6.398,5.059
1680007949411,1187937765425321,5.443,6.4,5.057
1680007949413,1187937767927475,5.445,6.399,5.055
1680007949416,1187937770429629,5.446,6.4,5.053
1680007949418,1187937772931783,5.446,6.402,5.05
1680007949420,1187937775434008,5.447,6.404,5.048
1680007949423,1187937777936085,5.447,6.406,5.045
1680007949426,1187937780438239,5.447,6.407,5.043
1680007949433,1187937782940393,5.447,6.409,5.041
1680007949433,1187937785442547,5.448,6.41,5.038
1680007949433,1187937787944701,5.448,6.412,5.035
1680007949435,1187937790446855,5.448,6.414,5.034
1680007949438,1187937792949085,5.447,6.415,5.032
1680007949440,1187937795451142,5.447,6.417,5.03
1680007949443,1187937797953296,5.446,6.419,5.029
1680007949449,1187937800455450,5.446,6.42,5.028
1680007949450,1187937802957604,5.449,6.419,5.026
1680007949451,1187937805459579,5.448,6.421,5.024
1680007949453,1187937807961964,5.448,6.422,5.023
1680007949455,1187937810464117,5.447,6.424,5.021
1680007949458,1187937812966271,5.446,6.426,5.02
1680007949460,1187937815468425,5.446,6.428,5.018
1680007949466,1187937817970589,5.445,6.43,5.017
1680007949466,1187937820472743,5.447,6.431,5.012
1680007949468,1187937822974974,5.446,6.433,5.01
1680007949471,1187937825477051,5.446,6.435,5.009
1680007949474,1187937827979190,5.445,6.437,5.007
1680007949476,1187937830481344,5.444,6.439,5.005
1680007949482,1187937832983498,5.444,6.441,5.003
1680007949482,1187937835485421,5.443,6.443,5.001
1680007949485,1187937837987584,5.444,6.443,5.0
1680007949487,1187937840489969,5.443,6.445,4.999
1680007949490,1187937842992122,5.443,6.447,4.997
1680007949491,1187937845494276,5.443,6.449,4.994
1680007949492,1187937847996430,5.443,6.45,4.992
1680007949499,1187937850498575,5.442,6.452,4.99
1680007949499,1187937853000498,5.442,6.454,4.988
1680007949500,1187937855502883,5.44,6.457,4.986
1680007949503,1187937858005037,5.44,6.459,4.984
1680007949505,1187937860507166,5.44,6.461,4.982
1680007949508,1187937863009320,5.44,6.462,4.979
1680007949510,1187937865511474,5.44,6.464,4.977
1680007949515,1187937868013628,5.44,6.466,4.975
1680007949516,1187937870515536,5.44,6.468,4.973
1680007949519,1187937873017921,5.437,6.473,4.97
1680007949522,1187937875520075,5.436,6.475,4.968
1680007949524,1187937878022228,5.436,6.476,4.966
1680007949527,1187937880524368,5.436,6.478,4.964
1680007949532,1187937883026291,5.436,6.48,4.962
1680007949532,1187937885528445,5.435,6.482,4.96
1680007949533,1187937888030830,5.435,6.484,4.958
1680007949535,1187937890532984,5.432,6.485,4.958
1680007949538,1187937893035099,5.432,6.487,4.957
1680007949540,1187937895537252,5.431,6.489,4.955
1680007949543,1187937898039406,5.431,6.491,4.953
1680007949552,1187937900541560,5.431,6.492,4.951
1680007949553,1187937903043488,5.43,6.494,4.949
1680007949554,1187937905545873,5.43,6.496,4.947
1680007949554,1187937908048027,5.429,6.499,4.944
1680007949556,1187937910550180,5.428,6.501,4.942
1680007949560,1187937913052329,5.428,6.503,4.94
1680007949565,1187937915554252,5.427,6.504,4.939
1680007949566,1187937918056406,5.427,6.506,4.937
1680007949566,1187937920558791,5.426,6.508,4.935
1680007949568,1187937923060945,5.426,6.51,4.933
1680007949571,1187937925563099,5.426,6.509,4.933
1680007949573,1187937928065252,5.426,6.511,4.931
1680007949575,1187937930567176,5.426,6.513,4.93
1680007949579,1187937933069329,5.425,6.514,4.928
1680007949584,1187937935571743,5.425,6.516,4.926
1680007949585,1187937938073897,5.425,6.518,4.924
1680007949586,1187937940576051,5.424,6.519,4.922
1680007949588,1187937943078205,5.422,6.524,4.918
1680007949591,1187937945580387,5.422,6.526,4.916
1680007949594,1187937948082311,5.421,6.528,4.914
1680007949598,1187937950584464,5.421,6.529,4.912
1680007949600,1187937953086849,5.421,6.531,4.91
1680007949601,1187937955588998,5.421,6.533,4.908
1680007949603,1187937958091152,5.421,6.534,4.907
1680007949605,1187937960593075,5.42,6.538,4.902
1680007949608,1187937963095459,5.42,6.539,4.9
1680007949610,1187937965597613,5.42,6.541,4.899
1680007949615,1187937968099782,5.42,6.542,4.897
1680007949616,1187937970601936,5.42,6.544,4.895
1680007949618,1187937973103859,5.419,6.545,4.893
1680007949620,1187937975606013,5.419,6.547,4.892
1680007949623,1187937978108368,5.421,6.548,4.888
1680007949627,1187937980610522,5.421,6.549,4.886
1680007949632,1187937983112445,5.421,6.551,4.884
1680007949633,1187937985614599,5.421,6.553,4.882
1680007949636,1187937988116753,5.42,6.554,4.88
1680007949639,1187937990617829,5.42,6.556,4.878
1680007949639,1187937993118908,5.42,6.557,4.877
1680007949641,1187937995623445,5.42,6.555,4.879
1680007949643,1187937998125599,5.42,6.557,4.877
1680007949648,1187938000627787,5.419,6.558,4.876
1680007949649,1187938003129710,5.419,6.56,4.874
1680007949652,1187938005631864,5.418,6.562,4.873
1680007949653,1187938008134018,5.417,6.563,4.871
1680007949657,1187938010636393,5.416,6.565,4.87
1680007949658,1187938013138546,5.413,6.566,4.872
1680007949661,1187938015640700,5.412,6.568,4.871
1680007949665,1187938018142854,5.411,6.57,4.87
1680007949667,1187938020644782,5.41,6.572,4.868
1680007949668,1187938023146936,5.409,6.574,4.867
1680007949672,1187938025649090,5.408,6.575,4.865
1680007949676,1187938028151475,5.407,6.577,4.863
1680007949677,1187938030653388,5.403,6.582,4.861
1680007949682,1187938033155541,5.402,6.585,4.859
1680007949682,1187938035657695,5.401,6.587,4.858
1680007949683,1187938038159849,5.4,6.589,4.856
1680007949687,1187938040662003,5.399,6.591,4.854
1680007949689,1187938043164422,5.399,6.593,4.852
1680007949690,1187938045666576,5.398,6.595,4.85
1680007949693,1187938048168729,5.395,6.601,4.845
1680007949701,1187938050670652,5.394,6.604,4.842
1680007949702,1187938053172820,5.393,6.606,4.84
1680007949702,1187938055674974,5.393,6.608,4.838
1680007949703,1187938058177359,5.392,6.61,4.836
1680007949706,1187938060679282,5.392,6.612,4.834
1680007949710,1187938063181480,5.391,6.614,4.831
1680007949712,1187938065683634,5.388,6.618,4.83
1680007949716,1187938068185787,5.387,6.621,4.827
1680007949717,1187938070687941,5.387,6.623,4.825
1680007949719,1187938073190095,5.386,6.625,4.822
1680007949721,1187938075692484,5.386,6.627,4.819
1680007949723,1187938078194407,5.386,6.629,4.817
1680007949727,1187938080696561,5.386,6.631,4.814
1680007949732,1187938083198715,5.384,6.633,4.813
1680007949733,1187938085700859,5.383,6.636,4.811
1680007949734,1187938088202936,5.383,6.638,4.808
1680007949737,1187938090705167,5.383,6.64,4.805
1680007949741,1187938093207321,5.383,6.643,4.802
1680007949742,1187938095709475,5.382,6.645,4.799
1680007949743,1187938098211619,5.382,6.648,4.795
1680007949749,1187938100713772,5.377,6.65,4.797
1680007949750,1187938103215926,5.377,6.653,4.794
1680007949752,1187938105718085,5.376,6.655,4.791
1680007949756,1187938108220239,5.376,6.658,4.787
1680007949758,1187938110722393,5.376,6.661,4.783
1680007949759,1187938113224547,5.376,6.664,4.78
1680007949761,1187938115726701,5.377,6.666,4.775
1680007949769,1187938118228830,5.374,6.673,4.769
1680007949770,1187938120730984,5.374,6.676,4.765
1680007949771,1187938123233369,5.375,6.679,4.76
1680007949772,1187938125735292,5.375,6.682,4.756
1680007949774,1187938128237465,5.376,6.685,4.751
1680007949776,1187938130739619,5.376,6.688,4.746
1680007949778,1187938133241773,5.377,6.691,4.74
1680007949783,1187938135743849,5.377,6.704,4.722
1680007949785,1187938138246085,5.378,6.708,4.715
1680007949788,1187938140748239,5.38,6.712,4.708
1680007949790,1187938143250393,5.381,6.715,4.702
1680007949792,1187938145752547,5.382,6.718,4.696
1680007949794,1187938148254701,5.384,6.721,4.689
1680007949796,1187938150756879,5.386,6.724,4.683
1680007949799,1187938153258955,5.38,6.734,4.675
1680007949800,1187938155761186,5.381,6.738,4.668
1680007949803,1187938158263340,5.383,6.741,4.662
1680007949806,1187938160765494,5.385,6.745,4.654
1680007949808,1187938163267648,5.386,6.749,4.647
1680007949810,1187938165769725,5.388,6.752,4.64
1680007949813,1187938168271879,5.39,6.756,4.632
