system_ts_ms, sensor_ts_ns, accX, accY, accZ
1680007949387,1187937737901571,5.4900002,6.56295,5.3239503
1680007949387,1187937740403725,5.4229503,6.5059505,5.37405
1680007949388,1187937742905955,5.4370503,6.47205,5.3500504
1680007949389,1187937745408176,5.4700503,6.53205,5.21595
1680007949393,1187937747910330,5.4420004,6.46995,5.2759504
1680007949401,1187937750412407,5.499,6.38805,5.2710004
1680007949401,1187937752914571,5.4870005,6.5389504,5.2180505
1680007949401,1187937755416725,5.4559503,6.5149503,5.3050504
1680007949402,1187937757918879,5.4580503,6.4789505,5.1589503
1680007949405,1187937760421109,5.4700503,6.5080504,5.2660503
1680007949408,1187937762923167,5.5590005,6.5080504,5.09595
1680007949411,1187937765425321,5.6020503,6.4669504,5.1010504
1680007949412,1187937767927475,5.63805,6.4939504,5.22795
1680007949416,1187937770429629,5.6260505,6.5659504,5.17995
1680007949418,1187937772931783,5.6719503,6.6850505,5.13
1680007949420,1187937775434008,5.7390003,6.6400504,5.27295
1680007949423,1187937777936085,5.66895,6.6900005,5.2180505
1680007949425,1187937780438239,5.7289505,6.6829505,5.3050504
1680007949432,1187937782940393,5.8510504,6.6829505,5.3380504
1680007949433,1187937785442547,5.80305,6.76905,5.28795
1680007949433,1187937787944701,5.85405,6.7840505,5.35995
1680007949435,1187937790446855,5.8440003,6.6900005,5.37195
1680007949438,1187937792949085,5.87505,6.80805,5.3689504
1680007949440,1187937795451162,5.87505,6.70905,5.32095
1680007949442,1187937797953296,5.964,6.8290505,5.3640003
1680007949449,1187937800455450,5.9490004,6.7519503,5.379
1680007949449,1187937802957604,5.91795,6.7600503,5.3569503
1680007949451,1187937805459579,5.9929504,6.7549505,5.35305
1680007949453,1187937807961964,5.9419503,6.8509502,5.4700503
1680007949455,1187937810464117,5.94495,6.78105,5.355
1680007949457,1187937812966271,5.8699503,6.8269506,5.29995
1680007949460,1187937815468425,5.925,6.8170505,5.2590003
1680007949466,1187937817970589,5.74305,6.8050504,5.2759504
1680007949466,1187937820472743,5.83395,6.7930503,5.22795
1680007949468,1187937822974974,5.76,6.8239503,5.16795
1680007949470,1187937825477051,5.775,6.7210503,5.0890503
1680007949473,1187937827979190,5.748,6.7240505,5.31405
1680007949475,1187937830481344,5.6860504,6.79995,5.2780504
1680007949478,1187937832983498,5.7340503,6.7879505,5.202
1680007949482,1187937835485421,5.715,6.6730504,5.25705
1680007949484,1187937837987584,5.7510004,6.7260003,5.2780504
1680007949486,1187937840489969,5.64795,6.8170505,5.28795
1680007949490,1187937842992122,5.62095,6.8629503,5.28795
1680007949490,1187937845494276,5.6140504,6.7840505,5.202
1680007949492,1187937847996430,5.63595,6.8029504,5.3880005
1680007949499,1187937850498575,5.6190004,6.7549505,5.19
1680007949499,1187937853000498,5.571,6.77895,5.295
1680007949500,1187937855502883,5.6449504,6.80805,5.24205
1680007949502,1187937858005037,5.6190004,6.8050504,5.2780504
1680007949505,1187937860507166,5.6140504,6.8290505,5.2930503
1680007949507,1187937863009320,5.631,6.90105,5.22795
1680007949510,1187937865511474,5.5999503,6.7639503,5.37195
1680007949515,1187937868013628,5.6020503,6.8650503,5.2540503
1680007949516,1187937870515536,5.7649503,6.7909503,5.2060504
1680007949518,1187937873017921,5.6239505,6.8910003,5.1990004
1680007949522,1187937875520075,5.703,6.8359504,5.2450504
1680007949524,1187937878022228,5.6980505,6.906,5.23995
1680007949526,1187937880524368,5.6400003,6.8910003,5.13
1680007949532,1187937883026291,5.6190004,6.85305,5.2639503
1680007949532,1187937885528445,5.6740503,6.8430004,5.2930503
1680007949533,1187937888030830,5.715,6.8430004,5.20905
1680007949535,1187937890532984,5.68095,6.8550005,5.3310003
1680007949538,1187937893035099,5.6860504,6.93195,5.2540503
1680007949540,1187937895537252,5.6929502,6.8550005,5.12505
1680007949542,1187937898039406,5.6190004,6.9580503,5.2330503
1680007949551,1187937900541560,5.60505,6.9079504,5.247
1680007949552,1187937903043483,5.6070004,6.8770504,5.2780504
1680007949553,1187937905545873,5.6400003,6.8890505,5.2210503
1680007949554,1187937908048027,5.7240005,6.91095,5.1940503
1680007949555,1187937910550180,5.6599503,6.9559503,5.31195
1680007949559,1187937913052329,5.643,6.8050504,5.1060004
1680007949561,1187937915554252,5.64795,6.9610505,5.3430004
1680007949565,1187937918056406,5.7000003,6.8770504,5.2590003
1680007949566,1187937920558791,5.736,6.8269506,5.295
1680007949568,1187937923060945,5.7049503,6.8359504,5.262
1680007949570,1187937925563099,5.77005,6.8290505,5.262
1680007949572,1187937928065252,5.68095,6.79995,5.1780005
1680007949575,1187937930567176,5.736,6.7429504,5.12505
1680007949577,1187937933069329,5.7000003,6.85305,5.17005
1680007949583,1187937935571714,5.6599503,6.7549505,5.2110004
1680007949584,1187937938073897,5.6620502,6.9370503,5.2380004
1680007949585,1187937940576051,5.7289505,6.8820004,5.1870003
1680007949588,1187937943078205,5.63805,6.93195,5.1199503
1680007949590,1187937945580358,5.6910005,6.867,5.0170503
1680007949593,1187937948082311,5.7340503,6.8959503,5.1130505
1680007949598,1187937950584464,5.58795,6.9490504,5.1060004
1680007949599,1187937953086849,5.6280003,6.83895,5.01195
1680007949601,1187937955588998,5.5690503,6.8479505,5.0790005
1680007949603,1187937958091152,5.59005,6.8770504,5.1319504
1680007949605,1187937960593075,5.6190004,6.8599505,5.0389504
1680007949607,1187937963095459,5.6329503,6.7879505,5.0719504
1680007949610,1187937965597613,5.6400003,6.8050504,5.18205
1680007949615,1187937968099782,5.5519505,6.79995,5.1870003
1680007949616,1187937970601936,5.676,6.8599505,5.1610503
1680007949618,1187937973103859,5.6020503,6.89895,5.1319504
1680007949620,1187937975606013,5.6620502,6.93195,5.15595
1680007949623,1187937978108368,5.7310505,6.846,5.06505
1680007949626,1187937980610522,5.631,6.90105,5.091
1680007949632,1187937983112445,5.676,6.8479505,5.0820003
1680007949632,1187937985614599,5.59005,6.8599505,5.0389504
1680007949635,1187937988116753,5.6790004,6.8239503,5.08395
1680007949638,1187937990617829,5.63595,6.8359504,5.10795
1680007949638,1187937993118908,5.6400003,6.8910003,5.1150002
1680007949640,1187937995623445,5.727,6.7840505,5.223
1680007949642,1187937998125599,5.65005,6.8550005,5.091
1680007949648,1187938000627787,5.57595,6.9250503,5.0820003
1680007949649,1187938003129710,5.6190004,6.774,5.1589503
1680007949652,1187938005631864,5.6520004,6.81195,5.25705
1680007949653,1187938008134018,5.6020503,6.9300003,5.12295
