system_ts_ms, sensor_ts_ns, gyrX, gyrY, gyrZ
1680014809668,1194798013745249,-0.1486375,0.1948375,-0.066825
1680014809668,1194798016247633,-0.1486375,0.1958,-0.0658625
1680014809669,1194798018749864,-0.1496,0.198825,-0.064899996
1680014809669,1194798021252254,-0.152625,0.1967625,-0.066825
1680014809670,1194798023754485,-0.1516625,0.19373749,-0.061875
1680014809674,1194798026256946,-0.1546875,0.192775,-0.061875
1680014809701,1194798028759100,-0.158675,0.1868625,-0.061875
1680014809702,1194798031261551,-0.158675,0.1868625,-0.0578875
1680014809702,1194798033763936,-0.1566125,0.1848,-0.055825
1680014809703,1194798036266090,-0.1596375,0.181775,-0.050875
1680014809703,1194798038768321,-0.1596375,0.1758625,-0.04895
1680014809704,1194798041270754,-0.157575,0.1637625,-0.044825
1680014809704,1194798043773139,-0.157575,0.1588125,-0.0419375
1680014809705,1194798046275370,-0.157575,0.14973749,-0.0408375
1680014809706,1194798048777754,-0.1546875,0.1387375,-0.036849998
1680014809706,1194798051279985,-0.1516625,0.1318625,-0.0319
1680014809706,1194798053782355,-0.1486375,0.1227875,-0.0339625
1680014809707,1194798056284585,-0.1496,0.1117875,-0.028875
1680014809708,1194798058786970,-0.152625,0.10175,-0.02695
1680014809708,1194798061289201,-0.152625,0.10175,-0.02585
1680014809709,1194798063791571,-0.1496,0.0977625,-0.023924999
1680014809715,1194798066293802,-0.1496,0.0878625,-0.022824999
1680014809716,1194798068796187,-0.1535875,0.0818125,-0.0218625
1680014809717,1194798071298418,-0.1516625,0.0787875,-0.0199375
1680014809722,1194798073800864,-0.1496,0.0727375,-0.0188375
1680014809723,1194798076303018,-0.1496,0.0647625,-0.0199375
1680014809726,1194798078804211,-0.1486375,0.060775,-0.0199375
1680014809726,1194798081305404,-0.1456125,0.0548625,-0.0199375
1680014809728,1194798083810095,-0.1456125,0.0548625,-0.0188375
1680014809731,1194798086312249,-0.1395625,0.0528,-0.0199375
1680014809734,1194798088814710,-0.135575,0.049775,-0.0199375
1680014809740,1194798091317095,-0.130625,0.0427625,-0.0209
1680014809740,1194798093819326,-0.1266375,0.0378125,-0.023924999
1680014809741,1194798096321715,-0.125675,0.03575,-0.02695
1680014809744,1194798098823946,-0.12265,0.0347875,-0.028875
1680014809746,1194798101326331,-0.1186625,0.0328625,-0.0298375
1680014809751,1194798103828562,-0.1095875,0.0268125,-0.028875
1680014809757,1194798106330960,-0.108625,0.02475,-0.0328625
1680014809758,1194798108833191,-0.108625,0.0207625,-0.034925
1680014809759,1194798111335576,-0.103675,0.016775,-0.0358875
1680014809759,1194798113837806,-0.1016125,0.016775,-0.0408375
1680014809762,1194798116340191,-0.0966625,0.01485,-0.044825
1680014809765,1194798118842633,-0.093637496,0.0127875,-0.04895
1680014809766,1194798121344864,-0.091575,0.011825,-0.0499125
1680014809768,1194798123847018,-0.0886875,0.005775,-0.0529375
1680014809775,1194798126349480,-0.08965,8.25E-4,-0.0529375
1680014809776,1194798128851873,-0.0886875,8.25E-4,-0.0578875
1680014809776,1194798131354104,-0.086625,-0.0022,-0.058849998
1680014809779,1194798133856258,-0.0796125,-0.0042625,-0.0628375
1680014809782,1194798136358719,-0.075625,-0.00825,-0.066825
1680014809785,1194798138861125,-0.0776875,-0.0092124995,-0.0658625
1680014809789,1194798141363356,-0.0746625,-0.010175,-0.0658625
1680014809790,1194798143865740,-0.0726,-0.010175,-0.0669625
1680014809794,1194798146367971,-0.0686125,-0.0111375,-0.067925
1680014809795,1194798148870356,-0.0636625,-0.01925,-0.067925
1680014809797,1194798151372587,-0.0625625,-0.01815,-0.0688875
1680014809799,1194798153874971,-0.0625625,-0.01815,-0.0688875
1680014809806,1194798156377202,-0.056649998,-0.0202125,-0.067925
1680014809807,1194798158879591,-0.0545875,-0.0221375,-0.0658625
1680014809808,1194798161381821,-0.0526625,-0.0281875,-0.064899996
1680014809809,1194798163884206,-0.056649998,-0.0262625,-0.0609125
1680014809811,1194798166386668,-0.056649998,-0.0242,-0.05995
1680014809814,1194798168888898,-0.0545875,-0.0312125,-0.058849998
1680014809816,1194798171391076,-0.0545875,-0.0312125,-0.0578875
1680014809823,1194798173893538,-0.0556875,-0.03025,-0.0548625
1680014809823,1194798176395922,-0.0556875,-0.0352,-0.0518375
1680014809826,1194798178898153,-0.0506,-0.0342375,-0.050875
1680014809827,1194798181400543,-0.0526625,-0.0342375,-0.04895
1680014809829,1194798183902774,-0.0556875,-0.0361625,-0.0449625
1680014809831,1194798186405158,-0.048675,-0.0361625,-0.0408375
1680014809834,1194798188907389,-0.048675,-0.0342375,-0.0389125
1680014809840,1194798191409774,-0.048675,-0.0361625,-0.0328625
1680014809843,1194798193912004,-0.0466125,-0.0342375,-0.0298375
1680014809847,1194798196414466,-0.047575,-0.0352,-0.02695
1680014809847,1194798198916620,-0.0435875,-0.0361625,-0.0218625
1680014809848,1194798201419004,-0.0396,-0.0312125,-0.0218625
1680014809849,1194798203921240,-0.0386375,-0.0251625,-0.0188375
1680014809852,1194798206423625,-0.0325875,-0.027224999,-0.0169125
1680014809856,1194798208925856,-0.0276375,-0.0281875,-0.0169125
1680014809857,1194798211428240,-0.0246125,-0.0262625,-0.0108624995
1680014809859,1194798213930711,-0.02365,-0.0251625,-0.0059125
1680014809862,1194798216432942,-0.020624999,-0.0202125,-0.0059125
1680014809866,1194798218935095,-0.0176,-0.01815,-0.006875
1680014809867,1194798221437480,-0.014575,-0.016224999,-0.006875
1680014809873,1194798223939740,-0.01265,-0.014162499,-0.006875
1680014809873,1194798226442201,-0.01265,-0.015262499,-0.006875
1680014809874,1194798228944586,-0.0075625,-0.010175,-0.0099
1680014809876,1194798231446817,-0.004675,-0.00715,-0.0108624995
1680014809879,1194798233949201,-6.875E-4,-0.0012375,-0.0108624995
1680014809883,1194798236451432,-0.00165,0.0017875,-0.0169125
1680014809885,1194798238953817,-0.00165,0.0017875,-0.0209
1680014809889,1194798241456047,-0.00165,0.0078375,-0.0209
1680014809890,1194798243958509,4.125E-4,0.0127875,-0.0218625
1680014809891,1194798246460894,0.0053625,0.01485,-0.0279125
1680014809894,1194798248963048,0.001375,0.0177375,-0.02695
1680014809896,1194798251465278,0.001375,0.0218625,-0.0279125
1680014809900,1194798253967663,0.0023375,0.027775,-0.0328625
1680014809907,1194798256469894,4.125E-4,0.0328625,-0.0328625
