system_ts_ms, sensor_ts_ns, magX, magY, magZ
1679916273081,1096261437122674,-10.556251,38.925003,-12.843751
1679916273102,1096261457139996,-10.6125,38.925003,-12.656251
1679916273121,1096261477126625,-10.6125,39.300003,-12.712501
1679916273143,1096261497110023,-10.856251,40.2,-13.14375
1679916273161,1096261517093440,-11.1,40.5,-13.200001
1679916273189,1096261537076819,-11.15625,40.55625,-13.200001
1679916273201,1096261557089733,-11.15625,40.800003,-13.556251
1679916273222,1096261577107006,-11.45625,40.912502,-14.156251
1679916273243,1096261597124371,-11.700001,41.4,-14.512501
1679916273262,1096261617141727,-11.700001,41.4,-14.75625
1679916273281,1096261637129803,-11.75625,41.04375,-14.700001
1679916273303,1096261657113495,-11.45625,40.425003,-14.45625
1679916273321,1096261677097144,-10.9875,40.143753,-14.700001
1679916273342,1096261697079480,-10.9125,40.2,-14.700001
1679916273362,1096261717092388,-10.8,40.0125,-14.512501
1679916273383,1096261737109701,-10.5,39.54375,-14.1
1679916273403,1096261757127032,-10.25625,39.225002,-13.856251
1679916273423,1096261777145704,-10.25625,39.225002,-14.043751
1679916273443,1096261797163002,-10.25625,39.112503,-14.156251
1679916273464,1096261817176684,-10.387501,38.925003,-13.9125
1679916273482,1096261837186727,-10.668751,38.925003,-13.556251
1679916273503,1096261857196693,-10.668751,38.8125,-13.44375
1679916273522,1096261877197856,-10.8,38.7,-13.25625
1679916273542,1096261897195602,-10.856251,38.7,-13.14375
1679916273562,1096261917197524,-10.9125,38.643753,-13.200001
1679916273583,1096261937192471,-10.9125,38.456253,-13.012501
1679916273603,1096261957196758,-10.668751,38.456253,-12.900001
1679916273623,1096261977201008,-10.668751,38.456253,-12.95625
1679916273642,1096261997197719,-10.5,38.5125,-13.312501
1679916273662,1096262017201970,-10.6125,38.643753,-13.44375
1679916273681,1096262037198575,-10.8,39.0,-13.44375
1679916273702,1096262057195257,-10.6125,39.05625,-13.500001
1679916273721,1096262077198271,-10.556251,38.925003,-13.312501
1679916273742,1096262097194886,-10.5,39.0,-13.312501
1679916273762,1096262117191555,-10.6125,39.225002,-13.25625
1679916273781,1096262137195800,-10.668751,39.35625,-13.44375
1679916273801,1096262157193641,-10.856251,39.225002,-13.25625
1679916273822,1096262177190294,-10.6125,39.05625,-13.25625
1679916273841,1096262197194501,-10.5,38.8125,-13.25625
1679916273861,1096262217191169,-10.556251,38.756252,-13.14375
1679916273881,1096262237187871,-10.387501,39.225002,-13.200001
1679916273901,1096262257157895,-10.5,39.225002,-13.25625
1679916273921,1096262277124033,-10.556251,39.225002,-13.012501
1679916273941,1096262297127210,-10.6125,39.300003,-13.14375
1679916273961,1096262317100979,-10.5,39.112503,-13.14375
1679916273981,1096262337139489,-10.556251,39.412502,-13.312501
1679916274001,1096262357151421,-10.668751,39.581253,-13.44375
1679916274021,1096262377133888,-10.668751,39.7125,-13.500001
1679916274041,1096262397153407,-11.1,39.65625,-13.25625
1679916274062,1096262417142379,-11.15625,39.581253,-13.012501
1679916274081,1096262437161912,-11.1,39.84375,-13.312501
1679916274101,1096262457173790,-11.15625,39.7125,-13.200001
1679916274122,1096262477185640,-11.15625,40.2,-13.14375
1679916274141,1096262497189909,-11.212501,39.7125,-12.95625
1679916274162,1096262517194188,-11.212501,39.7125,-12.712501
1679916274181,1096262537198447,-11.15625,39.7125,-12.843751
1679916274201,1096262557195140,-10.9875,39.7125,-13.012501
1679916274221,1096262577191750,-10.9125,39.7125,-13.25625
1679916274242,1096262597187167,-10.856251,39.35625,-13.25625
1679916274261,1096262617191474,-10.8,39.54375,-13.200001
1679916274281,1096262637195729,-10.9125,39.225002,-13.25625
1679916274301,1096262657199994,-11.1,39.881252,-13.44375
1679916274321,1096262677196710,-11.1,39.65625,-13.556251
1679916274342,1096262697185714,-11.2875,39.956253,-13.743751
1679916274361,1096262717181324,-11.15625,39.956253,-13.6125
1679916274381,1096262737185665,-10.9875,39.7125,-13.6125
1679916274402,1096262757191116,-11.1,39.7125,-13.500001
1679916274421,1096262777195399,-10.9875,39.7125,-13.556251
1679916274441,1096262797193087,-10.9875,39.84375,-13.781251
1679916274461,1096262817189746,-10.556251,39.54375,-13.6125
1679916274481,1096262837186380,-10.5,39.65625,-13.781251
1679916274501,1096262857183010,-10.6125,39.412502,-13.6125
1679916274521,1096262877187279,-10.668751,39.300003,-13.6125
1679916274542,1096262897190331,-11.1,39.54375,-13.500001
1679916274561,1096262917186951,-10.9125,39.35625,-13.44375
1679916274581,1096262937191234,-10.9125,39.05625,-13.200001
1679916274601,1096262957187897,-10.9125,38.8125,-12.95625
1679916274621,1096262977178132,-11.15625,38.756252,-13.012501
1679916274641,1096262997182435,-11.212501,38.8125,-12.843751
1679916274661,1096263017177828,-10.9875,38.925003,-12.900001
1679916274681,1096263037182092,-10.9875,38.8125,-13.012501
1679916274701,1096263057186352,-10.856251,38.7,-13.012501
1679916274721,1096263077189721,-10.9875,38.925003,-13.14375
1679916274741,1096263097194274,-11.15625,38.925003,-13.25625
1679916274761,1096263117197528,-11.15625,39.225002,-13.25625
1679916274781,1096263137203383,-10.9875,39.0,-12.95625
1679916274801,1096263157199725,-10.8,38.925003,-13.14375
1679916274821,1096263177196094,-10.6125,39.05625,-12.95625
1679916274842,1096263197192507,-10.6125,39.112503,-12.656251
1679916274861,1096263217187603,-10.6125,39.412502,-12.712501
1679916274881,1096263237192252,-10.6125,39.300003,-12.900001
1679916274901,1096263257196512,-10.6125,39.7125,-13.14375
1679916274921,1096263277193497,-10.5,39.7125,-13.200001
1679916274941,1096263297197800,-10.387501,39.881252,-13.312501
1679916274961,1096263317195194,-10.6125,39.956253,-13.500001
1679916274981,1096263337200679,-10.9125,39.84375,-13.556251
1679916275001,1096263357204880,-10.856251,40.0125,-13.6125
1679916275021,1096263377200235,-10.856251,40.143753,-13.6125
1679916275041,1096263397203273,-10.8,40.143753,-13.6125
1679916275061,1096263417192316,-10.556251,39.84375,-13.44375
1679916275082,1096263437189946,-10.556251,39.956253,-13.44375
1679916275101,1096263457187176,-10.668751,39.84375,-13.44375
1679916275121,1096263477185007,-10.6125,39.581253,-13.25625
1679916275143,1096263497188034,-10.387501,39.581253,-13.500001
1679916275161,1096263517192303,-10.556251,39.581253,-13.743751
1679916275181,1096263537197250,-10.5,39.54375,-13.6125
1679916275201,1096263557163220,-10.5,39.65625,-13.556251
1679916275221,1096263577133849,-10.387501,39.7125,-13.556251
1679916275241,1096263597102810,-10.6125,39.581253,-13.6125
1679916275261,1096263617079396,-10.668751,39.7125,-13.556251
1679916275281,1096263637113329,-10.856251,39.7125,-13.6125
1679916275301,1096263657130323,-10.856251,39.65625,-13.44375
1679916275321,1096263677146608,-10.668751,39.54375,-13.25625
1679916275342,1096263697169704,-10.668751,39.35625,-13.312501
1679916275362,1096263717166670,-10.8,39.300003,-13.500001
1679916275385,1096263737184261,-10.8,39.225002,-13.556251
1679916275402,1096263757187871,-10.856251,39.225002,-13.500001
1679916275422,1096263777184539,-11.15625,39.225002,-13.556251
1679916275443,1096263797180649,-11.15625,39.412502,-13.556251
1679916275462,1096263817177250,-11.2875,39.35625,-13.500001
1679916275481,1096263837181378,-11.400001,39.54375,-13.556251
1679916275504,1096263857191412,-11.212501,39.84375,-13.556251
1679916275521,1096263877195642,-11.212501,39.956253,-13.500001
1679916275542,1096263897212339,-11.45625,40.143753,-13.500001
1679916275561,1096263917216608,-11.2875,39.956253,-13.44375
1679916275585,1096263937207517,-10.9875,39.956253,-13.25625
1679916275602,1096263957213839,-10.9125,39.7125,-13.14375
1679916275622,1096263977203579,-10.856251,39.7125,-13.200001
1679916275641,1096263997214597,-10.9125,39.65625,-13.312501
1679916275662,1096264017231846,-10.9875,39.225002,-13.312501
1679916275682,1096264037219817,-11.1,39.0,-13.500001
1679916275702,1096264057211403,-10.8,38.7,-13.312501
1679916275722,1096264077201268,-10.668751,38.7,-13.312501
1679916275744,1096264097184844,-10.668751,38.643753,-13.556251
1679916275762,1096264117188690,-10.668751,38.925003,-13.500001
1679916275783,1096264137192516,-10.556251,38.756252,-13.44375
1679916275802,1096264157190079,-10.556251,38.456253,-13.14375
1679916275823,1096264177194525,-10.6125,38.8125,-12.95625
1679916275842,1096264197205962,-10.387501,39.05625,-12.900001
1679916275862,1096264217172535,-10.8,39.35625,-12.900001
1679916275882,1096264237142246,-10.856251,39.412502,-12.95625
1679916275902,1096264257112015,-11.2875,39.54375,-12.900001
1679916275922,1096264277085558,-11.400001,39.581253,-13.012501
1679916275942,1096264297099821,-11.2875,39.7125,-13.14375
1679916275962,1096264317117085,-11.2875,40.0125,-13.312501
1679916275983,1096264337134403,-11.15625,39.84375,-13.44375
1679916276001,1096264357147517,-11.400001,39.956253,-13.25625
1679916276023,1096264377135314,-11.1,39.7125,-13.312501
1679916276044,1096264397118722,-11.1,39.7125,-13.44375
1679916276062,1096264417102082,-10.5,39.65625,-13.556251
1679916276082,1096264437084909,-10.387501,39.412502,-13.556251
1679916276103,1096264457097832,-10.8,39.412502,-13.556251
1679916276122,1096264477115125,-10.6125,39.112503,-13.312501
1679916276142,1096264497132504,-10.668751,39.112503,-13.312501
1679916276164,1096264517121109,-10.668751,38.8125,-13.500001
1679916276185,1096264537104768,-10.6125,39.0,-13.312501
1679916276202,1096264557088527,-10.5,39.0,-13.200001
1679916276224,1096264577072190,-10.5,38.925003,-12.95625
1679916276243,1096264597085133,-10.387501,38.925003,-12.843751
1679916276263,1096264617102450,-10.087501,38.925003,-12.712501
1679916276283,1096264637119752,-10.012501,39.0,-12.656251
1679916276303,1096264657137035,-10.012501,38.756252,-12.656251
1679916276324,1096264677153424,-9.7875,38.8125,-12.656251
1679916276346,1096264697170323,-10.087501,38.8125,-12.843751
1679916276362,1096264717180338,-10.087501,38.8125,-12.95625
1679916276386,1096264737190962,-10.200001,38.756252,-13.14375
1679916276403,1096264757196419,-10.25625,38.643753,-13.25625
1679916276424,1096264777194321,-10.556251,38.5125,-13.25625
1679916276442,1096264797199692,-10.668751,38.643753,-13.500001
1679916276463,1096264817197326,-10.9875,38.8125,-13.556251
1679916276483,1096264837194028,-11.2875,38.8125,-13.44375
1679916276502,1096264857198258,-11.15625,38.925003,-13.312501
1679916276522,1096264877194907,-11.1,39.0,-13.44375
1679916276543,1096264897191570,-11.1,39.05625,-13.14375
1679916276561,1096264917188166,-10.9125,39.05625,-13.012501
1679916276582,1096264937184872,-10.856251,39.225002,-13.556251
1679916276602,1096264957181526,-10.6125,39.05625,-13.556251
1679916276622,1096264977185757,-10.25625,38.756252,-13.6125
1679916276642,1096264997190054,-10.25625,38.7,-13.743751
1679916276662,1096265017186679,-10.25625,38.5125,-13.856251
1679916276684,1096265037186804,-10.5,38.5125,-13.781251
1679916276702,1096265057183458,-10.6125,39.0,-14.156251
