system_ts_ms, sensor_ts_ns, gyrX, gyrY, gyrZ
1679916273078,1096261431823224,-0.00165,0.0011,-0.0037125
1679916273078,1096261434325301,-6.875E-4,0.0020625,-6.875E-4
1679916273080,1096261436827454,-6.875E-4,1.375E-4,2.75E-4
1679916273083,1096261439329618,-0.00165,0.0011,0.0033
1679916273085,1096261441831772,-0.00275,-9.625E-4,0.0012375
1679916273088,1096261444334003,-6.875E-4,1.375E-4,0.0012375
1679916273090,1096261446836157,2.75E-4,-0.001925,-0.00275
1679916273098,1096261449338311,-6.875E-4,-0.001925,-0.0037125
1679916273098,1096261451840450,2.75E-4,1.375E-4,2.75E-4
1679916273098,1096261454342604,2.75E-4,-9.625E-4,0.0042625
1679916273101,1096261456844758,0.001375,0.0011,0.0012375
1679916273103,1096261459346912,2.75E-4,0.0050875,0.0012375
1679916273105,1096261461849075,0.0023375,0.0031625,-0.00275
1679916273110,1096261464351229,-0.00275,1.375E-4,0.0012375
1679916273110,1096261466853383,-0.00165,-9.625E-4,0.0022
1679916273114,1096261469355536,-6.875E-4,0.0011,0.0012375
1679916273115,1096261471857695,-6.875E-4,1.375E-4,2.75E-4
1679916273118,1096261474359849,-0.00165,-9.625E-4,0.0022
1679916273120,1096261476862234,-6.875E-4,-9.625E-4,-6.875E-4
1679916273123,1096261479364388,-6.875E-4,-0.001925,2.75E-4
1679916273126,1096261481866531,2.75E-4,-0.001925,0.0012375
1679916273128,1096261484368685,0.0023375,0.0011,-6.875E-4
1679916273131,1096261486870839,2.75E-4,0.0031625,-0.00275
1679916273133,1096261489372762,2.75E-4,-0.001925,2.75E-4
1679916273135,1096261491875152,-6.875E-4,-0.001925,-6.875E-4
1679916273138,1096261494377306,0.001375,-9.625E-4,-6.875E-4
1679916273143,1096261496879460,0.0023375,-9.625E-4,-0.0017875
1679916273143,1096261499381613,0.001375,-0.001925,0.0012375
1679916273145,1096261501883767,0.001375,-9.625E-4,2.75E-4
1679916273148,1096261504385931,2.75E-4,-0.001925,2.75E-4
1679916273152,1096261506888162,-0.00275,0.0011,-6.875E-4
1679916273153,1096261509390239,2.75E-4,0.0011,-6.875E-4
1679916273155,1096261511892393,2.75E-4,0.0020625,2.75E-4
1679916273159,1096261514394550,-0.004675,0.0020625,2.75E-4
1679916273161,1096261516896781,-6.875E-4,-0.0028875,2.75E-4
1679916273163,1096261519398858,2.75E-4,0.0011,-0.00275
1679916273165,1096261521901089,-0.00165,1.375E-4,-6.875E-4
1679916273168,1096261524403243,2.75E-4,0.0020625,0.0022
1679916273170,1096261526905397,-6.875E-4,0.0020625,0.0012375
1679916273173,1096261529407551,2.75E-4,-9.625E-4,-6.875E-4
1679916273176,1096261531909704,-0.00165,0.0011,0.0012375
1679916273178,1096261534411853,-6.875E-4,1.375E-4,0.0012375
1679916273189,1096261536914007,2.75E-4,-0.0028875,0.0022
1679916273189,1096261539416161,0.001375,-0.00495,0.0012375
1679916273189,1096261541918315,0.0023375,-0.00385,-6.875E-4
1679916273190,1096261544420690,0.0023375,-0.00495,2.75E-4
1679916273191,1096261546922613,-0.0037125,-9.625E-4,2.75E-4
1679916273194,1096261549424767,-0.00275,-0.00385,0.0012375
1679916273196,1096261551926921,-6.875E-4,-9.625E-4,-6.875E-4
1679916273198,1096261554429075,2.75E-4,0.0050875,-0.00275
1679916273201,1096261556931229,2.75E-4,-9.625E-4,2.75E-4
1679916273203,1096261559433383,-6.875E-4,-0.001925,0.0022
1679916273206,1096261561935767,-6.875E-4,-9.625E-4,2.75E-4
1679916273210,1096261564437921,0.0023375,-0.001925,-6.875E-4
1679916273211,1096261566940075,0.001375,0.0020625,-6.875E-4
1679916273213,1096261569442229,0.001375,0.0011,0.0022
