system_ts_ms, sensor_ts_ns, graX, graY, graZ
1680014365659,1194354008764487,2.168,9.335,2.078
1680014365659,1194354011266948,2.167,9.335,2.078
1680014365659,1194354013769102,2.166,9.335,2.078
1680014365673,1194354016271338,2.165,9.336,2.077
1680014365673,1194354018773492,2.164,9.336,2.077
1680014365673,1194354021275876,2.157,9.34,2.068
1680014365673,1194354023778039,2.155,9.34,2.067
1680014365673,1194354026280270,2.155,9.341,2.066
1680014365677,1194354028782655,2.154,9.341,2.066
1680014365677,1194354031284809,2.153,9.341,2.065
1680014365678,1194354033786962,2.153,9.341,2.065
1680014365683,1194354036289189,2.152,9.342,2.064
1680014365684,1194354038791574,2.149,9.345,2.053
1680014365686,1194354041293805,2.149,9.345,2.052
1680014365688,1194354043795958,2.149,9.345,2.051
1680014365693,1194354046298352,2.148,9.345,2.051
1680014365694,1194354048800506,2.148,9.345,2.05
1680014365696,1194354051302660,2.148,9.346,2.05
1680014365699,1194354053804891,2.148,9.346,2.05
1680014365702,1194354056307261,2.146,9.347,2.044
1680014365704,1194354058809492,2.146,9.348,2.043
1680014365710,1194354061311646,2.146,9.348,2.042
1680014365710,1194354063814030,2.146,9.348,2.042
1680014365712,1194354066316179,2.146,9.348,2.042
1680014365715,1194354068818410,2.147,9.348,2.042
1680014365716,1194354071320564,2.147,9.348,2.041
1680014365719,1194354073822949,2.153,9.347,2.037
1680014365729,1194354076325174,2.154,9.347,2.036
1680014365729,1194354078827328,2.154,9.347,2.036
1680014365730,1194354081329713,2.155,9.347,2.036
1680014365730,1194354083831867,2.155,9.347,2.035
1680014365732,1194354086334097,2.156,9.347,2.035
1680014365734,1194354088836468,2.156,9.347,2.035
1680014365737,1194354091338622,2.157,9.347,2.035
1680014365739,1194354093840853,2.157,9.347,2.035
1680014365746,1194354096343006,2.158,9.347,2.034
1680014365746,1194354098845145,2.158,9.347,2.034
1680014365748,1194354101347530,2.159,9.347,2.033
1680014365749,1194354103849992,2.16,9.347,2.033
1680014365752,1194354106352145,2.16,9.347,2.033
