system_ts_ms, sensor_ts_ns, gyrX, gyrY, gyrZ
1680014365659,1194354008764487,0.0319,0.11605,-0.01595
1680014365659,1194354011266948,0.0358875,0.11605,-0.0188375
1680014365659,1194354013769102,0.03795,0.113025,-0.0199375
1680014365673,1194354016271338,0.0400125,0.1120625,-0.0199375
1680014365673,1194354018773492,0.0369875,0.10505,-0.017875
1680014365673,1194354021275876,0.0400125,0.097075,-0.0218625
1680014365673,1194354023778030,0.0400125,0.0851125,-0.0229625
1680014365673,1194354026280270,0.0369875,0.0741125,-0.017875
1680014365677,1194354028782655,0.0339625,0.0680625,-0.017875
1680014365677,1194354031284809,0.0339625,0.06215,-0.0169125
1680014365678,1194354033786962,0.029975,0.0521125,-0.0119624995
1680014365682,1194354036289189,0.0279125,0.0411125,-0.0099
1680014365684,1194354038791574,0.0199375,0.0320375,-0.0089375
1680014365686,1194354041293805,0.0209,0.01815,-0.0089375
1680014365688,1194354043795958,0.0199375,0.0100375,-0.0108624995
1680014365693,1194354046298343,0.011,-9.625E-4,-0.0108624995
1680014365694,1194354048800506,0.00495,-0.00385,-0.0099
1680014365696,1194354051302660,0.001925,-0.0138875,-0.0108624995
1680014365699,1194354053804891,9.625E-4,-0.0248875,-0.0108624995
1680014365702,1194354056307275,-0.003025,-0.028875,-0.0099
1680014365704,1194354058809492,-0.0,-0.0358875,-0.0108624995
1680014365710,1194354061311646,-0.0050875,-0.0419375,-0.006875
1680014365710,1194354063814030,-0.0050875,-0.0499125,-0.00495
1680014365712,1194354066316179,-0.0050875,-0.0539,-0.006875
1680014365714,1194354068818410,-0.0070125,-0.0578875,-0.00495
1680014365716,1194354071320564,-0.0039875,-0.0609125,-0.00495
1680014365719,1194354073822949,-0.00605,-0.064899996,-0.001925
1680014365729,1194354076325174,-0.0050875,-0.0658625,1.375E-4
1680014365729,1194354078827328,-0.009075,-0.06985,1.375E-4
1680014365729,1194354081329713,-0.011,-0.0759,0.0011
1680014365730,1194354083831867,-0.0100375,-0.0768625,0.0031625
1680014365732,1194354086334097,-0.0121,-0.0768625,0.0020625
1680014365734,1194354088836468,-0.0121,-0.0798875,0.004125
1680014365736,1194354091338622,-0.009075,-0.073975,0.0031625
1680014365739,1194354093840853,-0.00605,-0.067925,0.00715
1680014365745,1194354096343006,-0.009075,-0.0639375,0.00715
1680014365746,1194354098845145,-0.0011,-0.05995,0.0100375
1680014365747,1194354101347530,9.625E-4,-0.0548625,0.013062499
1680014365749,1194354103849992,0.0059125,-0.0438625,0.013062499
1680014365752,1194354106352145,0.007975,-0.0328625,0.0191125
1680014365753,1194354108854299,0.011,-0.02585,0.0210375
1680014365756,1194354111356520,0.0119624995,-0.01595,0.0210375
1680014365765,1194354113858674,0.0180125,-0.0108624995,0.0210375
1680014365765,1194354116361058,0.0199375,-9.625E-4,0.0221375
1680014365766,1194354118863212,0.0180125,0.00605,0.0231
1680014365766,1194354121365425,0.01595,0.013062499,0.0231
1680014365769,1194354123867810,0.0169125,0.0160875,0.0231
1680014365772,1194354126370040,0.0169125,0.015125,0.0240625
1680014365780,1194354128872194,0.0180125,0.01705,0.0221375
1680014365781,1194354131374353,0.012925,0.0270875,0.0240625
1680014365781,1194354133876738,0.0099,0.0231,0.0210375
1680014365784,1194354136378969,0.0059125,0.0210375,0.0270875
1680014365785,1194354138881122,0.0028875,0.0231,0.026124999
1680014365787,1194354141383497,-0.0011,0.0210375,0.02805
1680014365790,1194354143885651,-0.00605,0.0210375,0.02805
1680014365794,1194354146387805,-0.011,0.01705,0.02915
1680014365795,1194354148890036,-0.0160875,0.014025,0.0270875
1680014365796,1194354151392497,-0.020075,0.015125,0.02805
1680014365799,1194354153894656,-0.0240625,0.0100375,0.0301125
1680014365803,1194354156396810,-0.0270875,0.003025,0.02805
1680014365804,1194354158899194,-0.031075,0.0020625,0.0270875
1680014365810,1194354161401348,-0.0320375,-0.001925,0.026124999
1680014365810,1194354163903565,-0.036025,-0.00385,0.0270875
1680014365812,1194354166405950,-0.039049998,-0.0059125,0.0251625
1680014365814,1194354168908104,-0.039049998,-0.0138875,0.0231
1680014365817,1194354171410334,-0.039049998,-0.01595,0.02805
1680014365821,1194354173912743,-0.0400125,-0.012925,0.0270875
1680014365827,1194354176414897,-0.0400125,-0.0169125,0.0221375
1680014365827,1194354178917051,-0.036025,-0.0218625,0.0221375
1680014365828,1194354181419512,-0.0350625,-0.029975,0.0231
1680014365829,1194354183921666,-0.0270875,-0.0279125,0.020075
1680014365832,1194354186423809,-0.025024999,-0.0309375,0.020075
1680014365834,1194354188925963,-0.022,-0.0309375,0.020075
1680014365836,1194354191428424,-0.0160875,-0.0358875,0.0210375
1680014365839,1194354193930655,-0.013062499,-0.03795,0.0191125
1680014365844,1194354196432804,-0.0070125,-0.036849998,0.0160875
1680014365845,1194354198934958,-0.003025,-0.0419375,0.0160875
1680014365846,1194354201437342,0.001925,-0.0389125,0.0160875
1680014365848,1194354203939496,0.0070125,-0.036849998,0.014162499
1680014365852,1194354206441727,0.0119624995,-0.040975,0.0111375
1680014365854,1194354208944117,0.0209,-0.03795,0.00715
1680014365862,1194354211446270,0.0279125,-0.0358875,0.00715
1680014365862,1194354213948501,0.029975,-0.03795,0.0050875
1680014365863,1194354216450655,0.0389125,-0.036849998,0.0020625
1680014365864,1194354218953050,0.0429,-0.0419375,0.0020625
1680014365866,1194354221455204,0.0400125,-0.03795,0.0011
1680014365868,1194354223957665,0.0429,-0.036849998,-9.625E-4
1680014365871,1194354226459819,0.044,-0.03795,-9.625E-4
1680014365878,1194354228962001,0.0449625,-0.0429,-0.001925
1680014365879,1194354231464232,0.045925,-0.04895,-0.001925
1680014365879,1194354233966385,0.0449625,-0.0548625,-0.001925
1680014365882,1194354236468770,0.044,-0.0578875,-0.001925
1680014365885,1194354238971006,0.0429,-0.062975,-9.625E-4
1680014365888,1194354241473390,0.0369875,-0.06985,0.0011
1680014365889,1194354243975544,0.033,-0.0768625,0.0020625
1680014365893,1194354246477775,0.029975,-0.084975,0.00605
1680014365896,1194354248979934,0.0259875,-0.0908875,0.0031625
1680014365898,1194354251482088,0.02695,-0.0939125,0.0031625
1680014365899,1194354253984549,0.02695,-0.0988625,0.004125
1680014365902,1194354256486703,0.023924999,-0.1049125,0.004125
1680014365904,1194354258988857,0.0209,-0.1109625,0.0011
1680014365906,1194354261491251,0.0199375,-0.11385,0.0020625
1680014365910,1194354263993481,0.0199375,-0.116875,0.00605
1680014365912,1194354266495635,0.0180125,-0.1159125,0.0081124995
1680014365914,1194354268998020,0.018975,-0.116875,0.0050875
1680014365917,1194354271500247,0.0199375,-0.1219625,0.00715
1680014365919,1194354274002401,0.0209,-0.1208625,0.0081124995
1680014365926,1194354276504554,0.0209,-0.117975,0.0100375
1680014365927,1194354279006939,0.0229625,-0.11385,0.014162499
1680014365928,1194354281509097,0.023924999,-0.11495,0.014162499
1680014365929,1194354284011328,0.0259875,-0.1128875,0.013062499
1680014365933,1194354286513712,0.029975,-0.106975,0.0160875
1680014365935,1194354289015943,0.0339625,-0.10395,0.0210375
1680014365937,1194354291518097,0.0389125,-0.0979,0.01705
1680014365939,1194354294020481,0.044,-0.09295,0.020075
1680014365945,1194354296522635,0.051975,-0.086899996,0.0191125
1680014365947,1194354299024789,0.0559625,-0.0779625,0.01705
1680014365948,1194354301527251,0.07095,-0.07095,0.01705
1680014365949,1194354304029391,0.08195,-0.062975,0.0160875
1680014365952,1194354306531544,0.086899996,-0.0548625,0.015125
1680014365954,1194354309033775,0.09295,-0.0578875,0.01705
1680014365956,1194354311535929,0.100925,-0.05995,0.0240625
1680014365960,1194354314038338,0.1049125,-0.062975,0.02915
1680014365963,1194354316540568,0.11,-0.0669625,0.0361625
1680014365965,1194354319042953,0.108899996,-0.0719125,0.037125
1680014365966,1194354321545107,0.106975,-0.0749375,0.0320375
1680014365971,1194354324047251,0.0969375,-0.08085,0.0240625
1680014365978,1194354326549482,0.0889625,-0.089925,0.0111375
1680014365979,1194354329051635,0.08195,-0.0969375,-0.0028875
1680014365980,1194354331554097,0.077,-0.106975,-0.0108624995
1680014365982,1194354334056251,0.0730125,-0.117975,-0.012925
1680014365984,1194354336558664,0.069025,-0.128975,-0.01485
1680014365985,1194354339060818,0.0609125,-0.14093749,-0.0119624995
1680014365986,1194354341563049,0.0559625,-0.1519375,-0.006875
1680014365989,1194354344065203,0.0529375,-0.166925,-0.006875
1680014365993,1194354346567607,0.0449625,-0.1819125,-0.00495
1680014365994,1194354349069837,0.0400125,-0.1959375,-0.0059125
