system_ts_ms, sensor_ts_ns, linX, linY, linZ
1680013658944,1193647298598310,0.262,-0.206,0.036
1680013658945,1193647301100464,0.287,-0.261,0.2
1680013658948,1193647303602618,0.136,-0.193,0.091
1680013658951,1193647306104772,0.216,-0.179,0.119
1680013658955,1193647308606906,0.214,-0.098,0.037
1680013658967,1193647311109137,0.101,-0.08,0.104
1680013658967,1193647313611522,0.154,-0.107,0.09
1680013658968,1193647316113676,0.084,-0.08,0.009
1680013658968,1193647318615830,0.055,-0.121,-0.044
1680013658968,1193647321118007,-0.041,-0.108,-0.139
1680013658969,1193647323620161,-0.043,-0.094,-0.125
1680013658971,1193647326122623,-0.196,-0.176,-0.247
1680013658977,1193647328624777,-0.153,-0.027,-0.097
1680013658977,1193647331126931,-0.075,0.04,-0.15
1680013658978,1193647333629084,-0.065,-0.082,-0.109
1680013658981,1193647336131238,-0.015,0.04,-0.054
1680013658983,1193647338633469,0.075,-0.041,0.069
1680013658986,1193647341135604,0.097,0.0,-0.134
1680013658988,1193647343637988,0.079,-0.013,-0.078
1680013658993,1193647346140142,0.006,-0.04,-0.05
1680013658995,1193647348642296,-0.025,0.041,0.018
1680013658997,1193647351144450,-0.003,0.055,-0.062
1680013658999,1193647353646604,-0.239,0.001,-0.157
1680013659001,1193647356148835,-0.34,0.124,-0.142
1680013659004,1193647358651219,-0.251,0.192,-0.155
1680013659006,1193647361153373,-0.285,0.057,-0.059
1680013659010,1193647363655551,-0.23,0.054,-0.043
1680013659011,1193647366157705,-0.195,0.163,-0.056
1680013659014,1193647368659859,-0.257,0.218,-0.095
1680013659017,1193647371162013,-0.183,0.26,-0.067
1680013659018,1193647373664483,-0.191,0.233,-0.12
1680013659021,1193647376166637,-0.078,0.329,0.099
1680013659027,1193647378668791,0.034,0.316,0.127
1680013659027,1193647381170945,0.277,0.354,0.255
1680013659030,1193647383673079,0.308,0.423,0.312
1680013659031,1193647386175310,0.327,0.355,0.286
1680013659034,1193647388677695,0.278,0.395,0.247
1680013659037,1193647391179849,0.447,0.545,0.345
1680013659039,1193647393682003,0.412,0.504,0.319
1680013659044,1193647396184146,0.391,0.531,0.321
1680013659044,1193647398686300,0.322,0.539,0.315
1680013659046,1193647401188531,0.301,0.402,0.236
1680013659048,1193647403690916,0.226,0.347,0.32
1680013659052,1193647406193066,0.097,0.374,0.185
1680013659054,1193647408695219,0.119,0.292,0.35
1680013659056,1193647411197373,0.181,0.196,0.42
1680013659060,1193647413699604,0.189,0.21,0.353
1680013659061,1193647416201786,0.128,0.225,0.421
1680013659064,1193647418703940,0.028,0.184,0.477
1680013659067,1193647421206324,0.092,0.157,0.41
1680013659069,1193647423708478,0.047,0.225,0.357
1680013659071,1193647426210613,0.029,0.061,0.372
1680013659076,1193647428712767,-0.042,0.17,0.304
1680013659077,1193647431214998,-0.031,0.129,0.333
1680013659079,1193647433717152,0.02,0.092,0.33
1680013659081,1193647436219555,0.045,0.051,0.276
1680013659084,1193647438721709,0.029,-0.03,0.277
1680013659086,1193647441223863,-0.026,0.146,0.195
1680013659088,1193647443726094,0.012,0.078,0.264
1680013659093,1193647446228195,0.038,0.092,0.292
1680013659094,1193647448730425,-0.044,0.01,0.224
1680013659096,1193647451232810,0.022,0.067,0.249
1680013659099,1193647453734964,0.103,0.081,0.126
1680013659102,1193647456237118,0.021,0.109,0.113
1680013659106,1193647458739271,0.089,0.0,0.208
1680013659110,1193647461241502,0.116,0.041,0.154
1680013659110,1193647463743656,0.048,0.054,0.249
1680013659111,1193647466246032,0.116,0.068,0.167
1680013659114,1193647468748186,0.061,0.149,0.141
1680013659117,1193647471250339,0.102,0.012,0.236
1680013659119,1193647473752493,0.116,0.08,0.1
1680013659122,1193647476254696,-0.032,0.107,0.196
1680013659127,1193647478756927,0.049,-0.029,0.101
1680013659127,1193647481259312,0.063,0.065,0.128
1680013659128,1193647483761465,0.091,0.079,0.046
1680013659131,1193647486263619,0.011,0.131,0.088
1680013659134,1193647488765830,-0.001,0.117,0.034
1680013659136,1193647491267984,0.054,0.076,0.089
1680013659139,1193647493770138,0.068,-0.006,0.116
1680013659143,1193647496272292,-0.039,0.061,0.116
1680013659144,1193647498774676,-0.066,0.183,0.062
1680013659147,1193647501276907,0.002,0.128,0.022
1680013659149,1193647503778984,0.07,0.14,0.105
1680013659151,1193647506281215,-0.079,0.139,0.105
1680013659154,1193647508783398,0.016,0.084,0.133
1680013659156,1193647511285551,0.017,0.111,0.011
1680013659160,1193647513787936,-0.023,0.151,-0.001
1680013659161,1193647516290090,0.017,0.082,0.039
1680013659164,1193647518792331,-0.063,0.054,0.285
1680013659167,1193647521294484,0.018,0.095,0.135
1680013659168,1193647523796638,0.045,-0.014,0.108
1680013659171,1193647526298792,0.004,0.08,0.122
1680013659177,1193647528801167,0.031,0.093,0.096
1680013659177,1193647531303321,-0.009,0.133,-0.053
1680013659180,1193647533805475,-0.05,0.119,0.124
1680013659182,1193647536307628,0.03,0.118,0.084
1680013659185,1193647538809849,-0.114,0.142,0.072
1680013659187,1193647541312003,-0.046,0.06,0.1
1680013659189,1193647543814388,-0.115,0.113,0.087
1680013659193,1193647546316541,-0.115,0.113,0.183
1680013659194,1193647548818695,0.06,0.139,0.115
1680013659197,1193647551320864,-0.076,0.125,0.171
1680013659199,1193647553823095,-0.036,0.193,0.144
1680013659201,1193647556325480,-0.009,0.098,0.184
1680013659204,1193647558827633,0.03,0.084,0.212
1680013659206,1193647561329787,-0.038,0.22,0.267
1680013659212,1193647563831931,0.015,0.138,0.077
1680013659212,1193647566334085,-0.04,0.151,0.119
1680013659214,1193647568836547,-0.055,0.191,0.296
1680013659217,1193647571338470,-0.111,0.164,0.297
1680013659220,1193647573840854,-0.053,0.18,0.403
1680013659221,1193647576343008,0.0,0.179,0.158
1680013659227,1193647578845162,-0.041,0.193,0.308
1680013659227,1193647581347316,-0.083,0.179,0.241
1680013659229,1193647583849470,0.01,0.165,0.255
1680013659231,1193647586351926,-0.044,0.097,0.187
1680013659234,1193647588854080,-0.045,0.137,0.106
1680013659237,1193647591356234,-0.055,0.218,0.242
1680013659239,1193647593858388,-0.083,0.19,0.174
1680013659244,1193647596360547,-0.029,0.163,0.284
1680013659244,1193647598862700,-0.057,0.204,0.243
1680013659246,1193647601365162,-0.016,0.122,0.148
1680013659249,1193647603867316,-0.071,0.176,0.162
1680013659251,1193647606369465,-0.004,0.258,0.19
1680013659256,1193647608871619,0.009,0.055,0.215
1680013659257,1193647611373772,-0.058,0.205,0.174
1680013659260,1193647613876003,0.036,0.164,0.188
1680013659261,1193647616378388,-0.045,0.15,0.134
1680013659264,1193647618880542,-0.086,0.164,0.161
1680013659266,1193647621382695,0.049,0.204,0.271
1680013659268,1193647623884849,-0.019,0.204,0.203
1680013659271,1193647626387008,-0.004,0.161,0.082
1680013659274,1193647628889162,0.022,0.201,0.246
1680013659277,1193647631391624,-0.086,0.133,0.164
1680013659279,1193647633893777,-0.045,0.105,0.178
1680013659281,1193647636395931,0.008,0.173,0.233
1680013659285,1193647638898080,0.021,0.131,0.233
1680013659287,1193647641400234,0.035,0.199,0.139
1680013659289,1193647643902465,-0.017,0.169,0.099
1680013659294,1193647646404605,-0.003,0.114,0.141
1680013659295,1193647648906989,0.036,0.196,0.086
1680013659297,1193647651409143,-0.004,0.223,0.127
1680013659299,1193647653911297,0.05,0.141,0.114
1680013659301,1193647656413451,-0.045,0.209,0.019
1680013659304,1193647658915624,0.035,0.154,0.046
1680013659307,1193647661417854,-0.043,0.245,0.077
1680013659310,1193647663920239,-0.111,0.163,0.227
1680013659311,1193647666422393,0.024,0.135,0.145
1680013659314,1193647668924560,0.106,0.231,0.077
1680013659317,1193647671426714,0.065,0.176,0.295
1680013659319,1193647673928944,0.024,0.217,0.254
1680013659321,1193647676431021,0.078,0.19,0.146
1680013659327,1193647678933470,-0.015,0.214,0.134
1680013659327,1193647681435624,-0.001,0.214,0.079
1680013659330,1193647683937778,0.025,0.187,0.161
1680013659332,1193647686439931,0.011,0.159,0.175
1680013659335,1193647688942093,0.079,0.214,0.121
1680013659336,1193647691444324,0.038,0.187,0.189
1680013659339,1193647693946478,0.038,0.064,0.121
1680013659342,1193647696448863,0.025,0.132,0.148
1680013659344,1193647698951016,0.011,0.159,0.189
1680013659346,1193647701453204,-0.015,0.172,0.026
1680013659349,1193647703955358,0.024,0.159,0.189
1680013659351,1193647706457589,-0.002,0.104,0.189
1680013659354,1193647708959973,0.024,0.118,0.121
1680013659357,1193647711462146,-0.016,0.077,0.162
1680013659360,1193647713964300,0.01,0.091,0.175
1680013659362,1193647716466454,-0.043,0.146,0.216
1680013659364,1193647718968685,-0.085,0.092,0.093
1680013659368,1193647721470839,0.036,0.064,0.216
1680013659369,1193647723972993,-0.004,0.078,0.08
1680013659371,1193647726475377,-0.018,0.133,0.271
1680013659375,1193647728977531,0.008,0.105,0.244
1680013659376,1193647731479685,-0.044,0.078,0.12
1680013659381,1193647733981849,-0.017,0.174,0.188
1680013659382,1193647736484079,0.023,0.147,0.039
1680013659385,1193647738986233,-0.045,0.133,0.202
1680013659387,1193647741488618,-0.004,0.16,0.257
1680013659389,1193647743990772,0.035,0.12,0.216
1680013659392,1193647746492926,0.008,0.065,0.161
1680013659395,1193647748995156,0.088,0.202,0.257
1680013659397,1193647751497233,-0.007,0.188,0.012
1680013659399,1193647753999464,0.006,0.188,0.094
1680013659401,1193647756501854,0.074,0.161,0.053
