system_ts_ms, sensor_ts_ns, magX, magY, magZ
1680013658952,1193647307855326,-21.956251,-11.94375,-30.487501
1680013658968,1193647317891614,-21.956251,-12.0,-30.656252
1680013658972,1193647327893407,-21.956251,-12.0,-30.656252
1680013658982,1193647337899080,-21.956251,-12.0,-30.656252
1680013658993,1193647347893445,-21.956251,-12.0,-30.900002
1680013659002,1193647357887829,-21.956251,-12.0,-31.087502
1680013659012,1193647367890083,-22.143751,-11.700001,-31.0125
1680013659022,1193647377892649,-22.25625,-11.400001,-30.956251
1680013659032,1193647387894764,-22.25625,-11.45625,-30.656252
1680013659044,1193647397889369,-22.25625,-11.512501,-30.35625
1680013659052,1193647407883769,-22.425001,-11.45625,-30.16875
1680013659062,1193647417874335,-22.556252,-11.400001,-30.056252
1680013659072,1193647427876469,-22.5,-11.75625,-29.587502
1680013659082,1193647437886315,-22.425001,-12.1125,-29.156252
1680013659093,1193647447896108,-22.743752,-12.543751,-28.987501
1680013659105,1193647457898492,-23.04375,-12.900001,-28.85625
1680013659112,1193647467900733,-23.1,-12.712501,-28.987501
1680013659123,1193647477896628,-23.15625,-12.6,-29.156252
1680013659132,1193647487875665,-23.34375,-12.656251,-29.212502
1680013659143,1193647497877568,-23.456251,-12.712501,-29.2875
1680013659152,1193647507872241,-23.643751,-12.543751,-29.400002
1680013659162,1193647517882827,-23.75625,-12.3,-29.456251
1680013659172,1193647527867606,-23.643751,-12.3,-29.456251
1680013659183,1193647537840442,-23.456251,-12.3,-29.456251
1680013659193,1193647547830893,-23.456251,-12.6,-29.212502
1680013659202,1193647557825658,-23.456251,-12.900001,-28.987501
1680013659213,1193647567852975,-23.2875,-12.900001,-29.081251
1680013659222,1193647577876744,-23.04375,-12.900001,-29.156252
1680013659232,1193647587890277,-23.15625,-12.543751,-29.456251
1680013659244,1193647597882224,-23.34375,-12.1125,-29.75625
1680013659252,1193647607884372,-23.34375,-12.0,-29.812502
1680013659262,1193647617868602,-23.34375,-11.8125,-29.8875
1680013659272,1193647627863087,-23.34375,-11.8125,-30.000002
1680013659282,1193647637860389,-23.34375,-11.8125,-30.056252
1680013659294,1193647647854894,-23.34375,-11.64375,-30.16875
1680013659302,1193647657867317,-23.34375,-11.400001,-30.35625
1680013659312,1193647667869605,-23.34375,-11.45625,-30.35625
1680013659322,1193647677876598,-23.34375,-11.512501,-30.35625
1680013659332,1193647687886681,-23.15625,-11.512501,-30.4125
1680013659342,1193647697888842,-23.04375,-11.512501,-30.487501
1680013659352,1193647707890876,-23.400002,-11.1,-30.487501
1680013659362,1193647717885606,-23.75625,-10.6125,-30.487501
1680013659372,1193647727887990,-23.8875,-10.856251,-30.4125
1680013659382,1193647737890134,-23.925001,-11.1,-30.35625
1680013659392,1193647747884614,-23.643751,-11.212501,-30.112501
1680013659402,1193647757886542,-23.34375,-11.400001,-29.8875
1680013659412,1193647767880460,-23.2875,-11.45625,-29.812502
1680013659422,1193647777882584,-23.15625,-11.512501,-29.75625
1680013659432,1193647787892411,-22.743752,-12.0,-29.587502
