system_ts_ms, sensor_ts_ns, magX, magY, magZ
1679995139525,1175127880294633,18.28125,-10.125,-30.16875
1679995139535,1175127890288402,18.35625,-9.84375,-30.4125
1679995139545,1175127900298176,18.4125,-9.543751,-30.581251
1679995139556,1175127910300401,18.28125,-9.46875,-30.581251
1679995139565,1175127920302170,18.112501,-9.356251,-30.581251
1679995139576,1175127930304257,18.0,-9.243751,-30.54375
1679995139590,1175127940298781,17.8125,-9.056251,-30.487501
1679995139595,1175127950293281,17.868752,-9.0,-30.487501
1679995139607,1175127960295415,18.0,-8.925,-30.487501
1679995139616,1175127970297582,18.056252,-9.3,-30.54375
1679995139626,1175127980318645,18.112501,-9.65625,-30.581251
1679995139635,1175127990328332,18.1875,-9.65625,-30.712502
1679995139645,1175128000295913,18.28125,-9.65625,-30.7875
1679995139656,1175128010298014,18.4125,-10.125,-30.900002
1679995139666,1175128020281178,18.6,-10.556251,-31.087502
1679995139676,1175128030275759,18.712502,-10.856251,-30.900002
1679995139685,1175128040295836,18.900002,-11.15625,-30.7875
1679995139695,1175128050298225,18.768751,-11.043751,-30.712502
1679995139706,1175128060293816,18.712502,-10.856251,-30.581251
1679995139715,1175128070288229,18.6,-11.2875,-30.54375
1679995139725,1175128080263704,18.4125,-11.64375,-30.487501
1679995139735,1175128090265627,18.487501,-11.2875,-30.487501
1679995139746,1175128100275621,18.6,-10.856251,-30.487501
1679995139760,1175128110277770,18.487501,-10.8,-30.712502
1679995139765,1175128120307924,18.4125,-10.743751,-30.900002
1679995139777,1175128130302418,18.1875,-10.856251,-31.0125
1679995139786,1175128140308217,18.0,-11.043751,-31.087502
1679995139796,1175128150310755,18.056252,-10.8,-31.143751
1679995139807,1175128160313908,18.112501,-10.556251,-31.2
1679995139815,1175128170319018,18.056252,-10.856251,-31.087502
1679995139827,1175128180301797,18.0,-11.15625,-30.900002
1679995139836,1175128190278489,18.056252,-10.9875,-30.7875
1679995139845,1175128200289195,18.112501,-10.743751,-30.581251
1679995139858,1175128210286444,18.35625,-10.743751,-30.581251
1679995139865,1175128220290766,18.6,-10.743751,-30.581251
1679995139880,1175128230320987,18.900002,-11.043751,-30.581251
1679995139886,1175128240278053,19.181252,-11.34375,-30.581251
1679995139896,1175128250289649,19.3125,-11.15625,-30.7875
1679995139907,1175128260273567,19.5,-11.043751,-30.900002
1679995139915,1175128270285105,19.25625,-10.9875,-31.087502
1679995139925,1175128280315110,19.0125,-10.856251,-31.2
1679995139935,1175128290271283,19.087502,-10.856251,-31.0125
1679995139946,1175128300288513,19.181252,-10.856251,-30.7875
1679995139955,1175128310249657,18.956251,-10.556251,-30.7875
1679995139965,1175128320255272,18.712502,-10.25625,-30.7875
1679995139975,1175128330294459,18.712502,-10.200001,-30.7875
1679995139986,1175128340288978,18.712502,-10.125,-30.7875
1679995139996,1175128350311992,18.768751,-10.25625,-30.487501
1679995140006,1175128360314266,18.900002,-10.44375,-30.16875
1679995140016,1175128370310218,19.0125,-10.387501,-30.300001
1679995140026,1175128380312732,19.181252,-10.25625,-30.487501
1679995140038,1175128390323481,19.181252,-10.44375,-30.4125
1679995140046,1175128400322159,19.181252,-10.556251,-30.300001
1679995140057,1175128410316697,18.956251,-10.5,-30.243752
1679995140066,1175128420303548,18.712502,-10.44375,-30.16875
1679995140075,1175128430298028,18.712502,-10.387501,-30.487501
1679995140086,1175128440265581,18.712502,-10.25625,-30.7875
1679995140096,1175128450268095,18.65625,-10.25625,-30.7875
1679995140106,1175128460261258,18.6,-10.25625,-30.7875
1679995140116,1175128470262474,18.65625,-10.387501,-30.712502
1679995140126,1175128480271184,18.712502,-10.44375,-30.581251
1679995140136,1175128490248006,18.65625,-10.387501,-30.843752
1679995140160,1175128500246016,18.6,-10.25625,-31.087502
1679995140167,1175128510211516,18.487501,-10.44375,-31.0125
1679995140168,1175128520198270,18.4125,-10.556251,-30.900002
1679995140175,1175128530186448,18.28125,-10.8,-30.900002
1679995140185,1175128540209309,18.112501,-11.043751,-30.900002
1679995140198,1175128550223606,18.056252,-10.9875,-30.843752
1679995140207,1175128560238077,18.0,-10.856251,-30.7875
1679995140215,1175128570247846,18.1875,-10.9875,-30.7875
1679995140226,1175128580215605,18.4125,-11.043751,-30.7875
1679995140235,1175128590221412,18.487501,-11.15625,-30.7875
1679995140246,1175128600211576,18.6,-11.34375,-30.7875
1679995140255,1175128610203089,18.65625,-11.34375,-30.7875
1679995140265,1175128620213627,18.712502,-11.34375,-30.7875
1679995140276,1175128630216319,18.712502,-11.400001,-30.843752
1679995140285,1175128640211194,18.712502,-11.45625,-30.900002
1679995140295,1175128650209914,18.712502,-11.400001,-31.143751
1679995140306,1175128660220399,18.712502,-11.34375,-31.3875
1679995140317,1175128670194318,18.712502,-11.45625,-31.3875
1679995140326,1175128680211169,18.712502,-11.64375,-31.3875
1679995140336,1175128690211711,18.900002,-11.64375,-31.143751
1679995140346,1175128700223870,19.0125,-11.64375,-30.900002
1679995140357,1175128710236884,19.181252,-11.587501,-31.0125
1679995140365,1175128720226095,19.3125,-11.45625,-31.087502
1679995140376,1175128730241922,19.3125,-11.64375,-30.54375
1679995140386,1175128740243950,19.3125,-11.75625,-30.000002
1679995140395,1175128750260853,19.3125,-11.700001,-30.112501
1679995140406,1175128760280853,19.3125,-11.64375,-30.16875
1679995140416,1175128770289006,19.25625,-11.64375,-30.112501
1679995140427,1175128780267997,19.181252,-11.64375,-30.000002
1679995140436,1175128790271804,19.0125,-11.64375,-30.16875
1679995140447,1175128800274184,18.900002,-11.64375,-30.300001
1679995140456,1175128810251798,18.900002,-11.64375,-30.4125
1679995140466,1175128820269303,18.900002,-11.64375,-30.487501
1679995140476,1175128830264207,18.900002,-11.45625,-30.487501
1679995140485,1175128840239187,18.900002,-11.34375,-30.487501
1679995140496,1175128850239004,18.712502,-11.15625,-30.581251
1679995140507,1175128860206244,18.6,-11.043751,-30.7875
1679995140518,1175128870179570,18.4125,-10.668751,-30.712502
1679995140526,1175128880179594,18.28125,-10.25625,-30.581251
1679995140535,1175128890184977,18.1875,-10.200001,-30.712502
1679995140546,1175128900226160,18.112501,-10.125,-30.7875
1679995140556,1175128910234453,18.28125,-10.200001,-30.54375
1679995140566,1175128920247164,18.4125,-10.25625,-30.300001
1679995140575,1175128930258110,18.4125,-9.88125,-30.487501
1679995140585,1175128940248384,18.4125,-9.543751,-30.581251
1679995140596,1175128950259018,18.487501,-9.58125,-30.54375
1679995140606,1175128960265984,18.6,-9.65625,-30.487501
1679995140617,1175128970272922,18.768751,-9.84375,-30.243752
1679995140626,1175128980275018,19.0125,-9.95625,-30.000002
1679995140637,1175128990280479,18.956251,-9.88125,-30.112501
1679995140646,1175129000288632,18.900002,-9.84375,-30.16875
1679995140658,1175129010291078,18.956251,-9.95625,-29.925001
1679995140666,1175129020283078,19.0125,-10.125,-29.7
1679995140676,1175129030286813,18.956251,-10.44375,-29.643751
1679995140686,1175129040286203,18.900002,-10.743751,-29.587502
1679995140695,1175129050286808,18.65625,-10.856251,-29.8875
1679995140706,1175129060299640,18.4125,-11.043751,-30.16875
1679995140716,1175129070296356,18.28125,-11.2875,-30.243752
1679995140725,1175129080294120,18.112501,-11.45625,-30.300001
1679995140736,1175129090306509,18.4125,-11.64375,-30.7875
1679995140744,1175129100271330,18.4125,-11.64375,-30.7875
1679995140756,1175129110273484,18.4125,-11.64375,-30.7875
1679995140765,1175129120276306,18.4125,-11.64375,-30.7875
1679995140778,1175129130269825,18.487501,-11.34375,-30.54375
1679995140785,1175129140293926,18.6,-11.043751,-30.300001
1679995140796,1175129150296080,18.487501,-10.387501,-30.4125
1679995140807,1175129160299772,18.4125,-9.65625,-30.487501
1679995140816,1175129170300637,18.1875,-9.65625,-30.300001
1679995140827,1175129180300550,18.0,-9.65625,-30.16875
1679995140836,1175129190300343,18.0,-9.84375,-30.112501
1679995140845,1175129200299746,18.0,-9.95625,-30.000002
1679995140856,1175129210294410,18.0,-10.087501,-30.243752
1679995140866,1175129220298376,18.0,-10.125,-30.487501
1679995140876,1175129230301682,18.28125,-10.668751,-30.243752
1679995140885,1175129240301817,18.6,-11.15625,-30.000002
1679995140898,1175129250305033,18.65625,-11.587501,-30.112501
1679995140907,1175129260274340,18.712502,-11.94375,-30.16875
1679995140915,1175129270268883,18.956251,-11.587501,-30.487501
1679995140927,1175129280265556,19.181252,-11.15625,-30.7875
1679995140935,1175129290266925,19.368752,-11.1,-30.7875
1679995140945,1175129300267348,19.25625,-11.043751,-30.581251
1679995140954,1175129310268271,19.0125,-10.856251,-30.712502
1679995140964,1175129320270606,18.768751,-10.8,-31.0125
1679995140974,1175129330274995,18.65625,-10.556251,-31.143751
1679995140985,1175129340283865,18.6,-10.200001,-30.900002
1679995140998,1175129350285543,18.4125,-10.200001,-30.54375
1679995141005,1175129360287725,18.28125,-10.25625,-30.243752
1679995141015,1175129370280725,18.0,-10.25625,-30.000002
1679995141028,1175129380303057,18.1875,-10.44375,-29.8875
1679995141035,1175129390305210,18.4125,-10.556251,-29.7
1679995141045,1175129400300941,18.65625,-10.556251,-29.587502
1679995141055,1175129410303095,18.900002,-10.556251,-29.400002
1679995141066,1175129420294743,18.956251,-10.25625,-29.812502
1679995141075,1175129430297431,19.0125,-9.95625,-30.16875
1679995141085,1175129440298709,18.956251,-10.200001,-30.4125
1679995141095,1175129450291954,18.900002,-10.44375,-30.581251
1679995141105,1175129460296054,18.712502,-10.25625,-30.843752
1679995141115,1175129470290001,18.6,-10.125,-31.087502
1679995141126,1175129480272625,18.4125,-10.087501,-31.312502
1679995141135,1175129490283596,18.28125,-9.95625,-31.500002
1679995141148,1175129500286648,18.112501,-10.387501,-31.3875
1679995141155,1175129510288802,18.0,-10.743751,-31.2
1679995141165,1175129520302412,18.0,-10.743751,-31.0125
1679995141175,1175129530296969,18.0,-10.743751,-30.7875
1679995141186,1175129540302247,18.112501,-10.856251,-30.7875
1679995141196,1175129550304810,18.28125,-11.043751,-30.7875
1679995141204,1175129560307829,18.35625,-10.9875,-30.4125
1679995141215,1175129570301540,18.4125,-10.856251,-30.000002
1679995141225,1175129580292881,18.6,-10.743751,-29.925001
1679995141235,1175129590287410,18.712502,-10.556251,-29.8875
1679995141245,1175129600288972,18.65625,-10.387501,-30.112501
1679995141257,1175129610291871,18.6,-10.125,-30.300001
1679995141265,1175129620301640,18.4125,-10.087501,-30.4125
1679995141275,1175129630304942,18.28125,-9.95625,-30.487501
1679995141285,1175129640306777,18.4125,-10.125,-30.581251
1679995141296,1175129650307310,18.6,-10.25625,-30.7875
1679995141305,1175129660301848,18.6,-10.387501,-30.843752
1679995141314,1175129670304007,18.6,-10.44375,-30.900002
1679995141325,1175129680270444,18.6,-10.25625,-30.843752
1679995141335,1175129690277160,18.6,-10.125,-30.7875
1679995141346,1175129700279285,18.65625,-9.88125,-30.581251
1679995141355,1175129710273804,18.712502,-9.65625,-30.487501
1679995141364,1175129720305197,18.35625,-9.168751,-30.7875
1679995141374,1175129730303687,18.0,-8.625,-31.087502
1679995141385,1175129740298211,18.0,-8.887501,-31.087502
1679995141394,1175129750300364,18.0,-9.056251,-31.087502
1679995141404,1175129760294902,18.1875,-9.0,-31.087502
1679995141414,1175129770296210,18.4125,-8.925,-31.087502
1679995141425,1175129780306022,18.4125,-9.0,-31.143751
1679995141434,1175129790299272,18.4125,-9.056251,-31.2
1679995141445,1175129800325118,18.487501,-9.58125,-30.7875
1679995141455,1175129810321108,18.6,-10.125,-30.300001
1679995141465,1175129820315569,18.6,-9.95625,-30.4125
1679995141474,1175129830317881,18.6,-9.84375,-30.487501
1679995141485,1175129840303823,18.487501,-10.087501,-30.54375
1679995141494,1175129850274814,18.4125,-10.25625,-30.581251
1679995141505,1175129860276962,18.487501,-10.5,-30.300001
1679995141514,1175129870278957,18.6,-10.743751,-30.000002
1679995141526,1175129880264726,18.6,-10.668751,-30.112501
1679995141535,1175129890296360,18.6,-10.556251,-30.16875
1679995141545,1175129900290870,18.487501,-10.5,-30.000002
1679995141554,1175129910293023,18.4125,-10.44375,-29.8875
1679995141564,1175129920302941,18.487501,-10.25625,-29.812502
1679995141574,1175129930297829,18.6,-10.125,-29.7
1679995141585,1175129940300017,18.487501,-9.88125,-29.925001
1679995141595,1175129950294094,18.4125,-9.65625,-30.16875
1679995141604,1175129960284848,18.65625,-9.65625,-30.487501
1679995141614,1175129970286944,18.900002,-9.65625,-30.7875
1679995141625,1175129980289006,18.956251,-9.7875,-31.0125
1679995141635,1175129990298812,19.0125,-9.84375,-31.2
1679995141645,1175130000304543,19.0125,-9.88125,-31.143751
1679995141654,1175130010314615,19.0125,-9.95625,-31.087502
1679995141665,1175130020316831,19.0125,-10.087501,-31.143751
1679995141675,1175130030312941,19.0125,-10.125,-31.2
1679995141685,1175130040323710,18.956251,-10.087501,-30.843752
1679995141697,1175130050284849,18.900002,-9.95625,-30.487501
