system_ts_ms, sensor_ts_ns, linX, linY, linZ
1679995139523,1175127876826853,0.001,0.071,0.151
1679995139524,1175127879328930,-0.009,-0.009,0.151
1679995139527,1175127881830853,0.061,0.086,0.123
1679995139530,1175127884332930,-0.018,-0.008,0.123
1679995139532,1175127886835083,-0.056,0.046,0.027
1679995139534,1175127889337007,-0.038,0.047,0.163
1679995139545,1175127891839165,-0.09,0.13,-0.014
1679995139545,1175127894341012,-0.073,0.13,0.0
1679995139545,1175127896843165,-0.153,-0.045,0.053
1679995139545,1175127899345242,-0.15,0.078,-0.015
1679995139547,1175127901847160,-0.23,0.038,0.093
1679995139549,1175127904349314,-0.187,0.079,0.038
1679995139552,1175127906851468,-0.244,-0.014,-0.057
1679995139556,1175127909353314,-0.214,0.135,-0.003
1679995139557,1175127911855391,-0.158,0.041,-0.003
1679995139560,1175127914357314,-0.266,0.082,-0.003
1679995139562,1175127916859699,-0.21,0.028,-0.14
1679995139565,1175127919361545,-0.251,-0.024,-0.045
1679995139568,1175127921863699,-0.114,0.084,-0.045
1679995139573,1175127924365575,-0.176,0.055,-0.045
1679995139573,1175127926867729,-0.243,0.042,-0.072
1679995139576,1175127929369652,-0.094,-0.038,0.009
1679995139577,1175127931871806,-0.108,0.043,-0.018
1679995139579,1175127934373960,-0.041,0.016,0.049
1679995139581,1175127936875811,-0.015,-0.051,0.022
1679995139585,1175127939377888,-0.043,0.044,-0.004
1679995139590,1175127941880042,0.022,0.03,0.05
1679995139591,1175127944381965,-0.006,0.003,0.022
1679995139592,1175127946884061,-0.049,0.031,0.104
1679995139595,1175127949386215,0.017,0.017,0.063
1679995139597,1175127951888138,0.056,0.018,-0.086
1679995139600,1175127954390291,-0.067,0.032,0.09
1679995139601,1175127956892138,0.052,0.033,0.117
1679995139607,1175127959394291,-0.003,0.059,0.036
1679995139608,1175127961896368,0.063,0.005,0.022
1679995139610,1175127964398522,-0.006,0.06,0.213
1679995139612,1175127966900459,0.059,0.088,0.063
1679995139616,1175127969402536,0.044,0.102,0.076
1679995139617,1175127971904459,0.166,0.089,0.158
1679995139624,1175127974406613,0.15,0.063,0.103
1679995139624,1175127976908445,0.105,0.089,0.158
1679995139626,1175127979410599,0.199,0.117,0.104
1679995139628,1175127981912753,0.225,0.063,0.253
1679995139630,1175127984414830,0.251,0.064,0.185
1679995139631,1175127986916748,0.1,0.092,0.035
1679995139634,1175127989418825,0.153,0.052,0.008
1679995139642,1175127991920748,0.153,0.134,0.09
1679995139642,1175127994422825,0.186,0.078,0.077
1679995139643,1175127996924714,0.158,0.065,0.09
1679995139645,1175127999427099,0.184,0.134,0.036
1679995139648,1175128001929022,0.129,0.148,-0.045
1679995139649,1175128004431099,0.088,0.094,0.117
1679995139652,1175128006933022,-0.034,0.135,-0.141
1679995139656,1175128009435104,-0.007,0.054,0.076
1679995139657,1175128011937027,0.045,0.171,0.009
1679995139659,1175128014439181,0.073,0.09,0.077
1679995139662,1175128016941258,0.059,0.036,0.186
1679995139665,1175128019443172,-0.021,0.063,0.227
1679995139668,1175128021945326,-0.035,0.036,0.091
1679995139670,1175128024447402,-0.061,-0.044,0.104
1679995139675,1175128026949326,-0.02,0.092,0.104
1679995139676,1175128029451388,-0.045,0.182,0.105
1679995139677,1175128031953541,-0.099,-0.008,-0.003
1679995139680,1175128034455464,-0.058,0.073,0.051
1679995139683,1175128036957618,-0.044,0.06,0.023
1679995139685,1175128039459695,-0.071,0.074,0.228
1679995139689,1175128041961541,-0.016,0.101,0.119
1679995139690,1175128044463695,-0.125,0.061,-0.003
1679995139692,1175128046965618,-0.003,-0.019,0.05
1679995139695,1175128049467772,-0.153,0.062,0.145
1679995139697,1175128051969873,-0.085,0.117,-0.004
1679995139699,1175128054471796,-0.085,-0.004,-0.004
1679995139702,1175128056973950,-0.045,0.063,0.104
1679995139706,1175128059476022,-0.031,0.064,0.022
1679995139708,1175128061977945,-0.059,0.05,-0.031
1679995139710,1175128064480099,0.007,0.128,0.037
1679995139712,1175128066982176,-0.047,-0.007,0.146
1679995139714,1175128069484099,0.06,0.088,0.132
1679995139718,1175128071986186,-0.048,-0.007,0.241
1679995139722,1175128074488109,-0.022,-0.02,0.051
1679995139723,1175128076990263,0.072,0.047,0.119
1679995139725,1175128079492340,0.085,0.061,0.159
1679995139728,1175128081994508,-0.022,0.1,0.106
1679995139730,1175128084496431,0.058,0.045,0.119
1679995139732,1175128086998508,0.085,0.155,0.146
1679995139734,1175128089500431,0.017,0.1,0.133
1679995139740,1175128092002483,0.098,-0.007,0.119
1679995139741,1175128094504406,0.03,0.183,0.119
1679995139743,1175128097006560,0.029,0.129,-0.016
1679995139745,1175128099508636,0.028,0.073,0.119
1679995139748,1175128102010785,0.042,0.06,0.105
1679995139751,1175128104512631,0.055,0.033,0.065
1679995139752,1175128107014785,0.042,0.033,0.064
1679995139760,1175128109516939,-0.039,0.116,0.064
1679995139761,1175128112018862,0.055,0.102,0.119
1679995139762,1175128114520939,0.069,0.062,0.173
1679995139763,1175128117022862,-0.011,0.035,0.091
1679995139765,1175128119524939,-0.079,-0.005,0.05
1679995139767,1175128122027093,0.002,0.077,0.159
1679995139775,1175128124529030,0.015,0.091,0.104
1679995139776,1175128127031184,0.016,0.064,0.213
1679995139777,1175128129533030,-0.052,-0.002,0.186
1679995139778,1175128132035184,-0.024,-0.056,0.227
1679995139780,1175128134537233,-0.023,0.026,0.267
1679995139782,1175128137039156,-0.037,0.0,0.212
1679995139785,1175128139541310,0.003,-0.108,0.307
1679995139791,1175128142043387,-0.092,0.041,0.185
1679995139792,1175128144545560,-0.024,-0.039,0.226
1679995139793,1175128147047483,0.016,-0.066,0.171
1679995139796,1175128149549560,0.056,0.001,0.157
1679995139798,1175128152051483,0.015,0.016,0.144
1679995139800,1175128154553560,0.028,0.07,0.13
1679995139802,1175128157055483,0.082,0.071,0.184
1679995139806,1175128159557867,0.068,0.112,0.252
1679995139808,1175128162059714,0.122,-0.023,0.198
1679995139809,1175128164561867,0.013,0.017,0.184
1679995139813,1175128167063747,0.081,0.03,0.252
1679995139814,1175128169565900,0.143,0.03,0.008
1679995139818,1175128172067823,0.061,0.084,0.103
1679995139819,1175128174569987,0.115,0.112,-0.019
1679995139825,1175128177072064,0.156,0.166,0.035
1679995139826,1175128179573987,0.074,0.166,0.103
1679995139828,1175128182076064,0.074,0.098,0.048
1679995139832,1175128184578199,0.156,0.126,-0.046
1679995139833,1175128187080045,0.032,0.176,0.158
1679995139836,1175128189582199,0.101,0.149,0.186
1679995139840,1175128192084353,0.046,0.176,-0.031
1679995139841,1175128194586271,0.047,0.136,-0.018
1679995139842,1175128197088348,0.101,0.136,0.063
1679995139844,1175128199590271,0.074,0.068,0.036
1679995139848,1175128202092348,-0.019,0.095,0.117
1679995139850,1175128204594271,-0.032,0.145,0.009
1679995139852,1175128207096444,-0.045,0.104,-0.003
1679995139858,1175128209598598,0.023,0.2,0.077
1679995139859,1175128212100675,-0.057,0.091,0.118
1679995139861,1175128214602598,-0.03,0.118,0.105
1679995139863,1175128217104670,-0.016,0.105,0.077
1679995139865,1175128219606593,0.093,0.065,0.091
1679995139870,1175128222108670,-0.001,0.037,0.077
1679995139871,1175128224610824,-0.042,-0.043,0.05
1679995139879,1175128227112968,-0.082,0.051,-0.045
1679995139880,1175128229614892,-0.109,0.038,-0.017
1679995139881,1175128232116968,-0.122,-0.002,0.022
1679995139882,1175128234618892,-0.108,0.011,-0.031
1679995139882,1175128237120968,-0.108,0.052,-0.018
1679995139886,1175128239622882,-0.077,-0.026,0.103
1679995139891,1175128242125266,-0.09,-0.039,0.021
1679995139891,1175128244627189,-0.172,-0.026,0.048
1679995139892,1175128247129266,-0.035,0.042,-0.019
1679995139896,1175128249631189,-0.089,0.015,-0.019
1679995139897,1175128252133266,-0.048,0.001,-0.087
1679995139900,1175128254635189,-0.076,0.001,0.048
1679995139903,1175128257137343,-0.073,0.002,0.007
1679995139907,1175128259639415,-0.004,-0.011,-0.006
1679995139909,1175128262141569,-0.032,0.084,0.048
1679995139911,1175128264643492,-0.073,-0.051,-0.006
1679995139912,1175128267145569,-0.073,0.098,0.021
1679995139914,1175128269647492,-0.005,-0.01,-0.006
1679995139917,1175128272149593,0.035,0.016,0.129
1679995139920,1175128274651747,0.086,0.174,-0.031
1679995139923,1175128277153670,0.072,0.091,-0.031
1679995139925,1175128279655747,0.085,0.023,-0.045
1679995139929,1175128282157901,0.085,0.064,0.077
1679995139930,1175128284659824,0.057,0.064,0.159
1679995139932,1175128287161901,0.152,0.078,0.145
1679995139935,1175128289663824,0.016,0.05,0.063
1679995139938,1175128292165978,0.054,0.089,0.132
1679995139940,1175128294668055,0.095,0.021,0.105
1679995139945,1175128297169978,0.094,0.103,0.105
1679995139947,1175128299672055,0.053,0.143,-0.003
1679995139949,1175128302174218,0.012,0.035,0.091
1679995139951,1175128304676141,0.025,0.103,0.023
1679995139953,1175128307178218,0.12,0.007,0.105
