system_ts_ms, sensor_ts_ns, magXr, magYr, magZr, magDXr, magDYr, magDZr
1679996547265,1176535610667618,-33.1875,-77.5875,-244.01251,-39.0,-49.08,-215.28
1679996547267,1176535620668762,-33.1875,-77.700005,-243.84377,-39.0,-49.08,-215.28
1679996547283,1176535630671878,-33.35625,-78.168755,-243.7875,-39.0,-49.08,-215.28
1679996547287,1176535640686435,-33.487503,-78.58125,-243.71251,-39.0,-49.08,-215.28
1679996547295,1176535650672992,-33.9,-78.543755,-243.84377,-39.0,-49.08,-215.28
1679996547306,1176535660675160,-34.275,-78.4875,-244.01251,-39.0,-49.08,-215.28
1679996547315,1176535670669679,-34.331253,-78.3,-244.08751,-39.0,-49.08,-215.28
1679996547327,1176535680651251,-34.3875,-78.168755,-244.12502,-39.0,-49.08,-215.28
1679996547337,1176535690661034,-34.5,-78.0,-244.36876,-39.0,-49.08,-215.28
1679996547345,1176535700664351,-34.55625,-77.887505,-244.6125,-39.0,-49.08,-215.28
1679996547355,1176535710666447,-34.275,-77.700005,-244.36876,-39.0,-49.08,-215.28
1679996547365,1176535720661528,-33.956253,-77.5875,-244.12502,-39.0,-49.08,-215.28
1679996547375,1176535730656066,-33.9,-77.64375,-243.95625,-39.0,-49.08,-215.28
1679996547387,1176535740641744,-33.787502,-77.700005,-243.71251,-39.0,-49.08,-215.28
1679996547396,1176535750643172,-33.7125,-77.8125,-243.7875,-39.0,-49.08,-215.28
1679996547405,1176535760652685,-33.675003,-77.887505,-243.84377,-39.0,-49.08,-215.28
1679996547416,1176535770654916,-33.787502,-77.8125,-243.95625,-39.0,-49.08,-215.28
1679996547425,1176535780630243,-33.956253,-77.700005,-244.01251,-39.0,-49.08,-215.28
1679996547436,1176535790633079,-34.3875,-77.887505,-244.25626,-39.0,-49.08,-215.28
1679996547446,1176535800627679,-34.85625,-78.0,-244.44376,-39.0,-49.08,-215.28
1679996547456,1176535810630919,-34.912502,-78.168755,-244.44376,-39.0,-49.08,-215.28
1679996547465,1176535820668674,-34.987503,-78.3,-244.44376,-39.0,-49.08,-215.28
1679996547475,1176535830663202,-35.100002,-78.4875,-244.6125,-39.0,-49.08,-215.28
1679996547490,1176535840631658,-35.15625,-78.58125,-244.74376,-39.0,-49.08,-215.28
1679996547495,1176535850625076,-35.100002,-78.9,-244.6125,-39.0,-49.08,-215.28
1679996547505,1176535860619590,-34.987503,-79.200005,-244.44376,-39.0,-49.08,-215.28
1679996547515,1176535870621691,-34.818752,-78.7125,-244.36876,-39.0,-49.08,-215.28
1679996547526,1176535880649441,-34.55625,-78.168755,-244.31252,-39.0,-49.08,-215.28
1679996547537,1176535890651498,-34.5,-78.168755,-244.36876,-39.0,-49.08,-215.28
1679996547545,1176535900652435,-34.3875,-78.168755,-244.44376,-39.0,-49.08,-215.28
1679996547555,1176535910654603,-34.331253,-78.168755,-244.08751,-39.0,-49.08,-215.28
1679996547565,1176535920664319,-34.275,-78.168755,-243.71251,-39.0,-49.08,-215.28
1679996547575,1176535930667665,-34.0125,-78.0,-243.54376,-39.0,-49.08,-215.28
1679996547585,1176535940670939,-33.787502,-77.887505,-243.4125,-39.0,-49.08,-215.28
1679996547596,1176535950664227,-33.7125,-78.168755,-243.54376,-39.0,-49.08,-215.28
1679996547605,1176535960658746,-33.675003,-78.4875,-243.71251,-39.0,-49.08,-215.28
1679996547615,1176535970659895,-33.7125,-78.412506,-243.84377,-39.0,-49.08,-215.28
1679996547627,1176535980664111,-33.787502,-78.3,-244.01251,-39.0,-49.08,-215.28
1679996547635,1176535990666254,-33.7125,-78.543755,-244.01251,-39.0,-49.08,-215.28
1679996547645,1176536000668421,-33.675003,-78.787506,-244.01251,-39.0,-49.08,-215.28
1679996547655,1176536010663950,-33.7125,-78.9,-243.84377,-39.0,-49.08,-215.28
1679996547665,1176536020656339,-33.787502,-79.0875,-243.71251,-39.0,-49.08,-215.28
1679996547676,1176536030644868,-33.787502,-79.425,-243.4125,-39.0,-49.08,-215.28
1679996547685,1176536040639349,-33.787502,-79.8,-243.1125,-39.0,-49.08,-215.28
1679996547695,1176536050640753,-33.675003,-80.043755,-242.94376,-39.0,-49.08,-215.28
1679996547705,1176536060641849,-33.487503,-80.287506,-242.81252,-39.0,-49.08,-215.28
1679996547715,1176536070649959,-33.675003,-80.2125,-242.62502,-39.0,-49.08,-215.28
1679996547727,1176536080632545,-33.787502,-80.08125,-242.51251,-39.0,-49.08,-215.28
1679996547735,1176536090626833,-33.7125,-79.912506,-242.51251,-39.0,-49.08,-215.28
1679996547746,1176536100628824,-33.675003,-79.668755,-242.51251,-39.0,-49.08,-215.28
1679996547755,1176536110631131,-33.675003,-79.5,-242.34377,-39.0,-49.08,-215.28
1679996547765,1176536120653130,-33.675003,-79.387505,-242.21251,-39.0,-49.08,-215.28
1679996547775,1176536130656212,-33.675003,-79.387505,-241.9875,-39.0,-49.08,-215.28
1679996547785,1176536140650745,-33.675003,-79.387505,-241.74376,-39.0,-49.08,-215.28
1679996547795,1176536150652735,-33.7125,-79.3125,-241.9125,-39.0,-49.08,-215.28
1679996547805,1176536160646917,-33.787502,-79.200005,-242.04376,-39.0,-49.08,-215.28
1679996547816,1176536170647960,-33.787502,-79.668755,-242.04376,-39.0,-49.08,-215.28
1679996547827,1176536180650093,-33.787502,-80.08125,-242.04376,-39.0,-49.08,-215.28
1679996547836,1176536190645030,-33.600002,-80.287506,-241.9875,-39.0,-49.08,-215.28
1679996547845,1176536200647246,-33.675003,-80.4,-241.85626,-39.0,-49.08,-215.28
1679996547855,1176536210649237,-33.7125,-80.512505,-241.6125,-39.0,-49.08,-215.28
1679996547865,1176536220644524,-33.787502,-80.34375,-241.36876,-39.0,-49.08,-215.28
1679996547876,1176536230646197,-33.675003,-80.287506,-241.08751,-39.0,-49.08,-215.28
1679996547887,1176536240648259,-33.600002,-80.34375,-241.01251,-39.0,-49.08,-215.28
1679996547896,1176536250650408,-33.787502,-80.2125,-241.01251,-39.0,-49.08,-215.28
1679996547905,1176536260651725,-34.275,-79.8,-241.01251,-39.0,-49.08,-215.28
1679996547915,1176536270653859,-34.85625,-79.5,-241.12502,-39.0,-49.08,-215.28
1679996547925,1176536280656022,-34.818752,-79.5,-241.36876,-39.0,-49.08,-215.28
1679996547936,1176536290660349,-34.6875,-79.5,-241.6125,-39.0,-49.08,-215.28
1679996547945,1176536300662545,-34.6875,-79.9875,-241.6125,-39.0,-49.08,-215.28
1679996547955,1176536310665756,-34.6875,-80.4,-241.6125,-39.0,-49.08,-215.28
1679996547965,1176536320667847,-34.612503,-80.5875,-241.31252,-39.0,-49.08,-215.28
1679996547975,1176536330660125,-34.55625,-80.700005,-241.01251,-39.0,-49.08,-215.28
1679996547985,1176536340662222,-34.275,-81.28125,-240.54376,-39.0,-49.08,-215.28
1679996547995,1176536350646981,-33.956253,-81.9,-240.1125,-39.0,-49.08,-215.28
1679996548005,1176536360641500,-34.21875,-81.825005,-239.81252,-39.0,-49.08,-215.28
1679996548015,1176536370643648,-34.3875,-81.787506,-239.51251,-39.0,-49.08,-215.28
1679996548026,1176536380638137,-34.5,-81.543755,-239.62502,-39.0,-49.08,-215.28
1679996548035,1176536390649228,-34.55625,-81.28125,-239.81252,-39.0,-49.08,-215.28
1679996548047,1176536400651372,-34.612503,-81.28125,-239.94376,-39.0,-49.08,-215.28
1679996548055,1176536410653929,-34.6875,-81.28125,-240.1125,-39.0,-49.08,-215.28
1679996548065,1176536420656078,-34.612503,-80.925,-240.4125,-39.0,-49.08,-215.28
1679996548076,1176536430658102,-34.55625,-80.5875,-240.71251,-39.0,-49.08,-215.28
1679996548087,1176536440658015,-34.21875,-80.5875,-240.65627,-39.0,-49.08,-215.28
1679996548096,1176536450652058,-33.787502,-80.5875,-240.54376,-39.0,-49.08,-215.28
1679996548105,1176536460654206,-33.675003,-80.8125,-240.24376,-39.0,-49.08,-215.28
1679996548115,1176536470627374,-33.487503,-81.0,-239.94376,-39.0,-49.08,-215.28
1679996548126,1176536480619916,-33.412502,-81.24375,-239.88751,-39.0,-49.08,-215.28
1679996548136,1176536490622059,-33.35625,-81.46875,-239.81252,-39.0,-49.08,-215.28
1679996548145,1176536500624208,-33.412502,-81.600006,-239.62502,-39.0,-49.08,-215.28
1679996548155,1176536510647636,-33.487503,-81.787506,-239.51251,-39.0,-49.08,-215.28
1679996548166,1176536520623400,-33.787502,-81.787506,-239.62502,-39.0,-49.08,-215.28
1679996548176,1176536530618386,-34.0875,-81.787506,-239.81252,-39.0,-49.08,-215.28
1679996548186,1176536540607457,-34.275,-81.7125,-240.18752,-39.0,-49.08,-215.28
1679996548197,1176536550609510,-34.3875,-81.600006,-240.54376,-39.0,-49.08,-215.28
1679996548206,1176536560642110,-34.331253,-81.24375,-240.71251,-39.0,-49.08,-215.28
1679996548215,1176536570651821,-34.275,-80.887505,-240.84377,-39.0,-49.08,-215.28
1679996548225,1176536580650062,-34.275,-80.64375,-240.95625,-39.0,-49.08,-215.28
1679996548236,1176536590652202,-34.275,-80.4,-241.01251,-39.0,-49.08,-215.28
1679996548245,1176536600618528,-34.0875,-80.512505,-241.08751,-39.0,-49.08,-215.28
1679996548255,1176536610622301,-33.956253,-80.5875,-241.12502,-39.0,-49.08,-215.28
1679996548265,1176536620606719,-33.956253,-80.287506,-241.01251,-39.0,-49.08,-215.28
1679996548276,1176536630608877,-33.956253,-79.9875,-240.84377,-39.0,-49.08,-215.28
1679996548285,1176536640642762,-34.21875,-80.2125,-240.65627,-39.0,-49.08,-215.28
1679996548295,1176536650610609,-34.3875,-80.4,-240.4125,-39.0,-49.08,-215.28
1679996548305,1176536660618287,-34.5,-80.4,-240.4875,-39.0,-49.08,-215.28
1679996548315,1176536670582215,-34.55625,-80.4,-240.54376,-39.0,-49.08,-215.28
1679996548327,1176536680580815,-34.6875,-80.287506,-240.71251,-39.0,-49.08,-215.28
1679996548335,1176536690600199,-34.85625,-80.08125,-240.84377,-39.0,-49.08,-215.28
1679996548347,1176536700616194,-34.818752,-80.043755,-240.84377,-39.0,-49.08,-215.28
1679996548355,1176536710639877,-34.6875,-79.9875,-240.84377,-39.0,-49.08,-215.28
1679996548365,1176536720630198,-34.6875,-79.74375,-240.7875,-39.0,-49.08,-215.28
1679996548375,1176536730639678,-34.6875,-79.5,-240.71251,-39.0,-49.08,-215.28
1679996548386,1176536740650245,-34.55625,-79.74375,-240.65627,-39.0,-49.08,-215.28
1679996548395,1176536750661495,-34.3875,-79.9875,-240.54376,-39.0,-49.08,-215.28
1679996548406,1176536760670346,-34.275,-80.2125,-240.4125,-39.0,-49.08,-215.28
1679996548416,1176536770664231,-34.0875,-80.4,-240.24376,-39.0,-49.08,-215.28
1679996548428,1176536780665629,-34.21875,-80.700005,-240.18752,-39.0,-49.08,-215.28
1679996548435,1176536790667917,-34.275,-81.0,-240.1125,-39.0,-49.08,-215.28
1679996548445,1176536800666609,-34.0875,-81.1125,-240.4875,-39.0,-49.08,-215.28
1679996548455,1176536810661816,-33.956253,-81.168755,-240.84377,-39.0,-49.08,-215.28
1679996548465,1176536820656291,-34.0125,-81.0,-240.95625,-39.0,-49.08,-215.28
1679996548475,1176536830650550,-34.0875,-80.887505,-241.01251,-39.0,-49.08,-215.28
1679996548486,1176536840653640,-34.275,-80.512505,-241.01251,-39.0,-49.08,-215.28
1679996548496,1176536850663347,-34.21875,-79.9875,-240.84377,-39.0,-49.08,-215.28
1679996548512,1176536860657885,-34.331253,-79.8,-241.12502,-39.0,-49.08,-215.28
1679996548515,1176536870660023,-34.3875,-79.55625,-241.44376,-39.0,-49.08,-215.28
1679996548526,1176536880628105,-34.331253,-79.5,-241.36876,-39.0,-49.08,-215.28
1679996548536,1176536890632090,-34.21875,-79.387505,-241.25626,-39.0,-49.08,-215.28
1679996548545,1176536900634214,-34.331253,-79.3125,-241.68752,-39.0,-49.08,-215.28
1679996548555,1176536910636292,-34.3875,-79.256256,-242.04376,-39.0,-49.08,-215.28
1679996548565,1176536920664853,-34.331253,-79.5,-242.15627,-39.0,-49.08,-215.28
1679996548575,1176536930657578,-34.21875,-79.668755,-242.34377,-39.0,-49.08,-215.28
1679996548585,1176536940652068,-34.143753,-79.668755,-242.34377,-39.0,-49.08,-215.28
1679996548595,1176536950654293,-34.0875,-79.668755,-242.34377,-39.0,-49.08,-215.28
1679996548605,1176536960656461,-34.21875,-79.856255,-242.45625,-39.0,-49.08,-215.28
1679996548615,1176536970650985,-34.3875,-79.9875,-242.62502,-39.0,-49.08,-215.28
1679996548625,1176536980653123,-34.3875,-79.9875,-242.40001,-39.0,-49.08,-215.28
1679996548635,1176536990647672,-34.3875,-79.9875,-242.15627,-39.0,-49.08,-215.28
1679996548647,1176537000642129,-34.331253,-80.15625,-242.04376,-39.0,-49.08,-215.28
1679996548655,1176537010651898,-34.21875,-80.287506,-241.85626,-39.0,-49.08,-215.28
1679996548665,1176537020654041,-34.331253,-80.2125,-241.9875,-39.0,-49.08,-215.28
1679996548675,1176537030656084,-34.3875,-80.15625,-242.04376,-39.0,-49.08,-215.28
1679996548686,1176537040658237,-34.3875,-80.15625,-242.2875,-39.0,-49.08,-215.28
1679996548695,1176537050652693,-34.3875,-80.15625,-242.45625,-39.0,-49.08,-215.28
1679996548705,1176537060654871,-34.612503,-80.15625,-242.58751,-39.0,-49.08,-215.28
1679996548716,1176537070657188,-34.818752,-80.15625,-242.62502,-39.0,-49.08,-215.28
1679996548727,1176537080659322,-35.2125,-79.856255,-242.86876,-39.0,-49.08,-215.28
1679996548735,1176537090661466,-35.5875,-79.55625,-243.05626,-39.0,-49.08,-215.28
1679996548745,1176537100663524,-35.831253,-79.668755,-242.86876,-39.0,-49.08,-215.28
1679996548755,1176537110665509,-36.0,-79.856255,-242.62502,-39.0,-49.08,-215.28
1679996548766,1176537120641201,-36.300003,-79.387505,-242.34377,-39.0,-49.08,-215.28
1679996548775,1176537130643306,-36.61875,-78.95625,-242.04376,-39.0,-49.08,-215.28
1679996548785,1176537140645489,-36.61875,-78.9,-241.9875,-39.0,-49.08,-215.28
1679996548797,1176537150639989,-36.61875,-78.787506,-241.85626,-39.0,-49.08,-215.28
1679996548806,1176537160670522,-36.61875,-78.7125,-241.78127,-39.0,-49.08,-215.28
1679996548815,1176537170664983,-36.61875,-78.65625,-241.74376,-39.0,-49.08,-215.28
1679996548828,1176537180659497,-36.61875,-78.4875,-241.9875,-39.0,-49.08,-215.28
1679996548836,1176537190661564,-36.61875,-78.356255,-242.15627,-39.0,-49.08,-215.28
1679996548845,1176537200661693,-36.487503,-78.3,-242.34377,-39.0,-49.08,-215.28
1679996548855,1176537210663852,-36.300003,-78.168755,-242.45625,-39.0,-49.08,-215.28
1679996548865,1176537220665933,-36.54375,-78.05625,-242.86876,-39.0,-49.08,-215.28
1679996548875,1176537230668163,-36.787502,-77.887505,-243.24376,-39.0,-49.08,-215.28
1679996548886,1176537240662687,-37.143753,-77.45625,-243.65627,-39.0,-49.08,-215.28
1679996548895,1176537250657172,-37.5,-76.9875,-244.12502,-39.0,-49.08,-215.28
1679996548905,1176537260651715,-37.987503,-76.55625,-244.20001,-39.0,-49.08,-215.28
1679996548915,1176537270646171,-38.41875,-76.0875,-244.25626,-39.0,-49.08,-215.28
1679996548926,1176537280648286,-38.943752,-76.0875,-244.20001,-39.0,-49.08,-215.28
1679996548935,1176537290650430,-39.487503,-76.0875,-244.12502,-39.0,-49.08,-215.28
1679996548947,1176537300652564,-39.7125,-75.65625,-244.25626,-39.0,-49.08,-215.28
1679996548955,1176537310654717,-39.9,-75.168755,-244.44376,-39.0,-49.08,-215.28
1679996548965,1176537320656861,-40.0125,-75.3,-244.25626,-39.0,-49.08,-215.28
1679996548975,1176537330659019,-40.068752,-75.356255,-244.12502,-39.0,-49.08,-215.28
1679996548986,1176537340653715,-39.9,-75.58125,-243.95625,-39.0,-49.08,-215.28
1679996548995,1176537350648219,-39.787502,-75.787506,-243.84377,-39.0,-49.08,-215.28
1679996549005,1176537360642743,-39.787502,-75.412506,-243.95625,-39.0,-49.08,-215.28
1679996549015,1176537370644887,-39.787502,-75.05625,-244.12502,-39.0,-49.08,-215.28
1679996549026,1176537380632415,-39.581253,-75.3,-243.84377,-39.0,-49.08,-215.28
1679996549035,1176537390642189,-39.487503,-75.4875,-243.54376,-39.0,-49.08,-215.28
1679996549045,1176537400644324,-39.28125,-75.4875,-243.6,-39.0,-49.08,-215.28
1679996549055,1176537410638813,-39.1875,-75.4875,-243.65627,-39.0,-49.08,-215.28
1679996549065,1176537420655356,-39.525,-74.756256,-244.12502,-39.0,-49.08,-215.28
1679996549075,1176537430649904,-39.24375,-74.043755,-244.55626,-39.0,-49.08,-215.28
1679996549085,1176537440652061,-39.35625,-74.043755,-244.85626,-39.0,-49.08,-215.28
1679996549097,1176537450654176,-39.412502,-74.043755,-245.15627,-39.0,-49.08,-215.28
1679996549105,1176537460656330,-39.7125,-74.043755,-245.04376,-39.0,-49.08,-215.28
1679996549115,1176537470658555,-40.0125,-74.043755,-244.85626,-39.0,-49.08,-215.28
1679996549135,1176537480662911,-40.3875,-73.856255,-244.9875,-39.0,-49.08,-215.28
1679996549138,1176537490665060,-40.74375,-73.6125,-245.04376,-39.0,-49.08,-215.28
1679996549146,1176537500659555,-40.612503,-74.2125,-244.68752,-39.0,-49.08,-215.28
1679996549155,1176537510653918,-40.443752,-74.8125,-244.25626,-39.0,-49.08,-215.28
1679996549168,1176537520646187,-40.74375,-74.64375,-244.36876,-39.0,-49.08,-215.28
1679996549176,1176537530654427,-41.04375,-74.512505,-244.44376,-39.0,-49.08,-215.28
1679996549187,1176537540664196,-41.287502,-74.043755,-245.04376,-39.0,-49.08,-215.28
1679996549195,1176537550666354,-41.5125,-73.6125,-245.62502,-39.0,-49.08,-215.28
1679996549205,1176537560668527,-41.5125,-73.0875,-245.94376,-39.0,-49.08,-215.28
1679996549216,1176537570664551,-41.5125,-72.543755,-246.24376,-39.0,-49.08,-215.28
1679996549225,1176537580670286,-41.5125,-72.05625,-246.6,-39.0,-49.08,-215.28
1679996549235,1176537590672522,-41.5125,-71.512505,-246.95625,-39.0,-49.08,-215.28
1679996549247,1176537600666983,-41.325,-71.15625,-247.20001,-39.0,-49.08,-215.28
1679996549255,1176537610661502,-41.456253,-70.6875,-247.74376,-39.0,-49.08,-215.28
1679996549265,1176537620652425,-41.5125,-70.3125,-248.15627,-39.0,-49.08,-215.28
1679996549275,1176537630657458,-41.5875,-69.95625,-248.64375,-39.0,-49.08,-215.28
1679996549286,1176537640659611,-41.756252,-70.0875,-248.68126,-39.0,-49.08,-215.28
1679996549295,1176537650633144,-41.8875,-70.256256,-248.75626,-39.0,-49.08,-215.28
1679996549305,1176537660638544,-42.05625,-70.256256,-248.86876,-39.0,-49.08,-215.28
1679996549315,1176537670646755,-42.16875,-70.256256,-248.94376,-39.0,-49.08,-215.28
1679996549325,1176537680648924,-42.35625,-70.6875,-248.94376,-39.0,-49.08,-215.28
1679996549335,1176537690690399,-42.24375,-71.2125,-248.64375,-39.0,-49.08,-215.28
1679996549346,1176537700685365,-42.16875,-71.34375,-248.58751,-39.0,-49.08,-215.28
1679996549357,1176537710676763,-42.112503,-71.512505,-248.45625,-39.0,-49.08,-215.28
1679996549366,1176537720668508,-42.05625,-71.5875,-248.40001,-39.0,-49.08,-215.28
1679996549376,1176537730652801,-41.925003,-71.64375,-248.32501,-39.0,-49.08,-215.28
1679996549385,1176537740656724,-41.925003,-71.512505,-248.40001,-39.0,-49.08,-215.28
1679996549398,1176537750652960,-41.925003,-71.34375,-248.45625,-39.0,-49.08,-215.28
1679996549405,1176537760657897,-41.925003,-71.043755,-248.45625,-39.0,-49.08,-215.28
1679996549415,1176537770665132,-41.925003,-70.856255,-248.32501,-39.0,-49.08,-215.28
1679996549426,1176537780654199,-41.925003,-70.9875,-247.9875,-39.0,-49.08,-215.28
1679996549442,1176537790627184,-42.05625,-70.912506,-247.8,-39.0,-49.08,-215.28
1679996549445,1176537800629241,-42.16875,-70.74375,-247.9875,-39.0,-49.08,-215.28
1679996549455,1176537810625847,-42.24375,-70.425,-248.02501,-39.0,-49.08,-215.28
1679996549465,1176537820627890,-42.35625,-70.256256,-248.15627,-39.0,-49.08,-215.28
1679996549476,1176537830659105,-42.412502,-70.0875,-248.2875,-39.0,-49.08,-215.28
1679996549485,1176537840653576,-42.412502,-69.84375,-248.15627,-39.0,-49.08,-215.28
1679996549496,1176537850655595,-42.65625,-69.412506,-248.58751,-39.0,-49.08,-215.28
1679996549505,1176537860665676,-42.84375,-68.925,-248.94376,-39.0,-49.08,-215.28
1679996549516,1176537870628277,-42.84375,-69.05625,-248.94376,-39.0,-49.08,-215.28
1679996549528,1176537880618090,-42.84375,-69.1125,-248.94376,-39.0,-49.08,-215.28
1679996549540,1176537890612714,-42.956253,-68.925,-249.3,-39.0,-49.08,-215.28
1679996549548,1176537900615084,-43.0125,-68.8125,-249.65627,-39.0,-49.08,-215.28
1679996549559,1176537910650036,-42.84375,-68.756256,-249.82501,-39.0,-49.08,-215.28
1679996549566,1176537920680516,-42.7125,-68.64375,-249.95625,-39.0,-49.08,-215.28
1679996549577,1176537930652433,-42.487503,-68.756256,-249.65627,-39.0,-49.08,-215.28
1679996549586,1176537940634745,-42.24375,-68.8125,-249.35626,-39.0,-49.08,-215.28
