system_ts_ms, sensor_ts_ns, linX, linY, linZ
1679996547267,1176535610779043,0.561,0.42,-0.411
1679996547267,1176535613281197,0.436,0.405,-0.556
1679996547267,1176535615783274,0.313,0.363,-0.485
1679996547267,1176535618285197,0.299,0.199,-0.374
1679996547267,1176535620787274,0.149,0.157,-0.087
1679996547269,1176535623289217,0.163,0.034,0.118
1679996547282,1176535625791294,0.068,0.075,0.118
1679996547283,1176535628293448,-0.024,0.007,0.102
1679996547283,1176535630795601,-0.05,-0.074,0.115
1679996547283,1176535633297525,-0.103,-0.048,0.061
1679996547283,1176535635799602,0.02,-0.035,-0.02
1679996547284,1176535638301525,-0.087,0.1,-0.115
1679996547287,1176535640803602,0.008,0.127,-0.129
1679996547289,1176535643305755,0.105,0.127,-0.171
1679996547291,1176535645807678,0.118,0.18,-0.086
1679996547295,1176535648309755,0.064,0.18,0.035
1679996547297,1176535650811909,0.011,0.126,0.156
1679996547299,1176535653313827,-0.028,0.113,0.208
1679996547303,1176535655815904,-0.054,0.031,0.438
1679996547303,1176535658317827,0.001,0.031,0.519
1679996547306,1176535660819904,0.015,0.018,0.49
1679996547309,1176535663322135,0.058,-0.004,0.41
1679996547311,1176535665823981,-0.076,0.077,0.313
1679996547313,1176535668326135,0.02,0.036,0.149
1679996547320,1176535670827981,0.035,0.089,0.231
1679996547320,1176535673330135,0.023,0.225,0.137
1679996547321,1176535675832188,-0.07,0.251,0.083
1679996547323,1176535678334342,-0.042,0.237,-0.038
1679996547327,1176535680836265,-0.116,0.299,-0.02
1679996547329,1176535683338342,-0.087,0.366,-0.004
1679996547332,1176535685840279,-0.195,0.419,0.01
1679996547337,1176535688342356,-0.153,0.446,-0.043
1679996547337,1176535690844510,-0.193,0.485,-0.055
1679996547339,1176535693346664,-0.192,0.389,-0.067
1679996547341,1176535695848510,-0.205,0.334,0.028
1679996547343,1176535698350674,-0.234,0.355,0.071
1679996547346,1176535700852597,-0.205,0.218,0.223
1679996547348,1176535703354674,-0.245,0.326,0.17
1679996547353,1176535705856827,-0.272,0.257,0.103
1679996547353,1176535708358751,-0.191,0.161,0.105
1679996547357,1176535710860827,-0.177,0.146,0.189
1679996547358,1176535713362751,-0.164,0.145,0.205
1679996547362,1176535715864827,-0.092,0.116,0.084
1679996547363,1176535718366966,-0.119,0.114,-0.022
1679996547371,1176535720868889,-0.133,0.1,-0.073
1679996547371,1176535723371043,-0.106,0.139,-0.083
1679996547372,1176535725873120,0.055,0.07,-0.094
1679996547374,1176535728375043,0.041,0.123,-0.186
1679996547377,1176535730877120,-0.04,0.068,-0.005
1679996547379,1176535733379274,0.026,0.093,-0.014
1679996547380,1176535735881120,0.053,0.119,-0.147
1679996547387,1176535738383274,0.121,0.145,-0.089
1679996547388,1176535740885433,0.12,0.198,-0.032
1679996547388,1176535743387356,0.161,0.102,-0.028
1679996547391,1176535745889433,0.092,0.223,0.096
1679996547394,1176535748391356,0.147,0.263,-0.09
1679996547397,1176535750893419,0.184,0.234,-0.055
1679996547398,1176535753395342,0.102,0.314,-0.093
1679996547404,1176535755897727,0.17,0.272,-0.049
1679996547404,1176535758399650,0.197,0.38,0.021
1679996547408,1176535760901702,0.266,0.351,0.009
1679996547410,1176535763403625,0.212,0.337,0.134
1679996547412,1176535765905702,0.185,0.308,0.123
1679996547414,1176535768407625,0.264,0.349,0.166
1679996547416,1176535770909722,0.278,0.253,0.25
1679996547420,1176535773411952,0.266,0.306,0.211
1679996547421,1176535775914029,0.253,0.263,0.118
1679996547423,1176535778415952,0.173,0.235,0.121
1679996547427,1176535780918019,0.242,0.179,0.109
1679996547428,1176535783419942,0.311,0.231,0.18
1679996547431,1176535785922019,0.292,0.165,0.114
1679996547436,1176535788424173,0.375,0.136,0.076
1679996547437,1176535790926081,0.294,0.202,0.038
1679996547438,1176535793428158,0.35,0.173,0.137
1679996547442,1176535795930312,0.365,0.158,0.058
1679996547445,1176535798432158,0.285,0.183,0.074
1679996547448,1176535800934302,0.313,0.236,-0.044
1679996547449,1176535803436225,0.203,0.235,0.135
1679996547455,1176535805938379,0.218,0.206,0.11
1679996547455,1176535808440533,0.206,0.177,0.154
1679996547457,1176535810942379,0.044,0.297,0.103
1679996547459,1176535813444519,0.06,0.227,0.079
1679996547461,1176535815946596,-0.005,0.252,0.096
1679996547463,1176535818448442,-0.003,0.182,0.14
1679996547471,1176535820950596,-0.103,0.259,0.115
1679996547471,1176535823452740,-0.046,0.243,0.241
1679996547472,1176535825954663,-0.085,0.322,0.122
1679996547473,1176535828456817,-0.178,0.224,0.167
1679996547478,1176535830958663,-0.094,0.317,0.212
