system_ts_ms, sensor_ts_ns, graX, graY, graZ
1679996547267,1176535610779043,3.592,8.337,3.708
1679996547267,1176535613281197,3.594,8.338,3.702
1679996547267,1176535615783274,3.595,8.339,3.699
1679996547267,1176535618285197,3.595,8.34,3.697
1679996547267,1176535620787274,3.595,8.341,3.696
1679996547269,1176535623289217,3.595,8.341,3.695
1679996547282,1176535625791294,3.594,8.342,3.694
1679996547283,1176535628293448,3.592,8.341,3.697
1679996547283,1176535630795601,3.591,8.342,3.697
1679996547283,1176535633297525,3.59,8.343,3.697
1679996547283,1176535635799602,3.589,8.343,3.697
1679996547284,1176535638301525,3.588,8.343,3.697
1679996547287,1176535640803602,3.586,8.344,3.698
1679996547289,1176535643305755,3.585,8.344,3.699
1679996547291,1176535645807678,3.586,8.345,3.695
1679996547295,1176535648309755,3.585,8.345,3.696
1679996547297,1176535650811909,3.584,8.345,3.698
1679996547299,1176535653313827,3.583,8.344,3.7
1679996547303,1176535655815904,3.582,8.344,3.701
1679996547303,1176535658317827,3.581,8.344,3.703
1679996547306,1176535660819904,3.579,8.344,3.704
1679996547309,1176535663322135,3.578,8.339,3.716
1679996547310,1176535665823981,3.576,8.339,3.718
1679996547313,1176535668326135,3.575,8.34,3.718
1679996547316,1176535670827981,3.574,8.341,3.718
1679996547320,1176535673330135,3.572,8.341,3.717
1679996547321,1176535675832188,3.571,8.342,3.716
1679996547323,1176535678334342,3.57,8.343,3.715
1679996547327,1176535680836265,3.562,8.349,3.711
1679996547329,1176535683338342,3.56,8.35,3.709
1679996547332,1176535685840279,3.559,8.351,3.708
1679996547337,1176535688342356,3.558,8.352,3.706
1679996547337,1176535690844510,3.557,8.353,3.705
1679996547339,1176535693346664,3.556,8.354,3.704
1679996547341,1176535695848510,3.555,8.355,3.703
1679996547343,1176535698350674,3.543,8.361,3.701
1679996547346,1176535700852597,3.542,8.362,3.699
1679996547348,1176535703354674,3.541,8.363,3.698
1679996547353,1176535705856827,3.541,8.364,3.696
1679996547353,1176535708358751,3.541,8.365,3.694
1679996547357,1176535710860827,3.542,8.366,3.691
1679996547358,1176535713362751,3.542,8.367,3.689
1679996547362,1176535715864827,3.538,8.369,3.688
1679996547363,1176535718366966,3.538,8.37,3.685
1679996547371,1176535720868889,3.538,8.371,3.682
1679996547371,1176535723371043,3.539,8.372,3.679
1679996547372,1176535725873120,3.539,8.373,3.676
1679996547373,1176535728375043,3.54,8.375,3.673
1679996547377,1176535730877120,3.541,8.376,3.669
1679996547379,1176535733379274,3.541,8.378,3.664
1679996547380,1176535735881120,3.542,8.379,3.661
1679996547387,1176535738383274,3.542,8.38,3.658
1679996547388,1176535740885433,3.543,8.381,3.655
1679996547388,1176535743387356,3.543,8.383,3.652
1679996547391,1176535745889433,3.543,8.384,3.648
1679996547394,1176535748391356,3.544,8.385,3.645
1679996547396,1176535750893419,3.547,8.387,3.637
1679996547398,1176535753395342,3.547,8.388,3.634
1679996547404,1176535755897727,3.547,8.39,3.631
1679996547404,1176535758399650,3.547,8.391,3.629
1679996547408,1176535760901702,3.547,8.392,3.626
1679996547410,1176535763403625,3.546,8.393,3.624
1679996547412,1176535765905702,3.546,8.394,3.622
1679996547413,1176535768407625,3.548,8.394,3.62
1679996547416,1176535770909722,3.548,8.395,3.617
1679996547420,1176535773411952,3.547,8.397,3.615
1679996547421,1176535775914029,3.546,8.398,3.613
1679996547423,1176535778415952,3.545,8.4,3.61
1679996547427,1176535780918019,3.543,8.401,3.608
1679996547428,1176535783419942,3.542,8.403,3.605
1679996547431,1176535785922019,3.547,8.402,3.603
1679996547436,1176535788424173,3.547,8.403,3.6
1679996547437,1176535790926081,3.546,8.405,3.597
1679996547438,1176535793428158,3.544,8.407,3.594
1679996547442,1176535795930312,3.543,8.409,3.591
1679996547445,1176535798432158,3.542,8.41,3.588
1679996547448,1176535800934302,3.54,8.412,3.585
1679996547449,1176535803436225,3.542,8.413,3.583
1679996547454,1176535805938379,3.54,8.415,3.58
1679996547455,1176535808440533,3.539,8.417,3.577
1679996547457,1176535810942379,3.537,8.419,3.573
1679996547459,1176535813444519,3.535,8.421,3.57
1679996547461,1176535815946596,3.533,8.423,3.567
1679996547463,1176535818448442,3.531,8.426,3.564
1679996547471,1176535820950596,3.522,8.43,3.561
1679996547471,1176535823452740,3.519,8.433,3.558
1679996547472,1176535825954663,3.517,8.435,3.554
1679996547473,1176535828456817,3.515,8.438,3.551
1679996547477,1176535830958663,3.513,8.44,3.547
1679996547479,1176535833460812,3.511,8.442,3.543
1679996547484,1176535835962658,3.509,8.445,3.538
1679996547489,1176535838465042,3.502,8.449,3.536
1679996547490,1176535840967000,3.5,8.452,3.532
1679996547491,1176535843791923,3.498,8.455,3.527
1679996547492,1176535845986923,3.496,8.457,3.522
1679996547494,1176535848473076,3.494,8.46,3.517
1679996547497,1176535850975000,3.492,8.463,3.512
1679996547499,1176535853477148,3.49,8.466,3.507
1679996547503,1176535855979225,3.482,8.471,3.502
1679996547504,1176535858481379,3.48,8.475,3.496
1679996547507,1176535860983302,3.478,8.478,3.49
1679996547508,1176535863485379,3.476,8.482,3.484
1679996547511,1176535865987538,3.473,8.485,3.477
1679996547513,1176535868489461,3.471,8.489,3.471
1679996547521,1176535870991538,3.469,8.493,3.464
1679996547521,1176535873493461,3.466,8.497,3.456
1679996547525,1176535875994538,3.463,8.501,3.449
1679996547525,1176535878495615,3.46,8.505,3.443
1679996547528,1176535880999615,3.457,8.509,3.436
1679996547530,1176535883501769,3.453,8.513,3.429
1679996547532,1176535886003846,3.45,8.517,3.422
1679996547533,1176535888505769,3.446,8.522,3.415
1679996547537,1176535891007846,3.442,8.526,3.407
1679996547538,1176535893509769,3.438,8.531,3.4
1679996547541,1176535896011923,3.434,8.535,3.393
1679996547543,1176535898513995,3.429,8.54,3.385
1679996547547,1176535901016149,3.424,8.545,3.378
1679996547548,1176535903518072,3.419,8.55,3.37
1679996547552,1176535906020149,3.414,8.556,3.362
1679996547553,1176535908522086,3.407,8.559,3.36
1679996547558,1176535911024163,3.401,8.565,3.352
1679996547560,1176535913526086,3.395,8.57,3.344
1679996547562,1176535916028470,3.389,8.576,3.336
1679996547564,1176535918530321,3.383,8.581,3.327
