system_ts_ms, sensor_ts_ns, graX, graY, graZ
1680020366049,1200354399993599,-2.518,9.132,2.534
1680020366049,1200354402495984,-2.518,9.132,2.533
1680020366051,1200354404998215,-2.519,9.132,2.533
1680020366052,1200354407500605,-2.519,9.132,2.532
1680020366067,1200354410002836,-2.514,9.134,2.531
1680020366067,1200354412505221,-2.514,9.134,2.53
1680020366067,1200354415007682,-2.515,9.134,2.53
1680020366067,1200354417509937,-2.515,9.134,2.529
1680020366068,1200354420012091,-2.516,9.134,2.528
1680020366070,1200354422514475,-2.516,9.134,2.527
1680020366073,1200354425016706,-2.517,9.134,2.527
1680020366074,1200354427519091,-2.515,9.137,2.521
1680020366075,1200354430021340,-2.516,9.137,2.52
1680020366078,1200354432523724,-2.516,9.137,2.519
1680020366080,1200354435025955,-2.517,9.136,2.519
1680020366082,1200354437528340,-2.518,9.136,2.52
1680020366085,1200354440030575,-2.518,9.136,2.52
1680020366091,1200354442532960,-2.519,9.136,2.52
1680020366091,1200354445035422,-2.523,9.134,2.521
1680020366093,1200354447537575,-2.523,9.134,2.521
1680020366095,1200354450039797,-2.524,9.134,2.522
1680020366098,1200354452542182,-2.525,9.134,2.522
1680020366102,1200354455044413,-2.525,9.133,2.522
1680020366104,1200354457546797,-2.526,9.133,2.522
1680020366108,1200354460049273,-2.526,9.133,2.522
1680020366108,1200354462551503,-2.529,9.133,2.519
1680020366111,1200354465053657,-2.53,9.133,2.518
1680020366112,1200354467556042,-2.53,9.133,2.519
1680020366115,1200354470058273,-2.53,9.133,2.519
1680020366118,1200354472560681,-2.531,9.133,2.519
1680020366120,1200354475063143,-2.531,9.132,2.52
1680020366124,1200354477565297,-2.531,9.132,2.52
1680020366125,1200354480067528,-2.538,9.132,2.513
1680020366128,1200354482569897,-2.539,9.132,2.513
1680020366132,1200354485072128,-2.539,9.132,2.513
1680020366133,1200354487574513,-2.539,9.132,2.514
1680020366135,1200354490076743,-2.54,9.132,2.514
1680020366141,1200354492579191,-2.54,9.131,2.515
1680020366142,1200354495081575,-2.54,9.131,2.515
1680020366144,1200354497583729,-2.543,9.131,2.514
1680020366147,1200354500085960,-2.544,9.13,2.514
1680020366149,1200354502588345,-2.544,9.13,2.515
1680020366151,1200354505090504,-2.545,9.13,2.515
1680020366153,1200354507592965,-2.545,9.13,2.515
1680020366157,1200354510095196,-2.546,9.129,2.516
1680020366158,1200354512597581,-2.546,9.129,2.516
1680020366160,1200354515099816,-2.548,9.128,2.517
1680020366162,1200354517602201,-2.548,9.128,2.518
1680020366165,1200354520104432,-2.549,9.128,2.518
1680020366168,1200354522606893,-2.549,9.128,2.518
1680020366169,1200354525109032,-2.55,9.128,2.518
1680020366174,1200354527611417,-2.55,9.127,2.518
1680020366176,1200354530113647,-2.551,9.127,2.519
1680020366179,1200354532616032,-2.553,9.127,2.518
1680020366182,1200354535118196,-2.554,9.127,2.518
1680020366183,1200354537620657,-2.554,9.126,2.518
1680020366185,1200354540122888,-2.555,9.126,2.518
1680020366191,1200354542625273,-2.555,9.126,2.518
1680020366192,1200354545127504,-2.556,9.126,2.518
