system_ts_ms, sensor_ts_ns, accX, accY, accZ
1680020366049,1200354399993599,-2.2999501,8.7640505,2.601
1680020366049,1200354402495984,-2.23305,8.925,2.7280502
1680020366050,1200354404998215,-2.4439502,8.925,2.538
1680020366052,1200354407500599,-2.2999501,8.956051,2.4859502
1680020366067,1200354410002836,-2.2999501,8.961,2.46705
1680020366067,1200354412505221,-2.33205,8.938951,2.5069501
1680020366067,1200354415007682,-2.32395,9.02295,2.4430501
1680020366067,1200354417509937,-2.43705,8.997001,2.4090002
1680020366068,1200354420012091,-2.3749502,8.956051,2.33505
1680020366070,1200354422514475,-2.4390001,8.973001,2.3850002
1680020366070,1200354425016706,-2.4850502,8.946,2.28195
1680020366074,1200354427519091,-2.394,8.953051,2.3130002
1680020366075,1200354430021340,-2.4750001,8.958,2.2699502
1680020366077,1200354432523724,-2.559,8.953051,2.33505
1680020366080,1200354435025955,-2.499,8.944051,2.33205
1680020366082,1200354437528340,-2.4820502,8.917951,2.3400002
1680020366084,1200354440030575,-2.4850502,8.961,2.39205
1680020366091,1200354442532960,-2.5570502,8.88195,2.36595
1680020366091,1200354445035422,-2.5420501,8.84805,2.4829502
1680020366092,1200354447537575,-2.52795,8.944051,2.4400501
1680020366095,1200354450039806,-2.60205,8.88195,2.35395
1680020366098,1200354452542182,-2.59995,8.817,2.43105
1680020366102,1200354455044413,-2.5759501,8.817,2.35395
1680020366104,1200354457546797,-2.5420501,8.865001,2.4160502
1680020366108,1200354460049273,-2.4750001,8.962951,2.39895
1680020366108,1200354462551503,-2.5140002,8.785951,2.32305
1680020366110,1200354465053657,-2.559,8.84805,2.2770002
1680020366112,1200354467556042,-2.502,8.90295,2.29905
1680020366114,1200354470058273,-2.49195,8.89095,2.24895
1680020366118,1200354472560681,-2.50605,8.86005,2.1700501
1680020366120,1200354475063143,-2.5830002,8.7949505,2.232
1680020366124,1200354477565297,-2.5849502,8.70405,2.292
1680020366124,1200354480067528,-2.6140501,8.800051,2.2369502
1680020366127,1200354482569912,-2.5159502,8.743051,2.4070501
1680020366132,1200354485072128,-2.5879502,8.74695,2.39205
1680020366132,1200354487574513,-2.63805,8.769,2.457
1680020366134,1200354490076743,-2.6839502,8.79105,2.3779502
1680020366141,1200354492579191,-2.5810502,8.865001,2.42595
1680020366142,1200354495081575,-2.463,8.74995,2.4109502
1680020366144,1200354497583729,-2.52795,8.75895,2.3830502
1680020366146,1200354500085960,-2.4750001,8.773951,2.3440502
1680020366148,1200354502588345,-2.463,8.89095,2.35905
1680020366150,1200354505090504,-2.46795,8.85,2.4379501
1680020366152,1200354507592965,-2.463,8.85,2.42595
1680020366157,1200354510095196,-2.5399501,8.841001,2.4829502
1680020366158,1200354512597581,-2.5780501,8.680051,2.361
1680020366159,1200354515099816,-2.49195,8.767051,2.46405
1680020366162,1200354517602201,-2.4780002,8.77095,2.39895
1680020366164,1200354520104432,-2.49405,8.84805,2.4760501
1680020366167,1200354522606893,-2.49705,8.85,2.5410001
1680020366169,1200354525109047,-2.46105,8.974951,2.502
1680020366174,1200354527611417,-2.4750001,8.818951,2.57205
1680020366176,1200354530113647,-2.43195,8.901,2.526
1680020366178,1200354532616032,-2.5210502,8.910001,2.46405
1680020366181,1200354535118196,-2.53005,8.950951,2.4379501
1680020366183,1200354537620657,-2.6190002,8.99895,2.4109502
1680020366185,1200354540122888,-2.4109502,9.01605,2.46405
1680020366191,1200354542625273,-2.4150002,9.03195,2.493
1680020366192,1200354545127504,-2.4850502,8.938951,2.38995
1680020366192,1200354547629878,-2.46105,9.00405,2.421
1680020366195,1200354550132109,-2.4490502,8.953051,2.5890002
1680020366198,1200354552634494,-2.47305,8.941051,2.46705
1680020366200,1200354555136724,-2.6260502,8.862,2.57205
1680020366202,1200354557639095,-2.4750001,9.052051,2.538
1680020366209,1200354560141326,-2.49405,8.950951,2.5459502
1680020366210,1200354562643787,-2.52795,9.04905,2.5459502
1680020366211,1200354565146172,-2.4850502,9.03495,2.5740001
1680020366214,1200354567648322,-2.538,8.953051,2.70105
1680020366216,1200354570150553,-2.5759501,8.925,2.5740001
1680020366218,1200354572652937,-2.502,8.98005,2.59095
1680020366222,1200354575155168,-2.56605,8.986951,2.60295
1680020366223,1200354577657322,-2.50395,8.934,2.7109501
1680020366227,1200354580159777,-2.4780002,9.021001,2.526
1680020366228,1200354582662162,-2.4490502,9.078,2.66295
1680020366231,1200354585164393,-2.4850502,9.01605,2.59605
1680020366232,1200354587666777,-2.3719501,9.04395,2.56695
1680020366234,1200354590169008,-2.52795,8.989051,2.562
1680020366240,1200354592671388,-2.42505,9.06795,2.5170002
1680020366241,1200354595173619,-2.571,8.877001,2.529
1680020366242,1200354597676003,-2.4439502,8.965051,2.5459502
1680020366245,1200354600178219,-2.463,8.961,2.364
1680020366248,1200354602680604,-2.4540002,8.99895,2.4520502
1680020366252,1200354605182834,-2.53005,8.958,2.35395
1680020366260,1200354610184988,-2.4420002,8.98005,2.36595
1680020366261,1200354610340619,-2.49195,9.01605,2.3830502
1680020366262,1200354612689849,-2.39595,8.86695,2.31795
1680020366264,1200354615192080,-2.5540502,8.89605,2.36805
1680020366265,1200354617694465,-2.5140002,8.85795,2.36595
1680020366266,1200354620196696,-2.5849502,8.946,2.3160002
1680020366268,1200354622699070,-2.64105,8.84805,2.352
1680020366270,1200354625201301,-2.6119502,8.901,2.3160002
1680020366274,1200354627703686,-2.6239502,8.842951,2.33205
1680020366274,1200354630205916,-2.502,8.743051,2.32995
1680020366278,1200354632708296,-2.59695,8.797951,2.364
1680020366280,1200354635210527,-2.5810502,8.809951,2.46705
1680020366282,1200354637712911,-2.5810502,8.69505,2.3779502
1680020366284,1200354640215142,-2.559,8.83395,2.32005
1680020366290,1200354642717518,-2.6260502,8.7640505,2.29395
1680020366291,1200354645219749,-2.6089501,8.818951,2.28195
1680020366293,1200354647722133,-2.6880002,8.75205,2.2680001
1680020366295,1200354650224364,-2.70795,8.769,2.22
1680020366298,1200354652726749,-2.63595,8.769,2.2410002
1680020366301,1200354655228911,-2.7150002,8.7310505,2.22
1680020366302,1200354657731373,-2.62905,8.71395,2.217
1680020366307,1200354660233604,-2.6239502,8.75205,2.11395
1680020366308,1200354662735988,-2.5780501,8.82195,2.2800002
1680020366310,1200354665238219,-2.6550002,8.647051,2.046
1680020366312,1200354667740595,-2.6910002,8.61795,2.1700501
1680020366314,1200354670242826,-2.6170502,8.6640005,2.09805
1680020366318,1200354672745210,-2.63595,8.668051,2.05905
1680020366320,1200354675247441,-2.631,8.72805,2.217
1680020366324,1200354677749830,-2.66895,8.6970005,2.05905
1680020366328,1200354680252060,-2.5900502,8.812051,2.1769502
1680020366329,1200354682754214,-2.5729501,8.755051,2.12205
1680020366333,1200354685256599,-2.631,8.661,2.1700501
1680020366333,1200354687759065,-2.56395,8.7310505,2.08305
1680020366335,1200354690261296,-2.65995,8.69505,2.11395
1680020366341,1200354692763681,-2.6839502,8.70405,2.1769502
1680020366342,1200354695265912,-2.6839502,8.688001,2.22705
1680020366343,1200354697768296,-2.7480001,8.700001,2.21295
1680020366345,1200354700270527,-2.69295,8.60595,2.32995
1680020366348,1200354702772912,-2.7120001,8.7619505,2.2800002
1680020366350,1200354705275142,-2.7510002,8.65905,2.35605
1680020366352,1200354707777527,-2.7150002,8.73795,2.33505
1680020366358,1200354710279744,-2.736,8.647051,2.4810002
1680020366360,1200354712782128,-2.63295,8.70705,2.50005
1680020366361,1200354715284282,-2.6569502,8.688001,2.35605
1680020366364,1200354717786763,-2.5780501,8.776051,2.2770002
1680020366365,1200354720288994,-2.6239502,8.862,2.39895
1680020366368,1200354722791378,-2.664,8.773951,2.35395
1680020366370,1200354725293609,-2.5780501,8.98005,2.3419502
1680020366374,1200354727795994,-2.5879502,8.886001,2.35605
1680020366375,1200354730298147,-2.74095,8.901,2.33505
1680020366378,1200354732800378,-2.63295,8.934,2.4469502
1680020366380,1200354735302840,-2.66895,8.944051,2.4190502
1680020366383,1200354737805224,-2.64105,8.917951,2.328
1680020366384,1200354740307455,-2.6790001,8.917951,2.289
1680020366390,1200354742809845,-2.71005,8.937,2.397
1680020366391,1200354745312076,-2.7529502,8.817,2.4190502
1680020366392,1200354747814460,-2.76495,8.7949505,2.29605
1680020366394,1200354750316691,-2.7120001,8.98005,2.38995
1680020366398,1200354752819082,-2.6170502,8.946,2.39205
1680020366401,1200354755321312,-2.47305,9.030001,2.328
1680020366403,1200354757823697,-2.59995,8.985001,2.35905
1680020366407,1200354760325851,-2.7120001,8.977051,2.35395
1680020366408,1200354762828082,-2.7120001,8.989051,2.2680001
1680020366409,1200354765330543,-2.6809502,8.946,2.2680001
1680020366412,1200354767832928,-2.66205,8.956051,2.2410002
1680020366414,1200354770335159,-2.60505,8.99895,2.25105
1680020366417,1200354772837557,-2.7240002,9.04395,2.28195
1680020366420,1200354775339788,-2.63295,8.962951,2.2840502
1680020366424,1200354777841942,-2.7550502,8.97,2.26095
1680020366425,1200354780344403,-2.7480001,8.910001,2.1790502
1680020366427,1200354782846801,-2.7480001,8.88405,2.29605
1680020366429,1200354785349032,-2.7120001,8.986951,2.4709501
1680020366432,1200354787851416,-2.8200002,8.989051,2.5170002
1680020366434,1200354790353647,-2.87295,8.87205,2.43105
1680020366439,1200354792856042,-2.9160001,8.973001,2.43495
1680020366441,1200354795358272,-2.9260502,8.85495,2.3850002
1680020366443,1200354797860657,-2.9299502,8.862,2.39895
1680020366445,1200354800362888,-2.8459501,8.86695,2.3490002
1680020366448,1200354802865273,-2.87805,8.973001,2.364
1680020366450,1200354805367517,-2.8990502,8.853001,2.22195
1680020366452,1200354807869671,-2.63805,8.986951,1.8460501
1680020366455,1200354810372056,-2.739,8.985001,1.5850501
1680020366458,1200354812874517,-2.7120001,9.052051,1.57305
1680020366460,1200354815376758,-2.6880002,9.078,1.6110001
1680020366462,1200354817879143,-2.73405,9.0400505,1.623
1680020366464,1200354820381373,-2.6910002,9.00405,1.695
1680020366467,1200354822883758,-2.5930502,8.953051,1.794
1680020366469,1200354825385912,-2.7529502,9.02505,1.8750001
1680020366472,1200354827888387,-2.77005,8.87895,1.9879501
1680020366476,1200354830390618,-2.7220502,8.922001,2.028
1680020366479,1200354832893003,-2.7840002,8.862,2.16
1680020366481,1200354835395157,-2.91105,8.85,2.15505
1680020366483,1200354837897642,-2.844,8.793,2.12895
1680020366484,1200354840399796,-2.8579502,8.79105,2.26305
1680020366488,1200354842902258,-2.9020503,8.809951,2.253
1680020366490,1200354845404488,-2.8459501,8.779051,2.33205
1680020366492,1200354847906873,-2.69805,8.812051,2.32995
1680020366495,1200354850409114,-2.8249502,8.800051,2.28195
1680020366498,1200354852911498,-2.80095,8.724,2.3760002
1680020366500,1200354855413652,-2.7199502,8.805,2.35395
1680020366502,1200354857916114,-2.6520002,8.736,2.184
1680020366504,1200354860418345,-2.772,8.809951,2.361
1680020366507,1200354862920739,-2.676,8.7949505,2.2369502
1680020366509,1200354865422970,-2.7,8.7619505,2.29395
1680020366513,1200354867925355,-2.56605,8.806951,2.2369502
1680020366515,1200354870427599,-2.5470002,8.85495,2.3440502
1680020366519,1200354872929753,-2.5930502,8.70405,2.22195
1680020366521,1200354875700215,-2.5900502,8.901,2.24895
1680020366523,1200354877934599,-2.595,8.812051,2.39505
1680020366524,1200354880436830,-2.67405,8.812051,2.32995
1680020366528,1200354882938998,-2.5729501,8.962951,2.2369502
1680020366529,1200354885441383,-2.6520002,8.89395,2.3370001
1680020366532,1200354887943613,-2.6500502,8.829,2.32005
1680020366534,1200354890446075,-2.63295,8.937,2.2680001
1680020366538,1200354892948456,-2.70495,8.994,2.18595
1680020366540,1200354895450686,-2.6569502,8.85495,2.229
1680020366542,1200354897953071,-2.7529502,8.85,2.328
1680020366545,1200354900455302,-2.6809502,8.889001,2.29905
1680020366548,1200354902957451,-2.6500502,8.920051,2.2770002
1680020366552,1200354905459912,-2.7220502,8.90295,2.32995
1680020366553,1200354907962297,-2.73195,8.925,2.184
1680020366555,1200354910464528,-2.6809502,8.941051,2.112
1680020366558,1200354912966912,-2.6569502,8.89095,2.184
1680020366560,1200354915469152,-2.66895,8.950951,2.1409502
1680020366562,1200354917971537,-2.6209502,8.977051,2.25795
