system_ts_ms, sensor_ts_ns, linX, linY, linZ
1680020366049,1200354399993599,0.229,-0.374,0.053
1680020366049,1200354402495984,0.298,-0.211,0.19
1680020366051,1200354404998215,0.081,-0.211,0.0
1680020366053,1200354407500605,0.231,-0.184,-0.053
1680020366067,1200354410002836,0.226,-0.185,-0.066
1680020366067,1200354412505221,0.185,-0.199,-0.024
1680020366067,1200354415007682,0.199,-0.118,-0.091
1680020366067,1200354417509937,0.091,-0.145,-0.132
1680020366068,1200354420012091,0.146,-0.186,-0.199
1680020366070,1200354422514475,0.078,-0.172,-0.144
1680020366074,1200354425016706,0.038,-0.199,-0.252
1680020366074,1200354427519091,0.132,-0.188,-0.219
1680020366075,1200354430021340,0.05,-0.188,-0.259
1680020366078,1200354432523724,-0.03,-0.188,-0.19
1680020366080,1200354435025955,0.024,-0.201,-0.19
1680020366083,1200354437528340,0.039,-0.228,-0.19
1680020366085,1200354440030575,0.039,-0.187,-0.136
1680020366091,1200354442532960,-0.027,-0.255,-0.163
1680020366091,1200354445035422,-0.01,-0.295,-0.042
1680020366093,1200354447537575,0.004,-0.199,-0.083
1680020366095,1200354450039797,-0.076,-0.253,-0.179
1680020366098,1200354452542182,-0.062,-0.321,-0.097
1680020366102,1200354455044413,-0.048,-0.321,-0.179
1680020366104,1200354457546797,-0.007,-0.28,-0.111
1680020366108,1200354460049273,0.061,-0.171,-0.125
1680020366108,1200354462551503,0.023,-0.348,-0.203
1680020366111,1200354465053657,-0.016,-0.294,-0.244
1680020366112,1200354467556042,0.037,-0.239,-0.23
1680020366115,1200354470058273,0.051,-0.252,-0.272
1680020366118,1200354472560681,0.038,-0.279,-0.354
1680020366120,1200354475063143,-0.042,-0.347,-0.3
1680020366124,1200354477565297,-0.042,-0.429,-0.232
1680020366126,1200354480067528,-0.063,-0.334,-0.28
1680020366128,1200354482569897,0.032,-0.402,-0.116
1680020366132,1200354485072128,-0.048,-0.388,-0.13
1680020366133,1200354487574513,-0.088,-0.374,-0.062
1680020366135,1200354490076743,-0.143,-0.346,-0.144
1680020366141,1200354492579191,-0.033,-0.278,-0.09
1680020366142,1200354495081575,0.089,-0.387,-0.104
1680020366144,1200354497583729,0.024,-0.373,-0.144
1680020366147,1200354500085960,0.079,-0.359,-0.172
1680020366149,1200354502588350,0.093,-0.25,-0.158
1680020366151,1200354505090504,0.079,-0.29,-0.091
1680020366153,1200354507592965,0.093,-0.29,-0.091
1680020366157,1200354510095196,0.012,-0.29,-0.037
1680020366158,1200354512597581,-0.027,-0.453,-0.16
1680020366160,1200354515099816,0.069,-0.371,-0.066
1680020366162,1200354517602201,0.083,-0.37,-0.121
1680020366165,1200354520104432,0.056,-0.288,-0.053
1680020366168,1200354522606893,0.057,-0.288,0.014
1680020366169,1200354525109032,0.098,-0.165,-0.026
1680020366174,1200354527611417,0.085,-0.315,0.041
1680020366176,1200354530113647,0.127,-0.233,0.0
1680020366179,1200354532616032,0.033,-0.219,-0.067
1680020366182,1200354535118196,0.034,-0.178,-0.094
1680020366184,1200354537620657,-0.06,-0.137,-0.107
1680020366185,1200354540122888,0.144,-0.123,-0.067
1680020366191,1200354542625273,0.145,-0.096,-0.026
1680020366192,1200354545127504,0.077,-0.191,-0.135
