system_ts_ms, sensor_ts_ns, accXr, accYr, accZr, accDXr, accDYr, accDZr
1679992607376,1172595726176308,0.39405003,3.519,10.047001,0.0,0.0,0.0
1679992607376,1172595728678231,0.432,3.5310001,9.967951,0.0,0.0,0.0
1679992607376,1172595731180077,0.36795002,3.5839503,9.934051,0.0,0.0,0.0
1679992607378,1172595733681933,0.38205,3.62895,9.91005,0.0,0.0,0.0
1679992607381,1172595736183702,0.47805002,3.6870003,9.778951,0.0,0.0,0.0
1679992607384,1172595738685625,0.50895,3.7680001,9.73305,0.0,0.0,0.0
1679992607394,1172595741187471,0.55395,3.8520002,9.57495,0.0,0.0,0.0
1679992607394,1172595743689317,0.57105005,4.0080004,9.646951,0.0,0.0,0.0
1679992607394,1172595746191163,0.588,4.0410004,9.61095,0.0,0.0,0.0
1679992607394,1172595748693009,0.51000005,4.0459504,9.649051,0.0,0.0,0.0
1679992607397,1172595751194856,0.52995,4.0470004,9.517051,0.0,0.0,0.0
1679992607398,1172595753696933,0.37995002,4.09305,9.42195,0.0,0.0,0.0
1679992607401,1172595756198751,0.49500003,4.02105,9.35505,0.0,0.0,0.0
1679992607404,1172595758700366,0.43905002,3.8710501,9.325951,0.0,0.0,0.0
1679992607405,1172595761202212,0.45105,3.9,9.216001,0.0,0.0,0.0
1679992607408,1172595763704289,0.40395,3.8830502,9.1369505,0.0,0.0,0.0
1679992607412,1172595766206116,0.41805002,3.8620503,9.0379505,0.0,0.0,0.0
1679992607415,1172595768707963,0.54195005,3.9100502,8.916,0.0,0.0,0.0
1679992607416,1172595771209809,0.507,3.92895,8.96895,0.0,0.0,0.0
1679992607418,1172595773711655,0.53295004,3.9859502,8.743951,0.0,0.0,0.0
1679992607421,1172595776213492,0.51405,3.9619503,8.77005,0.0,0.0,0.0
1679992607424,1172595778715338,0.58605003,3.9169502,8.734051,0.0,0.0,0.0
1679992607426,1172595781217261,0.56595004,4.0339503,8.66205,0.0,0.0,0.0
1679992607428,1172595783719030,0.63600004,3.9889503,8.646001,0.0,0.0,0.0
1679992607430,1172595786220877,0.63105005,4.0140004,8.59095,0.0,0.0,0.0
1679992607433,1172595788722804,0.72900003,4.0800004,8.694,0.0,0.0,0.0
1679992607435,1172595791224650,0.75795,4.15395,8.68395,0.0,0.0,0.0
1679992607439,1172595793726419,0.77205,4.1680503,8.73705,0.0,0.0,0.0
1679992607441,1172595796228265,0.81495005,4.1389503,8.7630005,0.0,0.0,0.0
1679992607444,1172595798730097,0.87795,4.1850004,8.878051,0.0,0.0,0.0
1679992607446,1172595801232021,0.82995003,4.15605,8.91405,0.0,0.0,0.0
1679992607449,1172595803733867,0.80805004,4.044,9.06,0.0,0.0,0.0
1679992607452,1172595806235718,0.813,4.104,9.18,0.0,0.0,0.0
1679992607456,1172595808737564,0.897,4.00995,9.25905,0.0,0.0,0.0
1679992607456,1172595811239410,1.0030501,4.09905,9.316051,0.0,0.0,0.0
1679992607458,1172595813741487,1.02495,4.0630503,9.36705,0.0,0.0,0.0
1679992607460,1172595816243102,1.023,4.09305,9.369,0.0,0.0,0.0
1679992607464,1172595818744915,1.1040001,4.0080004,9.453,0.0,0.0,0.0
1679992607466,1172595821246992,1.0879501,3.9739501,9.40005,0.0,0.0,0.0
1679992607468,1172595823748838,1.15695,3.9550502,9.441,0.0,0.0,0.0
1679992607471,1172595826250453,1.03695,3.936,9.28995,0.0,0.0,0.0
1679992607474,1172595828752530,1.095,3.8089502,9.273001,0.0,0.0,0.0
1679992607475,1172595831254362,1.167,3.8380501,9.21105,0.0,0.0,0.0
1679992607478,1172595833756208,1.0639501,3.9169502,9.199051,0.0,0.0,0.0
1679992607480,1172595836258055,1.008,3.8140502,9.217951,0.0,0.0,0.0
1679992607483,1172595838759901,1.1190001,3.80205,9.12705,0.0,0.0,0.0
1679992607489,1172595841261761,0.99705005,3.8710501,9.14595,0.0,0.0,0.0
1679992607490,1172595843763607,1.107,3.864,9.1390505,0.0,0.0,0.0
1679992607493,1172595846265530,0.99405,3.795,9.0070505,0.0,0.0,0.0
1679992607494,1172595848767376,1.044,3.99795,9.07695,0.0,0.0,0.0
1679992607496,1172595851269222,0.96105003,3.9739501,9.028951,0.0,0.0,0.0
1679992607498,1172595853771088,0.96795005,4.02705,8.94705,0.0,0.0,0.0
1679992607501,1172595856272934,1.0009501,4.017,8.872951,0.0,0.0,0.0
1679992607506,1172595858774780,0.9799501,3.9379501,8.719951,0.0,0.0,0.0
1679992607507,1172595861276626,0.94605005,4.05105,8.72505,0.0,0.0,0.0
1679992607508,1172595863778458,0.97305006,4.0410004,8.73705,0.0,0.0,0.0
1679992607510,1172595866280304,0.94605005,4.05795,8.679001,0.0,0.0,0.0
