system_ts_ms, sensor_ts_ns, magXr, magYr, magZr, magDXr, magDYr, magDZr
1679992607376,1172595726699917,-25.143751,-55.55625,-265.2,-46.62,-36.05,-239.22
1679992607382,1172595736725099,-25.44375,-55.312504,-265.55627,-46.62,-36.05,-239.22
1679992607394,1172595746719791,-25.087502,-55.237503,-265.61252,-46.62,-36.05,-239.22
1679992607402,1172595756729378,-24.7875,-55.068752,-265.9125,-46.62,-36.05,-239.22
1679992607413,1172595766731532,-24.7875,-54.768753,-266.1,-46.62,-36.05,-239.22
1679992607423,1172595776734042,-25.0125,-54.393753,-266.34375,-46.62,-36.05,-239.22
1679992607432,1172595786699430,-25.2,-54.05625,-266.5125,-46.62,-36.05,-239.22
1679992607442,1172595796669820,-25.44375,-53.568752,-266.75626,-46.62,-36.05,-239.22
1679992607452,1172595806630959,-25.500002,-53.49375,-266.75626,-46.62,-36.05,-239.22
1679992607462,1172595816600420,-25.687502,-53.737503,-266.94376,-46.62,-36.05,-239.22
1679992607472,1172595826606309,-25.800001,-53.98125,-267.05627,-46.62,-36.05,-239.22
1679992607482,1172595836602891,-25.800001,-54.468754,-266.64377,-46.62,-36.05,-239.22
1679992607494,1172595846602905,-25.800001,-54.99375,-266.15625,-46.62,-36.05,-239.22
1679992607502,1172595856610328,-25.743752,-55.55625,-265.80002,-46.62,-36.05,-239.22
1679992607512,1172595866606487,-25.687502,-56.081253,-265.44376,-46.62,-36.05,-239.22
1679992607522,1172595876608193,-25.800001,-56.156254,-265.3125,-46.62,-36.05,-239.22
1679992607532,1172595886619399,-26.1,-55.8375,-265.5,-46.62,-36.05,-239.22
1679992607542,1172595896608995,-26.1,-55.893753,-265.44376,-46.62,-36.05,-239.22
1679992607552,1172595906627523,-26.1,-55.968754,-265.3125,-46.62,-36.05,-239.22
1679992607565,1172595916644432,-25.987501,-55.36875,-265.5,-46.62,-36.05,-239.22
1679992607574,1172595926646528,-25.800001,-54.768753,-265.61252,-46.62,-36.05,-239.22
1679992607583,1172595936664547,-25.987501,-54.393753,-265.80002,-46.62,-36.05,-239.22
1679992607592,1172595946670301,-26.1,-54.05625,-265.9125,-46.62,-36.05,-239.22
1679992607601,1172595956649825,-26.1,-54.16875,-265.9125,-46.62,-36.05,-239.22
1679992607612,1172595966656945,-26.1,-54.3375,-265.9125,-46.62,-36.05,-239.22
1679992607622,1172595976662189,-25.9125,-54.05625,-265.85626,-46.62,-36.05,-239.22
1679992607632,1172595986636486,-25.687502,-53.737503,-265.80002,-46.62,-36.05,-239.22
1679992607642,1172595996636669,-25.800001,-53.98125,-265.9125,-46.62,-36.05,-239.22
1679992607652,1172596006629852,-25.987501,-54.16875,-266.1,-46.62,-36.05,-239.22
1679992607662,1172596016608164,-25.9125,-54.281254,-266.1,-46.62,-36.05,-239.22
1679992607674,1172596026616774,-25.800001,-54.3375,-266.1,-46.62,-36.05,-239.22
1679992607683,1172596036615845,-25.800001,-54.281254,-266.1,-46.62,-36.05,-239.22
1679992607692,1172596046614691,-25.800001,-54.16875,-266.1,-46.62,-36.05,-239.22
1679992607702,1172596056626989,-26.212502,-54.05625,-266.34375,-46.62,-36.05,-239.22
1679992607714,1172596066632445,-26.587502,-53.86875,-266.5125,-46.62,-36.05,-239.22
1679992607723,1172596076662228,-26.7,-53.812504,-266.5125,-46.62,-36.05,-239.22
1679992607732,1172596086659848,-26.8875,-53.737503,-266.5125,-46.62,-36.05,-239.22
1679992607742,1172596096651261,-26.8875,-53.568752,-266.64377,-46.62,-36.05,-239.22
1679992607752,1172596106667357,-26.8875,-53.456253,-266.7,-46.62,-36.05,-239.22
1679992607761,1172596116660184,-26.831251,-53.812504,-266.75626,-46.62,-36.05,-239.22
1679992607772,1172596126676045,-26.7,-54.16875,-266.8125,-46.62,-36.05,-239.22
1679992607782,1172596136699506,-26.5125,-54.7125,-266.45627,-46.62,-36.05,-239.22
1679992607792,1172596146694097,-26.2875,-55.237503,-266.1,-46.62,-36.05,-239.22
1679992607803,1172596156693817,-26.212502,-55.312504,-265.85626,-46.62,-36.05,-239.22
1679992607812,1172596166696846,-26.1,-55.36875,-265.61252,-46.62,-36.05,-239.22
1679992607823,1172596176669331,-25.987501,-55.8375,-265.55627,-46.62,-36.05,-239.22
1679992607832,1172596186680182,-25.800001,-56.268753,-265.5,-46.62,-36.05,-239.22
1679992607842,1172596196666355,-25.500002,-56.381252,-264.95627,-46.62,-36.05,-239.22
1679992607852,1172596206644575,-25.2,-56.456253,-264.4125,-46.62,-36.05,-239.22
1679992607863,1172596216643176,-25.2,-56.568752,-264.11252,-46.62,-36.05,-239.22
1679992607872,1172596226627316,-25.2,-56.756252,-263.8125,-46.62,-36.05,-239.22
1679992607882,1172596236621459,-25.3875,-56.86875,-263.8125,-46.62,-36.05,-239.22
1679992607892,1172596246616142,-25.500002,-57.05625,-263.8125,-46.62,-36.05,-239.22
1679992607901,1172596256644661,-25.987501,-57.35625,-263.8125,-46.62,-36.05,-239.22
1679992607912,1172596266632703,-26.41875,-57.656254,-263.8125,-46.62,-36.05,-239.22
