system_ts_ms, sensor_ts_ns, rotX, rotY, rotZ, rotL
1679992607376,1172595726176308,0.124035,0.158339,0.865214,0.45929
1679992607376,1172595728678231,0.123407,0.157932,0.865183,0.459658
1679992607377,1172595731180077,0.12286,0.157552,0.865147,0.460002
1679992607378,1172595733681933,0.122378,0.157185,0.865106,0.460332
1679992607381,1172595736183702,0.121965,0.156843,0.865061,0.460644
1679992607384,1172595738685625,0.121621,0.156524,0.865009,0.460941
1679992607394,1172595741187471,0.121087,0.156177,0.864972,0.461269
1679992607394,1172595743689317,0.120885,0.155904,0.86491,0.461529
1679992607394,1172595746191163,0.120796,0.155656,0.86484,0.461768
1679992607395,1172595748693009,0.120802,0.155426,0.86476,0.461995
1679992607397,1172595751194856,0.120901,0.155219,0.864672,0.462202
1679992607398,1172595753696905,0.121087,0.155027,0.864574,0.4624
1679992607401,1172595756198751,0.121363,0.154856,0.864467,0.462587
1679992607404,1172595758700366,0.121391,0.15494,0.864313,0.462839
1679992607406,1172595761202212,0.121803,0.154826,0.864185,0.463007
1679992607409,1172595763704270,0.122327,0.154701,0.864053,0.463157
1679992607412,1172595766206116,0.122929,0.154583,0.863909,0.463306
1679992607415,1172595768707963,0.12361,0.154466,0.863755,0.463451
1679992607416,1172595771209809,0.124342,0.154351,0.863596,0.46359
1679992607418,1172595773711655,0.12513,0.154235,0.863428,0.463729
1679992607421,1172595776213492,0.125867,0.154742,0.863135,0.463906
1679992607424,1172595778715338,0.126715,0.154693,0.862948,0.46404
1679992607427,1172595781217261,0.127573,0.154578,0.862778,0.464158
1679992607428,1172595783719030,0.128434,0.154463,0.862613,0.464267
1679992607432,1172595786220881,0.129285,0.154342,0.862454,0.464367
1679992607433,1172595788722804,0.130122,0.154218,0.862302,0.464455
1679992607437,1172595791224650,0.130914,0.154094,0.862167,0.464525
1679992607439,1172595793726419,0.131972,0.154683,0.861885,0.464553
1679992607442,1172595796228251,0.132721,0.154624,0.861759,0.464592
1679992607444,1172595798730097,0.1334,0.154498,0.861665,0.464615
1679992607447,1172595801232021,0.134009,0.154365,0.861593,0.464617
1679992607450,1172595803733867,0.134578,0.154234,0.861537,0.4646
