system_ts_ms, sensor_ts_ns, gyrX, gyrY, gyrZ
1679992607376,1172595726176308,-0.578325,0.2688125,-0.3146
1679992607376,1172595728678231,-0.534325,0.2277,-0.300575
1679992607376,1172595731180077,-0.4943125,0.18975,-0.284625
1679992607378,1172595733681933,-0.4544375,0.1478125,-0.2666125
1679992607381,1172595736183702,-0.408375,0.11275,-0.2495625
1679992607384,1172595738685625,-0.3603875,0.071775,-0.2325125
1679992607394,1172595741187471,-0.309375,0.021724999,-0.2135375
1679992607394,1172595743689317,-0.260425,-0.021175,-0.1936
1679992607394,1172595746191163,-0.2124375,-0.07425,-0.17655
1679992607394,1172595748693009,-0.160325,-0.131175,-0.1595
1679992607397,1172595751194856,-0.1123375,-0.186175,-0.14355
1679992607398,1172595753696933,-0.0653125,-0.2402125,-0.130625
1679992607401,1172595756198751,-0.0154,-0.2932875,-0.1166
1679992607404,1172595758700366,0.031625,-0.346225,-0.1035375
1679992607406,1172595761202212,0.0735625,-0.4002625,-0.0875875
1679992607408,1172595763704289,0.114675,-0.4492125,-0.0735625
1679992607412,1172595766206116,0.1486375,-0.4983,-0.069575
1679992607414,1172595768707963,0.1786125,-0.54821247,-0.0595375
1679992607416,1172595771209809,0.201575,-0.59125,-0.053625
1679992607418,1172595773711655,0.22165,-0.6252125,-0.0495
1679992607421,1172595776213492,0.2376,-0.648175,-0.0435875
1679992607424,1172595778715338,0.2446125,-0.66522497,-0.0345125
1679992607426,1172595781217261,0.2506625,-0.6743,-0.0265375
1679992607428,1172595783719030,0.2495625,-0.66728747,-0.0176
1679992607430,1172595786220877,0.2415875,-0.660275,-0.009625
1679992607433,1172595788722804,0.2316875,-0.6422625,4.125E-4
1679992607435,1172595791224650,0.2195875,-0.6182,0.012375
1679992607439,1172595793726419,0.202675,-0.59125,0.023375
1679992607441,1172595796228251,0.1846625,-0.55825,0.034375
1679992607444,1172595798730097,0.1645875,-0.5182375,0.0484
1679992607446,1172595801232021,0.1425875,-0.478225,0.0633875
1679992607450,1172595803733867,0.1285625,-0.4412375,0.07645
1679992607455,1172595806235718,0.115637496,-0.406175,0.08745
1679992607455,1172595808737564,0.102575,-0.3762,0.095425
1679992607456,1172595811239410,0.091575,-0.3452625,0.104499996
1679992607458,1172595813741487,0.0845625,-0.31625,0.112475
1679992607461,1172595816243102,0.075625,-0.291225,0.1164625
1679992607464,1172595818744915,0.0716375,-0.2673,0.117425
1679992607466,1172595821246992,0.0716375,-0.24419999,0.1155
1679992607468,1172595823748838,0.070675,-0.2212375,0.1155
1679992607471,1172595826250453,0.069575,-0.1992375,0.112475
1679992607474,1172595828752530,0.069575,-0.1782,0.1084875
1679992607476,1172595831254362,0.069575,-0.1632125,0.1034
1679992607479,1172595833756208,0.0735625,-0.1463,0.0944625
1679992607481,1172595836258055,0.0746625,-0.1342,0.090475
1679992607483,1172595838759901,0.0735625,-0.1252625,0.079475
1679992607489,1172595841261761,0.0776875,-0.11825,0.0715
1679992607490,1172595843763607,0.07865,-0.11825,0.0605
1679992607493,1172595846265530,0.0765875,-0.1172875,0.0523875
1679992607494,1172595848767376,0.0726,-0.113299996,0.0413875
1679992607496,1172595851269222,0.0716375,-0.1161875,0.034375
1679992607498,1172595853771088,0.064625,-0.115225,0.0254375
1679992607501,1172595856272934,0.058575,-0.1082125,0.0174625
1679992607506,1172595858774780,0.0515625,-0.10725,0.0144375
1679992607507,1172595861276626,0.0446875,-0.100237496,0.0055
1679992607508,1172595863778458,0.0336875,-0.087175,0.002475
1679992607510,1172595866280304,0.0226875,-0.0782375,-0.003575
1679992607514,1172595868782381,0.0116875,-0.069299996,-0.008525
1679992607516,1172595871284227,-0.001375,-0.0611875,-0.0105875
1679992607518,1172595873785843,-0.012375,-0.0512875,-0.0176
1679992607521,1172595876287684,-0.0193875,-0.0372625,-0.020624999
1679992607525,1172595878789530,-0.0264,-0.0312125,-0.0215875
1679992607526,1172595881291607,-0.0334125,-0.0242,-0.0275
1679992607529,1172595883793453,-0.0383625,-0.015262499,-0.0295625
1679992607530,1172595886295275,-0.0413875,-0.010175,-0.031625
1679992607534,1172595888797122,-0.04235,-0.0042625,-0.0345125
1679992607538,1172595891298968,-0.0444125,0.0017875,-0.0385
1679992607538,1172595893800814,-0.04235,0.0037125,-0.041525
1679992607541,1172595896302660,-0.0383625,0.0067375,-0.0455125
1679992607544,1172595898804506,-0.0364375,0.005775,-0.052525
1679992607548,1172595901306429,-0.0303875,0.0017875,-0.05555
1679992607549,1172595903808275,-0.0273625,-0.0012375,-0.0605
1679992607550,1172595906310122,-0.023375,-0.0072875,-0.0655875
1679992607556,1172595908811958,-0.0163625,-0.0143,-0.06655
