system_ts_ms, sensor_ts_ns, gyrXr, gyrYr, gyrZr, gyrDXr, gyrDYr, gyrDZr
1679932757330,1112745681892698,-0.0210375,-0.45705,0.051975,0.0125265345,0.0023627228,0.005938383
1679932757331,1112745684652698,-0.0149875,-0.49101248,0.055,0.0125265345,0.0023627228,0.005938383
1679932757333,1112745686897082,-0.013062499,-0.52195,0.05995,0.0125265345,0.0023627228,0.005938383
1679932757334,1112745689399236,-0.0070125,-0.54395,0.0620125,0.0125265345,0.0023627228,0.005938383
1679932757336,1112745691901659,-0.0020625,-0.5619625,0.062975,0.0125265345,0.0023627228,0.005938383
1679932757339,1112745694403813,0.0039875,-0.5729625,0.066,0.0125265345,0.0023627228,0.005938383
1679932757341,1112745696905966,0.011,-0.586025,0.0669625,0.0125265345,0.0023627228,0.005938383
1679932757356,1112745699408197,0.01705,-0.58905,0.066,0.0125265345,0.0023627228,0.005938383
1679932757356,1112745701910337,0.0229625,-0.5839625,0.0699875,0.0125265345,0.0023627228,0.005938383
1679932757357,1112745704412491,0.0309375,-0.575025,0.069025,0.0125265345,0.0023627228,0.005938383
1679932757357,1112745706914645,0.0419375,-0.564025,0.066,0.0125265345,0.0023627228,0.005938383
1679932757358,1112745709416799,0.050049998,-0.539,0.0620125,0.0125265345,0.0023627228,0.005938383
1679932757358,1112745711919192,0.0559625,-0.5099875,0.0540375,0.0125265345,0.0023627228,0.005938383
1679932757363,1112745714421423,0.066,-0.48894998,0.0449625,0.0125265345,0.0023627228,0.005938383
1679932757363,1112745716923577,0.07205,-0.4610375,0.0339625,0.0125265345,0.0023627228,0.005938383
1679932757365,1112745719425731,0.0790625,-0.4250125,0.02695,0.0125265345,0.0023627228,0.005938383
1679932757368,1112745721927884,0.0840125,-0.39105,0.01705,0.0125265345,0.0023627228,0.005938383
1679932757370,1112745724430038,0.088,-0.36795,-9.625E-4,0.0125265345,0.0023627228,0.005938383
1679932757372,1112745726932192,0.091025,-0.32793748,-0.01595,0.0125265345,0.0023627228,0.005938383
