system_ts_ms, sensor_ts_ns, graX, graY, graZ
1679932757330,1112745681892698,3.09,2.865,8.855
1679932757331,1112745684652698,3.1,2.863,8.852
1679932757333,1112745686897082,3.11,2.862,8.848
1679932757334,1112745689399236,3.122,2.861,8.844
1679932757336,1112745691901659,3.135,2.86,8.84
1679932757339,1112745694403813,3.148,2.86,8.835
1679932757341,1112745696905966,3.162,2.859,8.831
1679932757356,1112745699408197,3.174,2.857,8.827
1679932757356,1112745701910337,3.188,2.857,8.822
1679932757357,1112745704412491,3.201,2.857,8.818
1679932757357,1112745706914645,3.214,2.857,8.813
1679932757358,1112745709416799,3.226,2.857,8.808
1679932757359,1112745711919192,3.238,2.858,8.804
1679932757363,1112745714421423,3.249,2.858,8.799
1679932757363,1112745716923577,3.282,2.857,8.788
1679932757365,1112745719425731,3.294,2.858,8.783
1679932757368,1112745721927884,3.303,2.859,8.779
1679932757370,1112745724430038,3.311,2.861,8.775
1679932757372,1112745726932192,3.318,2.863,8.772
1679932757374,1112745729434346,3.325,2.865,8.769
1679932757379,1112745731936731,3.33,2.867,8.766
1679932757380,1112745734438899,3.355,2.874,8.754
1679932757382,1112745736941129,3.361,2.876,8.752
1679932757385,1112745739443283,3.363,2.878,8.75
1679932757387,1112745741945437,3.365,2.88,8.749
1679932757390,1112745744447582,3.366,2.881,8.748
1679932757391,1112745746949966,3.366,2.883,8.747
1679932757396,1112745749452120,3.366,2.884,8.747
1679932757398,1112745751954274,3.371,2.892,8.742
1679932757400,1112745754456433,3.37,2.894,8.742
1679932757402,1112745756958587,3.368,2.895,8.742
1679932757405,1112745759460818,3.367,2.895,8.743
1679932757407,1112745761962972,3.365,2.896,8.743
1679932757413,1112745764465356,3.363,2.896,8.744
1679932757414,1112745766967471,3.362,2.896,8.745
1679932757414,1112745769469625,3.346,2.899,8.75
1679932757417,1112745771971779,3.343,2.899,8.751
1679932757419,1112745774473933,3.342,2.899,8.751
1679932757422,1112745776976076,3.342,2.898,8.751
1679932757425,1112745779478307,3.342,2.897,8.752
