system_ts_ms, sensor_ts_ns, magXr, magYr, magZr, magDXr, magDYr, magDZr
1679932757337,1112745692768987,-1.7437501,-37.425003,-260.04376,-14.46,-20.03,-230.4
1679932757357,1112745702763300,-1.8000001,-37.48125,-260.2875,-14.46,-20.03,-230.4
1679932757359,1112745712757828,-2.2875001,-37.0125,-260.8125,-14.46,-20.03,-230.4
1679932757369,1112745722739366,-2.5125,-36.825,-260.94376,-14.46,-20.03,-230.4
1679932757380,1112745732733846,-2.8125,-36.525,-261.11252,-14.46,-20.03,-230.4
1679932757388,1112745742728379,-3.1125002,-36.225002,-261.24377,-14.46,-20.03,-230.4
1679932757398,1112745752730908,-3.1125002,-36.112503,-261.11252,-14.46,-20.03,-230.4
1679932757408,1112745762757086,-3.1125002,-36.05625,-260.94376,-14.46,-20.03,-230.4
1679932757418,1112745772751566,-3.4875002,-36.05625,-260.98126,-14.46,-20.03,-230.4
1679932757432,1112745782761325,-3.8437502,-36.05625,-261.11252,-14.46,-20.03,-230.4
1679932757438,1112745792745382,-3.54375,-36.393753,-260.8125,-14.46,-20.03,-230.4
1679932757448,1112745802744340,-3.4875002,-36.581253,-260.8875,-14.46,-20.03,-230.4
1679932757457,1112745812746485,-3.54375,-36.881252,-260.56876,-14.46,-20.03,-230.4
1679932757468,1112745822741557,-3.3000002,-37.18125,-260.56876,-14.46,-20.03,-230.4
1679932757479,1112745832748542,-3.24375,-37.29375,-260.7,-14.46,-20.03,-230.4
1679932757488,1112745842743177,-3.1875002,-37.48125,-260.8875,-14.46,-20.03,-230.4
1679932757501,1112745852752936,-3.0,-37.55625,-260.64377,-14.46,-20.03,-230.4
1679932757512,1112745862754479,-2.8125,-37.55625,-260.64377,-14.46,-20.03,-230.4
1679932757518,1112745872742108,-2.8125,-37.78125,-260.56876,-14.46,-20.03,-230.4
1679932757529,1112745882749204,-2.8875,-37.78125,-260.56876,-14.46,-20.03,-230.4
1679932757538,1112745892738790,-2.8125,-37.612503,-260.94376,-14.46,-20.03,-230.4
1679932757548,1112745902749121,-3.1875002,-37.425003,-260.98126,-14.46,-20.03,-230.4
1679932757558,1112745912741871,-3.54375,-37.18125,-261.11252,-14.46,-20.03,-230.4
1679932757568,1112745922731409,-3.7875001,-37.125,-261.24377,-14.46,-20.03,-230.4
1679932757582,1112745932740664,-3.7875001,-36.881252,-261.6,-14.46,-20.03,-230.4
1679932757588,1112745942707952,-4.0125003,-36.825,-261.6,-14.46,-20.03,-230.4
1679932757599,1112745952743888,-4.2000003,-36.7125,-261.6,-14.46,-20.03,-230.4
1679932757608,1112745962748012,-4.33125,-36.7125,-261.71252,-14.46,-20.03,-230.4
1679932757618,1112745972748469,-4.3875003,-36.7125,-261.7875,-14.46,-20.03,-230.4
1679932757630,1112745982777661,-4.5,-36.825,-261.7875,-14.46,-20.03,-230.4
1679932757638,1112745992775040,-4.6875,-36.881252,-261.7875,-14.46,-20.03,-230.4
1679932757649,1112746002782809,-4.6875,-36.881252,-261.6,-14.46,-20.03,-230.4
1679932757659,1112746012776785,-4.6875,-36.881252,-261.48752,-14.46,-20.03,-230.4
1679932757671,1112746022776381,-4.5,-36.7125,-261.4125,-14.46,-20.03,-230.4
1679932757679,1112746032770900,-4.3875003,-36.581253,-261.30002,-14.46,-20.03,-230.4
1679932757688,1112746042727298,-4.8,-36.35625,-261.4125,-14.46,-20.03,-230.4
1679932757700,1112746052730081,-5.2875004,-36.112503,-261.48752,-14.46,-20.03,-230.4
1679932757708,1112746062728470,-5.2875004,-36.225002,-261.7875,-14.46,-20.03,-230.4
1679932757719,1112746072738125,-5.2875004,-36.28125,-262.06876,-14.46,-20.03,-230.4
