system_ts_ms, sensor_ts_ns, magXr, magYr, magZr, magDXr, magDYr, magDZr
1680008826614,1188814967866554,-45.956253,-60.16875,-231.4125,-46.74,-32.21,-206.22
1680008826632,1188814977882881,-46.0875,-60.281254,-231.4875,-46.74,-32.21,-206.22
1680008826634,1188814987856169,-46.143753,-60.468754,-231.54376,-46.74,-32.21,-206.22
1680008826643,1188814997835851,-46.143753,-60.412502,-231.65627,-46.74,-32.21,-206.22
1680008826656,1188815007834427,-46.143753,-60.281254,-231.71251,-46.74,-32.21,-206.22
1680008826664,1188815017832816,-46.21875,-60.112503,-231.71251,-46.74,-32.21,-206.22
1680008826673,1188815027834042,-46.256252,-59.86875,-231.71251,-46.74,-32.21,-206.22
1680008826683,1188815037835195,-46.143753,-59.68125,-231.7875,-46.74,-32.21,-206.22
1680008826692,1188815047864512,-45.956253,-59.568752,-231.84377,-46.74,-32.21,-206.22
1680008826704,1188815057854478,-45.956253,-59.625004,-231.71251,-46.74,-32.21,-206.22
1680008826713,1188815067865925,-45.956253,-59.68125,-231.54376,-46.74,-32.21,-206.22
1680008826724,1188815077875689,-45.9,-59.568752,-231.65627,-46.74,-32.21,-206.22
1680008826732,1188815087877846,-45.84375,-59.381252,-231.71251,-46.74,-32.21,-206.22
1680008826744,1188815097879519,-45.84375,-59.625004,-231.54376,-46.74,-32.21,-206.22
1680008826757,1188815107886678,-45.84375,-59.86875,-231.4125,-46.74,-32.21,-206.22
1680008826764,1188815117888933,-45.956253,-59.98125,-231.35626,-46.74,-32.21,-206.22
1680008826774,1188815127883452,-46.143753,-60.16875,-231.225,-46.74,-32.21,-206.22
1680008826784,1188815137884937,-45.84375,-59.98125,-231.18752,-46.74,-32.21,-206.22
1680008826794,1188815147893552,-45.54375,-59.86875,-231.1125,-46.74,-32.21,-206.22
1680008826807,1188815157910129,-45.54375,-59.86875,-230.75626,-46.74,-32.21,-206.22
1680008826814,1188815167912225,-45.54375,-59.86875,-230.34377,-46.74,-32.21,-206.22
1680008826824,1188815177915966,-45.35625,-59.98125,-230.21251,-46.74,-32.21,-206.22
1680008826834,1188815187920576,-45.24375,-60.16875,-230.04376,-46.74,-32.21,-206.22
1680008826843,1188815197923460,-45.1875,-59.925003,-230.21251,-46.74,-32.21,-206.22
1680008826854,1188815207925825,-45.05625,-59.68125,-230.34377,-46.74,-32.21,-206.22
1680008826863,1188815217932484,-45.300003,-59.79375,-230.2875,-46.74,-32.21,-206.22
1680008826873,1188815227927825,-45.54375,-59.86875,-230.21251,-46.74,-32.21,-206.22
1680008826883,1188815237922512,-45.600002,-60.112503,-230.51251,-46.74,-32.21,-206.22
1680008826894,1188815247925651,-45.675003,-60.281254,-230.81252,-46.74,-32.21,-206.22
1680008826906,1188815257915637,-45.787502,-60.412502,-230.88751,-46.74,-32.21,-206.22
1680008826914,1188815267917766,-45.84375,-60.468754,-230.94376,-46.74,-32.21,-206.22
