system_ts_ms, sensor_ts_ns, rotX, rotY, rotZ, rotL
1680008826608,1188814960195968,0.392154,0.078008,0.816515,0.416452
1680008826610,1188814962698122,0.392084,0.078123,0.816536,0.416455
1680008826610,1188814965200276,0.392022,0.07821,0.81656,0.41645
1680008826614,1188814967702416,0.391965,0.078286,0.816582,0.416445
1680008826630,1188814970204646,0.391918,0.078352,0.816597,0.416447
1680008826631,1188814972706800,0.391882,0.078404,0.816608,0.41645
1680008826631,1188814975208877,0.391851,0.078439,0.816618,0.416454
1680008826632,1188814977711031,0.391366,0.078579,0.81648,0.417153
1680008826633,1188814980213185,0.391299,0.078626,0.81649,0.417188
1680008826633,1188814982715416,0.391281,0.078647,0.816492,0.417197
1680008826633,1188814985217493,0.391264,0.078666,0.816499,0.417195
1680008826634,1188814987719723,0.391252,0.078689,0.816506,0.417188
1680008826640,1188814990221886,0.391245,0.078709,0.816513,0.417177
1680008826640,1188814992724040,0.391241,0.078724,0.81652,0.417164
1680008826642,1188814995226194,0.39114,0.079072,0.816468,0.417294
1680008826644,1188814997728348,0.391136,0.079113,0.816466,0.417295
1680008826646,1188815000230521,0.391186,0.078911,0.816243,0.417722
1680008826648,1188815002732905,0.391193,0.078911,0.816244,0.417713
1680008826650,1188815005235059,0.391204,0.078917,0.816247,0.417696
1680008826656,1188815007737213,0.391212,0.078923,0.81625,0.417684
1680008826658,1188815010239372,0.391218,0.078927,0.816252,0.417671
1680008826660,1188815012741526,0.391293,0.078865,0.816248,0.41762
1680008826662,1188815015243679,0.391302,0.078869,0.816252,0.417605
1680008826664,1188815017745910,0.391362,0.078603,0.815961,0.418166
1680008826666,1188815020248064,0.391364,0.078613,0.815962,0.418161
1680008826671,1188815022750194,0.391364,0.078627,0.815966,0.41815
1680008826672,1188815025252348,0.391365,0.078643,0.81597,0.418138
1680008826674,1188815027754502,0.391367,0.078661,0.815971,0.418132
1680008826676,1188815030256655,0.39131,0.078576,0.816019,0.418107
1680008826678,1188815032758732,0.391302,0.078581,0.816026,0.418101
1680008826680,1188815035260963,0.3913,0.078591,0.816028,0.418096
1680008826683,1188815037763348,0.391301,0.078598,0.816028,0.418094
1680008826688,1188815040265502,0.391378,0.078233,0.815629,0.418867
1680008826689,1188815042767435,0.391381,0.078237,0.815623,0.418877
1680008826692,1188815045269589,0.391385,0.078243,0.815619,0.418879
1680008826695,1188815047771742,0.391383,0.078127,0.815652,0.418839
1680008826698,1188815050274127,0.391385,0.07812,0.815652,0.418838
1680008826699,1188815052776247,0.391388,0.078122,0.81565,0.418839
1680008826701,1188815055278401,0.391392,0.078122,0.815645,0.418844
1680008826704,1188815057780555,0.391392,0.078127,0.815643,0.418848
1680008826706,1188815060282708,0.391462,0.077757,0.815243,0.419629
1680008826708,1188815062784862,0.39147,0.077757,0.815235,0.419637
1680008826710,1188815065287002,0.391602,0.077886,0.815155,0.419646
1680008826713,1188815067789233,0.391615,0.077904,0.815146,0.419648
1680008826715,1188815070291387,0.391615,0.077912,0.815144,0.419649
1680008826722,1188815072793541,0.39161,0.077924,0.815144,0.419652
1680008826722,1188815075295690,0.391609,0.077932,0.815142,0.419655
1680008826724,1188815077797843,0.391609,0.077938,0.81514,0.419659
1680008826726,1188815080299997,0.39168,0.077575,0.814745,0.420427
1680008826730,1188815082802151,0.391789,0.077625,0.814687,0.420427
1680008826732,1188815085304540,0.391797,0.077632,0.81468,0.420433
1680008826734,1188815087806694,0.391792,0.077634,0.81468,0.420437
1680008826739,1188815090308617,0.391787,0.077634,0.814681,0.42044
1680008826739,1188815092810770,0.391781,0.077637,0.814681,0.420443
1680008826741,1188815095312924,0.391776,0.077635,0.814683,0.420446
1680008826744,1188815097815290,0.391774,0.077633,0.814684,0.420446
1680008826745,1188815100317444,0.391739,0.077495,0.814321,0.421207
1680008826747,1188815102819598,0.391723,0.07751,0.814319,0.421222
1680008826750,1188815105321751,0.391718,0.077509,0.81432,0.421225
1680008826758,1188815107823910,0.391711,0.077506,0.814324,0.421226
1680008826758,1188815110326064,0.391705,0.077502,0.814326,0.421227
1680008826759,1188815112828218,0.3917,0.077497,0.814327,0.42123
1680008826760,1188815115330449,0.391693,0.077495,0.814331,0.421229
1680008826764,1188815117832608,0.391596,0.077531,0.814354,0.421269
1680008826767,1188815120334762,0.391616,0.077349,0.814163,0.421653
1680008826773,1188815122836915,0.391611,0.077343,0.814164,0.421657
1680008826773,1188815125339069,0.391605,0.077343,0.814168,0.421655
