system_ts_ms, sensor_ts_ns, accX, accY, accZ
1680008826607,1188814960195968,5.7510004,4.74795,6.94005
1680008826608,1188814962698122,5.748,4.8460503,6.9210005
1680008826610,1188814965200276,5.58795,4.848,6.9280505
1680008826613,1188814967702416,5.54505,4.7689505,6.9139504
1680008826630,1188814970204646,5.50605,4.848,6.9360003
1680008826630,1188814972706800,5.41305,4.8460503,6.8370004
1680008826631,1188814975208877,5.54505,4.77705,6.84
1680008826631,1188814977711031,5.57805,4.7569504,7.18695
1680008826632,1188814980213185,5.4540005,4.7410502,7.1680503
1680008826633,1188814982715416,5.4630003,4.8679504,7.2130504
1680008826633,1188814985217493,5.47305,4.73295,7.14405
1680008826634,1188814987719723,5.5519505,4.70205,6.9280505
1680008826639,1188814990221886,5.65005,4.79295,6.8299503
1680008826640,1188814992724040,5.715,4.848,7.0309505
1680008826641,1188814995226194,5.6929502,4.8030005,6.94995
1680008826643,1188814997728348,5.88495,4.75005,7.0030503
1680008826645,1188815000230502,5.88705,4.7260504,6.97905
1680008826647,1188815002732905,5.8510504,4.6260004,7.0459504
1680008826650,1188815005235059,6.0040503,4.65,7.11495
1680008826655,1188815007737213,5.9329505,4.6330504,7.03905
1680008826658,1188815010239372,6.012,4.6860003,6.9210005
1680008826659,1188815012741526,6.0019503,4.70205,7.05105
1680008826661,1188815015243679,6.045,4.64505,7.0600505
1680008826664,1188815017745910,5.952,4.6860003,7.0030503
1680008826666,1188815020248064,5.9160004,4.6980004,7.0219502
1680008826671,1188815022750194,5.94,4.6399503,6.9810004
1680008826671,1188815025252348,5.925,4.6590004,7.017
1680008826673,1188815027754502,5.8939505,4.6210504,7.0459504
1680008826675,1188815030256655,5.91795,4.638,7.0600505
1680008826677,1188815032758732,5.8060503,4.662,7.0000505
1680008826679,1188815035260963,5.8560004,4.75005,7.0750504
1680008826683,1188815037763348,5.9110503,4.73295,7.02405
1680008826688,1188815040265502,5.91795,4.77705,7.0270505
1680008826688,1188815042767425,5.9539504,4.6540504,7.0650005
1680008826691,1188815045269589,5.82495,4.72095,7.0480504
1680008826694,1188815047771742,5.9209504,4.61595,7.00995
1680008826697,1188815050274127,5.82495,4.67595,7.1629505
1680008826698,1188815052776247,5.85795,4.7190003,7.0069504
1680008826700,1188815055278401,5.952,4.671,7.08405
1680008826704,1188815057780555,5.89905,4.7569504,7.0480504
1680008826705,1188815060282708,5.88705,4.67595,6.9979506
1680008826707,1188815062784862,5.808,4.7140503,6.9690003
1680008826710,1188815065287002,5.8969502,4.755,6.912
1680008826713,1188815067789233,5.925,4.7380505,7.0459504
1680008826715,1188815070291387,5.9110503,4.743,6.9760504
1680008826717,1188815072793541,5.88495,4.78095,6.873
1680008826722,1188815075295695,5.9209504,4.7380505,6.9640503
1680008826723,1188815077797843,5.8560004,4.7380505,6.91905
1680008826725,1188815080299997,5.87505,4.75995,6.8640003
1680008826729,1188815082802151,5.9040003,4.72095,6.9210005
1680008826731,1188815085304540,5.8699503,4.7569504,6.7849503
1680008826734,1188815087806694,5.95905,4.72905,6.9910502
1680008826738,1188815090308617,5.85405,4.755,6.8929505
1680008826739,1188815092810770,5.8440003,4.8360004,6.9360003
1680008826740,1188815095312924,5.9230504,4.7310004,6.90705
1680008826743,1188815097815290,5.83395,4.7980504,6.94995
1680008826745,1188815100317444,5.81505,4.7839503,7.05105
1680008826747,1188815102819598,5.88495,4.72905,6.9210005
1680008826750,1188815105321751,5.8369503,4.7569504,7.01205
1680008826757,1188815107823910,5.8110003,4.7689505,6.9640503
1680008826758,1188815110326064,5.8510504,4.72095,6.9430504
1680008826758,1188815112828218,5.9040003,4.6639504,6.9910502
1680008826760,1188815115330449,5.80305,4.66905,7.03905
1680008826763,1188815117832608,5.7960005,4.6590004,6.9880505
1680008826767,1188815120334762,5.808,4.7410502,7.0290003
1680008826773,1188815122836915,5.84205,4.61595,6.9810004
1680008826773,1188815125339069,5.85405,4.635,6.94995
1680008826773,1188815127841223,5.91795,4.7410502,7.0650005
1680008826776,1188815130343608,5.83395,4.7140503,6.9600005
1680008826778,1188815132845762,5.89905,4.6420503,6.9810004
1680008826780,1188815135347915,5.84595,4.6810503,7.0720506
1680008826783,1188815137849838,5.8320003,4.695,7.0290003
1680008826788,1188815140352016,5.8969502,4.7260504,7.077
1680008826788,1188815142854401,5.85405,4.6810503,6.9979506
1680008826790,1188815145356555,5.9350505,4.72905,7.1130004
1680008826793,1188815147858709,5.9490004,4.551,7.0980005
1680008826795,1188815150360878,5.85405,4.635,7.0669503
1680008826798,1188815152863031,6.0090003,4.5870004,7.0270505
1680008826799,1188815155365185,5.9659505,4.62795,7.1610003
1680008826806,1188815157867305,5.92995,4.6210504,7.1320505
1680008826807,1188815160369459,5.90595,4.61805,7.1460004
1680008826808,1188815162871690,5.9710503,4.611,7.08195
1680008826810,1188815165373844,5.9490004,4.6860003,7.1920505
1680008826813,1188815167875997,5.8699503,4.671,7.0339503
1680008826816,1188815170378123,5.85405,4.635,7.0600505
1680008826821,1188815172880277,5.81295,4.61595,7.0360503
1680008826822,1188815175382431,5.87505,4.73595,7.0339503
1680008826824,1188815177884585,5.84205,4.7569504,6.9979506
1680008826826,1188815180386969,5.8320003,4.72905,7.0360503
1680008826828,1188815182889137,5.83395,4.6519504,6.97905
1680008826831,1188815185391291,5.7889504,4.68795,7.017
1680008826834,1188815187893445,5.7889504,4.695,7.0309505
1680008826841,1188815190395599,5.7960005,4.7119503,6.9240003
1680008826841,1188815192897791,5.6910005,4.695,7.02405
1680008826842,1188815195399945,5.7310505,4.80795,6.8710504
1680008826844,1188815197902098,5.775,4.7239504,6.8179502
1680008826846,1188815200404329,5.80095,4.67595,7.0189505
1680008826848,1188815202906483,5.76,4.7070003,6.9210005
1680008826850,1188815205408560,5.78205,4.7310004,7.0669503
1680008826854,1188815207910714,5.90595,4.77705,7.0189505
1680008826856,1188815210412945,5.8489504,4.7260504,7.0309505
1680008826858,1188815212915084,5.9350505,4.767,6.8970003
1680008826860,1188815215417238,5.9350505,4.7190003,6.9330006
1680008826863,1188815217919392,5.952,4.7310004,6.9430504
1680008826866,1188815220421546,5.9710503,4.75995,6.9880505
1680008826868,1188815222923714,5.95905,4.671,6.912
1680008826872,1188815225425868,5.87295,4.767,6.9570003
1680008826873,1188815227928252,5.87505,4.7140503,6.9139504
1680008826875,1188815230430406,5.87505,4.74795,7.0339503
1680008826879,1188815232932555,5.88495,4.671,6.9619503
1680008826880,1188815235434709,5.8219504,4.743,7.0870504
1680008826883,1188815237936940,5.892,4.77405,6.9690003
1680008826888,1188815240439017,5.8180504,4.6470003,7.0290003
1680008826888,1188815242941247,5.748,4.755,7.00995
1680008826890,1188815245443387,5.77005,4.6519504,7.00995
1680008826896,1188815247945464,5.8630505,4.69005,6.9979506
1680008826897,1188815250447618,5.9040003,4.7260504,7.0000505
1680008826898,1188815252949849,5.94495,4.7140503,7.00995
1680008826900,1188815255451989,5.82705,4.6860003,6.9760504
1680008826906,1188815257954142,5.95695,4.81005,6.8710504
1680008826907,1188815260456296,5.8680005,4.73295,6.9210005
1680008826908,1188815262958450,5.9020505,4.6590004,7.0290003
1680008826910,1188815265460604,5.973,4.7530503,6.9979506
1680008826913,1188815267962753,5.94495,4.6639504,6.9670506
1680008826917,1188815270465138,5.8969502,4.7070003,6.9690003
1680008826923,1188815272967291,5.9089503,4.6810503,7.1320505
