system_ts_ms, sensor_ts_ns, linX, linY, linZ
1680008826608,1188814960195968,0.104,0.287,0.261
1680008826610,1188814962698122,0.106,0.381,0.247
1680008826610,1188814965200276,-0.055,0.38,0.246
1680008826614,1188814967702416,-0.094,0.311,0.232
1680008826630,1188814970204646,-0.134,0.379,0.259
1680008826631,1188814972706800,-0.228,0.378,0.149
1680008826631,1188814975208877,-0.091,0.31,0.163
1680008826632,1188814977711031,-0.053,0.293,0.496
1680008826632,1188814980213185,-0.174,0.278,0.481
1680008826633,1188814982715416,-0.16,0.401,0.522
1680008826633,1188814985217493,-0.16,0.264,0.454
1680008826634,1188814987719723,-0.078,0.237,0.236
1680008826640,1188814990221886,0.017,0.318,0.14
1680008826640,1188814992724040,0.085,0.373,0.345
1680008826642,1188814995226194,0.063,0.326,0.263
1680008826643,1188814997728348,0.267,0.271,0.317
1680008826646,1188815000230521,0.267,0.244,0.29
1680008826648,1188815002732905,0.226,0.149,0.358
1680008826650,1188815005235059,0.376,0.176,0.426
1680008826656,1188815007737213,0.308,0.162,0.345
1680008826658,1188815010239372,0.389,0.216,0.236
1680008826660,1188815012741526,0.374,0.231,0.36
1680008826662,1188815015243679,0.415,0.176,0.373
1680008826664,1188815017745910,0.319,0.217,0.319
1680008826666,1188815020248064,0.292,0.217,0.333
1680008826671,1188815022750194,0.319,0.162,0.292
1680008826672,1188815025252348,0.306,0.189,0.333
1680008826674,1188815027754502,0.265,0.148,0.36
1680008826676,1188815030256655,0.292,0.164,0.373
1680008826678,1188815032758732,0.183,0.191,0.304
1680008826680,1188815035260963,0.224,0.273,0.386
1680008826683,1188815037763348,0.279,0.259,0.332
1680008826688,1188815040265502,0.292,0.3,0.332
1680008826689,1188815042767435,0.333,0.177,0.373
1680008826692,1188815045269589,0.197,0.245,0.359
1680008826694,1188815047771742,0.291,0.138,0.318
1680008826698,1188815050274127,0.196,0.206,0.468
1680008826699,1188815052776247,0.237,0.247,0.318
1680008826701,1188815055278401,0.318,0.193,0.4
1680008826704,1188815057780555,0.278,0.288,0.359
1680008826705,1188815060282708,0.264,0.206,0.304
1680008826708,1188815062784862,0.182,0.247,0.277
1680008826710,1188815065287002,0.264,0.285,0.225
1680008826713,1188815067789233,0.305,0.257,0.362
1680008826715,1188815070291387,0.277,0.27,0.293
1680008826721,1188815072793541,0.264,0.311,0.184
1680008826722,1188815075295690,0.291,0.257,0.28
1680008826724,1188815077797843,0.223,0.256,0.225
1680008826726,1188815080299997,0.251,0.284,0.171
1680008826730,1188815082802151,0.277,0.241,0.241
1680008826731,1188815085304540,0.236,0.282,0.105
1680008826734,1188815087806694,0.331,0.254,0.309
1680008826739,1188815090308617,0.223,0.282,0.214
1680008826739,1188815092810770,0.223,0.363,0.254
1680008826741,1188815095312924,0.291,0.255,0.227
1680008826744,1188815097815290,0.209,0.323,0.268
1680008826745,1188815100317444,0.185,0.306,0.362
1680008826747,1188815102819598,0.267,0.252,0.239
1680008826750,1188815105321751,0.213,0.279,0.321
1680008826758,1188815107823910,0.186,0.293,0.28
1680008826758,1188815110326064,0.227,0.238,0.253
1680008826759,1188815112828218,0.281,0.184,0.307
1680008826760,1188815115330449,0.186,0.184,0.348
1680008826764,1188815117832608,0.174,0.184,0.306
1680008826767,1188815120334762,0.188,0.266,0.346
1680008826773,1188815122836915,0.215,0.129,0.292
1680008826773,1188815125339069,0.229,0.157,0.264
1680008826774,1188815127841223,0.297,0.266,0.373
1680008826776,1188815130343608,0.215,0.239,0.278
1680008826778,1188815132845762,0.284,0.157,0.291
1680008826780,1188815135347915,0.231,0.199,0.385
1680008826784,1188815137849862,0.217,0.213,0.344
1680008826788,1188815140352016,0.272,0.24,0.384
1680008826789,1188815142854401,0.231,0.199,0.303
1680008826790,1188815145356555,0.312,0.254,0.425
