system_ts_ms, sensor_ts_ns, graX, graY, graZ
1679930463941,1110452295870974,-3.285,2.866,8.783
1679930463943,1110452298373051,-3.284,2.866,8.784
1679930463945,1110452300875205,-3.284,2.866,8.784
1679930463948,1110452303377065,-3.284,2.866,8.784
1679930463950,1110452305879219,-3.284,2.866,8.784
1679930463952,1110452308381373,-3.284,2.866,8.784
1679930463962,1110452310883296,-3.285,2.866,8.784
1679930463962,1110452313385368,-3.283,2.863,8.785
1679930463963,1110452315887291,-3.284,2.863,8.785
1679930463965,1110452318389368,-3.284,2.863,8.785
1679930463965,1110452320891522,-3.285,2.863,8.785
1679930463969,1110452323393440,-3.285,2.863,8.784
1679930463974,1110452325895594,-3.286,2.863,8.784
1679930463974,1110452328397671,-3.286,2.863,8.784
1679930463976,1110452330899594,-3.289,2.859,8.784
1679930463977,1110452333401671,-3.29,2.859,8.784
1679930463980,1110452335903575,-3.29,2.859,8.784
1679930463982,1110452338405652,-3.29,2.859,8.784
1679930463985,1110452340907882,-3.29,2.859,8.784
1679930463989,1110452343409729,-3.29,2.859,8.784
1679930463990,1110452345911887,-3.29,2.859,8.784
1679930463993,1110452348413964,-3.288,2.858,8.785
1679930463995,1110452350915887,-3.287,2.857,8.785
1679930463998,1110452353417964,-3.287,2.858,8.786
1679930464000,1110452355919901,-3.286,2.858,8.786
1679930464002,1110452358422286,-3.286,2.858,8.786
1679930464007,1110452360924132,-3.286,2.858,8.786
1679930464009,1110452363426286,-3.285,2.858,8.786
1679930464011,1110452365928229,-3.286,2.86,8.785
1679930464014,1110452368430306,-3.285,2.86,8.785
1679930464015,1110452370932229,-3.285,2.86,8.786
1679930464017,1110452373434383,-3.284,2.86,8.786
1679930464020,1110452375936460,-3.284,2.86,8.786
1679930464023,1110452378438652,-3.284,2.859,8.786
1679930464026,1110452380940498,-3.283,2.859,8.786
1679930464029,1110452383442652,-3.281,2.861,8.787
1679930464031,1110452385944575,-3.28,2.861,8.787
1679930464033,1110452388446676,-3.28,2.861,8.787
1679930464035,1110452390948830,-3.28,2.861,8.787
1679930464042,1110452393450753,-3.28,2.861,8.787
1679930464042,1110452395952830,-3.28,2.861,8.787
