system_ts_ms, sensor_ts_ns, linX, linY, linZ
1679930463941,1110452295870974,0.207,-0.047,-0.08
1679930463943,1110452298373051,0.179,-0.142,-0.08
1679930463945,1110452300875205,0.288,-0.074,-0.135
1679930463948,1110452303377065,0.233,-0.128,0.014
1679930463950,1110452305879219,0.152,-0.129,-0.094
1679930463952,1110452308381373,0.165,-0.074,-0.203
1679930463962,1110452310883296,0.22,-0.101,-0.121
1679930463962,1110452313385368,0.11,-0.139,-0.109
1679930463963,1110452315887291,0.096,-0.18,-0.218
1679930463965,1110452318389368,0.138,-0.152,-0.136
1679930463965,1110452320891522,0.029,-0.111,-0.245
1679930463969,1110452323393440,0.003,-0.071,-0.163
1679930463974,1110452325895594,0.03,-0.098,-0.203
1679930463974,1110452328397671,0.045,-0.098,-0.162
1679930463976,1110452330899594,0.02,-0.176,-0.244
1679930463978,1110452333401671,-0.033,-0.067,-0.108
1679930463980,1110452335903575,0.035,-0.135,-0.203
1679930463982,1110452338405652,-0.005,-0.04,-0.217
1679930463985,1110452340907882,0.035,-0.081,-0.217
1679930463989,1110452343409729,-0.005,-0.094,-0.149
1679930463990,1110452345911887,0.048,-0.149,-0.135
1679930463993,1110452348413964,0.114,-0.106,-0.136
1679930463995,1110452350915887,0.005,-0.011,-0.205
1679930463998,1110452353417964,0.072,-0.106,-0.123
1679930464000,1110452355919901,0.045,-0.106,-0.137
1679930464002,1110452358422286,0.126,-0.066,-0.219
1679930464007,1110452360924132,0.098,-0.093,-0.137
1679930464009,1110452363426286,0.125,-0.039,-0.11
1679930464011,1110452365928229,0.03,-0.013,-0.191
1679930464014,1110452368430306,-0.037,-0.04,-0.109
1679930464015,1110452370932229,0.111,-0.054,-0.109
1679930464018,1110452373434383,0.043,0.054,-0.137
1679930464020,1110452375936460,0.083,0.054,-0.164
1679930464024,1110452378438652,0.028,-0.054,-0.151
1679930464026,1110452380940498,0.028,-0.081,-0.165
1679930464029,1110452383442652,0.107,0.0,-0.097
1679930464031,1110452385944575,0.107,0.026,-0.138
1679930464033,1110452388446676,0.093,-0.068,-0.206
1679930464035,1110452390948830,0.052,0.0,-0.152
1679930464042,1110452393450753,0.106,-0.041,-0.097
1679930464042,1110452395952830,0.093,-0.069,-0.179
1679930464046,1110452398454719,0.147,-0.123,-0.165
1679930464047,1110452400956873,0.092,-0.068,-0.152
1679930464048,1110452403458949,0.133,-0.082,-0.261
1679930464050,1110452405960873,0.147,-0.15,-0.22
1679930464053,1110452408463026,0.174,-0.096,-0.166
1679930464058,1110452410965132,0.147,-0.069,-0.166
1679930464059,1110452413467055,0.079,-0.069,-0.274
1679930464061,1110452415969132,0.093,-0.15,-0.152
1679930464063,1110452418471286,0.198,-0.042,-0.194
1679930464066,1110452420973209,0.144,-0.083,-0.221
1679930464068,1110452423475286,0.144,-0.015,-0.262
1679930464071,1110452425977209,0.063,-0.056,-0.139
1679930464075,1110452428479363,0.077,-0.151,-0.193
1679930464076,1110452430981445,0.064,-0.124,-0.138
1679930464078,1110452433483599,0.241,-0.07,-0.111
1679930464083,1110452435985522,0.195,-0.016,-0.085
1679930464085,1110452438487599,0.059,-0.112,-0.303
1679930464086,1110452440989527,0.114,-0.167,-0.14
1679930464091,1110452443491604,0.128,-0.112,-0.208
1679930464091,1110452445993758,0.155,-0.099,-0.126
1679930464093,1110452448495681,0.114,-0.099,-0.167
1679930464097,1110452450997834,0.114,-0.058,-0.058
1679930464098,1110452453499911,0.127,-0.098,-0.208
1679930464101,1110452456001834,0.154,-0.029,-0.045
1679930464103,1110452458503911,0.14,-0.084,-0.181
1679930464108,1110452461005820,0.086,-0.043,-0.168
1679930464109,1110452463507897,0.154,-0.043,-0.154
1679930464111,1110452466010051,0.168,-0.07,-0.14
1679930464113,1110452468512204,0.209,-0.015,-0.168
1679930464116,1110452471014127,0.152,-0.03,-0.236
1679930464121,1110452473516204,0.124,-0.017,-0.223
