system_ts_ms, sensor_ts_ns, magXr, magYr, magZr, magDXr, magDYr, magDZr
1679930463949,1110452304583025,8.512501,-36.787502,-259.25626,-21.24,-26.46,-243.9
1679930463963,1110452314610327,8.45625,-36.54375,-259.5,-21.24,-26.46,-243.9
1679930463973,1110452324612322,8.1,-36.112503,-259.98752,-21.24,-26.46,-243.9
1679930463979,1110452334618033,7.6875005,-35.625,-260.5125,-21.24,-26.46,-243.9
1679930463989,1110452344626110,7.0875,-34.96875,-261.16876,-21.24,-26.46,-243.9
1679930463999,1110452354628249,6.7125,-34.143753,-261.95627,-21.24,-26.46,-243.9
1679930464009,1110452364622897,6.6000004,-33.825,-262.25626,-21.24,-26.46,-243.9
1679930464018,1110452374625128,6.4125004,-33.54375,-262.55627,-21.24,-26.46,-243.9
1679930464029,1110452384619704,6.4125004,-33.7125,-262.3875,-21.24,-26.46,-243.9
1679930464042,1110452394614208,6.4125004,-33.825,-262.25626,-21.24,-26.46,-243.9
1679930464049,1110452404623847,6.6000004,-34.36875,-261.76877,-21.24,-26.46,-243.9
1679930464059,1110452414618337,6.7125,-34.912502,-261.35626,-21.24,-26.46,-243.9
1679930464069,1110452424612875,7.3125005,-35.5125,-260.75626,-21.24,-26.46,-243.9
1679930464079,1110452434615034,7.9125004,-36.112503,-260.15625,-21.24,-26.46,-243.9
1679930464091,1110452444609519,7.9875,-36.24375,-260.26877,-21.24,-26.46,-243.9
1679930464099,1110452454611671,8.1,-36.412502,-260.45627,-21.24,-26.46,-243.9
1679930464109,1110452464613734,8.212501,-36.46875,-260.40002,-21.24,-26.46,-243.9
1679930464121,1110452474584330,8.400001,-36.54375,-260.26877,-21.24,-26.46,-243.9
1679930464132,1110452484578840,8.45625,-36.412502,-260.40002,-21.24,-26.46,-243.9
1679930464141,1110452494573324,8.512501,-36.24375,-260.45627,-21.24,-26.46,-243.9
1679930464149,1110452504575454,8.400001,-36.35625,-260.45627,-21.24,-26.46,-243.9
1679930464159,1110452514587454,8.212501,-36.412502,-260.45627,-21.24,-26.46,-243.9
1679930464169,1110452524597150,8.15625,-36.24375,-260.15625,-21.24,-26.46,-243.9
1679930464179,1110452534599295,8.1,-36.112503,-259.85626,-21.24,-26.46,-243.9
1679930464193,1110452544593833,7.8562503,-36.112503,-259.85626,-21.24,-26.46,-243.9
1679930464199,1110452554583505,7.6125,-36.112503,-259.85626,-21.24,-26.46,-243.9
1679930464210,1110452564585659,7.6875005,-36.112503,-259.85626,-21.24,-26.46,-243.9
1679930464219,1110452574587803,7.8,-36.112503,-259.85626,-21.24,-26.46,-243.9
1679930464229,1110452584589913,7.8562503,-35.8125,-260.21252,-21.24,-26.46,-243.9
1679930464242,1110452594618528,7.9125004,-35.5125,-260.58752,-21.24,-26.46,-243.9
1679930464249,1110452604605455,7.9875,-35.5875,-260.58752,-21.24,-26.46,-243.9
1679930464260,1110452614607604,8.1,-35.625,-260.58752,-21.24,-26.46,-243.9
1679930464275,1110452624609763,8.15625,-35.625,-260.58752,-21.24,-26.46,-243.9
1679930464280,1110452634611907,8.212501,-35.625,-260.58752,-21.24,-26.46,-243.9
1679930464292,1110452644614012,8.26875,-35.8125,-260.68127,-21.24,-26.46,-243.9
1679930464299,1110452654608502,8.400001,-35.925003,-260.75626,-21.24,-26.46,-243.9
1679930464310,1110452664578891,8.400001,-36.35625,-260.45627,-21.24,-26.46,-243.9
1679930464320,1110452674547289,8.400001,-36.7125,-260.15625,-21.24,-26.46,-243.9
1679930464332,1110452684557068,8.15625,-36.787502,-260.40002,-21.24,-26.46,-243.9
