system_ts_ms, sensor_ts_ns, magX, magY, magZ
1679932923519,1112911872664018,-29.081251,-8.212501,-28.612501
1679932923527,1112911882670541,-29.400002,-7.8562503,-28.612501
1679932923539,1112911892679310,-29.5125,-7.3125005,-28.9125
1679932923547,1112911902688002,-29.7,-6.7875004,-29.212502
1679932923558,1112911912668252,-29.812502,-6.05625,-29.925001
1679932923568,1112911922678733,-30.000002,-5.2875004,-30.712502
1679932923579,1112911932688040,-29.925001,-5.2125,-30.54375
1679932923588,1112911942698649,-29.812502,-5.15625,-30.4125
1679932923598,1112911952708481,-29.812502,-5.2875004,-30.487501
1679932923608,1112911962717201,-29.812502,-5.45625,-30.54375
1679932923619,1112911972705412,-29.643751,-5.7562504,-30.35625
1679932923629,1112911982711234,-29.400002,-6.05625,-30.112501
1679932923638,1112911992720061,-29.156252,-6.8812504,-29.343752
1679932923647,1112912002693430,-28.9125,-7.6875005,-28.612501
1679932923658,1112912012722199,-28.556252,-7.8562503,-28.85625
1679932923672,1112912022725863,-28.2,-7.9875,-29.04375
1679932923679,1112912032734564,-27.843752,-7.9875,-28.987501
1679932923687,1112912042737650,-27.4125,-7.9875,-28.9125
1679932923699,1112912052738592,-27.581251,-8.08125,-29.04375
1679932923709,1112912062734649,-27.712502,-8.15625,-29.212502
1679932923720,1112912072724879,-27.54375,-7.9875,-29.343752
1679932923728,1112912082748831,-27.300001,-7.8562503,-29.5125
1679932923738,1112912092717912,-27.581251,-7.8562503,-29.343752
1679932923748,1112912102698296,-27.900002,-7.8562503,-29.212502
1679932923758,1112912112671037,-27.956251,-7.8,-29.2875
1679932923769,1112912122679598,-28.0125,-7.6875005,-29.343752
1679932923779,1112912132711141,-28.0125,-7.55625,-29.5125
1679932923788,1112912142736160,-28.0125,-7.36875,-29.643751
1679932923798,1112912152753563,-28.500002,-7.36875,-29.587502
1679932923808,1112912162750390,-28.9125,-7.36875,-29.5125
1679932923819,1112912172743313,-28.743752,-7.5000005,-29.5125
1679932923828,1112912182730221,-28.500002,-7.55625,-29.5125
1679932923838,1112912192746462,-28.425001,-7.6875005,-29.2875
1679932923848,1112912202739918,-28.312502,-7.8562503,-29.04375
1679932923857,1112912212735985,-28.312502,-8.08125,-28.85625
1679932923870,1112912222743404,-28.312502,-8.2875,-28.612501
1679932923878,1112912232737951,-28.0125,-8.512501,-28.612501
1679932923888,1112912242748739,-27.712502,-8.75625,-28.612501
1679932923897,1112912252750878,-27.900002,-8.75625,-28.85625
1679932923907,1112912262754281,-28.0125,-8.75625,-29.04375
1679932923918,1112912272756435,-28.425001,-8.700001,-29.212502
1679932923927,1112912282749838,-28.800001,-8.587501,-29.343752
1679932923937,1112912292753068,-28.500002,-8.700001,-29.2875
1679932923947,1112912302747853,-28.2,-8.75625,-29.212502
1679932923958,1112912312742337,-27.956251,-8.75625,-29.156252
1679932923968,1112912322742856,-27.712502,-8.75625,-29.04375
1679932923977,1112912332742702,-27.656252,-8.700001,-28.743752
1679932923987,1112912342744558,-27.581251,-8.587501,-28.425001
1679932923997,1112912352746701,-27.35625,-8.2875,-28.612501
1679932924007,1112912362749614,-27.112501,-7.9875,-28.743752
1679932924017,1112912372752989,-27.35625,-7.8562503,-28.85625
1679932924027,1112912382755147,-27.581251,-7.6875005,-28.9125
1679932924037,1112912392757271,-27.900002,-7.6875005,-29.04375
1679932924047,1112912402752588,-28.2,-7.6875005,-29.212502
1679932924057,1112912412746688,-28.25625,-7.6125,-29.456251
1679932924067,1112912422748822,-28.312502,-7.55625,-29.643751
1679932924077,1112912432750937,-28.425001,-7.6875005,-29.812502
1679932924087,1112912442751932,-28.500002,-7.8562503,-29.925001
1679932924098,1112912452758292,-28.556252,-7.9875,-29.75625
1679932924108,1112912462760455,-28.612501,-8.15625,-29.5125
1679932924119,1112912472753377,-28.800001,-7.9875,-29.343752
1679932924127,1112912482733300,-28.9125,-7.8562503,-29.212502
1679932924137,1112912492723973,-29.04375,-7.9875,-28.9125
1679932924147,1112912502724916,-29.081251,-8.15625,-28.612501
1679932924157,1112912512728617,-29.156252,-8.212501,-28.25625
1679932924167,1112912522753247,-29.212502,-8.2875,-27.843752
1679932924177,1112912532755343,-29.156252,-8.2875,-28.087502
1679932924187,1112912542751039,-29.081251,-8.2875,-28.312502
1679932924197,1112912552752530,-28.800001,-8.212501,-28.087502
1679932924207,1112912562747918,-28.500002,-8.15625,-27.843752
1679932924218,1112912572748856,-28.425001,-7.9875,-27.956251
1679932924227,1112912582751000,-28.312502,-7.8562503,-28.0125
1679932924237,1112912592753764,-28.25625,-7.8,-28.087502
1679932924248,1112912602754702,-28.2,-7.6875005,-28.143751
1679932924257,1112912612757052,-28.143751,-7.5000005,-27.7875
1679932924268,1112912622757609,-28.0125,-7.2562504,-27.4125
1679932924277,1112912632751680,-28.143751,-7.3125005,-27.487501
1679932924287,1112912642755055,-28.2,-7.36875,-27.54375
1679932924297,1112912652758212,-28.25625,-7.6125,-27.54375
1679932924307,1112912662761577,-28.312502,-7.8562503,-27.54375
1679932924317,1112912672765029,-28.143751,-7.9875,-27.54375
1679932924327,1112912682767183,-27.900002,-8.15625,-27.54375
1679932924338,1112912692761669,-27.843752,-8.2875,-27.712502
1679932924347,1112912702748899,-27.712502,-8.45625,-27.843752
1679932924357,1112912712742446,-27.900002,-8.38125,-28.0125
1679932924367,1112912722736936,-28.0125,-8.2875,-28.143751
1679932924377,1112912732739065,-28.0125,-8.2875,-28.087502
1679932924387,1112912742748819,-28.0125,-8.2875,-28.0125
1679932924397,1112912752750977,-28.312502,-8.08125,-27.956251
1679932924407,1112912762753116,-28.612501,-7.8562503,-27.843752
1679932924418,1112912772753663,-28.612501,-7.9125004,-27.843752
1679932924427,1112912782755759,-29.04375,-7.9125004,-28.0125
1679932924437,1112912792757912,-29.156252,-7.9875,-28.087502
1679932924447,1112912802760061,-29.400002,-8.08125,-28.143751
1679932924457,1112912812744685,-29.643751,-7.9125004,-28.312502
1679932924467,1112912822738426,-29.7,-7.8,-28.556252
1679932924477,1112912832732964,-29.7,-7.9125004,-28.687502
1679932924487,1112912842735112,-29.643751,-8.08125,-28.743752
1679932924497,1112912852748694,-29.812502,-7.9875,-28.9125
1679932924507,1112912862751603,-30.056252,-7.9125004,-28.9125
1679932924517,1112912872753718,-30.300001,-7.8562503,-28.9125
1679932924527,1112912882746977,-30.056252,-7.8,-28.85625
1679932924537,1112912892747895,-29.812502,-7.6875005,-28.743752
1679932924547,1112912902749289,-29.925001,-7.55625,-28.612501
1679932924559,1112912912750217,-30.000002,-7.36875,-28.425001
1679932924567,1112912922751962,-30.056252,-7.5000005,-28.25625
1679932924577,1112912932754105,-30.112501,-7.55625,-28.0125
1679932924587,1112912942754398,-30.056252,-7.5000005,-28.0125
1679932924598,1112912952756840,-30.000002,-7.36875,-28.0125
1679932924608,1112912962759205,-30.112501,-7.3125005,-28.0125
1679932924617,1112912972762522,-30.300001,-7.2562504,-28.0125
1679932924628,1112912982758373,-30.112501,-7.2000003,-28.0125
1679932924637,1112912992760474,-30.000002,-7.0875,-28.0125
1679932924647,1112913002763570,-30.056252,-6.7875004,-28.0125
1679932924658,1112913012756886,-30.112501,-6.4875,-28.0125
1679932924667,1112913022734425,-30.000002,-6.4125004,-27.7875
1679932924677,1112913032736424,-29.812502,-6.3562503,-27.54375
1679932924687,1112913042730112,-30.000002,-6.1125,-27.35625
1679932924697,1112913052724621,-30.112501,-5.86875,-27.112501
1679932924707,1112913062743385,-30.243752,-6.0,-26.925001
1679932924718,1112913072737467,-30.300001,-6.05625,-26.812502
1679932924728,1112913082746904,-30.243752,-5.86875,-27.056252
1679932924737,1112913092756692,-30.112501,-5.7562504,-27.243752
1679932924747,1112913102760086,-30.112501,-5.5125003,-27.4125
1679932924757,1112913112735144,-30.112501,-5.2875004,-27.54375
1679932924770,1112913122729990,-30.243752,-5.2875004,-27.487501
1679932924777,1112913132725086,-30.300001,-5.2875004,-27.4125
1679932924787,1112913142726331,-30.54375,-5.1000004,-27.4125
1679932924797,1112913152748243,-30.712502,-4.8562503,-27.4125
1679932924807,1112913162742728,-30.900002,-4.8562503,-27.35625
1679932924817,1112913172743867,-31.0125,-4.8562503,-27.243752
1679932924827,1112913182746405,-31.2,-4.9875,-26.8875
1679932924837,1112913192755789,-31.312502,-5.15625,-26.5125
1679932924847,1112913202757943,-31.312502,-5.15625,-26.643751
1679932924858,1112913212760067,-31.312502,-5.15625,-26.812502
1679932924868,1112913222761466,-31.500002,-5.4,-26.643751
1679932924877,1112913232756095,-31.612501,-5.5875,-26.5125
1679932924890,1112913242759407,-31.800001,-5.5125003,-26.2875
1679932924897,1112913252726127,-31.9125,-5.45625,-26.04375
1679932924909,1112913262720684,-31.800001,-5.45625,-26.212502
1679932924918,1112913272705680,-31.612501,-5.45625,-26.343752
1679932924927,1112913282714303,-31.500002,-5.4,-26.343752
1679932924937,1112913292744226,-31.312502,-5.2875004,-26.343752
1679932924947,1112913302746246,-31.25625,-5.1000004,-26.587502
1679932924957,1112913312767327,-31.2,-4.8562503,-26.812502
1679932924967,1112913322769480,-31.25625,-5.1000004,-26.812502
1679932924980,1112913332748701,-31.312502,-5.2875004,-26.812502
1679932924987,1112913342712951,-31.612501,-5.2125,-26.812502
1679932924997,1112913352680220,-31.9125,-5.15625,-26.812502
1679932925009,1112913362632441,-32.15625,-5.1000004,-26.75625
