system_ts_ms, sensor_ts_ns, rotX, rotY, rotZ, rotL
1679932923520,1112911872597650,0.52086,-0.290022,0.684908,0.418917
1679932923521,1112911875099808,0.52114,-0.289997,0.684675,0.418967
1679932923522,1112911877601961,0.521162,-0.289992,0.684633,0.419011
1679932923524,1112911880104346,0.52116,-0.289989,0.684607,0.419059
1679932923527,1112911882606500,0.521152,-0.289988,0.684581,0.419112
1679932923530,1112911885108654,0.521143,-0.289986,0.684553,0.41917
1679932923539,1112911887610808,0.521135,-0.289987,0.684522,0.419229
1679932923539,1112911890112962,0.521126,-0.289989,0.684491,0.41929
1679932923539,1112911892615115,0.52115,-0.290082,0.684436,0.419287
1679932923539,1112911895117577,0.521143,-0.290096,0.6844,0.419344
1679932923542,1112911897619731,0.521132,-0.290104,0.684367,0.419406
1679932923544,1112911900121654,0.52112,-0.290112,0.684333,0.419471
1679932923548,1112911902624038,0.521109,-0.290116,0.684301,0.419533
1679932923550,1112911905126192,0.521097,-0.290119,0.684271,0.419595
1679932923553,1112911907628346,0.521084,-0.290126,0.684242,0.419654
1679932923555,1112911910130500,0.521066,-0.290177,0.684219,0.419678
1679932923558,1112911912632731,0.521051,-0.290193,0.684192,0.41973
1679932923560,1112911915134885,0.521035,-0.290208,0.684164,0.419786
1679932923562,1112911917637039,0.52102,-0.290222,0.684135,0.419841
1679932923564,1112911920139212,0.521004,-0.290242,0.684105,0.419897
1679932923568,1112911922641366,0.520987,-0.290258,0.684078,0.419951
1679932923570,1112911925143520,0.52097,-0.290279,0.68405,0.420003
1679932923573,1112911927645905,0.520947,-0.290261,0.684027,0.420081
1679932923575,1112911930148059,0.520933,-0.290276,0.683998,0.420135
1679932923579,1112911932650289,0.520917,-0.290299,0.683968,0.420188
1679932923580,1112911935152443,0.5209,-0.290326,0.683938,0.42024
1679932923585,1112911937654520,0.520881,-0.290351,0.683911,0.42029
1679932923586,1112911940156764,0.52086,-0.290376,0.683885,0.42034
