system_ts_ms, sensor_ts_ns, graX, graY, graZ
1679932923519,1112911872597650,9.379,0.383,2.835
1679932923521,1112911875099808,9.381,0.388,2.83
1679932923522,1112911877601961,9.381,0.389,2.83
1679932923524,1112911880104346,9.381,0.389,2.83
1679932923527,1112911882606500,9.381,0.39,2.83
1679932923530,1112911885108654,9.381,0.391,2.83
1679932923539,1112911887610808,9.381,0.391,2.83
1679932923539,1112911890112962,9.38,0.392,2.83
1679932923539,1112911892615115,9.381,0.391,2.829
1679932923539,1112911895117577,9.381,0.392,2.829
1679932923542,1112911897619731,9.381,0.392,2.829
1679932923544,1112911900121654,9.381,0.393,2.829
1679932923547,1112911902624038,9.381,0.394,2.829
1679932923550,1112911905126192,9.381,0.394,2.829
1679932923553,1112911907628346,9.381,0.395,2.83
1679932923554,1112911910130500,9.381,0.394,2.829
1679932923558,1112911912632731,9.381,0.395,2.83
1679932923559,1112911915134885,9.381,0.395,2.83
1679932923562,1112911917637039,9.38,0.396,2.83
1679932923564,1112911920139212,9.38,0.396,2.83
1679932923568,1112911922641366,9.38,0.396,2.83
1679932923570,1112911925143520,9.38,0.397,2.83
1679932923573,1112911927645905,9.38,0.398,2.831
1679932923575,1112911930148059,9.38,0.398,2.831
1679932923579,1112911932650289,9.38,0.398,2.831
1679932923580,1112911935152443,9.38,0.398,2.831
1679932923585,1112911937654520,9.38,0.399,2.831
1679932923585,1112911940156751,9.38,0.399,2.831
1679932923588,1112911942659148,9.38,0.399,2.832
1679932923591,1112911945161302,9.38,0.398,2.83
1679932923593,1112911947663456,9.38,0.398,2.83
1679932923595,1112911950165610,9.38,0.398,2.83
1679932923598,1112911952667750,9.38,0.398,2.831
1679932923602,1112911955169904,9.38,0.398,2.831
1679932923602,1112911957672058,9.38,0.398,2.832
1679932923605,1112911960174288,9.38,0.398,2.832
1679932923608,1112911962676451,9.38,0.4,2.832
1679932923610,1112911965178836,9.379,0.4,2.833
1679932923612,1112911967680759,9.379,0.4,2.834
1679932923615,1112911970183144,9.379,0.4,2.835
1679932923619,1112911972685273,9.378,0.4,2.836
1679932923620,1112911975187427,9.378,0.4,2.837
1679932923622,1112911977689658,9.378,0.4,2.838
1679932923625,1112911980191812,9.377,0.401,2.841
1679932923629,1112911982693947,9.377,0.401,2.842
1679932923631,1112911985196101,9.376,0.401,2.843
1679932923635,1112911987698254,9.376,0.401,2.843
1679932923635,1112911990200408,9.376,0.401,2.844
1679932923638,1112911992702793,9.376,0.4,2.845
1679932923640,1112911995204932,9.375,0.4,2.846
1679932923643,1112911997707086,9.374,0.4,2.849
1679932923645,1112912000209239,9.374,0.4,2.85
1679932923648,1112912002711470,9.374,0.4,2.851
1679932923653,1112912005213547,9.374,0.4,2.852
1679932923653,1112912007716009,9.373,0.399,2.853
1679932923655,1112912010218163,9.373,0.399,2.854
1679932923658,1112912012720316,9.373,0.398,2.855
1679932923660,1112912015222461,9.374,0.398,2.851
1679932923663,1112912017724615,9.374,0.398,2.852
1679932923671,1112912020226769,9.374,0.398,2.852
1679932923672,1112912022728923,9.373,0.397,2.853
1679932923673,1112912025231144,9.373,0.397,2.854
1679932923673,1112912027733297,9.373,0.397,2.855
1679932923676,1112912030235451,9.372,0.396,2.856
1679932923679,1112912032737605,9.375,0.396,2.849
1679932923681,1112912035239788,9.375,0.396,2.849
1679932923682,1112912037741942,9.374,0.396,2.85
1679932923686,1112912040244403,9.374,0.396,2.851
1679932923689,1112912042746480,9.374,0.395,2.852
1679932923690,1112912045248711,9.373,0.395,2.854
1679932923693,1112912047750865,9.373,0.395,2.855
1679932923695,1112912050253019,9.374,0.397,2.85
1679932923699,1112912052755173,9.374,0.398,2.851
1679932923700,1112912055257557,9.373,0.398,2.853
1679932923704,1112912057759672,9.373,0.398,2.854
1679932923705,1112912060261826,9.373,0.398,2.855
1679932923709,1112912062763980,9.372,0.398,2.857
1679932923710,1112912065266211,9.372,0.398,2.858
1679932923712,1112912067768364,9.373,0.399,2.854
1679932923714,1112912070270518,9.373,0.399,2.855
1679932923720,1112912072772672,9.372,0.4,2.856
1679932923721,1112912075275057,9.372,0.4,2.857
1679932923724,1112912077776980,9.372,0.4,2.858
1679932923725,1112912080279163,9.371,0.4,2.859
1679932923729,1112912082781624,9.371,0.4,2.86
1679932923730,1112912085283701,9.371,0.402,2.86
1679932923732,1112912087785932,9.371,0.403,2.861
1679932923737,1112912090288091,9.37,0.403,2.862
1679932923738,1112912092790245,9.37,0.403,2.862
1679932923741,1112912095292399,9.37,0.403,2.863
1679932923742,1112912097794783,9.37,0.403,2.863
1679932923745,1112912100296956,9.37,0.403,2.864
1679932923749,1112912102799110,9.37,0.4,2.863
1679932923755,1112912105301264,9.37,0.399,2.863
1679932923756,1112912107803418,9.37,0.399,2.864
1679932923757,1112912110305571,9.37,0.399,2.864
1679932923759,1112912112807793,9.37,0.399,2.864
1679932923761,1112912115309947,9.37,0.399,2.864
1679932923762,1112912117812101,9.37,0.399,2.865
1679932923769,1112912120314490,9.37,0.399,2.864
1679932923770,1112912122816643,9.37,0.399,2.864
1679932923770,1112912125318797,9.37,0.399,2.864
1679932923773,1112912127820951,9.37,0.399,2.864
1679932923775,1112912130323182,9.37,0.399,2.864
1679932923780,1112912132825341,9.37,0.399,2.865
1679932923781,1112912135327495,9.37,0.399,2.865
1679932923787,1112912137829648,9.37,0.397,2.864
1679932923787,1112912140331802,9.37,0.397,2.864
1679932923789,1112912142833956,9.37,0.397,2.865
1679932923790,1112912145336129,9.37,0.397,2.866
1679932923793,1112912147838514,9.369,0.398,2.866
1679932923795,1112912150340744,9.369,0.398,2.867
1679932923799,1112912152842821,9.369,0.399,2.867
1679932923803,1112912155344975,9.368,0.403,2.868
1679932923805,1112912157847206,9.368,0.404,2.869
1679932923805,1112912160349360,9.368,0.404,2.869
1679932923809,1112912162851744,9.368,0.404,2.869
1679932923810,1112912165353898,9.368,0.405,2.869
1679932923812,1112912167856052,9.368,0.405,2.87
1679932923819,1112912170358206,9.368,0.406,2.87
1679932923820,1112912172860360,9.369,0.405,2.867
1679932923820,1112912175362519,9.369,0.406,2.867
1679932923823,1112912177864749,9.369,0.407,2.867
1679932923825,1112912180366903,9.369,0.407,2.867
1679932923828,1112912182869057,9.369,0.408,2.867
1679932923830,1112912185371202,9.369,0.409,2.867
1679932923835,1112912187873587,9.369,0.409,2.867
1679932923836,1112912190375740,9.369,0.407,2.865
1679932923839,1112912192877894,9.37,0.408,2.864
1679932923841,1112912195380125,9.37,0.408,2.864
1679932923842,1112912197882274,9.37,0.409,2.864
1679932923846,1112912200384428,9.37,0.409,2.864
1679932923849,1112912202886582,9.37,0.41,2.864
1679932923853,1112912205388735,9.37,0.41,2.864
1679932923854,1112912207890879,9.369,0.407,2.865
1679932923855,1112912210393264,9.369,0.407,2.866
1679932923859,1112912212895418,9.369,0.407,2.866
1679932923860,1112912215397572,9.369,0.407,2.866
1679932923863,1112912217899726,9.369,0.407,2.867
1679932923866,1112912220401894,9.369,0.407,2.867
1679932923871,1112912222904048,9.368,0.408,2.868
1679932923871,1112912225406279,9.367,0.408,2.874
1679932923873,1112912227908664,9.366,0.408,2.875
1679932923875,1112912230410845,9.366,0.409,2.875
1679932923879,1112912232912999,9.366,0.41,2.875
1679932923880,1112912235415153,9.366,0.411,2.875
1679932923886,1112912237917307,9.366,0.412,2.876
1679932923886,1112912240419461,9.366,0.413,2.876
1679932923889,1112912242921692,9.363,0.416,2.884
1679932923892,1112912245423846,9.363,0.417,2.884
1679932923893,1112912247925999,9.364,0.418,2.882
1679932923895,1112912250428139,9.364,0.419,2.881
1679932923898,1112912252930293,9.364,0.42,2.879
1679932923904,1112912255432447,9.365,0.421,2.877
1679932923905,1112912257934832,9.365,0.422,2.876
1679932923906,1112912260437004,9.365,0.427,2.876
1679932923909,1112912262939235,9.365,0.429,2.875
1679932923910,1112912265441389,9.366,0.43,2.873
1679932923913,1112912267943466,9.366,0.432,2.872
1679932923915,1112912270445697,9.366,0.433,2.871
1679932923919,1112912272947851,9.367,0.435,2.87
1679932923921,1112912275450235,9.367,0.436,2.869
1679932923923,1112912277952389,9.365,0.437,2.876
1679932923925,1112912280454543,9.364,0.438,2.876
1679932923930,1112912282956716,9.364,0.44,2.876
1679932923931,1112912285458870,9.364,0.441,2.876
1679932923933,1112912287961023,9.364,0.443,2.876
1679932923935,1112912290463254,9.364,0.445,2.876
1679932923938,1112912292965655,9.364,0.446,2.876
1679932923941,1112912295467578,9.365,0.447,2.874
1679932923942,1112912297969732,9.365,0.449,2.874
1679932923945,1112912300472116,9.364,0.45,2.874
1679932923948,1112912302974274,9.364,0.452,2.875
1679932923950,1112912305476197,9.364,0.453,2.875
1679932923952,1112912307978659,9.364,0.454,2.875
1679932923955,1112912310480813,9.364,0.456,2.876
1679932923959,1112912312982948,9.365,0.457,2.872
1679932923960,1112912315485101,9.365,0.458,2.873
1679932923963,1112912317987255,9.364,0.46,2.873
1679932923967,1112912320489409,9.364,0.461,2.874
1679932923970,1112912322991794,9.364,0.463,2.875
1679932923971,1112912325493948,9.363,0.464,2.876
1679932923973,1112912327996101,9.363,0.465,2.877
1679932923975,1112912330498255,9.363,0.466,2.875
1679932923979,1112912333000496,9.363,0.468,2.876
1679932923981,1112912335502573,9.363,0.469,2.877
1679932923982,1112912338004804,9.363,0.471,2.877
1679932923985,1112912340507188,9.362,0.472,2.878
1679932923989,1112912343009342,9.362,0.473,2.878
1679932923990,1112912345511486,9.362,0.475,2.878
1679932923993,1112912348013640,9.363,0.474,2.874
1679932923995,1112912350515794,9.364,0.475,2.873
1679932923999,1112912353017948,9.364,0.477,2.873
1679932924000,1112912355520168,9.364,0.478,2.872
1679932924004,1112912358022322,9.364,0.479,2.871
1679932924006,1112912360524476,9.364,0.48,2.87
1679932924008,1112912363026630,9.364,0.481,2.869
1679932924010,1112912365529025,9.365,0.477,2.869
1679932924013,1112912368031179,9.365,0.477,2.868
1679932924015,1112912370533332,9.366,0.478,2.866
1679932924018,1112912373035486,9.366,0.478,2.865
1679932924020,1112912375537645,9.367,0.479,2.863
1679932924023,1112912378039799,9.367,0.479,2.861
