system_ts_ms, sensor_ts_ns, accX, accY, accZ
1679929888430,1109876783149116,0.11895001,5.1529503,8.52795
1679929888431,1109876785651039,0.06105,5.196,8.50395
1679929888432,1109876788153160,0.16605,5.2270503,8.530951
1679929888435,1109876790655083,0.09,5.2320004,8.524051
1679929888438,1109876793156929,0.040050004,5.1790504,8.49495
1679929888449,1109876795659083,-0.040050004,5.2909503,8.373
1679929888449,1109876798161169,-0.028050002,5.2990503,8.31
1679929888449,1109876800663092,-0.054,5.313,8.30805
1679929888450,1109876803164938,-0.12105001,5.32305,8.29395
1679929888451,1109876805667015,-0.028050002,5.38005,8.368051
1679929888453,1109876808168938,-0.087000005,5.44005,8.301001
1679929888455,1109876810671015,-0.21000001,5.3560505,8.301001
1679929888459,1109876813172938,-0.279,5.43795,8.29395
1679929888461,1109876815675015,-0.252,5.4619503,8.25
1679929888462,1109876818176938,-0.26700002,5.4349504,8.257951
1679929888465,1109876820679020,-0.22200002,5.55495,8.221951
1679929888468,1109876823180943,-0.31305,5.4570003,8.254951
1679929888470,1109876825682789,-0.36495003,5.5020003,8.301001
1679929888473,1109876828184866,-0.291,5.4229503,8.33895
1679929888479,1109876830686991,-0.32895002,5.48505,8.409
1679929888479,1109876833188837,-0.36495003,5.42595,8.380051
1679929888482,1109876835690760,-0.29805002,5.3749504,8.361
1679929888483,1109876838192837,-0.37500003,5.538,8.286
1679929888485,1109876840694760,-0.35595003,5.44995,8.42805
1679929888490,1109876843196583,-0.30795002,5.517,8.301001
1679929888495,1109876845698736,-0.33900002,5.505,8.253
1679929888495,1109876848200813,-0.411,5.418,8.278951
1679929888496,1109876850702727,-0.37005,5.44005,8.236051
1679929888498,1109876853204574,-0.34800002,5.41095,8.20005
1679929888501,1109876855706651,-0.34395,5.4210005,8.236051
1679929888503,1109876858208574,-0.42495003,5.4469504,8.241
1679929888505,1109876860710651,-0.27195,5.45205,8.266951
1679929888511,1109876863212550,-0.372,5.361,8.35095
1679929888511,1109876865714627,-0.351,5.466,8.398951
1679929888513,1109876868216550,-0.39600003,5.4570003,8.370001
1679929888515,1109876870718627,-0.351,5.4090004,8.385
1679929888518,1109876873220473,-0.39405003,5.41095,8.349
1679929888521,1109876875722400,-0.40395,5.37795,8.33895
1679929888523,1109876878224554,-0.30795002,5.4210005,8.274
1679929888528,1109876880726631,-0.372,5.3110504,8.301001
1679929888529,1109876883228482,-0.30495003,5.33895,8.28405
1679929888531,1109876885730405,-0.40095,5.3869505,8.31
1679929888533,1109876888232482,-0.38205,5.385,8.32695
1679929888535,1109876890734405,-0.30495003,5.3710504,8.254951
1679929888538,1109876893236482,-0.303,5.3869505,8.16705
1679929888544,1109876895738415,-0.34605002,5.385,8.215051
1679929888545,1109876898240492,-0.31005,5.361,8.14005
1679929888546,1109876900742338,-0.24795002,5.36595,8.30805
1679929888549,1109876903244261,-0.32205,5.43795,8.337001
1679929888550,1109876905746338,-0.28905,5.38005,8.35095
1679929888553,1109876908248478,-0.30495003,5.36595,8.227051
1679929888555,1109876910750324,-0.246,5.2720504,8.19795
1679929888563,1109876913252247,-0.20700002,5.32305,8.20695
1679929888564,1109876915754324,-0.31995,5.36805,8.187
1679929888565,1109876918256242,-0.25695002,5.3029504,8.248051
1679929888566,1109876920758088,-0.27705002,5.3490005,8.254951
1679929888569,1109876923260165,-0.29595003,5.3560505,8.24295
1679929888571,1109876925762319,-0.30105,5.4160504,8.346001
1679929888573,1109876928264242,-0.24300002,5.3970003,8.217
1679929888580,1109876930766073,-0.18105,5.4469504,8.3890505
1679929888580,1109876933268150,-0.27705002,5.3490005,8.29605
1679929888582,1109876935770073,-0.16905001,5.36805,8.274
1679929888583,1109876938272150,-0.26700002,5.30805,8.236051
1679929888585,1109876940774001,-0.24795002,5.36595,8.215051
1679929888589,1109876943276155,-0.21405001,5.3299503,8.31
1679929888594,1109876945778078,-0.17805001,5.37795,8.37495
1679929888594,1109876948280155,-0.291,5.3629503,8.221951
1679929888595,1109876950781996,-0.22905001,5.3490005,8.155951
1679929888600,1109876953283920,-0.29805002,5.394,8.245951
1679929888602,1109876955785996,-0.21705002,5.42805,8.158951
1679929888604,1109876958287920,-0.23805001,5.4160504,8.245951
1679929888605,1109876960790059,-0.27195,5.33895,8.245951
1679929888613,1109876963291906,-0.25500003,5.41095,8.245951
1679929888614,1109876965793982,-0.291,5.3820004,8.217
1679929888614,1109876968295906,-0.25500003,5.4040504,8.239051
1679929888616,1109876970797982,-0.27705002,5.3490005,8.30595
1679929888619,1109876973299838,-0.23805001,5.34705,8.290951
1679929888622,1109876975801761,-0.279,5.3869505,8.25
1679929888623,1109876978303915,-0.23595001,5.385,8.349
1679929888627,1109876980805991,-0.303,5.3320503,8.262
1679929888628,1109876983307930,-0.28395,5.3419504,8.29605
1679929888631,1109876985809776,-0.18105,5.3710504,8.19495
1679929888633,1109876988311853,-0.21000001,5.2990503,8.32995
1679929888635,1109876990813776,-0.26700002,5.3200502,8.257951
