system_ts_ms, sensor_ts_ns, linX, linY, linZ
1679929888431,1109876783149116,0.378,-0.147,0.277
1679929888431,1109876785651039,0.326,-0.106,0.25
1679929888433,1109876788153160,0.437,-0.08,0.277
1679929888435,1109876790655083,0.357,-0.066,0.264
1679929888438,1109876793156929,0.305,-0.121,0.237
1679929888449,1109876795659083,0.244,-0.011,0.113
1679929888449,1109876798161169,0.246,0.001,0.059
1679929888450,1109876800663092,0.235,0.014,0.046
1679929888450,1109876803164938,0.169,0.014,0.033
1679929888451,1109876805667015,0.254,0.068,0.115
1679929888453,1109876808168938,0.202,0.135,0.047
1679929888455,1109876810671015,0.082,0.053,0.048
1679929888459,1109876813172938,0.015,0.131,0.036
1679929888461,1109876815675015,0.045,0.158,-0.003
1679929888463,1109876818176943,0.034,0.13,0.01
1679929888466,1109876820679020,0.078,0.239,-0.029
1679929888468,1109876823180943,-0.001,0.143,0.011
1679929888471,1109876825682789,-0.052,0.183,0.052
1679929888473,1109876828184866,0.017,0.115,0.093
1679929888479,1109876830686991,-0.019,0.168,0.163
1679929888480,1109876833188837,-0.044,0.113,0.136
1679929888482,1109876835690760,0.026,0.058,0.109
1679929888483,1109876838192837,-0.052,0.221,0.041
1679929888486,1109876840694736,-0.036,0.14,0.177
1679929888495,1109876843196583,0.021,0.208,0.055
1679929888495,1109876845698736,-0.003,0.194,0.0
1679929888495,1109876848200813,-0.08,0.097,0.029
1679929888496,1109876850702727,-0.036,0.124,-0.011
1679929888499,1109876853204574,-0.007,0.097,-0.038
1679929888501,1109876855706651,-0.005,0.111,-0.011
1679929888503,1109876858208574,-0.085,0.125,0.001
1679929888505,1109876860710651,0.079,0.139,0.015
1679929888511,1109876863212550,-0.027,0.044,0.11
1679929888511,1109876865714627,0.0,0.152,0.151
1679929888513,1109876868216550,-0.052,0.139,0.124
1679929888516,1109876870718627,0.002,0.099,0.137
1679929888518,1109876873220477,-0.037,0.1,0.096
1679929888521,1109876875722400,-0.05,0.06,0.095
1679929888524,1109876878224554,0.045,0.115,0.027
1679929888528,1109876880726631,-0.022,-0.006,0.053
1679929888530,1109876883228482,0.044,0.021,0.039
1679929888532,1109876885730405,-0.05,0.077,0.066
1679929888534,1109876888232482,-0.037,0.078,0.079
1679929888535,1109876890734405,0.044,0.065,0.01
1679929888539,1109876893236482,0.044,0.08,-0.085
1679929888545,1109876895738415,0.003,0.08,-0.031
1679929888546,1109876898240492,0.043,0.054,-0.113
1679929888546,1109876900742338,0.094,0.054,0.049
1679929888550,1109876903244261,0.025,0.137,0.089
1679929888551,1109876905746338,0.052,0.07,0.102
1679929888553,1109876908248478,0.038,0.057,-0.02
1679929888555,1109876910750324,0.092,-0.022,-0.062
1679929888564,1109876913252247,0.132,0.019,-0.049
1679929888565,1109876915754324,0.023,0.074,-0.063
1679929888565,1109876918256242,0.087,0.007,-0.009
1679929888567,1109876920758088,0.059,0.049,0.003
1679929888570,1109876923260165,0.044,0.063,-0.011
1679929888571,1109876925762319,0.03,0.119,0.083
1679929888574,1109876928264242,0.098,0.106,-0.039
1679929888580,1109876930766073,0.152,0.148,0.122
1679929888580,1109876933268150,0.056,0.054,0.04
1679929888582,1109876935770073,0.158,0.08,0.013
1679929888584,1109876938272150,0.062,0.013,-0.027
1679929888586,1109876940774001,0.075,0.068,-0.042
1679929888589,1109876943276155,0.115,0.042,0.052
1679929888594,1109876945778078,0.142,0.084,0.106
1679929888594,1109876948280155,0.033,0.071,-0.044
1679929888596,1109876950781996,0.101,0.059,-0.112
1679929888600,1109876953283920,0.031,0.111,-0.016
1679929888602,1109876955785996,0.112,0.139,-0.098
1679929888604,1109876958287920,0.085,0.126,-0.017
1679929888606,1109876960790059,0.057,0.045,-0.017
