system_ts_ms, sensor_ts_ns, gyrXr, gyrYr, gyrZr, gyrDXr, gyrDYr, gyrDZr
1679929888430,1109876783149116,0.0229625,0.099,0.039049998,0.013234259,0.002424409,0.0056378134
1679929888431,1109876785651039,0.0240625,0.1079375,0.036025,0.013234259,0.002424409,0.0056378134
1679929888433,1109876788153160,0.02805,0.1139875,0.0350625,0.013234259,0.002424409,0.0056378134
1679929888435,1109876790655083,0.0290125,0.117975,0.033,0.013234259,0.002424409,0.0056378134
1679929888438,1109876793156929,0.0309375,0.1230625,0.0320375,0.013234259,0.002424409,0.0056378134
1679929888449,1109876795659083,0.0339625,0.1310375,0.0290125,0.013234259,0.002424409,0.0056378134
1679929888449,1109876798161169,0.0369875,0.1310375,0.02695,0.013234259,0.002424409,0.0056378134
1679929888450,1109876800663092,0.0369875,0.1310375,0.0259875,0.013234259,0.002424409,0.0056378134
1679929888450,1109876803164938,0.0369875,0.1340625,0.02695,0.013234259,0.002424409,0.0056378134
1679929888451,1109876805667015,0.0369875,0.1299375,0.02805,0.013234259,0.002424409,0.0056378134
1679929888453,1109876808168938,0.0350625,0.12595,0.025024999,0.013234259,0.002424409,0.0056378134
1679929888455,1109876810671015,0.036025,0.12595,0.025024999,0.013234259,0.002424409,0.0056378134
1679929888459,1109876813172938,0.033,0.1280125,0.025024999,0.013234259,0.002424409,0.0056378134
1679929888461,1109876815675015,0.029975,0.1280125,0.025024999,0.013234259,0.002424409,0.0056378134
1679929888463,1109876818176938,0.0309375,0.12595,0.025024999,0.013234259,0.002424409,0.0056378134
1679929888466,1109876820679020,0.029975,0.128975,0.0199375,0.013234259,0.002424409,0.0056378134
1679929888468,1109876823180943,0.0259875,0.132,0.0199375,0.013234259,0.002424409,0.0056378134
1679929888470,1109876825682789,0.0210375,0.132,0.0210375,0.013234259,0.002424409,0.0056378134
1679929888473,1109876828184866,0.0210375,0.1329625,0.0210375,0.013234259,0.002424409,0.0056378134
1679929888479,1109876830686991,0.0210375,0.1359875,0.0210375,0.013234259,0.002424409,0.0056378134
1679929888480,1109876833188837,0.018975,0.132,0.0180125,0.013234259,0.002424409,0.0056378134
1679929888482,1109876835690760,0.018975,0.1329625,0.01595,0.013234259,0.002424409,0.0056378134
1679929888483,1109876838192837,0.014025,0.1340625,0.0210375,0.013234259,0.002424409,0.0056378134
1679929888486,1109876840694736,0.0119624995,0.1340625,0.0259875,0.013234259,0.002424409,0.0056378134
1679929888490,1109876843196583,0.0089375,0.132,0.029975,0.013234259,0.002424409,0.0056378134
1679929888495,1109876845698736,0.00495,0.1280125,0.02805,0.013234259,0.002424409,0.0056378134
1679929888495,1109876848200813,0.003025,0.1219625,0.02695,0.013234259,0.002424409,0.0056378134
1679929888496,1109876850702727,-0.003025,0.121,0.0309375,0.013234259,0.002424409,0.0056378134
1679929888498,1109876853204574,-0.0020625,0.113025,0.033,0.013234259,0.002424409,0.0056378134
1679929888501,1109876855706651,-0.00495,0.1010625,0.0320375,0.013234259,0.002424409,0.0056378134
1679929888503,1109876858208574,-0.0119624995,0.098037496,0.033,0.013234259,0.002424409,0.0056378134
1679929888505,1109876860710651,-0.014025,0.087037496,0.0339625,0.013234259,0.002424409,0.0056378134
1679929888511,1109876863212550,-0.0149875,0.08195,0.0350625,0.013234259,0.002424409,0.0056378134
1679929888511,1109876865714627,-0.0180125,0.0760375,0.036025,0.013234259,0.002424409,0.0056378134
1679929888513,1109876868216550,-0.025024999,0.0669625,0.0369875,0.013234259,0.002424409,0.0056378134
1679929888515,1109876870718627,-0.029975,0.0589875,0.036025,0.013234259,0.002424409,0.0056378134
1679929888518,1109876873220473,-0.0309375,0.0510125,0.03795,0.013234259,0.002424409,0.0056378134
1679929888521,1109876875722400,-0.0320375,0.0449625,0.0369875,0.013234259,0.002424409,0.0056378134
1679929888524,1109876878224554,-0.0350625,0.0369875,0.0350625,0.013234259,0.002424409,0.0056378134
1679929888528,1109876880726631,-0.036025,0.029975,0.0339625,0.013234259,0.002424409,0.0056378134
1679929888530,1109876883228482,-0.0369875,0.022,0.0350625,0.013234259,0.002424409,0.0056378134
1679929888532,1109876885730405,-0.036025,0.0180125,0.036025,0.013234259,0.002424409,0.0056378134
1679929888533,1109876888232482,-0.0369875,0.014025,0.0339625,0.013234259,0.002424409,0.0056378134
1679929888535,1109876890734405,-0.03795,0.00605,0.0339625,0.013234259,0.002424409,0.0056378134
1679929888539,1109876893236482,-0.0369875,9.625E-4,0.033,0.013234259,0.002424409,0.0056378134
1679929888545,1109876895738415,-0.036025,9.625E-4,0.033,0.013234259,0.002424409,0.0056378134
1679929888545,1109876898240492,-0.036025,-0.00605,0.0309375,0.013234259,0.002424409,0.0056378134
1679929888546,1109876900742338,-0.040975,-0.0089375,0.029975,0.013234259,0.002424409,0.0056378134
1679929888550,1109876903244261,-0.03795,-0.0119624995,0.029975,0.013234259,0.002424409,0.0056378134
1679929888550,1109876905746338,-0.0430375,-0.014025,0.0290125,0.013234259,0.002424409,0.0056378134
1679929888553,1109876908248478,-0.047025,-0.01595,0.0309375,0.013234259,0.002424409,0.0056378134
1679929888555,1109876910750324,-0.0419375,-0.0180125,0.0290125,0.013234259,0.002424409,0.0056378134
1679929888564,1109876913252247,-0.044,-0.0229625,0.0229625,0.013234259,0.002424409,0.0056378134
1679929888564,1109876915754324,-0.0449625,-0.0240625,0.0259875,0.013234259,0.002424409,0.0056378134
1679929888565,1109876918256242,-0.044,-0.0309375,0.0229625,0.013234259,0.002424409,0.0056378134
1679929888566,1109876920758088,-0.044,-0.029975,0.0210375,0.013234259,0.002424409,0.0056378134
1679929888570,1109876923260165,-0.044,-0.025024999,0.0210375,0.013234259,0.002424409,0.0056378134
1679929888571,1109876925762319,-0.047025,-0.0309375,0.0210375,0.013234259,0.002424409,0.0056378134
1679929888574,1109876928264242,-0.044,-0.029975,0.0180125,0.013234259,0.002424409,0.0056378134
1679929888580,1109876930766073,-0.0419375,-0.0290125,0.01705,0.013234259,0.002424409,0.0056378134
1679929888580,1109876933268150,-0.0419375,-0.02805,0.0149875,0.013234259,0.002424409,0.0056378134
1679929888582,1109876935770073,-0.0400125,-0.02695,0.0149875,0.013234259,0.002424409,0.0056378134
1679929888583,1109876938272150,-0.0419375,-0.025024999,0.0180125,0.013234259,0.002424409,0.0056378134
1679929888586,1109876940774001,-0.0419375,-0.0240625,0.0180125,0.013234259,0.002424409,0.0056378134
1679929888589,1109876943276155,-0.0369875,-0.025024999,0.01595,0.013234259,0.002424409,0.0056378134
1679929888594,1109876945778078,-0.0369875,-0.0229625,0.014025,0.013234259,0.002424409,0.0056378134
1679929888594,1109876948280155,-0.03795,-0.022,0.01595,0.013234259,0.002424409,0.0056378134
1679929888596,1109876950781996,-0.0350625,-0.0199375,0.01595,0.013234259,0.002424409,0.0056378134
1679929888600,1109876953283920,-0.0350625,-0.0240625,0.014025,0.013234259,0.002424409,0.0056378134
1679929888602,1109876955785996,-0.0369875,-0.01705,0.0180125,0.013234259,0.002424409,0.0056378134
1679929888604,1109876958287920,-0.0400125,-0.0149875,0.0149875,0.013234259,0.002424409,0.0056378134
1679929888606,1109876960790059,-0.0369875,-0.014025,0.0149875,0.013234259,0.002424409,0.0056378134
1679929888613,1109876963291906,-0.0369875,-0.013062499,0.0149875,0.013234259,0.002424409,0.0056378134
1679929888614,1109876965793982,-0.0400125,-0.013062499,0.01705,0.013234259,0.002424409,0.0056378134
1679929888615,1109876968295906,-0.040975,-0.0100375,0.018975,0.013234259,0.002424409,0.0056378134
1679929888617,1109876970797982,-0.0369875,-0.007975,0.0199375,0.013234259,0.002424409,0.0056378134
1679929888619,1109876973299838,-0.036025,-0.007975,0.018975,0.013234259,0.002424409,0.0056378134
1679929888622,1109876975801761,-0.03795,-0.00605,0.01595,0.013234259,0.002424409,0.0056378134
1679929888623,1109876978303915,-0.0339625,-0.0020625,0.0180125,0.013234259,0.002424409,0.0056378134
1679929888627,1109876980805991,-0.0339625,-0.0039875,0.0210375,0.013234259,0.002424409,0.0056378134
1679929888629,1109876983307930,-0.033,-0.0039875,0.018975,0.013234259,0.002424409,0.0056378134
1679929888631,1109876985809776,-0.033,-9.625E-4,0.0210375,0.013234259,0.002424409,0.0056378134
1679929888634,1109876988311853,-0.0350625,-9.625E-4,0.0210375,0.013234259,0.002424409,0.0056378134
1679929888635,1109876990813776,-0.0339625,9.625E-4,0.018975,0.013234259,0.002424409,0.0056378134
1679929888640,1109876993315843,-0.0350625,0.0020625,0.0210375,0.013234259,0.002424409,0.0056378134
1679929888647,1109876995817766,-0.0350625,0.0039875,0.0199375,0.013234259,0.002424409,0.0056378134
1679929888648,1109876998319843,-0.036025,0.007975,0.0180125,0.013234259,0.002424409,0.0056378134
1679929888649,1109877000821766,-0.0320375,0.007975,0.0180125,0.013234259,0.002424409,0.0056378134
1679929888650,1109877003323843,-0.0339625,0.00605,0.018975,0.013234259,0.002424409,0.0056378134
1679929888651,1109877005825703,-0.0350625,0.0100375,0.018975,0.013234259,0.002424409,0.0056378134
1679929888653,1109877008327626,-0.033,0.01705,0.018975,0.013234259,0.002424409,0.0056378134
1679929888656,1109877010829780,-0.029975,0.0199375,0.018975,0.013234259,0.002424409,0.0056378134
1679929888661,1109877013331857,-0.02805,0.0240625,0.0199375,0.013234259,0.002424409,0.0056378134
1679929888662,1109877015833694,-0.02805,0.0259875,0.0210375,0.013234259,0.002424409,0.0056378134
1679929888663,1109877018335617,-0.02695,0.0320375,0.018975,0.013234259,0.002424409,0.0056378134
1679929888666,1109877020837694,-0.025024999,0.033,0.0210375,0.013234259,0.002424409,0.0056378134
1679929888670,1109877023339617,-0.025024999,0.0350625,0.0210375,0.013234259,0.002424409,0.0056378134
1679929888671,1109877025841463,-0.0259875,0.0419375,0.0210375,0.013234259,0.002424409,0.0056378134
1679929888673,1109877028343617,-0.0229625,0.0460625,0.025024999,0.013234259,0.002424409,0.0056378134
1679929888679,1109877030845694,-0.0210375,0.0419375,0.025024999,0.013234259,0.002424409,0.0056378134
1679929888680,1109877033347617,-0.018975,0.047025,0.0229625,0.013234259,0.002424409,0.0056378134
1679929888682,1109877035849477,-0.014025,0.047025,0.022,0.013234259,0.002424409,0.0056378134
1679929888686,1109877038351554,-0.014025,0.0479875,0.0199375,0.013234259,0.002424409,0.0056378134
1679929888687,1109877040853477,-0.013062499,0.0510125,0.0210375,0.013234259,0.002424409,0.0056378134
1679929888689,1109877043355554,-0.0100375,0.051975,0.0229625,0.013234259,0.002424409,0.0056378134
1679929888696,1109877045857477,-0.007975,0.0479875,0.0199375,0.013234259,0.002424409,0.0056378134
1679929888697,1109877048359549,-0.0070125,0.0449625,0.0210375,0.013234259,0.002424409,0.0056378134
1679929888698,1109877050861395,-0.003025,0.0419375,0.0210375,0.013234259,0.002424409,0.0056378134
1679929888700,1109877053363318,-9.625E-4,0.040975,0.022,0.013234259,0.002424409,0.0056378134
1679929888702,1109877055865395,0.0,0.039049998,0.0199375,0.013234259,0.002424409,0.0056378134
1679929888703,1109877058367544,0.003025,0.0369875,0.0210375,0.013234259,0.002424409,0.0056378134
1679929888706,1109877060869467,0.003025,0.0339625,0.018975,0.013234259,0.002424409,0.0056378134
1679929888711,1109877063371313,0.003025,0.0320375,0.0180125,0.013234259,0.002424409,0.0056378134
1679929888711,1109877065873390,0.0070125,0.0290125,0.01705,0.013234259,0.002424409,0.0056378134
1679929888715,1109877068375309,0.00605,0.0320375,0.0180125,0.013234259,0.002424409,0.0056378134
1679929888716,1109877070877386,0.0070125,0.02695,0.0180125,0.013234259,0.002424409,0.0056378134
1679929888719,1109877073379309,0.0039875,0.0229625,0.0149875,0.013234259,0.002424409,0.0056378134
1679929888722,1109877075881386,0.00605,0.0180125,0.0149875,0.013234259,0.002424409,0.0056378134
1679929888727,1109877078383308,0.00495,0.0180125,0.01705,0.013234259,0.002424409,0.0056378134
1679929888728,1109877080885385,0.00495,0.0100375,0.01595,0.013234259,0.002424409,0.0056378134
1679929888729,1109877083387308,0.0070125,0.0070125,0.01705,0.013234259,0.002424409,0.0056378134
1679929888731,1109877085889385,0.00495,0.00605,0.0149875,0.013234259,0.002424409,0.0056378134
1679929888733,1109877088391232,0.00605,0.003025,0.01595,0.013234259,0.002424409,0.0056378134
1679929888736,1109877090893366,0.00495,0.0,0.01705,0.013234259,0.002424409,0.0056378134
1679929888739,1109877093395289,0.00495,-0.003025,0.0180125,0.013234259,0.002424409,0.0056378134
1679929888744,1109877095897366,0.0039875,-0.0070125,0.0180125,0.013234259,0.002424409,0.0056378134
1679929888745,1109877098399213,0.003025,-0.0100375,0.01595,0.013234259,0.002424409,0.0056378134
1679929888746,1109877100901146,0.0039875,-0.011,0.018975,0.013234259,0.002424409,0.0056378134
1679929888750,1109877103403223,0.0039875,-0.0149875,0.018975,0.013234259,0.002424409,0.0056378134
1679929888752,1109877105905069,0.0039875,-0.014025,0.0199375,0.013234259,0.002424409,0.0056378134
1679929888754,1109877108407223,0.003025,-0.01595,0.0210375,0.013234259,0.002424409,0.0056378134
1679929888756,1109877110909146,0.0039875,-0.018975,0.01705,0.013234259,0.002424409,0.0056378134
1679929888763,1109877113411223,9.625E-4,-0.01595,0.0149875,0.013234259,0.002424409,0.0056378134
1679929888764,1109877115913069,0.00495,-0.0180125,0.0210375,0.013234259,0.002424409,0.0056378134
1679929888766,1109877118414992,0.00495,-0.0180125,0.0180125,0.013234259,0.002424409,0.0056378134
1679929888767,1109877120917069,0.00605,-0.01705,0.0149875,0.013234259,0.002424409,0.0056378134
1679929888769,1109877123418973,0.00495,-0.01595,0.014025,0.013234259,0.002424409,0.0056378134
1679929888771,1109877125921050,0.00605,-0.0149875,0.0149875,0.013234259,0.002424409,0.0056378134
1679929888774,1109877128422973,0.0089375,-0.014025,0.014025,0.013234259,0.002424409,0.0056378134
1679929888781,1109877130925050,0.0089375,-0.0119624995,0.011,0.013234259,0.002424409,0.0056378134
1679929888782,1109877133426987,0.0119624995,-0.011,0.011,0.013234259,0.002424409,0.0056378134
1679929888784,1109877135928833,0.011,-0.0070125,0.011,0.013234259,0.002424409,0.0056378134
1679929888785,1109877138430910,0.011,-0.00605,0.0149875,0.013234259,0.002424409,0.0056378134
1679929888786,1109877140932833,0.014025,-0.00605,0.014025,0.013234259,0.002424409,0.0056378134
1679929888796,1109877143434987,0.0149875,-0.0039875,0.011,0.013234259,0.002424409,0.0056378134
1679929888797,1109877145936833,0.014025,-0.0039875,0.013062499,0.013234259,0.002424409,0.0056378134
1679929888798,1109877148438910,0.01705,-0.0039875,0.0119624995,0.013234259,0.002424409,0.0056378134
