system_ts_ms, sensor_ts_ns, graX, graY, graZ
1680010470657,1190459008493649,-4.457,7.069,5.13
1680010470657,1190459010995880,-4.467,7.063,5.13
1680010470659,1190459013498265,-4.476,7.056,5.131
1680010470661,1190459016000418,-4.5,7.053,5.115
1680010470663,1190459018502649,-4.51,7.046,5.115
1680010470678,1190459021004793,-4.519,7.04,5.116
1680010470678,1190459023506947,-4.529,7.033,5.117
1680010470678,1190459026009332,-4.537,7.026,5.119
1680010470678,1190459028511562,-4.546,7.019,5.121
1680010470678,1190459031013706,-4.554,7.012,5.124
1680010470679,1190459033515860,-4.584,6.998,5.116
1680010470682,1190459036018245,-4.594,6.99,5.118
1680010470686,1190459038520398,-4.601,6.983,5.121
1680010470687,1190459041022523,-4.608,6.976,5.124
1680010470691,1190459043524985,-4.614,6.969,5.128
1680010470692,1190459046027139,-4.619,6.962,5.132
1680010470693,1190459048529293,-4.624,6.956,5.137
1680010470696,1190459051031523,-4.654,6.935,5.138
1680010470702,1190459053533687,-4.661,6.927,5.143
1680010470702,1190459056036072,-4.664,6.921,5.148
1680010470703,1190459058538226,-4.667,6.915,5.154
1680010470706,1190459061040456,-4.669,6.909,5.159
1680010470709,1190459063542851,-4.671,6.903,5.165
1680010470711,1190459066045005,-4.673,6.898,5.171
1680010470714,1190459068547159,-4.686,6.886,5.175
1680010470719,1190459071049313,-4.689,6.88,5.181
1680010470720,1190459073551552,-4.69,6.874,5.187
1680010470722,1190459076053937,-4.692,6.869,5.193
1680010470725,1190459078556091,-4.693,6.863,5.198
1680010470728,1190459081058322,-4.694,6.858,5.204
1680010470730,1190459083560481,-4.696,6.853,5.209
1680010470736,1190459086062634,-4.688,6.843,5.229
1680010470736,1190459088565019,-4.69,6.837,5.236
1680010470736,1190459091067173,-4.693,6.832,5.24
1680010470739,1190459093569404,-4.696,6.826,5.244
1680010470741,1190459096071552,-4.699,6.821,5.248
1680010470743,1190459098573937,-4.703,6.816,5.252
1680010470746,1190459101076091,-4.707,6.81,5.255
1680010470749,1190459103578322,-4.692,6.803,5.278
1680010470754,1190459106080500,-4.695,6.797,5.283
1680010470754,1190459108582884,-4.7,6.792,5.285
1680010470756,1190459111085115,-4.705,6.787,5.288
1680010470759,1190459113587269,-4.71,6.781,5.29
1680010470762,1190459116089418,-4.715,6.776,5.292
1680010470764,1190459118591802,-4.721,6.77,5.295
1680010470771,1190459121093956,-4.714,6.76,5.313
1680010470771,1190459123596187,-4.719,6.754,5.316
1680010470771,1190459126098341,-4.725,6.749,5.318
1680010470775,1190459128600697,-4.731,6.743,5.32
1680010470776,1190459131102851,-4.737,6.738,5.322
1680010470779,1190459133605005,-4.743,6.732,5.323
1680010470781,1190459136107236,-4.749,6.727,5.324
1680010470786,1190459138609375,-4.752,6.714,5.338
1680010470787,1190459141111836,-4.758,6.708,5.34
1680010470789,1190459143613990,-4.764,6.703,5.342
1680010470791,1190459146116144,-4.769,6.698,5.343
1680010470793,1190459148618510,-4.775,6.693,5.344
1680010470796,1190459151120663,-4.78,6.689,5.345
1680010470803,1190459153622817,-4.785,6.684,5.346
1680010470803,1190459156125279,-4.789,6.675,5.354
1680010470805,1190459158627414,-4.793,6.67,5.356
1680010470807,1190459161129568,-4.798,6.666,5.357
1680010470809,1190459163631721,-4.803,6.662,5.358
1680010470811,1190459166133952,-4.807,6.658,5.359
1680010470813,1190459168636106,-4.812,6.653,5.36
1680010470819,1190459171138486,-4.816,6.65,5.361
1680010470820,1190459173640716,-4.822,6.646,5.36
1680010470821,1190459176142870,-4.826,6.642,5.361
1680010470824,1190459178645255,-4.83,6.639,5.362
1680010470827,1190459181147409,-4.835,6.635,5.363
1680010470830,1190459183649563,-4.839,6.631,5.364
1680010470831,1190459186151793,-4.843,6.627,5.365
1680010470837,1190459188654178,-4.847,6.623,5.366
1680010470837,1190459191156337,-4.853,6.617,5.368
1680010470841,1190459193658491,-4.858,6.613,5.369
1680010470843,1190459196160721,-4.862,6.609,5.37
1680010470844,1190459198662875,-4.867,6.605,5.371
1680010470846,1190459201165029,-4.871,6.601,5.372
1680010470854,1190459203667491,-4.876,6.596,5.373
1680010470855,1190459206169645,-4.88,6.592,5.374
1680010470855,1190459208672029,-4.889,6.583,5.377
1680010470857,1190459211174183,-4.895,6.579,5.378
1680010470859,1190459213676337,-4.9,6.575,5.378
1680010470862,1190459216178568,-4.904,6.571,5.378
1680010470863,1190459218680722,-4.909,6.567,5.379
1680010470869,1190459221182875,-4.915,6.563,5.379
1680010470870,1190459223685255,-4.92,6.559,5.379
1680010470871,1190459226187409,-4.93,6.547,5.383
1680010470876,1190459228689640,-4.936,6.543,5.383
1680010470878,1190459231192024,-4.941,6.539,5.383
1680010470881,1190459233694168,-4.946,6.535,5.383
1680010470888,1190459236196399,-4.951,6.532,5.383
1680010470889,1190459238698553,-4.956,6.529,5.382
1680010470891,1190459241200707,-4.961,6.525,5.382
1680010470892,1190459243703091,-4.968,6.514,5.389
1680010470893,1190459246205317,-4.973,6.51,5.389
1680010470894,1190459248707471,-4.978,6.507,5.389
1680010470896,1190459251209625,-4.982,6.503,5.388
1680010470903,1190459253712009,-4.987,6.5,5.388
1680010470906,1190459256214154,-4.992,6.497,5.388
1680010470907,1190459258716308,-4.997,6.493,5.387
1680010470907,1190459261218539,-5.011,6.473,5.398
1680010470909,1190459263720923,-5.017,6.468,5.399
1680010470913,1190459266223163,-5.023,6.464,5.398
1680010470915,1190459268725317,-5.028,6.46,5.398
1680010470920,1190459271227471,-5.034,6.457,5.397
1680010470921,1190459273729856,-5.039,6.453,5.396
1680010470922,1190459276232009,-5.045,6.449,5.396
1680010470924,1190459278734226,-5.062,6.428,5.404
1680010470926,1190459281236611,-5.069,6.423,5.405
1680010470929,1190459283738765,-5.075,6.418,5.404
1680010470931,1190459286240918,-5.081,6.414,5.403
1680010470937,1190459288743067,-5.087,6.41,5.403
1680010470937,1190459291245298,-5.093,6.406,5.402
1680010470939,1190459293747452,-5.099,6.401,5.402
1680010470941,1190459296249837,-5.116,6.386,5.404
1680010470944,1190459298752086,-5.123,6.38,5.404
1680010470947,1190459301254240,-5.128,6.376,5.404
1680010470953,1190459303756625,-5.134,6.371,5.404
1680010470953,1190459306258779,-5.139,6.367,5.404
1680010470954,1190459308760933,-5.144,6.362,5.405
1680010470957,1190459311263394,-5.149,6.358,5.405
1680010470960,1190459313765548,-5.157,6.342,5.417
1680010470962,1190459316267702,-5.162,6.336,5.418
1680010470964,1190459318769856,-5.167,6.332,5.419
1680010470968,1190459321272086,-5.172,6.327,5.42
1680010470970,1190459323774240,-5.177,6.323,5.42
1680010470971,1190459326276625,-5.181,6.318,5.421
1680010470975,1190459328778856,-5.186,6.314,5.422
1680010470977,1190459331281028,-5.194,6.307,5.421
1680010470979,1190459333783413,-5.199,6.302,5.422
1680010470981,1190459336285567,-5.204,6.298,5.423
1680010470985,1190459338787721,-5.208,6.293,5.424
1680010470988,1190459341289962,-5.213,6.288,5.426
1680010470990,1190459343792115,-5.217,6.283,5.427
1680010470993,1190459346294500,-5.221,6.279,5.429
1680010470994,1190459348796654,-5.234,6.267,5.43
1680010470996,1190459351298885,-5.239,6.261,5.432
1680010471004,1190459353801039,-5.243,6.256,5.433
1680010471005,1190459356303192,-5.247,6.251,5.435
1680010471007,1190459358805654,-5.251,6.247,5.437
1680010471008,1190459361307784,-5.255,6.242,5.438
1680010471009,1190459363809938,-5.26,6.237,5.44
1680010471012,1190459366312322,-5.267,6.23,5.441
1680010471014,1190459368814476,-5.272,6.224,5.442
1680010471019,1190459371316707,-5.276,6.22,5.444
1680010471019,1190459373818861,-5.28,6.215,5.445
1680010471022,1190459376321245,-5.284,6.21,5.447
1680010471026,1190459378823399,-5.288,6.205,5.448
