system_ts_ms, sensor_ts_ns, magXr, magYr, magZr, magDXr, magDYr, magDZr
1680010470659,1190459011849182,50.156254,-82.6875,-218.26875,24.6,-56.46,-214.32
1680010470678,1190459021851922,49.987503,-82.96875,-218.40001,24.6,-56.46,-214.32
1680010470678,1190459031854065,50.025,-82.96875,-218.40001,24.6,-56.46,-214.32
1680010470688,1190459041856132,50.156254,-82.96875,-218.40001,24.6,-56.46,-214.32
1680010470697,1190459051858209,50.5125,-83.512505,-218.1,24.6,-56.46,-214.32
1680010470707,1190459061859776,50.8875,-84.05625,-217.8,24.6,-56.46,-214.32
1680010470719,1190459071854266,51.112503,-84.1875,-217.725,24.6,-56.46,-214.32
1680010470728,1190459081825255,51.35625,-84.356255,-217.68752,24.6,-56.46,-214.32
1680010470737,1190459091820567,51.24375,-84.1125,-217.48126,24.6,-56.46,-214.32
1680010470747,1190459101815023,51.187504,-83.887505,-217.38751,24.6,-56.46,-214.32
1680010470758,1190459111817201,51.35625,-83.887505,-217.31252,24.6,-56.46,-214.32
1680010470771,1190459121811965,51.487503,-83.887505,-217.20001,24.6,-56.46,-214.32
1680010470777,1190459131820937,51.487503,-83.5875,-217.44376,24.6,-56.46,-214.32
1680010470787,1190459141823075,51.487503,-83.287506,-217.68752,24.6,-56.46,-214.32
1680010470797,1190459151817729,51.487503,-83.287506,-217.8,24.6,-56.46,-214.32
1680010470808,1190459161843113,51.487503,-83.287506,-217.9875,24.6,-56.46,-214.32
1680010470819,1190459171837588,51.525,-82.96875,-218.1,24.6,-56.46,-214.32
1680010470829,1190459181832107,51.656254,-82.6875,-218.26875,24.6,-56.46,-214.32
1680010470838,1190459191841727,51.7125,-82.6125,-218.26875,24.6,-56.46,-214.32
1680010470847,1190459201839650,51.787502,-82.55625,-218.26875,24.6,-56.46,-214.32
1680010470857,1190459211841784,51.525,-82.387505,-218.04376,24.6,-56.46,-214.32
1680010470870,1190459221851572,51.35625,-82.256256,-217.8,24.6,-56.46,-214.32
1680010470878,1190459231846047,51.656254,-81.95625,-218.21251,24.6,-56.46,-214.32
1680010470891,1190459241857248,51.956253,-81.65625,-218.56876,24.6,-56.46,-214.32
1680010470897,1190459251873473,51.956253,-81.600006,-218.62502,24.6,-56.46,-214.32
1680010470908,1190459261872983,51.956253,-81.46875,-218.70001,24.6,-56.46,-214.32
1680010470920,1190459271847684,51.843754,-81.600006,-218.94376,24.6,-56.46,-214.32
1680010470927,1190459281854073,51.787502,-81.65625,-219.16876,24.6,-56.46,-214.32
1680010470937,1190459291836164,51.956253,-81.787506,-219.3,24.6,-56.46,-214.32
1680010470947,1190459301833740,52.0875,-81.95625,-219.4875,24.6,-56.46,-214.32
1680010470957,1190459311855567,51.843754,-82.200005,-219.16876,24.6,-56.46,-214.32
1680010470969,1190459321856567,51.656254,-82.387505,-218.88751,24.6,-56.46,-214.32
1680010470977,1190459331857028,51.843754,-82.256256,-218.94376,24.6,-56.46,-214.32
1680010470989,1190459341858941,52.0875,-82.0875,-218.98126,24.6,-56.46,-214.32
1680010470997,1190459351869037,52.0125,-81.881256,-218.88751,24.6,-56.46,-214.32
1680010471009,1190459361855551,51.956253,-81.65625,-218.70001,24.6,-56.46,-214.32
1680010471019,1190459371865858,52.0125,-81.1875,-218.70001,24.6,-56.46,-214.32
1680010471028,1190459381867858,52.0875,-80.756256,-218.70001,24.6,-56.46,-214.32
1680010471037,1190459391863858,52.0125,-80.512505,-218.70001,24.6,-56.46,-214.32
1680010471047,1190459401866627,51.956253,-80.287506,-218.70001,24.6,-56.46,-214.32
1680010471057,1190459411860641,51.843754,-80.512505,-218.40001,24.6,-56.46,-214.32
1680010471067,1190459421825784,51.787502,-80.756256,-218.1,24.6,-56.46,-214.32
1680010471077,1190459431792231,52.256252,-80.700005,-217.9125,24.6,-56.46,-214.32
1680010471088,1190459441802264,52.687504,-80.5875,-217.68752,24.6,-56.46,-214.32
1680010471097,1190459451766888,52.912502,-81.0,-217.725,24.6,-56.46,-214.32
1680010471107,1190459461782425,53.156254,-81.356255,-217.8,24.6,-56.46,-214.32
1680010471117,1190459471783093,53.343754,-81.46875,-217.6125,24.6,-56.46,-214.32
1680010471127,1190459481764573,53.5875,-81.65625,-217.38751,24.6,-56.46,-214.32
1680010471138,1190459491766813,53.756252,-81.356255,-217.38751,24.6,-56.46,-214.32
1680010471147,1190459501750788,53.8875,-81.05625,-217.38751,24.6,-56.46,-214.32
1680010471157,1190459511759716,53.5875,-81.1875,-217.68752,24.6,-56.46,-214.32
1680010471167,1190459521740042,53.287502,-81.356255,-217.9875,24.6,-56.46,-214.32
1680010471179,1190459531782080,53.343754,-81.3,-217.9875,24.6,-56.46,-214.32
1680010471187,1190459541801772,53.456253,-81.1875,-217.9875,24.6,-56.46,-214.32
1680010471197,1190459551816546,53.456253,-81.05625,-218.04376,24.6,-56.46,-214.32
1680010471207,1190459561830551,53.456253,-80.887505,-218.1,24.6,-56.46,-214.32
1680010471217,1190459571814973,53.5125,-80.887505,-218.21251,24.6,-56.46,-214.32
1680010471227,1190459581794891,53.5875,-80.887505,-218.26875,24.6,-56.46,-214.32
1680010471237,1190459591771054,53.943752,-80.5875,-218.1,24.6,-56.46,-214.32
1680010471247,1190459601751063,54.35625,-80.287506,-217.9875,24.6,-56.46,-214.32
1680010471258,1190459611745871,54.24375,-80.15625,-217.68752,24.6,-56.46,-214.32
1680010471267,1190459621747034,54.187504,-79.96875,-217.38751,24.6,-56.46,-214.32
1680010471283,1190459631748567,54.35625,-79.6875,-217.31252,24.6,-56.46,-214.32
1680010471288,1190459641758398,54.487503,-79.387505,-217.20001,24.6,-56.46,-214.32
1680010471297,1190459651734763,54.412502,-79.3125,-216.90001,24.6,-56.46,-214.32
1680010471307,1190459661747209,54.35625,-79.256256,-216.6,24.6,-56.46,-214.32
1680010471317,1190459671752497,54.24375,-79.012505,-216.71251,24.6,-56.46,-214.32
1680010471327,1190459681775963,54.187504,-78.787506,-216.7875,24.6,-56.46,-214.32
1680010471337,1190459691775977,54.35625,-78.65625,-216.90001,24.6,-56.46,-214.32
1680010471347,1190459701773298,54.487503,-78.4875,-217.08751,24.6,-56.46,-214.32
1680010471357,1190459711786144,54.768753,-78.600006,-217.14375,24.6,-56.46,-214.32
1680010471367,1190459721788220,55.0875,-78.65625,-217.20001,24.6,-56.46,-214.32
1680010471378,1190459731787566,55.443752,-78.4875,-217.31252,24.6,-56.46,-214.32
1680010471388,1190459741798186,55.85625,-78.356255,-217.38751,24.6,-56.46,-214.32
1680010471402,1190459751777955,55.912502,-78.412506,-217.31252,24.6,-56.46,-214.32
1680010471407,1190459761780109,55.987503,-78.4875,-217.20001,24.6,-56.46,-214.32
1680010471418,1190459771780734,55.987503,-78.412506,-217.31252,24.6,-56.46,-214.32
1680010471428,1190459781760503,55.987503,-78.356255,-217.38751,24.6,-56.46,-214.32
1680010471440,1190459791764286,55.85625,-78.1125,-217.44376,24.6,-56.46,-214.32
1680010471448,1190459801758713,55.687504,-77.887505,-217.48126,24.6,-56.46,-214.32
1680010471459,1190459811762035,55.612503,-77.887505,-217.44376,24.6,-56.46,-214.32
1680010471468,1190459821766031,55.55625,-77.887505,-217.38751,24.6,-56.46,-214.32
1680010471478,1190459831794699,55.443752,-77.756256,-217.48126,24.6,-56.46,-214.32
1680010471487,1190459841796867,55.3875,-77.5875,-217.68752,24.6,-56.46,-214.32
1680010471498,1190459851799246,55.443752,-77.381256,-217.6125,24.6,-56.46,-214.32
1680010471510,1190459861806842,55.55625,-77.15625,-217.48126,24.6,-56.46,-214.32
1680010471518,1190459871801664,55.443752,-77.100006,-217.38751,24.6,-56.46,-214.32
1680010471527,1190459881768144,55.3875,-76.9875,-217.20001,24.6,-56.46,-214.32
1680010471539,1190459891777845,55.55625,-76.8,-217.20001,24.6,-56.46,-214.32
1680010471552,1190459901782566,55.687504,-76.55625,-217.20001,24.6,-56.46,-214.32
