system_ts_ms, sensor_ts_ns, rotX, rotY, rotZ, rotL
1680010470657,1190459008493649,-0.021414,0.487807,0.757886,0.432657
1680010470657,1190459010995880,-0.021956,0.487761,0.757787,0.432855
1680010470659,1190459013498265,-0.022504,0.487702,0.757694,0.433057
1680010470661,1190459016000418,-0.02353,0.488482,0.757058,0.433235
1680010470663,1190459018502649,-0.024119,0.488482,0.756923,0.433439
1680010470678,1190459021004793,-0.024658,0.488392,0.756842,0.433651
1680010470678,1190459023506947,-0.025194,0.488283,0.756771,0.433867
1680010470678,1190459026009332,-0.025709,0.488161,0.75671,0.43408
1680010470678,1190459028511562,-0.026218,0.488025,0.756656,0.434298
1680010470678,1190459031013706,-0.026715,0.487876,0.756606,0.434523
1680010470680,1190459033515860,-0.028211,0.488202,0.756017,0.435086
1680010470682,1190459036018245,-0.028764,0.488075,0.755921,0.435358
1680010470686,1190459038520398,-0.029206,0.487888,0.755881,0.435608
1680010470687,1190459041022523,-0.029616,0.487681,0.755851,0.435864
1680010470691,1190459043524985,-0.029996,0.487456,0.755828,0.436131
1680010470692,1190459046027139,-0.030332,0.48722,0.755811,0.4364
1680010470693,1190459048529293,-0.030642,0.486969,0.755801,0.436675
1680010470696,1190459051031523,-0.032207,0.486774,0.755368,0.437529
1680010470702,1190459053533687,-0.032593,0.486506,0.755324,0.437874
1680010470703,1190459056036072,-0.032798,0.486226,0.755333,0.438155
1680010470704,1190459058538226,-0.032977,0.485933,0.755348,0.438439
1680010470706,1190459061040456,-0.033132,0.485635,0.755367,0.438724
1680010470710,1190459063542851,-0.033265,0.485326,0.755386,0.439024
1680010470711,1190459066045005,-0.033369,0.485012,0.755403,0.439335
1680010470714,1190459068547159,-0.03406,0.484736,0.755208,0.439921
1680010470719,1190459071049313,-0.034194,0.484418,0.755208,0.440261
1680010470720,1190459073551552,-0.034275,0.484095,0.755228,0.440574
1680010470722,1190459076053937,-0.03435,0.483779,0.755254,0.440872
1680010470725,1190459078556091,-0.034438,0.483466,0.755281,0.441162
1680010470728,1190459081058322,-0.034543,0.48316,0.755309,0.441442
1680010470730,1190459083560481,-0.034665,0.482869,0.755336,0.441704
1680010470736,1190459086062634,-0.034502,0.481827,0.755804,0.442052
1680010470736,1190459088565019,-0.034638,0.481486,0.755871,0.4423
1680010470737,1190459091067173,-0.034827,0.481228,0.755894,0.442525
1680010470739,1190459093569404,-0.035042,0.48099,0.755912,0.442736
1680010470741,1190459096071552,-0.035276,0.480774,0.755925,0.442932
1680010470743,1190459098573937,-0.035536,0.480569,0.755933,0.443119
1680010470746,1190459101076091,-0.035812,0.480377,0.755936,0.443299
1680010470749,1190459103578322,-0.035381,0.479198,0.756614,0.443453
1680010470754,1190459106080500,-0.035611,0.478929,0.756679,0.443615
1680010470755,1190459108582884,-0.035919,0.478755,0.756681,0.443775
1680010470756,1190459111085115,-0.036248,0.478597,0.756674,0.443931
1680010470760,1190459113587269,-0.036596,0.478443,0.756663,0.444086
1680010470763,1190459116089418,-0.036952,0.478296,0.756652,0.444233
1680010470764,1190459118591802,-0.037321,0.478157,0.756639,0.444376
1680010470771,1190459121093956,-0.037295,0.477187,0.757128,0.444587
1680010470771,1190459123596187,-0.037648,0.476962,0.75717,0.444727
1680010470771,1190459126098341,-0.038046,0.476833,0.757159,0.444849
1680010470775,1190459128600697,-0.038452,0.476712,0.757148,0.444964
1680010470776,1190459131102851,-0.038864,0.476595,0.757137,0.445073
1680010470779,1190459133605005,-0.039283,0.476481,0.757128,0.445172
1680010470781,1190459136107236,-0.039693,0.476375,0.757122,0.445259
1680010470786,1190459138609375,-0.040136,0.475608,0.757402,0.445563
1680010470787,1190459141111836,-0.04055,0.475441,0.757429,0.445658
1680010470789,1190459143613990,-0.040958,0.47534,0.757428,0.445731
1680010470791,1190459146116144,-0.041348,0.475248,0.757426,0.445796
1680010470794,1190459148618510,-0.041734,0.475158,0.757427,0.445854
1680010470796,1190459151120663,-0.04211,0.475069,0.757428,0.445911
1680010470803,1190459153622817,-0.042475,0.474978,0.757432,0.445967
1680010470803,1190459156125279,-0.042864,0.474493,0.757598,0.446165
1680010470805,1190459158627414,-0.04321,0.474369,0.757616,0.446233
1680010470808,1190459161129568,-0.043547,0.474281,0.757619,0.446288
1680010470810,1190459163631721,-0.043881,0.474196,0.757621,0.446342
1680010470811,1190459166133952,-0.044204,0.474114,0.757623,0.446394
