system_ts_ms, sensor_ts_ns, accX, accY, accZ
1680016759244,1196747594938241,-0.76995003,8.332951,4.77495
1680016759245,1196747597440472,-0.81795,8.368951,4.6800003
1680016759247,1196747599942933,-0.92100006,8.367001,4.7179503
1680016759260,1196747602445087,-0.83505005,8.44305,4.5
1680016759260,1196747604947472,-0.85605,8.533951,4.63905
1680016759261,1196747607449703,-0.78195006,8.39505,4.545
1680016759261,1196747609952087,-0.89505005,8.58705,4.4929504
1680016759261,1196747612454241,-0.83895004,8.596951,4.4209504
1680016759261,1196747614956703,-0.91905004,8.601001,4.3969502
1680016759272,1196747617458928,-0.92805004,8.58195,4.4620504
1680016759272,1196747619961313,-0.88305,8.632951,4.3830004
1680016759272,1196747622463467,-0.84900004,8.56995,4.5
1680016759272,1196747624965698,-0.85605,8.53905,4.5090003
1680016759273,1196747627468068,-0.91905004,8.467051,4.5480003
1680016759276,1196747629970299,-0.79605,8.54895,4.6200004
1680016759279,1196747632472684,-0.84195006,8.647051,4.58895
1680016759280,1196747634974914,-0.86595005,8.57295,4.53105
1680016759283,1196747637477053,-0.79905003,8.54205,4.6270504
1680016759287,1196747639979438,-0.76995003,8.55795,4.47795
1680016759289,1196747642481669,-0.77205,8.508,4.62405
1680016759291,1196747644984053,-0.86295,8.580001,4.6579504
1680016759297,1196747647486284,-0.79605,8.54205,4.6080003
1680016759298,1196747649988679,-0.813,8.53005,4.6650004
1680016759298,1196747652490909,-0.78705,8.52,4.67205
1680016759299,1196747654993063,-0.81105006,8.5990505,4.66995
1680016759302,1196747657495448,-0.78900003,8.53905,4.5930004
1680016759305,1196747659997597,-0.86595005,8.628,4.7590504
1680016759307,1196747662500058,-0.84900004,8.635051,4.6600504
1680016759314,1196747665002289,-0.85605,8.58495,4.73505
1680016759315,1196747667504674,-0.76005006,8.635051,4.7320504
1680016759315,1196747670006799,-0.88005006,8.653951,4.87095
1680016759318,1196747672509029,-0.86295,8.625,4.701
1680016759323,1196747675011414,-0.777,8.70405,4.8570004
1680016759331,1196747677512625,-0.84195006,8.641951,4.7200503
1680016759331,1196747680013858,-0.83205,8.58495,4.8690004
1680016759332,1196747682518241,-0.79395,8.61795,4.7800503
1680016759333,1196747685020626,-0.85395,8.637,4.6800003
1680016759333,1196747687522780,-0.75600004,8.568001,4.7629504
1680016759334,1196747690025010,-0.73395,8.532001,4.76805
1680016759337,1196747692527462,-0.79605,8.57295,4.7850003
1680016759339,1196747695029616,-0.82005006,8.620951,4.806
1680016759343,1196747697532000,-0.84705,8.61795,4.78695
1680016759345,1196747700034231,-0.82500005,8.68305,4.7920504
1680016759355,1196747702536616,-0.73605,8.52,4.8970504
1680016759356,1196747705038838,-0.69795,8.652,4.77495
1680016759356,1196747707541222,-0.77505004,8.53905,4.7590504
1680016759356,1196747710043453,-0.70995003,8.56995,4.7299504
1680016759365,1196747712545607,-0.68595004,8.620951,4.7250004
1680016759366,1196747715047991,-0.66,8.709001,4.7299504
1680016759366,1196747717601838,-0.61905,8.608951,4.6990504
1680016759367,1196747720052607,-0.67695004,8.47395,4.8040504
1680016759368,1196747722554838,-0.72495,8.56305,4.69605
1680016759370,1196747725057188,-0.657,8.565001,4.668
1680016759372,1196747727559342,-0.67905,8.56305,4.7389503
1680016759374,1196747730061573,-0.72,8.577001,4.79895
1680016759381,1196747732563958,-0.66705,8.589001,4.7059503
1680016759381,1196747735066188,-0.66495,8.52,4.6990504
1680016759382,1196747737568563,-0.70305,8.568001,4.6410003
1680016759384,1196747740070794,-0.78195006,8.568001,4.656
1680016759388,1196747742573178,-0.73605,8.476951,4.63395
1680016759390,1196747745075332,-0.76005006,8.476951,4.6000504
1680016759392,1196747747577563,-0.75105006,8.50605,4.6200004
1680016759397,1196747750080043,-0.75600004,8.53905,4.497
1680016759400,1196747752581119,-0.67905,8.484,4.66305
1680016759400,1196747755082198,-0.753,8.596951,4.63905
1680016759402,1196747757586813,-0.67395,8.53005,4.5690002
1680016759405,1196747760089001,-0.66495,8.51295,4.557
1680016759407,1196747762591385,-0.68595004,8.472,4.6150503
1680016759414,1196747765093847,-0.73905003,8.46,4.59105
1680016759415,1196747767596078,-0.65295005,8.424001,4.5810003
1680016759415,1196747770098245,-0.777,8.41695,4.57905
1680016759419,1196747772600630,-0.64305,8.458051,4.6320004
1680016759420,1196747775102861,-0.77205,8.55795,4.6480503
1680016759422,1196747777605245,-0.75105006,8.51805,4.53795
1680016759425,1196747780107462,-0.69105005,8.500951,4.56495
1680016759430,1196747782609847,-0.79200006,8.467051,4.56705
1680016759431,1196747785112078,-0.78000003,8.43105,4.5360003
1680016759434,1196747787614448,-0.78705,8.436001,4.6150503
1680016759437,1196747790116602,-0.78195006,8.41905,4.6410003
1680016759439,1196747792618833,-0.78405005,8.44095,4.668
1680016759441,1196747795121294,-0.90195006,8.448,4.6270504
1680016759446,1196747797623448,-0.87495005,8.3880005,4.77495
1680016759446,1196747800125823,-0.79200006,8.38305,4.6320004
1680016759447,1196747802628054,-0.80595005,8.400001,4.62405
1680016759450,1196747805130207,-0.80595005,8.415,4.72305
1680016759452,1196747807632592,-0.873,8.497951,4.5810003
1680016759454,1196747810134823,-0.897,8.41695,4.689
1680016759457,1196747812637231,-0.80805004,8.42205,4.58895
1680016759463,1196747815139462,-0.82005006,8.451,4.5859504
1680016759464,1196747817641616,-0.76500005,8.496,4.4809504
1680016759465,1196747820144001,-0.94995004,8.43105,4.5019503
1680016759467,1196747822646236,-0.89505005,8.496,4.392
1680016759471,1196747825148621,-0.957,8.43105,4.57695
1680016759473,1196747827650852,-0.90195006,8.46195,4.50705
1680016759479,1196747830153237,-0.88695,8.54895,4.56495
1680016759480,1196747832655467,-0.837,8.601001,4.4040003
1680016759480,1196747835157852,-0.89205,8.533951,4.51695
1680016759482,1196747837660006,-0.76500005,8.54205,4.63395
1680016759485,1196747840162237,-0.777,8.51505,4.5409503
1680016759488,1196747842664693,-0.73905003,8.55795,4.5430503
1680016759490,1196747845166847,-0.84405005,8.4529505,4.5600004
1680016759492,1196747847669232,-0.768,8.500951,4.51695
1680016759498,1196747850171462,-0.76305,8.509951,4.512
1680016759499,1196747852673847,-0.669,8.56095,4.4809504
1680016759500,1196747855176020,-0.72,8.49405,4.5550504
1680016759502,1196747857678481,-0.67200005,8.589001,4.48605
1680016759505,1196747860180712,-0.768,8.56995,4.48605
1680016759509,1196747862683102,-0.64095,8.5990505,4.3710003
1680016759514,1196747865185256,-0.64305,8.509951,4.3900504
1680016759515,1196747867687486,-0.57795,8.596951,4.40205
1680016759516,1196747870189871,-0.56205004,8.56995,4.4110503
1680016759520,1196747872692097,-0.63795,8.509951,4.40595
1680016759522,1196747877694481,-0.61695004,8.532001,4.3510504
1680016759524,1196747877854174,-0.61005,8.58195,4.4110503
1680016759529,1196747880198866,-0.633,8.60595,4.44495
1680016759530,1196747882701251,-0.60705,8.568001,4.5690002
1680016759531,1196747885203495,-0.64305,8.58195,4.3560004
1680016759532,1196747887705649,-0.58095,8.54205,4.53795
1680016759534,1196747890208111,-0.55905,8.491051,4.57695
1680016759537,1196747892710495,-0.60705,8.424001,4.60995
1680016759540,1196747895212649,-0.483,8.44095,4.572
1680016759542,1196747897714890,-0.46800002,8.476951,4.62405
1680016759548,1196747900217275,-0.48000002,8.509951,4.644
1680016759549,1196747902719505,-0.43500003,8.625,4.7629504
1680016759551,1196747905221890,-0.42000002,8.59395,4.72695
1680016759553,1196747907724121,-0.23595001,8.71605,4.8520503
1680016759555,1196747910226505,-0.26205,8.69205,4.7299504
1680016759558,1196747912728659,-0.27705002,8.85795,4.7200503
1680016759564,1196747915230890,-0.22200002,8.74695,4.6909504
1680016759565,1196747917733275,-0.252,8.644951,4.3830004
1680016759565,1196747920235736,-0.31500003,8.712001,4.2649503
1680016759567,1196747922737890,-0.423,8.74005,4.071
1680016759570,1196747925240121,-0.36495003,8.72595,4.09005
