system_ts_ms, sensor_ts_ns, rotX, rotY, rotZ, rotL
1680016759245,1196747594938241,0.268441,0.431713,0.681294,0.526688
1680016759245,1196747597440472,0.268457,0.431792,0.681281,0.526632
1680016759260,1196747599942933,0.268478,0.431872,0.681268,0.526573
1680016759260,1196747602445087,0.268503,0.43195,0.681252,0.526515
1680016759261,1196747604947472,0.26863,0.432106,0.681195,0.526397
1680016759261,1196747607449703,0.268676,0.432188,0.681175,0.526332
1680016759261,1196747609952087,0.268719,0.432261,0.681156,0.526274
1680016759261,1196747612454241,0.268762,0.43233,0.681139,0.526218
1680016759261,1196747614956703,0.268802,0.432391,0.681126,0.526165
1680016759272,1196747617458928,0.268844,0.43245,0.681112,0.526113
1680016759272,1196747619961313,0.268882,0.432501,0.681103,0.526063
1680016759272,1196747622463467,0.269117,0.432792,0.680969,0.525876
1680016759273,1196747624965698,0.269175,0.432861,0.680955,0.525808
1680016759273,1196747627468068,0.269217,0.432906,0.680953,0.525752
1680016759279,1196747629970299,0.269253,0.432944,0.680957,0.525698
1680016759279,1196747632472684,0.269292,0.43298,0.680961,0.525643
1680016759280,1196747634974914,0.26933,0.433011,0.680967,0.525591
1680016759284,1196747637477053,0.269372,0.433041,0.680971,0.525539
1680016759287,1196747639979438,0.26971,0.433248,0.680889,0.525301
1680016759289,1196747642481669,0.269778,0.433292,0.680887,0.525232
1680016759291,1196747644984053,0.269826,0.433319,0.68089,0.525181
1680016759298,1196747647486294,0.269869,0.433344,0.680894,0.525134
1680016759298,1196747649988679,0.269913,0.433369,0.680897,0.525087
1680016759298,1196747652490909,0.269954,0.433395,0.680899,0.525041
1680016759300,1196747654993063,0.269989,0.433423,0.6809,0.524998
1680016759302,1196747657495448,0.270171,0.433472,0.680899,0.524867
1680016759305,1196747659997597,0.270214,0.4335,0.680903,0.524816
1680016759308,1196747662500058,0.270244,0.433525,0.680908,0.524773
1680016759315,1196747665002289,0.270265,0.433554,0.680916,0.524728
1680016759315,1196747667504674,0.270282,0.433579,0.680924,0.524688
1680016759316,1196747670006799,0.270299,0.433604,0.680932,0.524648
1680016759319,1196747672509029,0.270318,0.433629,0.68094,0.524607
1680016759323,1196747675011414,0.270376,0.433476,0.681058,0.524551
1680016759332,1196747677512625,0.270394,0.433488,0.681078,0.524506
1680016759332,1196747680013858,0.270409,0.433514,0.681088,0.524463
1680016759333,1196747682518241,0.270421,0.433542,0.6811,0.524418
1680016759333,1196747685020626,0.270431,0.433574,0.681114,0.524369
1680016759334,1196747687522780,0.270436,0.433608,0.68113,0.524317
1680016759338,1196747690025010,0.270444,0.433639,0.681147,0.524266
1680016759338,1196747692527462,0.270451,0.433514,0.681256,0.524224
1680016759340,1196747695029616,0.270463,0.433533,0.68128,0.52417
1680016759343,1196747697532000,0.270469,0.433566,0.681301,0.524112
1680016759346,1196747700034231,0.270477,0.433601,0.681322,0.524052
1680016759356,1196747702536607,0.270483,0.43364,0.681346,0.523986
1680016759356,1196747705038838,0.270485,0.433679,0.681375,0.523915
1680016759356,1196747707541222,0.270487,0.433718,0.681403,0.523845
1680016759357,1196747710043453,0.270618,0.433589,0.681542,0.523704
1680016759366,1196747712545607,0.270629,0.433612,0.681586,0.523621
1680016759366,1196747715047991,0.270625,0.433651,0.681624,0.523541
1680016759367,1196747717601838,0.27062,0.433693,0.681664,0.523457
1680016759367,1196747720052607,0.270613,0.433739,0.681704,0.52337
1680016759369,1196747722554838,0.270604,0.433785,0.681744,0.523285
1680016759370,1196747725057188,0.270593,0.433834,0.681786,0.523195
1680016759373,1196747727559342,0.270741,0.433673,0.681962,0.523023
1680016759375,1196747730061573,0.270746,0.433701,0.68202,0.522922
1680016759381,1196747732563958,0.270734,0.433751,0.682065,0.522827
1680016759381,1196747735066188,0.27072,0.433801,0.682112,0.522732
1680016759383,1196747737568563,0.270708,0.433857,0.68216,0.52263
1680016759385,1196747740070794,0.270695,0.433913,0.682208,0.522527
1680016759388,1196747742573178,0.27068,0.433973,0.682258,0.522419
1680016759391,1196747745075332,0.270765,0.434001,0.682333,0.522253
1680016759393,1196747747577582,0.270759,0.434055,0.682391,0.522137
1680016759398,1196747750080043,0.270739,0.434115,0.68245,0.52202
1680016759402,1196747752581119,0.270717,0.434172,0.682513,0.521902
1680016759402,1196747755082198,0.270694,0.434229,0.682574,0.521787
1680016759403,1196747757586847,0.270671,0.434286,0.682638,0.521667
1680016759405,1196747760089001,0.270647,0.434342,0.682705,0.521545
1680016759408,1196747762591385,0.270785,0.434292,0.682845,0.521331
1680016759415,1196747765093847,0.270777,0.434335,0.68292,0.521202
1680016759415,1196747767596092,0.27075,0.434384,0.682993,0.521079
1680016759416,1196747770098245,0.27072,0.434432,0.683066,0.520959
1680016759420,1196747772600630,0.270686,0.434479,0.683142,0.520838
1680016759422,1196747775102861,0.270652,0.434525,0.68322,0.520715
1680016759422,1196747777605231,0.270612,0.434573,0.683299,0.520592
1680016759426,1196747780107462,0.270767,0.434574,0.683412,0.520362
1680016759431,1196747782609847,0.27075,0.434613,0.683495,0.520229
1680016759431,1196747785112078,0.270709,0.434652,0.683574,0.520114
1680016759435,1196747787614448,0.270665,0.434693,0.683651,0.520001
1680016759437,1196747790116602,0.270617,0.43473,0.683731,0.519891
1680016759439,1196747792618833,0.27057,0.434766,0.683806,0.519787
1680016759441,1196747795121294,0.270525,0.434806,0.683877,0.519683
1680016759446,1196747797623448,0.270214,0.43467,0.684035,0.519752
1680016759447,1196747800125823,0.270155,0.43469,0.684107,0.519669
1680016759448,1196747802628054,0.270125,0.434725,0.684171,0.519571
1680016759450,1196747805130207,0.270109,0.434761,0.684225,0.519478
1680016759453,1196747807632592,0.270099,0.434795,0.684275,0.519389
1680016759455,1196747810134847,0.270094,0.434832,0.684323,0.519298
1680016759458,1196747812637231,0.270095,0.434871,0.684367,0.519207
1680016759464,1196747815139462,0.270077,0.434944,0.684383,0.519134
1680016759464,1196747817641616,0.270086,0.434986,0.684418,0.519048
1680016759465,1196747820144006,0.2701,0.435022,0.684455,0.518961
1680016759468,1196747822646236,0.270115,0.43506,0.684495,0.518869
1680016759472,1196747825148621,0.270131,0.435096,0.684534,0.518779
1680016759474,1196747827650852,0.270151,0.435125,0.684579,0.518686
1680016759480,1196747830153237,0.270176,0.435156,0.684623,0.518588
1680016759480,1196747832655467,0.270347,0.435516,0.684481,0.518385
1680016759481,1196747835157852,0.270394,0.435577,0.684506,0.518275
1680016759483,1196747837660006,0.270435,0.43561,0.68455,0.518168
1680016759485,1196747840162237,0.270474,0.435645,0.684597,0.518057
1680016759488,1196747842664693,0.270516,0.435681,0.684647,0.517938
1680016759490,1196747845166847,0.270559,0.435725,0.684694,0.517816
1680016759493,1196747847669232,0.270604,0.435773,0.684743,0.517687
1680016759499,1196747850171462,0.270727,0.435903,0.684753,0.517501
1680016759500,1196747852673866,0.270781,0.435967,0.684801,0.517355
1680016759500,1196747855176020,0.270828,0.436029,0.684852,0.51721
1680016759503,1196747857678481,0.27087,0.436101,0.684909,0.517053
1680016759506,1196747860180712,0.270915,0.436177,0.684967,0.516888
1680016759510,1196747862683102,0.270963,0.436259,0.685028,0.516713
1680016759514,1196747865185256,0.27101,0.436347,0.68509,0.516531
1680016759515,1196747867687486,0.271472,0.436519,0.68513,0.51609
1680016759518,1196747870189871,0.271556,0.436621,0.685197,0.515871
1680016759520,1196747872692097,0.271603,0.436722,0.68527,0.515663
1680016759523,1196747877694481,0.271684,0.436931,0.685406,0.515263
1680016759524,1196747877854174,0.271694,0.436957,0.685423,0.515213
1680016759530,1196747880198866,0.27173,0.437055,0.685494,0.515016
1680016759531,1196747882701251,0.271769,0.437171,0.68558,0.514783
1680016759531,1196747885203495,0.272125,0.437475,0.685578,0.51434
1680016759533,1196747887705649,0.272195,0.43763,0.685659,0.514062
1680016759535,1196747890208111,0.272236,0.437772,0.685756,0.51379
1680016759538,1196747892710495,0.272272,0.437918,0.68586,0.513508
1680016759540,1196747895212659,0.272298,0.438068,0.685967,0.513223
1680016759544,1196747897714890,0.272316,0.43823,0.686082,0.512921
1680016759549,1196747900217275,0.27233,0.438402,0.686202,0.512606
1680016759551,1196747902719505,0.272604,0.438112,0.686626,0.512141
1680016759552,1196747905221890,0.272631,0.438262,0.686781,0.51179
1680016759554,1196747907724121,0.272628,0.43847,0.686913,0.511435
1680016759557,1196747910226505,0.272614,0.438696,0.687046,0.511071
1680016759559,1196747912728659,0.272603,0.438933,0.687171,0.510704
1680016759564,1196747915230890,0.272591,0.439179,0.687289,0.510342
1680016759565,1196747917733275,0.272574,0.439436,0.687402,0.509977
1680016759566,1196747920235736,0.273291,0.439718,0.687537,0.509167
1680016759568,1196747922737890,0.273329,0.439981,0.687655,0.508761
1680016759570,1196747925240121,0.273261,0.440229,0.687774,0.508421
1680016759572,1196747927742506,0.27317,0.440467,0.687908,0.508082
1680016759576,1196747930244736,0.273061,0.440691,0.688053,0.507751
1680016759581,1196747932746890,0.272929,0.440906,0.68821,0.507421
1680016759582,1196747935249352,0.272786,0.441109,0.68837,0.507104
1680016759585,1196747937751726,0.272813,0.441818,0.688234,0.506657
1680016759588,1196747940253957,0.272671,0.442066,0.68837,0.506332
1680016759590,1196747942756111,0.272512,0.44225,0.688531,0.50604
1680016759592,1196747945258496,0.27235,0.442429,0.68869,0.505753
1680016759594,1196747947760649,0.272192,0.442598,0.688849,0.505473
1680016759596,1196747950262900,0.272038,0.442765,0.689004,0.5052
1680016759599,1196747952765362,0.271889,0.442929,0.689154,0.504931
1680016759601,1196747955267516,0.271657,0.443327,0.68914,0.504725
1680016759603,1196747957769900,0.271521,0.443491,0.689266,0.504482
1680016759605,1196747960272150,0.271401,0.443629,0.689398,0.504245
1680016759608,1196747962774304,0.271293,0.443762,0.689523,0.504015
1680016759611,1196747965276688,0.271202,0.443881,0.689639,0.503801
1680016759613,1196747967779150,0.271121,0.443989,0.689751,0.503595
1680016759615,1196747970281304,0.27105,0.444093,0.689857,0.503397
1680016759618,1196747972783544,0.270769,0.444519,0.689745,0.503325
1680016759622,1196747975285928,0.270704,0.444637,0.689817,0.503158
1680016759624,1196747977788159,0.27067,0.444718,0.689904,0.502986
1680016759627,1196747980290299,0.270648,0.44479,0.68999,0.502816
1680016759629,1196747982792760,0.270635,0.444855,0.690071,0.502653
1680016759631,1196747985295145,0.270632,0.444916,0.690147,0.502497
1680016759633,1196747987797376,0.270634,0.444973,0.69022,0.502345
1680016759637,1196747990299535,0.270539,0.445077,0.690252,0.50226
1680016759639,1196747992801919,0.270544,0.445131,0.690315,0.502124
1680016759641,1196747995304150,0.270568,0.445174,0.690375,0.501989
1680016759643,1196747997806612,0.270597,0.445217,0.690432,0.501857
1680016759647,1196748000308765,0.270633,0.445254,0.690489,0.501727
1680016759648,1196748002811164,0.270676,0.445286,0.690542,0.501603
1680016759651,1196748005313395,0.270718,0.445317,0.690589,0.501486
1680016759653,1196748007815549,0.270878,0.445573,0.690501,0.501294
1680016759657,1196748010317933,0.270942,0.445625,0.690532,0.501172
1680016759660,1196748012820429,0.270998,0.445654,0.690573,0.501059
1680016759663,1196748015322583,0.271052,0.445675,0.690613,0.500955
1680016759664,1196748017824813,0.271111,0.445698,0.69065,0.500852
1680016759666,1196748020327198,0.271177,0.44572,0.690681,0.500754
1680016759669,1196748022829352,0.271248,0.445739,0.690713,0.500655
1680016759671,1196748025331578,0.271545,0.446103,0.690544,0.500403
1680016759673,1196748027833962,0.271641,0.446158,0.690551,0.500291
1680016759677,1196748030336193,0.271719,0.44618,0.690576,0.500195
1680016759679,1196748032838578,0.271798,0.4462,0.6906,0.500101
1680016759681,1196748035340809,0.271881,0.446217,0.690623,0.500008
1680016759683,1196748037843193,0.271967,0.446237,0.690644,0.499915
1680016759690,1196748040345347,0.272055,0.446254,0.690663,0.499827
1680016759691,1196748042847578,0.272431,0.446517,0.69054,0.499557
1680016759692,1196748045350044,0.272556,0.446557,0.690541,0.499451
1680016759693,1196748047852198,0.272658,0.446573,0.690554,0.499364
1680016759698,1196748050354583,0.27276,0.446584,0.690566,0.49928
1680016759700,1196748052856814,0.272866,0.446599,0.690578,0.499193
1680016759702,1196748055359183,0.272968,0.44661,0.690591,0.499109
1680016759703,1196748057861337,0.273076,0.446621,0.690602,0.499025
1680016759707,1196748060363799,0.273358,0.446869,0.690476,0.498823
1680016759709,1196748062866029,0.273489,0.446908,0.69047,0.498725
1680016759711,1196748065368414,0.273599,0.446922,0.690475,0.498644
1680016759714,1196748067870573,0.273714,0.446935,0.69048,0.498563
1680016759719,1196748070372804,0.273834,0.446946,0.690482,0.498485
1680016759720,1196748072875188,0.273949,0.446958,0.690484,0.498408
1680016759722,1196748075377419,0.274066,0.446967,0.690487,0.498331
1680016759726,1196748077879799,0.274352,0.447008,0.690473,0.498156
1680016759727,1196748080382029,0.274497,0.447022,0.690467,0.498073
1680016759729,1196748082884414,0.274617,0.447034,0.690461,0.498003
1680016759731,1196748085386568,0.27474,0.447044,0.690456,0.497934
