system_ts_ms, sensor_ts_ns, magXr, magYr, magZr, magDXr, magDYr, magDZr
1680016759260,1196747600496380,15.1125,-79.14375,-216.1125,-7.8,-53.16,-207.24
1680016759261,1196747610471764,15.1125,-79.200005,-216.1125,-7.8,-53.16,-207.24
1680016759272,1196747620470605,14.94375,-79.256256,-216.05626,-7.8,-53.16,-207.24
1680016759279,1196747630481360,14.812501,-79.3125,-216.00002,-7.8,-53.16,-207.24
1680016759287,1196747640474364,14.625001,-79.5,-216.05626,-7.8,-53.16,-207.24
1680016759298,1196747650474585,14.512501,-79.6125,-216.1125,-7.8,-53.16,-207.24
1680016759305,1196747660439560,14.700001,-79.55625,-215.81252,-7.8,-53.16,-207.24
1680016759316,1196747670399357,14.94375,-79.5,-215.51251,-7.8,-53.16,-207.24
1680016759332,1196747680377549,14.700001,-79.5,-215.40001,-7.8,-53.16,-207.24
1680016759338,1196747690371241,14.512501,-79.5,-215.21251,-7.8,-53.16,-207.24
1680016759346,1196747700376538,14.700001,-79.74375,-215.08125,-7.8,-53.16,-207.24
1680016759357,1196747710377394,14.94375,-79.912506,-214.9125,-7.8,-53.16,-207.24
1680016759367,1196747720401394,15.000001,-79.912506,-214.9125,-7.8,-53.16,-207.24
1680016759375,1196747730407763,15.1125,-79.912506,-214.9125,-7.8,-53.16,-207.24
1680016759386,1196747740409907,15.187501,-80.043755,-215.08125,-7.8,-53.16,-207.24
1680016759398,1196747750426849,15.243751,-80.08125,-215.21251,-7.8,-53.16,-207.24
1680016759405,1196747760412825,15.4125,-79.912506,-215.51251,-7.8,-53.16,-207.24
1680016759417,1196747770420377,15.543751,-79.8,-215.81252,-7.8,-53.16,-207.24
1680016759426,1196747780425997,15.4125,-79.55625,-215.75626,-7.8,-53.16,-207.24
1680016759435,1196747790439906,15.243751,-79.3125,-215.70001,-7.8,-53.16,-207.24
1680016759446,1196747800437030,14.94375,-79.14375,-215.62502,-7.8,-53.16,-207.24
1680016759455,1196747810424438,14.625001,-78.9,-215.51251,-7.8,-53.16,-207.24
1680016759466,1196747820412750,14.400001,-79.200005,-215.45625,-7.8,-53.16,-207.24
1680016759479,1196747830407269,14.212501,-79.5,-215.40001,-7.8,-53.16,-207.24
1680016759486,1196747840401807,13.9875,-79.74375,-215.32501,-7.8,-53.16,-207.24
1680016759499,1196747850398648,13.743751,-79.912506,-215.21251,-7.8,-53.16,-207.24
1680016759506,1196747860396417,13.8,-80.043755,-215.32501,-7.8,-53.16,-207.24
1680016759517,1196747870398345,13.9125,-80.08125,-215.40001,-7.8,-53.16,-207.24
1680016759525,1196747880425128,14.2875,-80.34375,-215.45625,-7.8,-53.16,-207.24
1680016759536,1196747890440065,14.625001,-80.512505,-215.51251,-7.8,-53.16,-207.24
1680016759549,1196747900448536,14.812501,-80.34375,-215.40001,-7.8,-53.16,-207.24
1680016759557,1196747910435324,14.94375,-80.08125,-215.21251,-7.8,-53.16,-207.24
1680016759566,1196747920429247,15.1125,-79.856255,-215.04376,-7.8,-53.16,-207.24
1680016759576,1196747930432612,15.243751,-79.6125,-214.8,-7.8,-53.16,-207.24
1680016759586,1196747940461833,15.187501,-79.55625,-214.9125,-7.8,-53.16,-207.24
1680016759596,1196747950467622,15.1125,-79.5,-215.08125,-7.8,-53.16,-207.24
1680016759606,1196747960466929,14.812501,-79.443756,-215.04376,-7.8,-53.16,-207.24
1680016759616,1196747970476092,14.512501,-79.3125,-214.9125,-7.8,-53.16,-207.24
1680016759626,1196747980445943,14.2875,-79.55625,-214.85626,-7.8,-53.16,-207.24
1680016759637,1196747990429390,14.043751,-79.8,-214.8,-7.8,-53.16,-207.24
