system_ts_ms, sensor_ts_ns, linX, linY, linZ
1680016506740,1196495092445428,0.203,0.046,0.181
1680016506740,1196495094947812,0.269,-0.035,0.236
1680016506753,1196495097450274,0.321,-0.022,0.21
1680016506754,1196495099952505,0.36,0.086,0.251
1680016506754,1196495102454659,0.291,0.058,0.238
1680016506755,1196495104957043,0.262,0.085,0.348
1680016506755,1196495107459274,0.343,0.084,0.321
1680016506755,1196495109961659,0.23,0.135,0.336
1680016506759,1196495112463850,0.365,0.093,0.337
1680016506760,1196495114966235,0.351,0.12,0.269
1680016506762,1196495117468466,0.364,0.119,0.31
1680016506764,1196495119970850,0.364,0.105,0.378
1680016506767,1196495122473081,0.35,0.118,0.324
1680016506770,1196495124975486,0.363,0.171,0.297
1680016506772,1196495127477947,0.383,0.233,0.328
1680016506777,1196495129980178,0.328,0.177,0.505
1680016506777,1196495132482332,0.247,0.23,0.451
1680016506781,1196495134984697,0.302,0.202,0.369
1680016506783,1196495137486927,0.289,0.269,0.464
1680016506785,1196495139989081,0.276,0.228,0.328
1680016506788,1196495142491543,0.14,0.295,0.45
1680016506790,1196495144993927,0.102,0.154,0.396
1680016506794,1196495147496173,0.253,0.289,0.341
1680016506795,1196495149998558,0.213,0.179,0.368
1680016506799,1196495152500789,0.146,0.327,0.422
1680016506800,1196495155003173,0.106,0.231,0.326
1680016506802,1196495157505606,0.067,0.189,0.299
1680016506805,1196495160007760,-0.04,0.283,0.38
1680016506810,1196495162509990,0.059,0.235,0.448
1680016506810,1196495165012375,0.034,0.206,0.406
1680016506812,1196495167514577,-0.046,0.164,0.379
1680016506815,1196495170016731,-0.004,0.244,0.433
1680016506819,1196495172519192,-0.057,0.189,0.31
1680016506820,1196495175021577,-0.178,0.174,0.255
1680016506822,1196495177523808,-0.205,0.077,0.269
1680016506826,1196495180026192,-0.155,0.166,0.28
1680016506827,1196495182528423,-0.167,0.178,0.307
1680016506829,1196495185030808,-0.208,0.15,0.239
1680016506833,1196495187533038,-0.344,0.204,0.225
1680016506835,1196495190035433,-0.221,0.175,0.198
1680016506838,1196495192537664,-0.371,0.12,0.239
1680016506840,1196495195040048,-0.276,0.133,0.171
1680016506844,1196495197542202,-0.212,0.207,0.305
1680016506845,1196495200044409,-0.225,0.124,0.182
1680016506847,1196495202546871,-0.212,0.069,0.101
1680016506850,1196495205049255,-0.24,0.082,0.333
1680016506852,1196495207551486,-0.118,0.108,0.306
1680016506857,1196495210053875,-0.147,0.04,0.279
1680016506861,1196495212556105,-0.121,0.066,0.198
1680016506861,1196495215058490,-0.116,0.038,0.224
1680016506863,1196495217560721,-0.116,-0.03,0.265
1680016506865,1196495220063105,-0.049,0.01,0.265
1680016506867,1196495222565317,-0.119,0.023,0.198
1680016506870,1196495225067702,-0.134,-0.072,0.253
1680016506872,1196495227569856,-0.026,-0.005,0.213
1680016506877,1196495230072086,-0.095,-0.046,0.213
1680016506878,1196495232574539,-0.05,0.008,0.388
1680016506880,1196495235076924,-0.119,-0.019,0.293
1680016506882,1196495237579154,-0.093,-0.101,0.199
1680016506885,1196495240081539,-0.026,0.129,0.308
1680016506888,1196495242583755,-0.041,-0.034,0.268
1680016506894,1196495245086139,-0.069,0.087,0.255
1680016506895,1196495247588370,0.024,-0.022,0.31
1680016506896,1196495250090755,-0.041,0.175,0.173
1680016506898,1196495252593010,0.04,0.079,0.31
1680016506900,1196495255095394,0.039,0.105,0.256
1680016506902,1196495257597625,-0.043,0.173,0.379
1680016506905,1196495260099779,0.091,0.159,0.298
1680016506911,1196495262602240,-0.018,0.09,0.257
1680016506911,1196495265104635,0.061,0.13,0.367
1680016506912,1196495267606866,0.034,0.113,0.217
1680016506916,1196495270109250,0.074,0.112,0.341
1680016506919,1196495272611481,-0.008,0.138,0.273
1680016506921,1196495275113639,0.03,0.097,0.246
1680016506923,1196495277616101,0.029,0.096,0.356
1680016506929,1196495280118485,-0.067,0.068,0.316
1680016506930,1196495282620716,0.121,0.054,0.289
1680016506931,1196495285123154,-0.038,0.053,0.329
1680016506933,1196495287625384,0.069,0.134,0.343
1680016506935,1196495290127538,0.149,0.065,0.248
1680016506938,1196495292630000,0.093,0.065,0.195
1680016506940,1196495295132384,0.023,0.092,0.345
1680016506943,1196495297634615,0.048,-0.071,0.292
1680016506945,1196495300137000,0.168,0.037,0.183
1680016506948,1196495302639154,0.111,-0.054,0.293
1680016506950,1196495305141384,0.123,-0.04,0.389
1680016506952,1196495307643874,0.257,0.082,0.281
1680016506955,1196495310146259,0.309,0.0,0.35
1680016506960,1196495312648489,0.225,0.041,0.31
1680016506960,1196495315150874,0.263,-0.039,0.27
1680016506962,1196495317653105,0.233,-0.053,0.42
1680016506966,1196495320155259,0.319,-0.075,0.26
1680016506969,1196495322657720,0.221,0.088,0.383
1680016506971,1196495325160105,0.314,0.048,0.411
1680016506972,1196495327662364,0.366,0.021,0.44
1680016506978,1196495330164749,0.323,-0.005,0.277
1680016506978,1196495332666903,0.293,0.049,0.387
1680016506980,1196495335169134,0.359,0.022,0.442
1680016506983,1196495337671590,0.337,0.024,0.363
1680016506985,1196495340173975,0.362,0.106,0.405
1680016506988,1196495342676206,0.373,0.052,0.378
1680016506990,1196495345178590,0.317,0.107,0.392
1680016506995,1196495347680821,0.342,-0.082,0.379
1680016506996,1196495350182975,0.3,-0.013,0.366
1680016506998,1196495352685436,0.312,0.027,0.34
1680016507000,1196495355187821,0.253,-0.023,0.45
1680016507003,1196495357690052,0.36,0.072,0.41
1680016507007,1196495360192187,0.345,0.018,0.342
1680016507010,1196495362694571,0.262,0.031,0.315
1680016507011,1196495365196802,0.328,-0.022,0.452
1680016507012,1196495367699264,0.218,-0.076,0.344
1680016507016,1196495370201648,0.339,0.005,0.303
1680016507017,1196495372703907,0.253,-0.059,0.359
1680016507020,1196495375206292,0.333,0.023,0.414
1680016507022,1196495377708522,0.291,0.023,0.36
1680016507028,1196495380210676,0.181,-0.058,0.428
