system_ts_ms, sensor_ts_ns, graX, graY, graZ
1680002215308,1182203660779529,5.531,2.585,7.673
1680002215308,1182203663281453,5.528,2.588,7.675
1680002215310,1182203665783606,5.528,2.589,7.674
1680002215312,1182203668285991,5.529,2.59,7.673
1680002215316,1182203670787924,5.529,2.591,7.673
1680002215318,1182203673290078,5.53,2.592,7.672
1680002215326,1182203675792232,5.53,2.592,7.672
1680002215326,1182203678294309,5.53,2.593,7.671
1680002215327,1182203680796482,5.529,2.597,7.671
1680002215329,1182203683298712,5.529,2.598,7.67
1680002215330,1182203685800866,5.529,2.599,7.67
1680002215333,1182203688302943,5.529,2.599,7.67
1680002215337,1182203690805111,5.529,2.6,7.67
1680002215339,1182203693307265,5.529,2.601,7.67
1680002215341,1182203695809419,5.529,2.602,7.669
1680002215343,1182203698311342,5.531,2.603,7.667
1680002215346,1182203700813736,5.531,2.603,7.667
1680002215347,1182203703315890,5.531,2.604,7.667
1680002215350,1182203705818044,5.531,2.605,7.667
1680002215354,1182203708319967,5.531,2.605,7.667
1680002215356,1182203710822135,5.531,2.606,7.666
1680002215358,1182203713324289,5.531,2.607,7.666
1680002215361,1182203715826673,5.538,2.609,7.66
1680002215363,1182203718328597,5.539,2.61,7.66
1680002215367,1182203720830736,5.539,2.61,7.659
1680002215369,1182203723332890,5.539,2.611,7.659
1680002215373,1182203725835044,5.539,2.611,7.658
1680002215374,1182203728337121,5.54,2.612,7.658
1680002215377,1182203730839372,5.54,2.612,7.658
1680002215379,1182203733341526,5.554,2.615,7.647
1680002215380,1182203735843603,5.555,2.616,7.645
1680002215383,1182203738345756,5.555,2.616,7.645
1680002215389,1182203740847910,5.555,2.617,7.645
1680002215389,1182203743350073,5.555,2.617,7.645
1680002215391,1182203745851996,5.555,2.618,7.645
1680002215393,1182203748354381,5.555,2.618,7.645
1680002215397,1182203750856535,5.567,2.627,7.633
1680002215401,1182203753358689,5.568,2.627,7.632
1680002215401,1182203755860612,5.568,2.628,7.632
1680002215405,1182203758362766,5.568,2.628,7.632
1680002215407,1182203760864919,5.567,2.627,7.632
1680002215409,1182203763367088,5.567,2.627,7.633
1680002215412,1182203765869242,5.567,2.627,7.633
1680002215414,1182203768371396,5.577,2.635,7.623
1680002215416,1182203770873473,5.578,2.636,7.622
1680002215418,1182203773375627,5.577,2.635,7.623
1680002215422,1182203775877776,5.577,2.635,7.623
1680002215427,1182203778379929,5.576,2.634,7.624
1680002215427,1182203780882083,5.575,2.634,7.624
1680002215428,1182203783384237,5.575,2.634,7.625
1680002215431,1182203785886372,5.578,2.643,7.62
1680002215433,1182203788388295,5.577,2.643,7.62
1680002215439,1182203790890449,5.576,2.643,7.621
1680002215440,1182203793392603,5.575,2.642,7.621
1680002215441,1182203795894977,5.575,2.642,7.622
1680002215444,1182203798396900,5.574,2.642,7.623
1680002215447,1182203800899054,5.573,2.641,7.624
1680002215450,1182203803401208,5.569,2.645,7.625
1680002215452,1182203805903280,5.568,2.645,7.626
1680002215457,1182203808405434,5.567,2.645,7.627
1680002215458,1182203810907665,5.566,2.645,7.627
1680002215459,1182203813409819,5.566,2.645,7.628
1680002215461,1182203815911895,5.565,2.644,7.628
1680002215463,1182203818414030,5.565,2.644,7.629
1680002215466,1182203820916184,5.558,2.646,7.633
1680002215468,1182203823418107,5.557,2.646,7.634
1680002215473,1182203825920261,5.557,2.645,7.634
1680002215473,1182203828422651,5.557,2.645,7.634
1680002215476,1182203830924805,5.557,2.644,7.634
1680002215479,1182203833426728,5.557,2.644,7.635
1680002215481,1182203835928882,5.557,2.643,7.635
1680002215483,1182203838431025,5.553,2.642,7.638
1680002215489,1182203840933179,5.553,2.641,7.638
1680002215490,1182203843435333,5.553,2.641,7.639
1680002215492,1182203845937487,5.553,2.641,7.639
1680002215494,1182203848439569,5.553,2.64,7.639
1680002215498,1182203850941723,5.553,2.64,7.638
1680002215500,1182203853443954,5.553,2.64,7.638
1680002215501,1182203855946030,5.545,2.641,7.644
1680002215506,1182203858448184,5.545,2.641,7.644
1680002215507,1182203860950304,5.545,2.641,7.644
1680002215509,1182203863452458,5.545,2.641,7.644
1680002215511,1182203865954381,5.545,2.641,7.644
1680002215514,1182203868456535,5.545,2.641,7.644
1680002215516,1182203870958911,5.545,2.642,7.644
1680002215519,1182203873460834,5.534,2.642,7.651
1680002215524,1182203875962987,5.533,2.643,7.652
1680002215526,1182203878465141,5.533,2.643,7.652
1680002215528,1182203880967290,5.533,2.643,7.652
1680002215529,1182203883469367,5.533,2.644,7.652
1680002215532,1182203885971598,5.533,2.644,7.652
1680002215533,1182203888473752,5.533,2.645,7.651
1680002215541,1182203890975829,5.53,2.649,7.652
1680002215542,1182203893478012,5.53,2.65,7.652
1680002215543,1182203895980165,5.53,2.65,7.652
1680002215543,1182203898482319,5.53,2.651,7.651
1680002215547,1182203900984242,5.531,2.651,7.651
1680002215548,1182203903486617,5.531,2.652,7.651
1680002215551,1182203905988771,5.531,2.652,7.65
1680002215555,1182203908490694,5.531,2.66,7.648
1680002215556,1182203910992848,5.531,2.661,7.647
1680002215558,1182203913495007,5.532,2.661,7.647
1680002215562,1182203915997160,5.532,2.662,7.646
1680002215564,1182203918499314,5.533,2.662,7.646
1680002215568,1182203921001468,5.533,2.662,7.645
1680002215569,1182203923503622,5.533,2.662,7.645
1680002215575,1182203926005776,5.542,2.67,7.636
1680002215576,1182203928507853,5.543,2.671,7.635
1680002215578,1182203931010007,5.544,2.671,7.635
1680002215579,1182203933512246,5.544,2.671,7.634
1680002215581,1182203936014400,5.545,2.671,7.634
1680002215583,1182203938516477,5.545,2.671,7.634
1680002215590,1182203941018631,5.545,2.671,7.634
1680002215590,1182203943520785,5.558,2.675,7.623
1680002215591,1182203946022944,5.56,2.675,7.622
1680002215594,1182203948524867,5.56,2.674,7.622
1680002215597,1182203951027251,5.56,2.674,7.622
1680002215600,1182203953529405,5.56,2.673,7.622
1680002215602,1182203956031577,5.56,2.672,7.622
1680002215608,1182203958533500,5.56,2.672,7.622
1680002215609,1182203961035654,5.571,2.674,7.613
1680002215610,1182203963537808,5.572,2.674,7.613
1680002215612,1182203966039962,5.572,2.673,7.613
1680002215614,1182203968542116,5.572,2.672,7.613
1680002215616,1182203971044269,5.572,2.67,7.614
1680002215618,1182203973546423,5.572,2.669,7.614
1680002215624,1182203976048500,5.572,2.668,7.615
1680002215625,1182203978550650,5.579,2.671,7.609
1680002215627,1182203981052804,5.58,2.67,7.609
1680002215629,1182203983554958,5.58,2.668,7.609
1680002215631,1182203986057112,5.579,2.667,7.61
1680002215633,1182203988559285,5.579,2.665,7.611
1680002215641,1182203991061208,5.579,2.663,7.611
1680002215642,1182203993563361,5.579,2.661,7.612
1680002215643,1182203996065515,5.579,2.665,7.611
1680002215645,1182203998567900,5.579,2.663,7.612
1680002215649,1182204001069799,5.579,2.662,7.612
1680002215650,1182204003571953,5.578,2.66,7.613
1680002215651,1182204006074107,5.578,2.658,7.614
1680002215656,1182204008576247,5.578,2.656,7.615
1680002215658,1182204011078323,5.577,2.654,7.616
1680002215659,1182204013580477,5.574,2.656,7.618
1680002215661,1182204016082708,5.573,2.655,7.619
1680002215664,1182204018584785,5.573,2.653,7.62
1680002215666,1182204021086920,5.572,2.651,7.621
1680002215668,1182204023589074,5.572,2.65,7.622
1680002215673,1182204026090997,5.571,2.648,7.622
1680002215675,1182204028593179,5.571,2.647,7.623
1680002215677,1182204031095563,5.564,2.646,7.629
1680002215679,1182204033597717,5.563,2.644,7.63
1680002215681,1182204036099640,5.563,2.643,7.63
1680002215683,1182204038601794,5.563,2.641,7.631
1680002215692,1182204041103958,5.563,2.64,7.631
1680002215693,1182204043606035,5.563,2.639,7.632
1680002215695,1182204046108266,5.563,2.637,7.632
1680002215696,1182204048610420,5.558,2.634,7.637
1680002215697,1182204051112563,5.557,2.632,7.638
1680002215699,1182204053614640,5.558,2.631,7.638
1680002215700,1182204056116794,5.558,2.63,7.639
1680002215703,1182204058618948,5.558,2.629,7.639
1680002215706,1182204061120853,5.558,2.628,7.639
1680002215708,1182204063623238,5.558,2.627,7.639
1680002215712,1182204066125392,5.553,2.622,7.645
1680002215714,1182204068627545,5.553,2.621,7.645
1680002215717,1182204071129457,5.553,2.62,7.645
1680002215719,1182204073631611,5.553,2.62,7.645
1680002215721,1182204076133765,5.554,2.619,7.645
1680002215724,1182204078636150,5.554,2.619,7.645
1680002215728,1182204081138083,5.554,2.618,7.645
1680002215729,1182204083640237,5.551,2.617,7.648
1680002215731,1182204086142391,5.551,2.617,7.648
1680002215734,1182204088644544,5.551,2.616,7.648
1680002215736,1182204091146698,5.551,2.616,7.648
1680002215738,1182204093648842,5.551,2.615,7.648
1680002215741,1182204096150919,5.551,2.615,7.649
