system_ts_ms, sensor_ts_ns, linX, linY, linZ
1680002215308,1182203660779529,0.543,0.261,0.743
1680002215308,1182203663281453,0.41,0.326,0.783
1680002215310,1182203665783606,0.559,0.474,0.729
1680002215313,1182203668285991,0.477,0.337,0.798
1680002215316,1182203670787924,0.476,0.378,0.907
1680002215318,1182203673290078,0.476,0.322,0.785
1680002215326,1182203675792232,0.53,0.349,0.854
1680002215327,1182203678294309,0.475,0.389,0.759
1680002215327,1182203680796482,0.49,0.331,0.732
1680002215329,1182203683298712,0.463,0.289,0.787
1680002215330,1182203685800866,0.49,0.288,0.733
1680002215333,1182203688302943,0.49,0.246,0.706
1680002215337,1182203690805111,0.531,0.177,0.624
1680002215339,1182203693307265,0.586,0.258,0.747
1680002215341,1182203695809419,0.627,0.244,0.556
1680002215343,1182203698311342,0.515,0.216,0.558
1680002215346,1182203700813736,0.692,0.201,0.518
1680002215347,1182203703315890,0.584,0.187,0.477
1680002215350,1182203705818044,0.529,0.214,0.586
1680002215354,1182203708319967,0.625,0.145,0.505
1680002215356,1182203710822135,0.679,0.226,0.355
1680002215358,1182203713324289,0.597,0.13,0.342
1680002215361,1182203715826673,0.563,0.223,0.361
1680002215363,1182203718328597,0.603,0.141,0.348
1680002215367,1182203720830736,0.63,0.181,0.349
1680002215369,1182203723332890,0.643,0.221,0.349
1680002215373,1182203725835044,0.616,0.262,0.159
1680002215374,1182203728337121,0.629,0.179,0.2
1680002215377,1182203730839372,0.588,0.22,0.105
1680002215379,1182203733341526,0.67,0.176,0.048
1680002215380,1182203735843603,0.586,0.23,0.131
1680002215383,1182203738345756,0.545,0.298,-0.045
1680002215389,1182203740847919,0.586,0.379,-0.113
1680002215389,1182203743350073,0.573,0.337,-0.194
1680002215391,1182203745851996,0.559,0.296,-0.031
1680002215393,1182203748354381,0.587,0.255,-0.167
1680002215397,1182203750856535,0.534,0.328,-0.087
1680002215401,1182203753358689,0.492,0.327,-0.127
1680002215401,1182203755860612,0.533,0.259,-0.046
1680002215405,1182203758362766,0.479,0.286,-0.046
1680002215407,1182203760864919,0.425,0.436,-0.073
1680002215409,1182203763367088,0.479,0.273,-0.033
1680002215412,1182203765869242,0.452,0.287,-0.06
1680002215414,1182203768371396,0.429,0.292,-0.105
1680002215416,1182203770873473,0.428,0.346,-0.131
1680002215418,1182203773375627,0.428,0.36,-0.091
1680002215422,1182203775877776,0.361,0.279,-0.173
1680002215427,1182203778379929,0.375,0.32,-0.119
1680002215427,1182203780882083,0.294,0.212,-0.174
1680002215428,1182203783384237,0.267,0.266,-0.134
1680002215431,1182203785886372,0.21,0.312,-0.033
1680002215434,1182203788388295,0.142,0.311,-0.061
1680002215439,1182203790890449,-0.006,0.23,-0.089
1680002215440,1182203793392603,0.008,0.312,0.046
1680002215441,1182203795894977,0.05,0.313,-0.036
1680002215444,1182203798396900,-0.03,0.149,0.167
1680002215447,1182203800899054,-0.029,0.245,0.098
1680002215450,1182203803401208,-0.066,0.132,0.055
1680002215452,1182203805903280,-0.133,0.105,0.068
1680002215457,1182203808405434,-0.078,0.146,0.068
1680002215458,1182203810907665,-0.091,0.146,0.122
1680002215459,1182203813409819,-0.077,0.092,0.012
1680002215461,1182203815911895,-0.063,0.133,0.121
1680002215463,1182203818414030,-0.062,0.079,0.12
1680002215466,1182203820916184,-0.124,0.091,0.171
1680002215468,1182203823418107,-0.014,0.132,0.197
1680002215473,1182203825920261,0.094,0.105,0.374
1680002215475,1182203828422651,0.108,0.133,0.306
1680002215477,1182203830924805,0.149,0.024,0.401
1680002215479,1182203833426728,0.095,0.106,0.346
1680002215481,1182203835928882,0.204,0.093,0.387
1680002215483,1182203838431025,0.207,0.122,0.533
1680002215489,1182203840933179,0.099,0.232,0.614
1680002215490,1182203843435333,0.153,0.232,0.505
1680002215492,1182203845937487,0.221,0.219,0.682
1680002215495,1182203848439569,0.18,0.287,0.723
1680002215498,1182203850941723,0.139,0.137,0.71
1680002215500,1182203853443954,0.071,0.165,0.683
1680002215501,1182203855946030,0.188,0.232,0.772
1680002215506,1182203858448184,0.175,0.218,0.758
1680002215507,1182203860950304,0.08,0.191,0.826
1680002215509,1182203863452458,0.093,0.191,0.799
1680002215511,1182203865954381,0.079,0.136,0.84
1680002215514,1182203868456535,0.065,0.177,0.745
1680002215516,1182203870958911,0.079,0.245,0.732
1680002215519,1182203873460834,0.117,0.231,0.86
1680002215525,1182203875962987,0.105,0.244,0.723
1680002215526,1182203878465141,0.282,0.216,0.751
1680002215528,1182203880967290,0.214,0.216,0.819
1680002215529,1182203883469367,0.173,0.297,0.683
1680002215532,1182203885971598,0.227,0.229,0.751
1680002215533,1182203888473752,0.268,0.351,0.697
1680002215541,1182203890975829,0.298,0.306,0.587
