system_ts_ms, sensor_ts_ns, graX, graY, graZ
1679993518232,1173506585164310,1.385,1.141,9.64
1679993518233,1173506587666464,1.372,1.144,9.642
1679993518235,1173506590168617,1.357,1.146,9.644
1679993518237,1173506592670771,1.338,1.149,9.646
1679993518241,1173506595172934,1.315,1.152,9.649
1679993518244,1173506597674857,1.29,1.154,9.652
1679993518252,1173506600176934,1.262,1.157,9.655
1679993518253,1173506602679088,1.232,1.159,9.659
1679993518253,1173506605181242,1.199,1.162,9.663
1679993518253,1173506607683468,1.164,1.165,9.667
1679993518254,1173506610185545,1.128,1.168,9.671
1679993518257,1173506612687468,1.091,1.172,9.674
1679993518259,1173506615189622,1.054,1.178,9.678
1679993518262,1173506617691785,1.016,1.185,9.681
1679993518265,1173506620193862,0.981,1.194,9.683
1679993518267,1173506622696093,0.948,1.206,9.685
1679993518269,1173506625198170,0.919,1.221,9.686
1679993518272,1173506627700319,0.892,1.24,9.686
1679993518275,1173506630202242,0.871,1.262,9.685
1679993518281,1173506632704396,0.854,1.288,9.684
1679993518281,1173506635206550,0.84,1.316,9.681
1679993518283,1173506637708608,0.83,1.349,9.677
1679993518285,1173506640210838,0.823,1.383,9.673
1679993518288,1173506642712915,0.819,1.421,9.668
1679993518291,1173506645215069,0.816,1.461,9.662
1679993518292,1173506647717223,0.813,1.503,9.656
1679993518298,1173506650219160,0.811,1.546,9.649
1679993518298,1173506652721237,0.808,1.59,9.643
1679993518300,1173506655223468,0.804,1.635,9.635
1679993518303,1173506657725545,0.798,1.68,9.628
1679993518305,1173506660227680,0.792,1.725,9.621
1679993518307,1173506662729833,0.784,1.769,9.613
1679993518310,1173506665231987,0.774,1.812,9.606
1679993518316,1173506667733910,0.764,1.854,9.599
1679993518317,1173506670235982,0.752,1.895,9.592
1679993518319,1173506672738213,0.74,1.934,9.585
1679993518320,1173506675240367,0.728,1.971,9.578
1679993518323,1173506677742444,0.716,2.007,9.572
1679993518325,1173506680244598,0.705,2.04,9.566
1679993518327,1173506682746545,0.695,2.071,9.56
1679993518333,1173506685248699,0.686,2.1,9.554
1679993518336,1173506687750852,0.677,2.127,9.549
1679993518336,1173506690253006,0.671,2.151,9.544
1679993518339,1173506692755069,0.665,2.172,9.539
1679993518341,1173506695257223,0.661,2.191,9.535
1679993518344,1173506697759146,0.657,2.208,9.532
1679993518349,1173506700261300,0.655,2.222,9.529
1679993518349,1173506702763454,0.652,2.233,9.526
1679993518350,1173506705265638,0.649,2.242,9.524
1679993518354,1173506707767792,0.647,2.249,9.523
1679993518356,1173506710269869,0.643,2.253,9.522
1679993518357,1173506712772022,0.639,2.255,9.522
1679993518360,1173506715273940,0.635,2.256,9.522
1679993518364,1173506717776094,0.631,2.255,9.522
1679993518365,1173506720278479,0.626,2.253,9.523
1679993518368,1173506722780402,0.622,2.25,9.524
1679993518371,1173506725282479,0.617,2.246,9.525
1679993518373,1173506727784633,0.614,2.242,9.527
1679993518375,1173506730286787,0.61,2.237,9.528
1679993518381,1173506732788940,0.608,2.232,9.529
1679993518381,1173506735291094,0.605,2.228,9.53
1679993518383,1173506737793017,0.603,2.224,9.532
1679993518385,1173506740295171,0.601,2.22,9.532
1679993518388,1173506742797325,0.6,2.217,9.533
1679993518392,1173506745299373,0.598,2.215,9.534
1679993518394,1173506747801527,0.596,2.214,9.534
1679993518399,1173506750303450,0.595,2.215,9.534
1679993518399,1173506752805835,0.594,2.217,9.534
1679993518400,1173506755307758,0.594,2.221,9.533
1679993518406,1173506757809907,0.593,2.226,9.532
1679993518407,1173506760312060,0.593,2.233,9.53
1679993518408,1173506762814137,0.593,2.241,9.528
1679993518410,1173506765316291,0.594,2.251,9.526
1679993518415,1173506767818426,0.595,2.262,9.523
1679993518416,1173506770320580,0.596,2.273,9.52
1679993518418,1173506772822503,0.597,2.286,9.517
1679993518421,1173506775324657,0.597,2.299,9.514
1679993518423,1173506777826714,0.597,2.312,9.511
1679993518425,1173506780328868,0.596,2.325,9.508
1679993518431,1173506782830791,0.595,2.338,9.505
1679993518432,1173506785333175,0.594,2.351,9.501
1679993518435,1173506787835305,0.592,2.364,9.498
1679993518436,1173506790337228,0.589,2.375,9.496
1679993518438,1173506792839382,0.586,2.387,9.493
1679993518441,1173506795341459,0.583,2.397,9.491
1679993518443,1173506797843613,0.579,2.407,9.488
1679993518449,1173506800345859,0.575,2.416,9.486
