system_ts_ms, sensor_ts_ns, linX, linY, linZ
1679993518232,1173506585164310,3.558,-0.705,-1.101
1679993518233,1173506587666464,3.53,-0.776,-1.007
1679993518235,1173506590168617,3.368,-0.833,-1.104
1679993518237,1173506592670771,3.156,-0.849,-0.997
1679993518241,1173506595172934,2.879,-0.798,-1.068
1679993518244,1173506597674857,2.523,-0.786,-0.812
1679993518252,1173506600176934,2.374,-0.68,-0.571
1679993518253,1173506602679088,2.077,-0.546,-0.084
1679993518253,1173506605181242,1.878,-0.426,0.17
1679993518253,1173506607683468,1.654,-0.32,0.561
1679993518254,1173506610185545,1.445,-0.269,1.143
1679993518258,1173506612687468,1.142,-0.164,1.847
1679993518259,1173506615189622,0.839,-0.224,2.865
1679993518262,1173506617691785,0.236,-0.354,3.516
1679993518265,1173506620193862,-0.205,-0.622,3.963
1679993518267,1173506622696093,-0.403,-0.757,4.179
1679993518270,1173506625198170,-0.714,-0.854,4.287
1679993518272,1173506627700319,-0.783,-0.927,4.491
1679993518275,1173506630202242,-0.939,-0.908,4.438
1679993518281,1173506632704396,-1.017,-0.961,4.453
1679993518281,1173506635206550,-1.099,-0.949,4.32
1679993518283,1173506637708608,-1.007,-0.749,4.146
1679993518285,1173506640210838,-0.905,-0.784,3.974
1679993518288,1173506642712915,-0.778,-0.645,3.475
1679993518291,1173506645215069,-0.448,-0.548,3.167
1679993518292,1173506647717223,-0.159,-0.4,2.506
1679993518298,1173506650219160,0.115,-0.443,1.859
1679993518298,1173506652721237,0.349,-0.419,1.171
1679993518300,1173506655223468,0.626,-0.314,0.579
1679993518303,1173506657725545,0.808,-0.345,-0.175
1679993518305,1173506660227680,0.91,-0.267,-0.89
1679993518307,1173506662729833,1.109,-0.298,-1.291
1679993518310,1173506665231987,1.227,-0.382,-1.829
1679993518316,1173506667733910,1.183,-0.315,-2.339
1679993518317,1173506670235982,1.167,-0.383,-2.863
1679993518319,1173506672738213,1.302,-0.34,-3.115
1679993518323,1173506675240367,1.341,-0.432,-3.531
1679993518323,1173506677742444,1.271,-0.386,-3.865
1679993518325,1173506680244598,1.337,-0.269,-4.24
1679993518327,1173506682746545,1.374,-0.314,-4.289
1679993518334,1173506685248699,1.37,-0.411,-4.583
1679993518336,1173506687750852,1.269,-0.288,-4.781
1679993518336,1173506690253006,1.358,-0.217,-4.749
1679993518339,1173506692755069,1.281,-0.184,-4.908
1679993518341,1173506695257223,1.327,-0.107,-4.931
1679993518344,1173506697759146,1.276,-0.083,-5.023
1679993518349,1173506700261300,1.156,-0.043,-5.047
1679993518349,1173506702763454,1.213,-0.027,-4.922
1679993518350,1173506705265638,1.243,0.018,-4.866
1679993518354,1173506707767792,1.259,0.066,-4.551
1679993518356,1173506710269869,1.249,0.021,-4.305
1679993518358,1173506712772022,1.144,0.223,-3.924
1679993518360,1173506715273940,1.025,0.1,-3.651
1679993518364,1173506717776094,0.921,0.209,-3.162
1679993518365,1173506720278479,0.789,0.198,-2.836
1679993518368,1173506722780402,0.603,0.201,-2.333
1679993518371,1173506725282479,0.458,0.137,-1.952
1679993518373,1173506727784633,0.216,0.1,-1.531
1679993518375,1173506730286787,0.083,0.023,-1.274
1679993518381,1173506732788940,-0.022,-0.067,-0.962
1679993518381,1173506735291094,-0.156,-0.035,-0.486
1679993518383,1173506737793017,-0.222,-0.044,-0.215
1679993518385,1173506740295171,-0.261,0.04,0.205
1679993518388,1173506742797325,-0.395,-0.106,0.422
1679993518392,1173506745299373,-0.448,-0.131,0.64
1679993518395,1173506747801527,-0.447,-0.158,0.966
1679993518399,1173506750303450,-0.405,-0.145,1.034
1679993518399,1173506752805835,-0.308,-0.092,1.185
1679993518400,1173506755307758,-0.308,-0.327,1.267
1679993518407,1173506757809907,-0.198,-0.265,1.105
1679993518407,1173506760312060,-0.076,-0.489,0.834
1679993518408,1173506762814137,0.059,-0.484,0.427
1679993518410,1173506765316291,0.195,-0.753,0.294
1679993518415,1173506767818426,0.194,-0.382,0.16
1679993518416,1173506770320580,0.261,-0.421,-0.286
1679993518418,1173506772822503,0.342,-0.679,-0.787
1679993518421,1173506775324657,0.478,-0.76,-1.124
1679993518423,1173506777826714,0.669,-0.746,-1.257
1679993518425,1173506780328868,0.874,-0.895,-1.553
1679993518431,1173506782830791,1.093,-0.826,-1.959
1679993518432,1173506785333175,1.353,-0.935,-2.433
1679993518435,1173506787835305,1.655,-0.961,-2.824
1679993518436,1173506790337228,1.929,-1.027,-3.053
1679993518439,1173506792839382,2.082,-1.066,-3.391
1679993518441,1173506795341459,2.194,-1.076,-3.634
1679993518443,1173506797843613,2.293,-1.249,-3.89
1679993518449,1173506800345859,2.338,-1.122,-4.011
1679993518451,1173506802847936,2.411,-1.226,-3.927
1679993518452,1173506805349859,2.321,-1.192,-4.13
1679993518453,1173506807852013,2.15,-1.186,-4.21
1679993518455,1173506810354180,2.021,-1.137,-4.25
1679993518460,1173506812856334,1.757,-1.157,-4.385
1679993518460,1173506815358411,1.535,-1.203,-4.412
1679993518466,1173506817860565,1.287,-1.085,-4.615
1679993518467,1173506820362464,1.135,-1.021,-4.588
1679993518470,1173506822864618,1.039,-0.997,-4.438
1679993518471,1173506825367003,0.699,-0.932,-4.07
1679993518473,1173506827868926,0.565,-0.799,-3.893
1679993518475,1173506830371003,0.349,-0.788,-3.661
1679993518478,1173506832873171,0.19,-0.778,-3.471
1679993518484,1173506835375325,-0.009,-0.658,-3.198
1679993518485,1173506837877248,-0.057,-0.592,-2.872
1679993518485,1173506840379402,-0.078,-0.595,-2.817
1679993518488,1173506842881580,-0.056,-0.707,-2.518
1679993518490,1173506845383734,0.047,-0.75,-2.545
1679993518493,1173506847885888,0.193,-0.903,-2.504
1679993518497,1173506850387965,0.38,-0.974,-2.518
1679993518499,1173506852890090,0.636,-1.168,-2.463
1679993518500,1173506855392013,0.824,-1.294,-2.395
1679993518504,1173506857894397,1.025,-1.515,-2.258
1679993518506,1173506860396320,1.362,-1.546,-2.312
1679993518508,1173506862898469,1.563,-1.836,-2.366
1679993518510,1173506865400546,1.994,-2.058,-2.325
1679993518514,1173506867902700,2.316,-2.117,-2.405
1679993518515,1173506870404623,2.65,-2.258,-2.459
1679993518519,1173506872906737,2.984,-2.304,-2.444
1679993518521,1173506875409122,3.385,-2.405,-2.484
1679993518524,1173506877911045,3.69,-2.547,-2.55
1679993518525,1173506880413198,4.293,-2.771,-3.434
1679993518528,1173506882915275,4.459,-2.913,-4.835
1679993518533,1173506885417425,4.332,-2.876,-6.074
1679993518535,1173506887919348,4.169,-3.014,-5.474
1679993518536,1173506890421733,4.407,-3.449,-4.276
1679993518539,1173506892923887,4.657,-3.541,-3.514
1679993518543,1173506895425795,4.676,-3.536,-3.352
1679993518549,1173506897927872,4.329,-3.353,-3.598
1679993518550,1173506900430026,4.023,-3.183,-3.873
1679993518551,1173506902932180,3.771,-2.835,-4.106
1679993518551,1173506905434103,3.382,-2.649,-3.85
1679993518553,1173506907936468,3.116,-2.516,-3.512
1679993518555,1173506910438391,2.853,-2.286,-3.038
1679993518558,1173506912940545,2.429,-2.136,-2.783
1679993518561,1173506915442699,2.092,-2.08,-2.556
1679993518565,1173506917944800,1.458,-2.091,-2.342
1679993518565,1173506920446954,0.897,-1.992,-2.142
1679993518568,1173506922949108,0.272,-1.838,-1.834
1679993518570,1173506925451261,-0.172,-2.05,-1.552
1679993518573,1173506927953199,-0.628,-1.744,-1.217
1679993518575,1173506930455352,-1.054,-1.751,-0.704
1679993518584,1173506932957506,-1.423,-1.635,-0.178
1679993518585,1173506935459583,-1.653,-1.559,0.197
1679993518587,1173506938136824,-2.07,-1.592,0.642
1679993518588,1173506940463901,-2.284,-1.381,1.128
1679993518589,1173506942966055,-2.508,-1.293,1.764
1679993518591,1173506945467978,-2.675,-1.34,2.264
1679993518594,1173506947970132,-2.813,-1.266,2.587
1679993518600,1173506950472218,-2.87,-1.22,2.951
1679993518602,1173506952974371,-2.845,-1.216,3.289
1679993518603,1173506955476525,-2.835,-1.185,3.559
1679993518605,1173506957978679,-2.798,-1.21,3.87
1679993518606,1173506960480833,-2.708,-1.195,4.25
1679993518608,1173506962982756,-2.538,-1.25,4.398
1679993518611,1173506965484833,-2.316,-1.305,4.629
1679993518620,1173506967986987,-2.082,-1.211,4.723
1679993518621,1173506970489204,-1.879,-1.269,4.804
1679993518622,1173506972991281,-1.718,-1.232,5.103
1679993518624,1173506975493434,-1.479,-1.128,5.034
1679993518624,1173506977995358,-1.161,-1.08,5.075
1679993518626,1173506980497511,-0.751,-1.114,4.979
1679993518628,1173506982999593,-0.452,-1.068,4.952
1679993518630,1173506985501747,-0.13,-1.09,4.72
1679993518633,1173506988003978,0.065,-1.125,4.419
1679993518635,1173506990506055,0.435,-1.134,3.996
1679993518638,1173506993008218,0.596,-1.198,3.477
1679993518640,1173506995510141,0.588,-1.438,3.04
1679993518644,1173506998012295,0.835,-1.433,1.989
1679993518645,1173507000514449,1.075,-1.454,1.401
1679993518648,1173507003016602,1.227,-1.502,1.098
1679993518651,1173507005518660,1.454,-1.385,1.204
1679993518655,1173507008020814,1.513,-1.321,1.295
1679993518657,1173507010522968,1.746,-1.188,1.359
1679993518659,1173507013024891,1.853,-1.066,1.218
1679993518661,1173507015527045,1.999,-1.065,1.145
1679993518663,1173507018029199,2.09,-0.926,1.017
1679993518665,1173507020531353,2.318,-0.8,1.025
1679993518668,1173507023033430,2.273,-0.726,0.897
1679993518670,1173507025535588,2.351,-0.433,0.974
1679993518673,1173507028037742,2.211,-0.193,1.091
1679993518676,1173507030539665,2.086,0.032,1.236
1679993518678,1173507033041819,1.84,0.165,1.258
1679993518681,1173507035543978,1.433,0.298,1.458
1679993518683,1173507038046132,1.013,0.513,1.698
1679993518686,1173507040548209,0.584,0.579,1.816
1679993518688,1173507043050363,0.293,0.835,2.288
1679993518692,1173507045552526,0.1,0.86,2.72
1679993518694,1173507048054679,-0.335,1.075,3.002
1679993518696,1173507050556602,-0.522,1.153,3.339
1679993518699,1173507053058756,-0.802,1.107,3.758
1679993518701,1173507055560833,-1.054,1.074,4.19
1679993518707,1173507058062992,-1.208,1.0,4.459
1679993518708,1173507060565146,-1.388,0.923,4.797
1679993518708,1173507063067300,-1.486,0.968,4.958
1679993518711,1173507065569223,-1.582,0.766,5.215
1679993518713,1173507068071386,-1.555,0.753,5.254
1679993518716,1173507070573540,-1.336,0.712,5.47
1679993518719,1173507073075617,-1.063,0.669,5.428
1679993518721,1173507075577770,-0.694,0.801,5.535
1679993518723,1173507078079934,-0.433,0.769,5.466
1679993518725,1173507080582088,-0.132,0.817,5.466
1679993518730,1173507083084242,0.182,0.822,5.384
1679993518733,1173507085586165,0.536,0.936,5.179
1679993518737,1173507088088309,0.768,0.871,4.934
1679993518738,1173507090590386,0.863,0.873,4.512
1679993518740,1173507093092540,1.012,0.956,4.008
1679993518743,1173507095594694,0.955,0.957,3.777
1679993518745,1173507098485223,0.921,0.972,3.492
1679993518747,1173507100598992,0.796,1.137,3.124
1679993518749,1173507103100915,0.625,1.234,3.043
1679993518752,1173507105602992,0.438,1.44,2.84
1679993518755,1173507108105146,0.371,1.429,2.691
1679993518756,1173507110607353,0.07,1.501,2.733
1679993518758,1173507113109430,-0.164,1.505,2.802
1679993518761,1173507115611584,-0.36,1.687,2.789
1679993518763,1173507118113507,-0.504,1.788,3.09
1679993518768,1173507120615680,-0.54,1.903,2.983
1679993518769,1173507123117757,-0.564,1.773,3.053
1679993518771,1173507125619987,-0.439,1.807,2.796
1679993518774,1173507128122141,-0.151,1.95,2.743
1679993518776,1173507130624218,0.0,1.875,2.691
1679993518779,1173507133126155,0.275,1.936,2.68
1679993518781,1173507135628309,0.523,1.889,2.668
1679993518785,1173507138130463,0.636,1.787,2.712
1679993518786,1173507140632617,0.777,1.794,2.905
1679993518789,1173507143134771,0.825,1.759,3.03
1679993518791,1173507145636881,0.874,1.684,3.278
1679993518794,1173507148139035,0.829,1.649,3.525
1679993518795,1173507150640958,0.8,1.694,3.541
1679993518797,1173507153143112,0.582,1.698,3.857
1679993518800,1173507155645280,0.461,1.742,3.914
1679993518807,1173507158147434,0.272,1.69,4.026
1679993518808,1173507160649511,0.181,1.813,4.07
1679993518808,1173507163151665,-0.004,1.786,4.004
1679993518810,1173507165653838,-0.188,1.757,4.116
1679993518814,1173507168155761,-0.167,1.809,3.996
1679993518816,1173507170657915,-0.445,1.765,4.027
1679993518821,1173507173160068,-0.476,1.733,3.771
1679993518821,1173507175662222,-0.685,1.66,3.624
1679993518824,1173507178164376,-0.744,1.68,3.614
1679993518825,1173507180666453,-0.87,1.632,3.563
1679993518828,1173507183168607,-0.86,1.706,3.58
1679993518831,1173507185670511,-0.768,1.587,3.652
1679993518834,1173507188172665,-0.568,1.481,3.683
1679993518837,1173507190674819,-0.325,1.401,3.497
1679993518838,1173507193176973,-0.192,1.21,3.038
1679993518842,1173507195679126,-0.03,1.195,2.579
1679993518845,1173507198181203,-0.003,1.138,1.943
1679993518846,1173507200683126,-0.056,1.122,1.335
1679993518848,1173507203185280,-0.11,1.064,0.767
1679993518850,1173507205687665,-0.177,1.06,0.323
1679993518860,1173507208189579,-0.177,0.975,-0.108
1679993518862,1173507210691733,-0.259,0.959,-0.511
1679993518862,1173507213193810,-0.165,0.957,-0.765
1679993518862,1173507215695964,-0.33,0.779,-0.938
1679993518863,1173507218197902,-0.319,0.874,-1.042
1679993518866,1173507220700056,-0.322,0.848,-1.227
1679993518868,1173507223202440,-0.421,0.849,-1.182
1679993518870,1173507225704363,-0.274,0.647,-1.177
1679993518873,1173507228206425,-0.25,0.65,-1.2
1679993518875,1173507230708579,-0.076,0.531,-1.222
1679993518880,1173507233210733,0.03,0.616,-1.3
1679993518882,1173507235712656,0.15,0.361,-1.363
1679993518884,1173507238215061,0.34,0.338,-1.509
1679993518886,1173507240716984,0.558,0.207,-1.573
1679993518888,1173507243219137,0.667,0.198,-1.678
1679993518891,1173507245721291,0.792,0.176,-1.606
1679993518895,1173507248223387,0.849,0.222,-1.834
1679993518895,1173507250725541,1.031,0.254,-1.913
1679993518899,1173507253227695,1.052,0.137,-2.019
1679993518901,1173507255729618,1.171,0.128,-2.126
1679993518905,1173507258231782,1.075,0.12,-2.029
1679993518906,1173507260733936,1.213,-0.023,-2.015
1679993518908,1173507263236013,1.15,-0.167,-1.851
1679993518911,1173507265738167,0.995,-0.27,-1.347
1679993518913,1173507268240320,0.952,-0.345,-1.034
1679993518917,1173507270742488,0.694,-0.448,-0.681
1679993518920,1173507273244411,0.738,-0.524,-0.37
1679993518923,1173507275746488,0.69,-0.464,0.022
1679993518924,1173507278248642,0.658,-0.514,0.279
1679993518926,1173507280750873,0.559,-0.483,0.644
1679993518928,1173507283252987,0.49,-0.576,0.819
1679993518931,1173507285755141,0.326,-0.655,1.007
1679993518933,1173507288257064,0.259,-0.655,1.087
1679993518936,1173507290759218,0.179,-0.641,1.098
1679993518939,1173507293261348,0.127,-0.696,1.056
1679993518941,1173507295763502,0.048,-0.806,1.027
1679993518943,1173507298265656,0.16,-0.822,0.848
1679993518945,1173507300767733,0.27,-0.838,0.684
1679993518948,1173507303269887,0.27,-0.922,0.37
1679993518951,1173507305771810,0.337,-0.98,0.274
1679993518955,1173507308273964,0.458,-0.915,0.11
1679993518957,1173507310776118,0.454,-0.972,-0.066
1679993518958,1173507313278272,0.449,-0.906,-0.215
1679993518960,1173507315780335,0.374,-0.922,-0.187
1679993518963,1173507318282488,0.529,-0.964,-0.268
1679993518965,1173507320784642,0.627,-0.938,-0.417
1679993518968,1173507323286565,0.765,-0.993,-0.389
1679993518970,1173507325788695,0.874,-0.912,-0.279
1679993518973,1173507328290849,0.954,-0.925,-0.359
1679993518975,1173507330793003,0.857,-0.952,-0.371
1679993518979,1173507333295080,0.786,-0.924,-0.233
1679993518981,1173507335797229,0.646,-0.855,-0.205
1679993518983,1173507338299382,0.562,-0.69,-0.108
1679993518985,1173507340801306,0.408,-0.607,-0.106
1679993518988,1173507343303382,0.228,-0.483,-0.159
1679993518992,1173507345805618,0.048,-0.536,0.086
1679993518995,1173507348307772,0.1,-0.493,0.088
1679993518996,1173507350809849,0.138,-0.355,-0.005
1679993518998,1173507353312003,0.176,-0.516,0.227
1679993519001,1173507355813926,0.173,-0.364,0.324
1679993519005,1173507358316055,0.143,-0.471,0.202
1679993519006,1173507360818209,0.209,-0.496,0.463
1679993519008,1173507363320363,0.208,-0.44,0.532
1679993519011,1173507365822516,0.357,-0.438,0.697
1679993519022,1173507368324617,0.52,-0.422,0.794
1679993519022,1173507370826540,0.71,-0.339,0.986
1679993519024,1173507373328704,0.698,-0.515,1.096
1679993519024,1173507375831089,0.713,-0.474,1.016
1679993519024,1173507378333012,0.687,-0.719,0.923
1679993519025,1173507380835166,0.648,-0.488,0.884
1679993519030,1173507383337243,0.759,-0.557,0.804
1679993519033,1173507385839397,0.734,-0.518,0.629
1679993519035,1173507388341560,0.681,-0.492,0.427
1679993519037,1173507390843484,0.737,-0.561,0.362
1679993519039,1173507393345868,0.724,-0.549,0.337
1679993519041,1173507395847791,0.738,-0.51,0.367
1679993519043,1173507398349945,0.807,-0.417,0.22
1679993519045,1173507400852051,0.833,-0.418,0.427
1679993519048,1173507403354205,0.9,-0.392,0.239
1679993519051,1173507405856128,0.776,-0.339,0.146
1679993519054,1173507408358513,0.693,-0.314,0.163
1679993519056,1173507410860421,0.691,-0.302,0.003
1679993519059,1173507413362575,0.676,-0.304,-0.17
1679993519061,1173507415864728,0.592,-0.319,-0.303
1679993519064,1173507418366805,0.603,-0.294,-0.422
1679993519067,1173507420868945,0.75,-0.323,-0.528
1679993519069,1173507423370868,0.87,-0.283,-0.661
1679993519072,1173507425873253,0.975,-0.257,-0.617
1679993519074,1173507428375176,1.067,-0.258,-0.6
1679993519075,1173507430877330,1.091,-0.271,-0.611
1679993519078,1173507433379469,1.142,-0.435,-0.567
1679993519081,1173507435881546,1.207,-0.353,-0.386
1679993519083,1173507438383469,1.286,-0.299,-0.165
1679993519085,1173507440885853,1.434,-0.258,-0.285
1679993519088,1173507443388002,1.406,-0.339,-0.132
1679993519091,1173507445889925,1.317,-0.275,-0.061
1679993519093,1173507448392079,1.368,-0.301,0.064
1679993519095,1173507450894156,1.301,-0.41,0.285
1679993519099,1173507453396277,1.317,-0.396,0.288
1679993519100,1173507455898508,1.278,-0.533,0.372
1679993519105,1173507458400585,1.173,-0.438,0.403
1679993519107,1173507460902738,1.272,-0.479,0.569
1679993519109,1173507463404670,1.274,-0.354,0.597
1679993519111,1173507465906824,1.206,-0.368,0.532
1679993519114,1173507468408901,1.319,-0.315,0.59
1679993519117,1173507470911055,1.215,-0.345,0.485
1679993519119,1173507473413209,1.165,-0.32,0.571
1679993519122,1173507475915354,1.116,-0.404,0.479
1679993519124,1173507478417277,0.958,-0.298,0.565
1679993519126,1173507480919431,0.841,-0.285,0.729
1679993519128,1173507483421585,0.599,-0.354,0.787
1679993519131,1173507485923623,0.469,-0.235,0.968
1679993519134,1173507488425776,0.326,-0.171,0.837
1679993519136,1173507490927930,0.223,-0.093,0.855
1679993519141,1173507493430084,0.12,-0.07,0.601
1679993519144,1173507495932017,0.111,0.047,0.442
1679993519146,1173507498434171,0.034,0.002,0.216
1679993519147,1173507501038094,-0.071,-0.002,-0.064
1679993519149,1173507503438479,0.065,-0.086,-0.222
1679993519153,1173507505940541,0.052,0.045,-0.299
1679993519154,1173507508442694,0.133,0.001,-0.362
1679993519156,1173507510944618,0.227,0.094,-0.589
1679993519158,1173507513446771,0.265,0.119,-0.488
1679993519161,1173507515949156,0.303,0.104,-0.729
1679993519163,1173507518451065,0.367,0.117,-0.792
1679993519166,1173507520953142,0.429,0.089,-0.761
1679993519168,1173507523455296,0.478,0.09,-0.852
1679993519171,1173507525957450,0.621,0.063,-0.929
1679993519173,1173507528459382,0.586,0.119,-0.803
1679993519176,1173507530961766,0.796,0.189,-0.731
1679993519181,1173507533463690,0.72,0.192,-0.795
1679993519184,1173507535964762,0.671,0.14,-0.642
1679993519184,1173507538465839,0.676,0.13,-0.638
1679993519186,1173507540970070,0.627,0.161,-0.526
1679993519188,1173507543472224,0.66,0.138,-0.291
1679993519191,1173507545974147,0.707,0.006,-0.22
1679993519193,1173507548476301,0.877,0.01,-0.135
1679993519196,1173507550978455,0.933,-0.116,0.057
1679993519199,1173507553480609,1.128,0.052,-0.021
1679993519201,1173507555982686,1.328,0.056,0.049
1679993519204,1173507558484839,1.284,-0.089,0.229
1679993519206,1173507560986758,1.267,-0.085,0.273
1679993519209,1173507563489142,1.225,-0.081,0.072
1679993519211,1173507565991296,1.184,-0.009,0.008
1679993519214,1173507568493219,1.222,-0.178,-0.071
1679993519218,1173507570995281,1.218,-0.282,-0.041
1679993519220,1173507573497435,1.096,-0.4,0.098
1679993519224,1173507575999589,1.029,-0.49,0.196
1679993519225,1173507578501743,1.004,-0.295,0.362
1679993519227,1173507581003896,0.883,-0.344,0.651
1679993519229,1173507583505806,0.884,-0.271,0.6
1679993519231,1173507586007959,0.791,-0.251,0.679
1679993519234,1173507588510036,0.612,-0.108,0.668
1679993519236,1173507591012190,0.571,-0.185,0.699
1679993519238,1173507593514344,0.529,-0.113,0.579
1679993519241,1173507596016498,0.417,0.0,0.392
1679993519243,1173507598518421,0.536,0.1,0.027
1679993519246,1173507601020575,0.381,0.036,-0.118
1679993519249,1173507603522734,0.088,0.014,-0.006
1679993519251,1173507606024811,-0.313,-0.171,-0.057
1679993519255,1173507608526964,-0.376,-0.179,-0.177
1679993519257,1173507611029118,-0.453,-0.242,-0.065
1679993519260,1173507613531267,-0.394,-0.195,0.169
1679993519263,1173507616033190,-0.158,-0.08,0.376
1679993519265,1173507618535344,-0.004,-0.061,0.597
1679993519267,1173507621037498,0.264,-0.006,0.774
1679993519269,1173507623539575,0.569,0.0,0.981
1679993519271,1173507626041753,0.739,-0.01,0.958
1679993519274,1173507628543907,1.17,-0.035,0.962
1679993519277,1173507631046060,1.52,-0.143,0.98
1679993519278,1173507633547983,1.845,-0.252,0.768
1679993519281,1173507636050122,1.954,-0.444,0.61
1679993519284,1173507638552199,2.16,-0.474,0.385
1679993519286,1173507641054353,2.258,-0.6,-0.016
1679993519288,1173507643556507,2.481,-0.617,-0.349
1679993519294,1173507646058642,2.597,-0.758,-0.492
1679993519297,1173507648560796,2.578,-0.818,-0.947
1679993519299,1173507653562719,2.635,-0.934,-1.205
1679993519301,1173507653665488,2.64,-0.91,-1.38
1679993519307,1173507656289811,2.472,-0.954,-1.7
1679993519308,1173507658737195,2.292,-0.957,-1.87
1679993519309,1173507661071349,2.125,-0.862,-1.877
1679993519309,1173507663573426,1.863,-0.768,-1.87
1679993519313,1173507666075349,1.573,-0.659,-1.768
1679993519314,1173507668577503,1.051,-0.658,-1.476
1679993519317,1173507671079637,0.786,-0.56,-1.484
1679993519319,1173507673581714,0.37,-0.421,-1.261
1679993519322,1173507676083945,-0.019,-0.321,-1.175
1679993519324,1173507678586022,-0.138,-0.234,-1.13
1679993519326,1173507681088204,-0.557,-0.228,-1.153
1679993519330,1173507683590127,-1.005,-0.153,-1.163
1679993519334,1173507686092281,-1.427,0.168,-1.188
1679993519335,1173507688594435,-1.782,0.219,-1.281
1679993519337,1173507691096599,-1.922,0.38,-1.17
1679993519341,1173507693598676,-2.132,0.611,-1.02
1679993519343,1173507696100830,-2.222,0.639,-1.129
1679993519345,1173507698602984,-2.559,0.709,-1.197
1679993519347,1173507701104907,-2.708,0.739,-0.735
