system_ts_ms, sensor_ts_ns, rotX, rotY, rotZ, rotL
1679993518232,1173506585164310,0.086745,0.03038,0.934649,0.343485
1679993518233,1173506587666464,0.086206,0.030684,0.934492,0.344019
1679993518235,1173506590168617,0.085517,0.031038,0.934331,0.344598
1679993518237,1173506592670771,0.084665,0.031449,0.934164,0.345223
1679993518241,1173506595172934,0.083656,0.031914,0.933992,0.345892
1679993518244,1173506597674857,0.082492,0.032429,0.933815,0.346599
1679993518252,1173506600176934,0.081217,0.032979,0.93364,0.347321
1679993518253,1173506602679088,0.079818,0.033579,0.933461,0.348066
1679993518253,1173506605181242,0.078316,0.034227,0.93328,0.348828
1679993518253,1173506607683468,0.076715,0.034931,0.933096,0.349606
1679993518254,1173506610185545,0.075079,0.035672,0.932913,0.350374
1679993518258,1173506612687468,0.073397,0.036476,0.932725,0.351149
1679993518259,1173506615189622,0.071722,0.037348,0.932532,0.351915
1679993518262,1173506617691785,0.07009,0.038304,0.932328,0.352679
1679993518265,1173506620193862,0.068603,0.039333,0.932119,0.353412
1679993518267,1173506622696093,0.067274,0.040458,0.931896,0.354127
1679993518270,1173506625198170,0.066166,0.041674,0.931659,0.354819
1679993518272,1173506627700319,0.06529,0.042996,0.931403,0.355493
1679993518275,1173506630202242,0.064699,0.044389,0.931137,0.356127
1679993518281,1173506632704396,0.064362,0.045885,0.930852,0.356742
1679993518281,1173506635206550,0.064281,0.047469,0.930553,0.357331
1679993518283,1173506637708608,0.064432,0.049158,0.930235,0.357901
1679993518285,1173506640210838,0.064788,0.050905,0.929912,0.358433
1679993518288,1173506642712915,0.065304,0.05275,0.929574,0.358947
1679993518291,1173506645215069,0.065932,0.054679,0.929227,0.359442
1679993518292,1173506647717223,0.066633,0.056706,0.928869,0.359924
1679993518298,1173506650219160,0.067351,0.058768,0.92851,0.360386
1679993518298,1173506652721237,0.068071,0.060904,0.928141,0.360846
1679993518300,1173506655223468,0.068761,0.06309,0.927765,0.361307
1679993518303,1173506657725545,0.069402,0.065328,0.927379,0.361777
1679993518305,1173506660227680,0.069961,0.06754,0.926996,0.362245
1679993518308,1173506662729833,0.070454,0.069765,0.926604,0.36273
1679993518310,1173506665231987,0.070874,0.071971,0.926208,0.363228
1679993518317,1173506667733910,0.071225,0.074171,0.925804,0.363745
1679993518317,1173506670235982,0.071502,0.076273,0.925406,0.364269
1679993518319,1173506672738213,0.071732,0.078326,0.925004,0.36481
1679993518323,1173506675240367,0.071924,0.080298,0.924598,0.365371
1679993518323,1173506677742444,0.072102,0.082193,0.924185,0.365961
1679993518325,1173506680244598,0.072267,0.08394,0.923775,0.366565
1679993518328,1173506682746545,0.072434,0.085583,0.92336,0.367197
1679993518334,1173506685248699,0.072617,0.087095,0.922941,0.36786
1679993518336,1173506687750852,0.072818,0.088485,0.922514,0.368558
1679993518336,1173506690253006,0.073036,0.089701,0.922092,0.369276
1679993518339,1173506692755069,0.073273,0.090779,0.921665,0.370029
1679993518341,1173506695257223,0.07352,0.091715,0.921237,0.370815
