system_ts_ms, sensor_ts_ns, gyrX, gyrY, gyrZ
1680016234439,1196222788491517,0.0356125,-0.0218625,-0.03795
1680016234439,1196222790993902,0.036575,-0.0138875,-0.04895
1680016234439,1196222793496133,0.0405625,-0.0089375,-0.058025
1680016234441,1196222795998518,0.0385,-0.00385,-0.0620125
1680016234454,1196222798500753,0.0356125,-9.625E-4,-0.0669625
1680016234454,1196222801003215,0.0286,0.0011,-0.0719125
1680016234454,1196222803505599,0.0265375,0.0020625,-0.0749375
1680016234454,1196222806007830,0.0235125,0.0050875,-0.0730125
1680016234454,1196222808510215,0.0185625,0.0050875,-0.073975
1680016234458,1196222811012446,0.0125124995,0.00715,-0.073975
1680016234460,1196222813514830,0.0075625,0.00605,-0.0749375
1680016234463,1196222816017292,0.0055,0.004125,-0.073975
1680016234464,1196222818519532,-4.125E-4,0.003025,-0.077
1680016234466,1196222821021916,-0.0064625,0.0020625,-0.0760375
1680016234469,1196222823524147,-0.0083875,0.0050875,-0.077
1680016234472,1196222826026532,-0.0125124995,1.375E-4,-0.0779625
1680016234474,1196222828528762,-0.0165,0.0011,-0.077
1680016234478,1196222831031128,-0.0204875,-9.625E-4,-0.0779625
1680016234478,1196222833533590,-0.0193875,1.375E-4,-0.0809875
1680016234480,1196222836035743,-0.0235125,0.0011,-0.084975
1680016234483,1196222838538205,-0.0303875,-9.625E-4,-0.0859375
1680016234491,1196222841040436,-0.0284625,0.004125,-0.087037496
1680016234492,1196222843542815,-0.0303875,0.0050875,-0.088
1680016234492,1196222846044969,-0.032449998,0.00605,-0.0859375
1680016234493,1196222848547508,-0.0314875,0.0100375,-0.0840125
1680016234498,1196222851049873,-0.0314875,0.0100375,-0.0829125
1680016234500,1196222853552104,-0.032449998,0.0111375,-0.078925
1680016234507,1196222856054489,-0.029424999,0.015125,-0.0760375
1680016234508,1196222858556719,-0.0264,0.01705,-0.0730125
1680016234508,1196222861059104,-0.0264,0.0221375,-0.07095
1680016234509,1196222863561571,-0.0264,0.025024999,-0.069025
1680016234512,1196222866063724,-0.024475,0.0301125,-0.067925
1680016234513,1196222868566186,-0.0204875,0.036025,-0.07095
1680016234516,1196222871068417,-0.0204875,0.04015,-0.07095
1680016234523,1196222873570791,-0.018424999,0.0451,-0.0719125
1680016234524,1196222876072945,-0.0165,0.0460625,-0.0749375
1680016234525,1196222878575484,-0.0165,0.048125,-0.0760375
1680016234527,1196222881077868,-0.01045,0.050049998,-0.077
1680016234529,1196222883580022,-0.0114124995,0.0570625,-0.073975
1680016234531,1196222886082238,-0.0114124995,0.0671,-0.0699875
1680016234534,1196222888584699,-0.0064625,0.0631125,-0.066
