system_ts_ms, sensor_ts_ns, rotX, rotY, rotZ, rotL
1680016234439,1196222788491517,0.577521,0.058729,-0.067656,0.811444
1680016234439,1196222790993902,0.577555,0.058753,-0.067724,0.811412
1680016234439,1196222793496133,0.578047,0.0586,-0.067606,0.811083
1680016234441,1196222795998518,0.578128,0.058625,-0.067661,0.811019
1680016234454,1196222798500753,0.578166,0.058675,-0.067736,0.810982
1680016234454,1196222801003215,0.578193,0.058733,-0.067816,0.810952
1680016234454,1196222803505599,0.578217,0.058796,-0.0679,0.810923
1680016234454,1196222806007830,0.578238,0.058859,-0.067977,0.810897
1680016234454,1196222808510215,0.578255,0.058924,-0.068056,0.810874
1680016234458,1196222811012446,0.578533,0.059136,-0.0682,0.810648
1680016234461,1196222813514830,0.578568,0.05922,-0.068286,0.81061
1680016234463,1196222816017292,0.578571,0.059285,-0.068364,0.810596
1680016234465,1196222818519532,0.578568,0.059352,-0.068445,0.810587
1680016234467,1196222821021916,0.578558,0.059419,-0.068527,0.810581
1680016234472,1196222823524147,0.578547,0.059488,-0.068607,0.810578
1680016234472,1196222826026532,0.578531,0.059554,-0.068691,0.810577
1680016234474,1196222828528762,0.578607,0.05946,-0.068648,0.810534
1680016234478,1196222831031128,0.578592,0.059509,-0.068719,0.810534
1680016234479,1196222833533590,0.578569,0.059576,-0.068805,0.810538
1680016234481,1196222836035743,0.578542,0.059648,-0.068894,0.810545
1680016234483,1196222838538205,0.578508,0.05972,-0.068985,0.810557
1680016234491,1196222841040431,0.578475,0.059797,-0.069075,0.810567
1680016234492,1196222843542815,0.57844,0.059877,-0.069165,0.810578
1680016234492,1196222846044969,0.578348,0.059864,-0.069194,0.810642
1680016234493,1196222848547508,0.578307,0.059936,-0.069271,0.810659
1680016234498,1196222851049873,0.578271,0.060017,-0.069351,0.810672
1680016234500,1196222853552104,0.578235,0.060097,-0.069428,0.810685
1680016234508,1196222856054489,0.578203,0.060177,-0.069498,0.810696
1680016234508,1196222858556719,0.578174,0.060257,-0.069564,0.810706
1680016234508,1196222861059104,0.578145,0.060342,-0.069626,0.810714
1680016234510,1196222863561571,0.577956,0.060328,-0.069634,0.81085
1680016234512,1196222866063724,0.577914,0.060408,-0.069682,0.810869
1680016234514,1196222868566186,0.577891,0.060504,-0.069732,0.810874
1680016234517,1196222871068417,0.57787,0.060606,-0.06978,0.810877
1680016234523,1196222873570791,0.577852,0.060712,-0.069825,0.810878
1680016234524,1196222876072945,0.577836,0.060822,-0.069873,0.810878
1680016234525,1196222878575484,0.57782,0.060935,-0.06992,0.810877
1680016234528,1196222881077868,0.577819,0.061001,-0.069932,0.810871
1680016234529,1196222883580022,0.57781,0.061117,-0.069968,0.810866
1680016234531,1196222886082238,0.577801,0.061243,-0.069997,0.81086
1680016234535,1196222888584699,0.577796,0.061364,-0.070024,0.810852
1680016234542,1196222891087084,0.577795,0.061489,-0.070057,0.810841
1680016234542,1196222893589315,0.577792,0.061616,-0.070081,0.810831
1680016234543,1196222896091700,0.577797,0.061743,-0.070097,0.810816
1680016234546,1196222898594161,0.577884,0.06189,-0.070114,0.810742
1680016234547,1196222901096392,0.577899,0.062027,-0.070125,0.81072
1680016234550,1196222903598546,0.577909,0.062171,-0.070133,0.810701
1680016234551,1196222906101007,0.577919,0.062312,-0.070138,0.810683
1680016234555,1196222908603378,0.577926,0.062468,-0.070127,0.810666
1680016234557,1196222911105839,0.57793,0.062637,-0.070099,0.810653
1680016234559,1196222913607993,0.57793,0.062804,-0.070061,0.810643
1680016234562,1196222916110224,0.577897,0.063488,-0.070387,0.810585
1680016234564,1196222918612691,0.577895,0.063698,-0.070362,0.810572
1680016234567,1196222921115075,0.577894,0.063862,-0.070296,0.810566
1680016234569,1196222923617229,0.577895,0.064019,-0.070218,0.81056
1680016234574,1196222926119691,0.577894,0.064167,-0.070133,0.810556
1680016234575,1196222928622152,0.577896,0.064318,-0.070042,0.810551
1680016234577,1196222931124306,0.577895,0.064465,-0.069945,0.810548
1680016234579,1196222933626537,0.5781,0.064629,-0.069833,0.810398
1680016234582,1196222936128921,0.578123,0.064768,-0.069739,0.810379
1680016234584,1196222938631383,0.578124,0.064903,-0.069649,0.810375
1680016234591,1196222941133604,0.578124,0.065032,-0.06956,0.810372
1680016234592,1196222943635988,0.578125,0.065154,-0.06948,0.810369
1680016234593,1196222946138219,0.578129,0.065273,-0.069404,0.810363
1680016234594,1196222948640681,0.578136,0.065392,-0.069325,0.810355
1680016234597,1196222951142839,0.578059,0.065479,-0.06923,0.810411
1680016234599,1196222953645224,0.578059,0.065586,-0.06915,0.810409
1680016234601,1196222956147763,0.57807,0.065694,-0.069071,0.8104
1680016234607,1196222958650147,0.578083,0.065805,-0.068988,0.810389
1680016234608,1196222961152310,0.578092,0.065917,-0.06891,0.810379
1680016234612,1196222963654541,0.578105,0.066022,-0.068833,0.810368
1680016234613,1196222966157002,0.578119,0.066128,-0.068754,0.810356
1680016234615,1196222968659387,0.578134,0.066412,-0.068806,0.810318
1680016234617,1196222971161614,0.578151,0.066535,-0.068742,0.810301
1680016234619,1196222973663998,0.578167,0.066631,-0.068665,0.810288
1680016234626,1196222976166229,0.578179,0.066722,-0.068595,0.810278
1680016234626,1196222978668691,0.578197,0.066803,-0.068518,0.810265
1680016234627,1196222981170864,0.578217,0.066883,-0.068436,0.810251
1680016234630,1196222983673248,0.578235,0.066958,-0.068355,0.810238
1680016234631,1196222986175479,0.57821,0.06722,-0.068411,0.81023
1680016234633,1196222988678171,0.578223,0.067317,-0.06835,0.810218
