system_ts_ms, sensor_ts_ns, linX, linY, linZ
1680016234439,1196222788491517,0.42,-0.287,-0.2
1680016234439,1196222790993902,0.231,-0.301,-0.172
1680016234439,1196222793496133,0.186,-0.169,-0.366
1680016234441,1196222795998518,0.16,-0.142,-0.364
1680016234454,1196222798500753,0.121,-0.183,-0.268
1680016234454,1196222801003215,-0.026,-0.196,-0.389
1680016234454,1196222803505599,-0.024,-0.224,-0.307
1680016234454,1196222806007830,-0.022,-0.196,-0.402
1680016234454,1196222808510215,0.06,-0.142,-0.333
1680016234458,1196222811012446,-0.056,-0.116,-0.231
1680016234460,1196222813514830,0.054,-0.129,-0.325
1680016234463,1196222816017292,0.097,-0.115,-0.298
1680016234465,1196222818519532,0.058,-0.02,-0.325
1680016234467,1196222821021916,0.033,-0.006,-0.216
1680016234472,1196222823524147,-0.032,-0.032,-0.162
1680016234472,1196222826026532,0.05,-0.114,-0.203
1680016234474,1196222828528762,0.13,-0.087,-0.092
1680016234478,1196222831031128,0.077,-0.114,-0.174
1680016234479,1196222833533590,0.134,-0.032,-0.093
1680016234481,1196222836035743,0.095,-0.113,-0.053
1680016234483,1196222838538205,0.015,-0.153,-0.026
1680016234491,1196222841040431,0.059,-0.139,-0.026
1680016234492,1196222843542815,0.074,-0.07,-0.041
1680016234492,1196222846044969,0.088,-0.165,-0.016
1680016234493,1196222848547508,0.104,-0.164,0.105
1680016234498,1196222851049873,0.092,-0.177,0.105
1680016234500,1196222853552104,-0.068,-0.15,0.118
1680016234508,1196222856054489,0.001,-0.135,0.063
1680016234508,1196222858556719,0.03,-0.148,0.171
1680016234508,1196222861059104,0.169,-0.216,0.007
1680016234510,1196222863561571,0.1,-0.242,0.03
1680016234512,1196222866063724,0.116,-0.2,0.07
1680016234514,1196222868566186,0.159,-0.186,0.111
1680016234517,1196222871068417,0.174,-0.172,0.042
1680016234523,1196222873570791,0.149,-0.185,0.015
1680016234524,1196222876072945,0.056,-0.171,0.056
1680016234525,1196222878575484,-0.036,-0.266,0.028
1680016234528,1196222881077868,0.073,-0.211,-0.079
1680016234529,1196222883580022,-0.046,-0.211,-0.066
1680016234531,1196222886082238,0.01,-0.21,-0.215
1680016234535,1196222888584699,0.026,-0.21,-0.038
1680016234542,1196222891087084,-0.053,-0.251,-0.215
1680016234542,1196222893589315,0.017,-0.182,0.057
1680016234543,1196222896091700,0.06,-0.196,-0.037
1680016234546,1196222898594161,0.049,-0.291,-0.157
1680016234547,1196222901096392,0.051,-0.305,-0.225
1680016234549,1196222903598546,-0.123,-0.25,-0.156
1680016234550,1196222906101007,-0.284,-0.236,-0.36
1680016234555,1196222908603378,-0.377,-0.263,-0.305
1680016234557,1196222911105839,-0.347,-0.222,-0.427
1680016234559,1196222913607993,-0.345,-0.235,-0.331
1680016234562,1196222916110224,-0.29,-0.301,-0.099
1680016234563,1196222918612691,-0.205,-0.259,-0.098
1680016234567,1196222921115075,-0.231,-0.286,-0.166
1680016234569,1196222923617229,-0.27,-0.232,-0.329
1680016234574,1196222926119691,-0.146,-0.259,-0.342
1680016234575,1196222928622152,-0.172,-0.163,0.052
1680016234577,1196222931124306,-0.021,-0.204,-0.151
1680016234579,1196222933626537,0.048,-0.246,-0.227
1680016234582,1196222936128921,-0.059,-0.178,-0.022
1680016234584,1196222938631383,0.064,-0.206,-0.063
1680016234591,1196222941133604,-0.029,-0.192,-0.131
1680016234592,1196222943635988,0.011,-0.205,0.114
1680016234593,1196222946138219,0.067,-0.151,0.114
1680016234594,1196222948640681,0.013,-0.232,-0.007
1680016234597,1196222951142839,0.068,-0.273,-0.036
1680016234599,1196222953645224,0.028,-0.191,-0.035
1680016234601,1196222956147763,-0.025,-0.096,-0.048
1680016234607,1196222958650147,-0.024,-0.123,-0.102
1680016234608,1196222961152310,-0.132,-0.205,0.006
1680016234612,1196222963654541,0.086,-0.218,0.116
1680016234613,1196222966157002,-0.021,-0.205,-0.019
1680016234615,1196222968659387,-0.098,-0.109,-0.045
1680016234617,1196222971161614,0.025,-0.299,0.104
1680016234619,1196222973663998,-0.3,-0.218,-0.044
1680016234626,1196222976166229,-0.136,-0.177,0.16
1680016234626,1196222978668691,-0.04,-0.3,-0.152
1680016234627,1196222981170864,0.054,-0.245,-0.028
1680016234630,1196222983673248,0.123,-0.055,0.067
1680016234631,1196222986175479,-0.062,-0.299,-0.082
1680016234633,1196222988678171,-0.007,-0.163,-0.122
1680016234639,1196222991180325,-0.252,-0.177,-0.176
1680016234640,1196222993682551,-0.006,-0.15,-0.203
1680016234641,1196222996185012,-0.278,-0.15,0.082
1680016234644,1196222998687166,0.129,-0.218,0.028
1680016234649,1196223001189570,0.211,-0.191,-0.039
1680016234653,1196223003692031,0.035,-0.259,-0.145
1680016234655,1196223006194493,0.117,-0.205,-0.104
1680016234656,1196223008696647,-0.059,-0.042,-0.049
1680016234665,1196223011198878,-0.154,-0.137,-0.021
1680016234666,1196223013701243,-0.099,-0.219,-0.076
1680016234667,1196223016203474,-0.044,-0.219,-0.089
1680016234667,1196223018705936,-0.207,-0.232,0.21
1680016234668,1196223021208320,0.011,-0.193,-0.167
1680016234669,1196223023710599,-0.042,-0.206,-0.03
1680016234673,1196223026212984,-0.028,-0.193,-0.098
1680016234674,1196223028715214,0.025,-0.138,-0.125
1680016234677,1196223031217599,0.121,-0.179,-0.07
1680016234679,1196223033720051,0.067,-0.275,0.011
1680016234681,1196223036222512,0.026,-0.288,0.025
1680016234690,1196223038724666,0.184,-0.235,-0.083
1680016234691,1196223041226897,-0.06,-0.181,-0.055
1680016234692,1196223043729291,0.048,-0.14,-0.096
1680016234692,1196223046231522,0.129,-0.167,0.039
1680016234694,1196223048733907,0.293,-0.113,-0.204
1680016234697,1196223051236368,0.061,-0.031,-0.15
1680016234699,1196223053738599,-0.115,-0.222,0.163
1680016234702,1196223056240955,0.18,-0.277,-0.095
1680016234706,1196223058743185,0.016,-0.169,-0.04
1680016234707,1196223061245570,0.002,-0.196,-0.135
