system_ts_ms, sensor_ts_ns, magX, magY, magZ
1680016234439,1196222791067227,2.2125,-12.6,-16.181252
1680016234454,1196222801069309,1.9125,-12.7875,-16.087502
1680016234458,1196222811077539,1.6125001,-12.900001,-15.900001
1680016234465,1196222821072067,1.8000001,-12.7875,-16.0125
1680016234478,1196222831082586,1.9125,-12.6,-16.087502
1680016234491,1196222841106965,1.9125,-12.7875,-16.368752
1680016234498,1196222851117253,1.9125,-12.900001,-16.6875
1680016234508,1196222861119406,1.9687501,-12.6,-16.3125
1680016234516,1196222871114238,2.0812502,-12.3,-15.900001
1680016234528,1196222881115132,2.2125,-12.168751,-15.7875
1680016234541,1196222891124905,2.3812501,-12.0,-15.6
1680016234547,1196222901120078,2.3812501,-12.1125,-15.543751
1680016234557,1196222911142237,2.3812501,-12.168751,-15.4875
1680016234567,1196222921145549,2.2125,-12.243751,-15.4125
1680016234576,1196222931148472,2.0812502,-12.3,-15.281251
1680016234590,1196222941157673,2.2125,-12.4875,-15.543751
1680016234596,1196222951153807,2.3812501,-12.6,-15.7875
1680016234607,1196222961156831,2.5125,-12.6,-16.0125
1680016234616,1196222971158147,2.7,-12.6,-16.181252
1680016234626,1196222981152700,2.7,-12.7875,-16.143751
1680016234639,1196222991148430,2.7,-12.900001,-16.087502
1680016234648,1196223001149348,2.8875,-12.712501,-16.143751
1680016234665,1196223011147655,3.1125002,-12.4875,-16.181252
1680016234667,1196223021150789,3.1125002,-12.4125,-16.087502
1680016234676,1196223031160606,3.1125002,-12.3,-15.900001
1680016234691,1196223041162826,3.1125002,-12.543751,-16.143751
1680016234696,1196223051161759,3.1125002,-12.7875,-16.368752
1680016234707,1196223061155037,3.16875,-12.843751,-16.368752
1680016234716,1196223071149537,3.3000002,-12.900001,-16.368752
1680016234726,1196223081137935,3.3000002,-13.087501,-16.368752
1680016234739,1196223091139838,3.3000002,-13.200001,-16.368752
1680016234745,1196223101144357,3.3000002,-13.012501,-16.44375
1680016234756,1196223111146497,3.3000002,-12.7875,-16.5
1680016234765,1196223121147568,3.16875,-12.543751,-16.368752
1680016234775,1196223131142952,3.1125002,-12.3,-16.181252
1680016234790,1196223141113802,3.0,-12.3,-16.3125
1680016234795,1196223151115186,2.8125,-12.3,-16.368752
1680016234806,1196223161117042,2.7562501,-12.168751,-16.3125
1680016234815,1196223171119209,2.7,-12.0,-16.181252
1680016234825,1196223181150738,2.5875,-12.4875,-16.087502
1680016234836,1196223191158007,2.5125,-12.900001,-15.900001
1680016234846,1196223201159896,2.7,-13.200001,-15.7875
1680016234855,1196223211161988,2.8125,-13.500001,-15.6
1680016234866,1196223221156165,2.8875,-13.500001,-15.712501
1680016234875,1196223231152713,3.0,-13.500001,-15.7875
1680016234886,1196223241122117,3.05625,-13.6125,-15.900001
1680016234895,1196223251124237,3.1125002,-13.668751,-16.087502
1680016234905,1196223261126232,3.35625,-13.500001,-16.143751
1680016234917,1196223271094699,3.6000001,-13.387501,-16.181252
1680016234926,1196223281124006,3.7125,-13.312501,-16.5
1680016234935,1196223291118525,3.9,-13.200001,-16.78125
1680016234946,1196223301120981,3.9562502,-13.012501,-16.78125
1680016234955,1196223311149365,4.0125003,-12.7875,-16.78125
1680016234965,1196223321158326,4.0875,-12.6,-16.6875
1680016234975,1196223331159254,4.18125,-12.4875,-16.5
1680016234987,1196223341160994,4.0125003,-12.1125,-16.6875
1680016234996,1196223351162917,3.9,-11.700001,-16.78125
1680016235006,1196223361156373,3.4875002,-11.700001,-16.743752
1680016235016,1196223371159705,3.1125002,-11.700001,-16.6875
1680016235026,1196223381139051,3.16875,-11.94375,-16.612501
1680016235036,1196223391134738,3.3000002,-12.168751,-16.5
1680016235045,1196223401130281,3.16875,-12.4875,-16.5
1680016235056,1196223411123641,3.1125002,-12.7875,-16.5
1680016235066,1196223421140977,3.4125001,-13.087501,-16.44375
1680016235075,1196223431142530,3.7125,-13.387501,-16.368752
1680016235085,1196223441116746,4.0125003,-12.900001,-16.5
1680016235095,1196223451120048,4.3125,-12.4875,-16.6875
1680016235106,1196223461114533,4.3125,-12.6,-16.6875
1680016235115,1196223471109672,4.3125,-12.7875,-16.6875
1680016235126,1196223481138633,4.5,-12.843751,-16.6875
1680016235137,1196223491131854,4.6125,-12.900001,-16.6875
1680016235146,1196223501141618,4.2562504,-13.14375,-16.612501
1680016235155,1196223511143772,3.9,-13.387501,-16.5
1680016235165,1196223521145787,3.9562502,-13.6125,-16.368752
1680016235176,1196223531155590,4.0125003,-13.781251,-16.181252
1680016235186,1196223541150508,4.0125003,-13.743751,-16.368752
1680016235195,1196223551151935,4.0125003,-13.668751,-16.5
1680016235206,1196223561155276,3.9562502,-13.387501,-16.6875
1680016235216,1196223571149727,3.9,-13.087501,-16.78125
1680016235226,1196223581160338,4.3875003,-12.712501,-16.78125
1680016235235,1196223591155563,4.9125004,-12.3,-16.78125
1680016235246,1196223601148846,4.8562503,-12.543751,-16.78125
1680016235255,1196223611150995,4.78125,-12.7875,-16.78125
1680016235266,1196223621144692,4.9125004,-12.712501,-16.78125
1680016235276,1196223631153365,5.1000004,-12.6,-16.78125
1680016235287,1196223641155518,5.1000004,-12.543751,-16.743752
1680016235298,1196223651157609,5.1000004,-12.4875,-16.6875
1680016235305,1196223661152474,4.78125,-12.900001,-16.612501
1680016235316,1196223671146839,4.5,-13.387501,-16.5
1680016235329,1196223681149069,4.55625,-13.500001,-16.612501
1680016235336,1196223691114751,4.6125,-13.668751,-16.6875
1680016235346,1196223701116121,4.3875003,-13.781251,-16.5
1680016235357,1196223711111582,4.18125,-13.9875,-16.368752
1680016235366,1196223721088351,4.18125,-14.2875,-16.181252
1680016235375,1196223731119494,4.18125,-14.587501,-16.087502
1680016235386,1196223741088538,4.3875003,-14.2875,-16.143751
1680016235395,1196223751089701,4.6125,-13.9875,-16.181252
1680016235406,1196223761111393,4.78125,-13.668751,-16.143751
1680016235416,1196223771113384,4.9125004,-13.387501,-16.087502
1680016235425,1196223781149480,5.2875004,-13.14375,-16.143751
1680016235437,1196223791151614,5.7000003,-12.900001,-16.181252
1680016235446,1196223801151844,5.7562504,-12.712501,-16.44375
1680016235457,1196223811146324,5.8125,-12.4875,-16.6875
1680016235466,1196223821140006,5.7000003,-12.3,-16.6875
1680016235476,1196223831142164,5.5125003,-12.168751,-16.6875
1680016235486,1196223841144327,5.4,-12.243751,-16.6875
1680016235496,1196223851146446,5.2125,-12.3,-16.6875
1680016235505,1196223861148609,4.9875,-12.4875,-16.612501
1680016235516,1196223871150690,4.78125,-12.6,-16.5
1680016235526,1196223881128156,4.6125,-12.7875,-16.368752
1680016235536,1196223891137935,4.5,-12.900001,-16.181252
1680016235546,1196223901147858,4.55625,-13.14375,-16.181252
1680016235556,1196223911150025,4.6125,-13.387501,-16.181252
1680016235566,1196223921176794,4.6125,-13.14375,-16.181252
1680016235575,1196223931137030,4.6125,-12.900001,-16.181252
1680016235587,1196223941131347,4.8562503,-12.843751,-16.368752
1680016235596,1196223951125876,5.1000004,-12.7875,-16.5
1680016235605,1196223961086952,5.45625,-12.712501,-16.6875
1680016235615,1196223971096363,5.8125,-12.6,-16.78125
1680016235627,1196223981090978,5.8125,-12.4125,-16.743752
1680016235636,1196223991093119,5.8125,-12.168751,-16.6875
1680016235646,1196224001128757,5.86875,-12.4875,-16.6875
1680016235656,1196224011159742,6.0,-12.7875,-16.6875
1680016235668,1196224021167184,5.7562504,-12.6,-16.612501
1680016235676,1196224031151563,5.5125003,-12.4875,-16.5
1680016235686,1196224041146005,5.5125003,-12.712501,-16.368752
1680016235696,1196224051138706,5.5125003,-12.900001,-16.181252
1680016235707,1196224061140485,5.45625,-13.087501,-16.368752
1680016235716,1196224071153187,5.4,-13.200001,-16.5
1680016235726,1196224081155312,5.2875004,-13.312501,-16.44375
1680016235737,1196224091157404,5.2125,-13.387501,-16.368752
1680016235746,1196224101150191,5.2875004,-13.668751,-16.44375
1680016235757,1196224111151898,5.4,-13.9875,-16.5
1680016235766,1196224121159128,5.45625,-13.9875,-16.44375
1680016235776,1196224131153734,5.5125003,-13.9875,-16.368752
1680016235786,1196224141144944,5.5875,-14.1,-16.087502
1680016235796,1196224151151420,5.7000003,-14.2875,-15.7875
1680016235806,1196224161140828,6.0,-14.1,-15.712501
1680016235816,1196224171142885,6.3,-13.9875,-15.6
1680016235826,1196224181144966,6.3562503,-13.9125,-15.712501
1680016235836,1196224191135210,6.4125004,-13.781251,-15.7875
